time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
722,2011-12-24,00:00:00.00,2.26462,7.2054,12.7782,14.6213,15.6502,6.19553,5.61177,5.29523,6.18857,13.6562,26.8174,6.48576,126.242,5.9673,12.8937,19.0366,12.3044,35.6916,22.3229,12.1318,6.78499,33.3251,6.87926,19.4788,9.5797,10.9583,9.68659,19.6806,17.7813,44.0597,11.6558,12.2767,29.5051,4.93415,52.614,30.8843,19.4844,4.93892,618.775,71.7523,218.793,41.5841,32.4419,43.2952,113.579,9.93269,100.083,24.6229,16.7604,38.5999
723,2011-12-25,00:00:00.00,1.72028,5.99949,9.27444,10.5917,11.3308,4.36931,3.86494,4.43454,4.84088,9.33198,17.9304,4.93929,85.1498,5.66066,8.88493,13.3929,8.66719,25.8657,16.1861,9.30818,5.2951,26.3347,5.11994,15.4583,7.60289,8.92048,7.39059,14.4622,12.8293,35.9778,9.92048,10.2763,20.6814,3.86774,42.1123,20.3928,13.7736,3.95705,520.132,42.7305,142.293,28.0028,20.6186,28.6207,72.3441,6.74102,63.5106,17.209,10.9056,23.159
724,2011-12-26,00:00:00.00,1.65009,5.98349,8.58042,8.45712,8.9645,3.54525,3.15886,3.50668,4.33232,9.57677,15.2482,4.40315,69.0206,4.31859,7.87023,11.6213,7.38075,21.9251,13.8353,7.91814,4.47204,21.0807,4.44028,12.8479,6.35175,7.47805,6.83261,12.8081,11.8307,30.9101,8.71786,9.34674,18.2806,3.31759,35.6637,17.2466,11.5423,3.64145,387.703,33.5835,95.0193,25.4679,17.8103,23.5173,60.555,5.60368,52.3804,14.532,10.208,19.3669
725,2011-12-27,00:00:00.00,1.43201,5.44713,7.94701,7.59694,8.0111,3.15917,2.83669,3.13552,3.94098,8.76438,15.0043,3.90423,68.1451,4.22734,6.96159,10.4932,6.53274,19.5803,12.3392,6.70668,3.85424,18.1338,3.85289,10.9136,5.66561,6.81867,6.09328,11.5361,10.7974,27.8757,7.92958,8.92843,16.0326,2.92471,31.6131,14.6738,9.45259,3.13618,315.068,30.8629,85.7326,21.6429,15.5995,20.4697,50.4926,4.82287,44.6262,12.4166,8.50905,17.4602
726,2011-12-28,00:00:00.00,4.24181,7.84273,11.156,11.5364,11.7235,4.74743,4.11944,5.92979,6.56038,11.5073,17.9126,6.23435,78.6677,5.55756,10.6387,17.3155,10.1589,34.0001,21.5295,10.8277,6.07276,25.1825,6.68693,17.5927,12.433,15.3215,11.4862,20.0442,17.2704,35.3667,9.27127,10.6685,23.5202,6.35388,52.0863,18.1383,14.0392,7.14302,348.254,40.789,109.632,35.7231,24.0152,32.0021,70.135,8.01657,55.8136,20.6328,13.3474,25.0168
727,2011-12-29,00:00:00.00,1.79744,8.19054,13.924,15.2217,15.9444,5.74852,4.92872,6.32,7.68695,13.522,22.0202,7.57977,97.7727,5.75055,12.8403,21.4824,12.5612,44.1433,27.486,13.4185,7.12693,33.4916,8.16044,22.9953,14.1007,16.8778,13.7326,25.8351,22.2485,39.2116,10.5905,11.7174,30.8914,8.11017,75.5049,22.8768,16.7666,8.75269,475.821,56.4499,139.706,41.6904,30.3624,39.4839,92.1409,9.30748,74.5261,24.4711,15.8699,32.1202
728,2011-12-30,00:00:00.00,1.88154,4.86869,10.1094,13.3836,14.1889,5.14615,4.47143,4.3512,6.33111,9.16665,19.0723,5.35389,91.3052,3.77598,11.1864,16.7072,10.8232,32.494,20.7047,9.69495,5.02928,31.244,5.62035,19.9261,11.1147,11.9005,9.52199,18.9953,16.8209,27.564,8.38301,8.91148,27.5277,4.95886,59.5839,19.1579,12.2196,4.56553,508.847,48.5969,123.335,25.4911,20.3534,26.0323,68.7221,6.21386,61.2256,16.5944,9.92842,23.0843
729,2011-12-31,00:00:00.00,3.51611,12.524,18.3581,21.34,21.4289,9.19768,7.94478,8.68923,12.169,17.6775,25.6775,8.11274,109.936,3.88976,19.5108,27.3255,18.7093,49.9623,31.9713,14.7696,8.04987,37.9821,7.53179,28.3082,17.571,19.8175,15.6499,26.1703,21.9994,24.5854,7.07744,7.96602,42.3428,7.46234,64.7011,15.3336,10.1758,6.47617,431.423,36.363,93.4337,27.5701,18.7342,23.9795,52.9481,5.96692,43.9616,16.1901,10.03,18.8089
730,2012-01-01,00:00:00.00,2.07189,17.0066,30.8438,27.9134,29.291,10.8004,9.40215,9.19196,15.2478,28.6539,45.4934,13.3305,197.745,4.53168,22.4988,32.5102,21.2936,60.8728,38.0971,19.4095,10.0789,46.4159,8.5021,32.6442,16.2681,19.0226,18.9495,33.642,30.2674,32.2827,8.20061,10.0196,50.5879,8.80181,85.9372,15.8594,10.7808,7.80635,403.491,37.6927,99.151,31.6316,22.43,27.4745,58.4155,6.08572,45.9037,17.3902,11.8556,21.2109
731,2012-01-02,00:00:00.00,2.36902,19.7634,29.8294,23.2416,24.5161,8.04586,6.77383,7.04529,13.4546,30.1499,50.0161,11.8464,243.033,5.99971,13.1584,19.3878,12.9808,38.815,24.0318,15.2189,7.56535,42.6459,6.09122,26.3608,14.1864,16.067,15.4703,28.2676,27.6091,36.8721,10.8467,12.3587,30.2023,4.98893,68.2593,16.2617,10.6277,4.39025,385.735,32.866,89.4956,21.2216,16.8782,20.7772,51.572,5.08266,46.2615,14.5209,8.03352,17.0807
732,2012-01-03,00:00:00.00,1.48356,19.8962,24.3162,19.8674,20.6783,6.93574,5.68279,6.21423,11.7578,30.0483,43.8699,7.77249,219.744,6.10363,9.92626,14.2181,10.6145,30.9729,18.7926,12.474,6.2256,36.389,5.265,24.8487,13.455,14.6501,13.2993,23.8917,22.5772,36.0747,11.1338,12.1131,19.5153,3.76515,45.2571,14.5662,9.4914,3.49695,321.554,23.6632,64.7783,17.4482,12.6266,16.491,43.1876,4.31121,40.5488,11.8638,6.44863,12.7309
733,2012-01-04,00:00:00.00,1.31621,9.33406,16.4657,15.4245,16.526,5.39947,4.46593,4.07183,7.80482,18.5682,34.8023,5.83367,175.632,3.36935,9.20559,13.3423,9.04975,26.828,16.5585,9.4021,4.68649,29.0462,4.21706,17.7922,8.21721,9.34957,9.01256,17.4982,16.0871,24.4865,7.84587,8.14123,19.4554,3.50343,36.3687,11.3378,7.08319,3.24058,259.956,21.4663,57.1061,15.6049,11.536,14.9981,37.32,3.541,33.731,9.82824,5.99654,11.6836
734,2012-01-05,00:00:00.00,1.17536,7.91825,11.6295,11.4432,12.0274,4.22689,3.46176,3.63534,6.00057,11.0892,21.8265,4.8389,112.437,2.87444,7.25018,10.7444,7.13624,21.1009,13.1166,7.23398,3.78586,21.4056,3.43775,12.9986,7.38994,8.34483,7.28531,13.4712,12.2515,17.3674,5.72234,5.89489,16.6039,3.03199,32.9151,9.05304,6.11486,2.81335,217.608,19.4482,51.8248,13.9116,10.1088,13.2947,31.2953,3.10605,27.7455,8.57118,5.20844,10.3629
735,2012-01-06,00:00:00.00,1.09729,7.41258,11.1833,10.068,10.5993,3.7459,3.15227,3.24772,5.51438,12.3672,17.617,4.37736,84.6105,2.59361,6.84381,9.90979,6.72512,19.7054,12.2563,6.85264,3.51854,18.0176,3.14935,12.5647,6.56974,8.04206,6.98873,12.9791,11.4717,17.0237,4.99674,5.48053,14.934,2.75852,29.8351,8.45985,5.90175,2.56136,192.794,17.148,46.127,12.4169,9.0394,11.7948,28.9064,2.8677,26.2333,8.57978,4.70964,9.23997
736,2012-01-07,00:00:00.00,1.62419,8.28661,10.1199,9.16835,9.59241,3.34861,2.80747,3.05564,7.23765,11.553,18.7401,3.90844,88.2963,3.53627,6.14466,9.01287,5.93238,17.5497,10.9611,6.14047,3.09731,20.365,2.79294,17.0273,14.712,13.1591,6.28013,12.7488,10.2515,27.1235,7.01486,8.90267,13.5695,2.46367,26.3303,14.8562,11.3515,2.26749,177.864,15.5026,41.3184,11.1979,8.20451,10.6079,32.8151,4.31125,37.3262,15.9292,4.20769,8.301
737,2012-01-08,00:00:00.00,1.0144,8.48401,8.95295,8.20567,8.64375,2.99515,2.54011,2.76962,7.49807,11.9818,17.4914,3.49037,80.3492,3.78949,5.44888,7.9319,5.34458,15.6779,9.74936,5.60781,2.78396,24.8326,2.49914,22.5101,15.896,12.8894,5.6587,11.2449,9.1953,38.4842,9.14104,12.6602,11.9914,2.19326,23.8977,23.9196,15.5405,2.06512,160.185,13.7973,37.1642,9.93504,7.37368,9.41569,35.3561,4.58245,46.538,17.7723,3.77757,7.43092
738,2012-01-09,00:00:00.00,0.866163,5.76776,8.03203,7.32227,7.6737,2.67978,2.30879,2.36094,5.03072,9.89868,16.0746,3.11772,71.7764,2.36971,4.91028,7.17141,4.75439,14.0472,8.76878,4.94856,2.48011,23.8767,2.2312,15.8932,7.52168,7.26209,4.92147,9.42855,8.2617,27.9308,7.29352,9.39726,10.7449,1.95525,21.2826,20.8019,9.89748,1.83477,141.59,12.4374,33.3603,8.95266,6.61164,8.47451,29.1484,2.78801,35.8443,10.3027,3.38123,6.65549
739,2012-01-10,00:00:00.00,0.774034,5.23954,7.17709,6.58788,6.92267,2.3939,2.09471,2.10915,4.19384,7.65466,13.7803,2.78675,65.1661,2.00412,4.36787,6.39991,4.26848,12.5248,7.78313,4.34768,2.23795,15.9552,1.99361,9.87817,6.62956,6.48251,4.39419,8.31103,7.4727,16.4371,4.95477,5.77243,9.61569,1.751,19.2723,12.4845,5.98951,1.6431,129.007,11.1567,29.9009,7.96609,5.94562,7.52146,22.9463,2.28143,22.8093,7.71798,3.01734,5.94303
740,2012-01-11,00:00:00.00,0.692899,4.60428,6.51689,5.89919,6.19536,2.14293,1.87638,1.88436,3.81414,7.38808,11.2894,2.49021,56.3293,1.8627,3.90831,5.72164,3.83659,11.2579,7.02649,3.90577,2.02128,12.4267,1.78142,9.76152,6.00276,5.78663,3.92771,7.51278,6.70418,15.7525,4.20463,5.14727,8.63801,1.5635,17.3121,9.9507,5.94191,1.46694,116.308,10.0676,26.8559,7.19803,5.33859,6.76737,19.9557,2.11848,20.2153,7.0872,2.6967,5.30752
741,2012-01-12,00:00:00.00,1.61803,4.30573,5.97564,5.36516,5.66053,1.92248,1.68398,2.00004,3.50073,6.51915,10.7851,2.25173,51.4475,1.62841,4.06718,6.35685,3.66539,11.4821,7.55313,4.01599,2.27239,14.6299,2.36248,10.0808,6.04258,5.96608,3.93766,7.3631,6.45283,15.9754,3.84478,4.68929,8.97446,2.09842,21.0355,11.1873,7.29835,2.55662,129.015,15.6491,40.3222,14.176,7.69624,10.4604,29.9018,3.92177,26.6087,11.2408,5.72858,10.1496
742,2012-01-13,00:00:00.00,2.66048,6.71542,11.5796,13.9597,13.6568,5.53848,4.42636,5.21405,5.10299,9.43851,14.3964,5.46712,65.8211,8.00807,9.3916,14.6628,9.37469,29.2484,18.3699,9.15218,5.09126,22.3324,4.22254,16.2971,9.64537,10.4267,7.2003,12.5965,11.3211,40.418,11.392,13.658,22.0587,5.43329,42.6935,15.4326,12.1067,4.97929,207.615,25.608,67.4545,20.3088,11.5571,15.5603,52.4347,6.40173,48.074,19.4404,8.57279,15.6085
743,2012-01-14,00:00:00.00,1.00206,7.33924,16.28,22.8562,23.6075,8.05449,6.62231,5.33979,5.6941,11.5169,19.0696,7.55926,92.6564,10.0038,13.0123,19.4635,13.6181,41.6686,25.044,11.6531,5.89269,26.9451,4.26191,18.6108,9.23924,10.0502,8.4346,15.4569,14.7225,60.2105,17.5515,19.5086,33.3662,6.43752,57.7187,16.9361,11.832,4.50464,289.468,23.2152,64.5131,13.7467,9.86167,13.4703,52.1307,5.16383,57.6177,17.2786,5.71852,11.6545
744,2012-01-15,00:00:00.00,0.861597,4.2315,10.8974,16.3508,17.8037,5.08253,4.14096,2.33399,3.73134,7.88515,16.0314,4.51136,86.7825,3.81744,7.66451,11.3851,7.68121,23.9568,14.4951,6.5589,3.12825,19.6177,2.4325,11.4951,5.30853,5.4116,4.93677,10.0597,10.0476,35.9351,11.0104,10.7163,20.91,3.20554,42.0534,12.291,7.07775,2.25036,268.962,14.0339,39.7718,8.55911,6.16001,9.07068,32.5624,2.94369,38.7934,9.93581,3.26356,6.60801
745,2012-01-16,00:00:00.00,0.769681,3.53082,6.35018,8.84433,9.33438,3.0644,2.34815,2.07792,2.82863,5.22617,10.206,2.71789,57.0785,2.91292,4.037,6.28738,3.98528,12.7645,7.81373,4.02609,2.10157,12.561,1.77755,8.20123,4.65253,4.82966,3.3767,6.73396,6.3661,17.8965,5.8143,6.01976,9.59555,2.0347,25.1999,8.56759,5.4608,1.79316,191.474,10.9523,28.9922,7.69248,5.09687,6.93667,23.6415,2.39697,23.5831,7.84751,3.06726,5.76764
746,2012-01-17,00:00:00.00,3.2832,4.23875,6.75849,9.11434,9.407,3.40708,2.75979,2.74973,6.25614,6.50765,10.4516,3.81694,48.712,6.00983,7.11133,10.916,6.89065,19.3516,12.8753,5.28275,2.93955,15.822,3.66465,11.6737,10.564,14.1304,10.3633,18.2674,15.2217,30.5544,9.44407,10.521,18.2652,3.83011,34.4576,15.9609,14.1218,5.05419,176.127,17.7228,39.2746,12.4912,7.32295,11.8288,52.1593,7.84411,51.5809,24.055,5.16746,8.10957
747,2012-01-18,00:00:00.00,7.88416,10.8775,17.6775,17.606,17.6569,6.73937,6.24539,8.10511,13.3759,15.5199,22.5365,10.3729,93.5578,9.16709,23.8028,37.1089,20.1377,59.2521,40.6171,14.8471,9.75317,38.4737,13.9096,28.0072,23.6251,30.8244,23.2112,43.3083,37.1987,62.6106,16.1825,19.1375,60.9337,15.0196,95.5442,47.2827,39.1465,15.7821,391.623,49.092,95.0338,37.2879,23.1831,38.3172,149.134,20.0494,147.12,68.3122,13.9594,20.1401
748,2012-01-19,00:00:00.00,2.0457,11.6928,24.779,22.118,23.2373,8.1087,8.0137,8.04863,12.5862,19.7754,33.2623,12.9013,157.637,6.7693,30.9783,48.8968,25.4085,80.0385,52.647,19.0091,11.7858,52.0741,15.8758,33.364,20.2989,24.5639,20.1369,41.3508,37.6303,66.0834,15.1984,18.3033,88.5857,17.8044,146.879,60.2793,39.5655,16.6246,699.851,75.9852,139.811,42.4991,30.1221,47.4314,183.601,19.3584,184.443,65.4654,15.9415,25.615
749,2012-01-20,00:00:00.00,1.8253,4.98315,14.7105,14.9627,16.2077,5.24608,4.79272,3.24216,6.4308,10.8411,24.7332,7.04119,138.861,3.71645,14.3882,23.0499,12.2154,39.441,25.5181,9.682,5.32296,35.2031,6.76068,16.7427,8.65901,10.582,8.90032,19.7765,18.5839,33.8093,9.16249,10.0896,48.6992,7.09164,111.187,32.3007,16.4219,6.45084,795.431,57.0821,101.495,19.069,15.9558,24.2799,98.9241,8.59413,99.7474,26.5559,7.36987,14.7465
750,2012-01-21,00:00:00.00,1.62955,4.19038,7.91244,9.49805,10.0203,3.48789,2.96104,2.89523,4.65534,5.96911,12.7587,4.24229,73.8039,3.44014,7.66723,12.0739,7.15895,21.2558,14.1007,5.64486,3.43205,18.991,4.46937,10.6413,7.74872,9.4442,7.10128,13.7736,12.2914,23.5148,6.75752,7.58056,20.0849,4.61704,58.5243,16.027,11.9524,4.66458,665.82,26.2869,51.3039,12.8604,8.52847,13.7462,53.967,6.01583,48.3905,20.3999,4.62098,8.12988
751,2012-01-22,00:00:00.00,1.4546,3.9766,7.9513,8.3384,8.75968,3.0481,2.77848,2.58574,4.33388,6.57065,10.4897,4.06692,51.8113,2.9724,9.13396,14.1593,7.85633,24.2479,15.8074,5.9888,3.54296,16.2044,4.45554,11.0821,6.89815,8.42924,6.82402,13.3538,11.9808,24.0494,6.22661,7.09723,25.455,5.07017,44.8728,17.5444,12.1487,4.89057,413.437,21.3281,42.8253,12.8947,8.73642,13.6457,54.837,5.98616,53.7936,19.5781,5.02544,8.13953
752,2012-01-23,00:00:00.00,3.32445,3.37912,7.24578,9.16439,9.4514,3.69787,3.3507,3.70956,3.84075,5.82408,10.7506,3.595,53.2766,2.82809,10.4734,16.8019,8.97963,27.6257,18.4772,7.13735,4.36419,20.6063,6.44571,12.2298,7.33489,8.73393,5.94081,12.334,10.9714,20.2164,5.69275,6.44297,31.4469,6.85782,62.9757,17.6328,12.2568,7.68342,364.839,36.178,75.1426,26.7343,16.8724,24.8114,71.9451,8.71791,56.0475,22.8366,10.1224,16.7172
753,2012-01-24,00:00:00.00,5.56481,11.5536,17.9229,24.8134,24.7208,11.4814,9.61127,7.45039,10.7339,15.7285,21.9132,11.9232,95.081,7.0743,25.8811,39.3994,23.4484,67.9329,43.6791,14.6564,8.96195,34.8958,10.6835,24.5355,19.6863,23.8619,17.4465,29.8115,26.4135,38.8809,10.7651,14.1474,66.1202,15.8011,116.635,23.7495,18.31,14.9463,573.493,62.9141,131.98,42.8922,27.0671,37.4897,111.685,12.4787,77.6907,34.1925,17.5307,30.3175
754,2012-01-25,00:00:00.00,2.01262,13.8292,25.388,37.0189,38.6138,15.0145,12.7382,6.66052,13.9361,23.1772,37.4157,16.7999,163.245,8.32022,32.4247,49.0115,29.3004,87.176,54.2845,16.1655,9.34149,43.9814,9.61339,28.8958,20.8733,24.6939,22.46,41.0722,38.0445,51.4341,14.3568,18.6316,86.6374,16.2048,152.663,26.9977,18.136,13.2685,755.974,74.2437,149.698,30.9182,21.3303,28.6098,106.185,9.93068,88.9282,31.6063,13.6029,28.4252
755,2012-01-26,00:00:00.00,1.82687,5.61665,14.9732,24.9862,26.9979,8.10159,7.08537,3.20861,7.34696,12.7041,29.4328,8.92357,142.416,3.8334,16.5247,25.8536,14.8014,46.0427,28.8279,8.78538,4.88609,31.9831,5.55664,16.5157,8.82201,10.5679,10.5,23.0524,22.2836,30.4308,9.60091,10.7413,49.722,7.58154,117.76,18.8813,11.2557,6.62316,775.468,53.1264,100.746,18.1459,12.1312,17.4911,67.2772,6.22665,62.709,19.3446,7.30844,16.4235
756,2012-01-27,00:00:00.00,4.14372,4.51421,8.56999,15.3186,15.9994,5.60389,4.98077,4.30396,5.11865,6.40954,14.3229,5.80613,76.2771,5.27187,11.9794,18.3559,11.1403,32.8066,21.1996,8.20233,4.92909,23.6681,5.54563,14.4279,10.5517,13.0683,8.36069,16.7711,14.993,30.207,8.66799,9.91375,31.1514,6.9781,80.6264,18.8717,14.6289,7.43002,688.834,45.75,106.471,40.4881,25.5115,35.7478,83.8526,9.81594,62.7786,27.6759,15.5599,27.2654
757,2012-01-28,00:00:00.00,5.94699,5.17628,16.6816,20.3017,20.8739,8.86322,7.92205,8.31857,9.18632,8.97601,17.7503,13.28,83.0925,14.9117,20.8156,31.4706,19.0662,57.9541,35.8979,15.6003,8.93856,36.7158,9.84108,27.4213,17.1097,21.2414,17.7335,30.8075,28.0404,81.4489,22.9245,27.98,54.2948,11.022,94.3252,40.1282,32.4728,10.1066,677.666,71.3135,198.647,71.6381,48.714,67.5158,161.467,17.9135,128.446,50.2341,27.7334,50.1145
758,2012-01-29,00:00:00.00,2.59814,4.72943,20.5835,23.5605,24.6115,9.40438,8.34511,7.47989,10.4247,8.92709,23.0945,16.1305,110.953,15.3079,20.8308,31.8653,18.8577,58.9098,36.1721,16.7673,8.89462,45.3783,10.4432,29.1562,15.3849,18.7,18.8555,34.344,32.342,93.6231,28.4648,32.5458,56.919,10.5907,103.31,49.466,34.0558,8.17653,735.878,76.7259,231.022,58.248,42.8274,59.8737,173.92,16.7311,159.628,46.3503,22.61,46.0126
759,2012-01-30,00:00:00.00,2.18978,3.83397,12.7632,16.9922,18.3477,6.39513,5.6269,3.70039,6.38929,6.73799,16.7014,9.3845,86.7337,6.59615,13.0991,20.201,12.0164,37.0609,23.0171,9.69068,5.05481,32.4878,6.2652,16.7417,8.5992,10.4463,10.2494,21.37,20.8757,46.0423,15.51,16.0754,36.8197,6.55483,79.5303,31.0509,19.0289,5.51422,715.997,52.4385,171.529,30.702,23.075,32.9139,106.083,9.50409,104.494,25.8559,11.6194,26.8576
760,2012-01-31,00:00:00.00,2.2947,3.13813,8.75471,14.2339,14.735,6.49444,5.70492,5.1439,4.74581,5.72365,11.5952,6.24264,57.1339,5.45333,12.5038,18.6474,12.1323,36.8893,23.1972,9.9433,5.8996,26.4836,5.74747,15.7818,9.12712,10.782,7.98252,15.6461,14.3194,29.8386,9.22555,10.5432,28.7154,5.60788,58.5227,19.7524,15.3878,4.75636,566.171,34.938,98.323,24.5918,17.145,24.9593,77.2996,8.1917,67.4524,23.4888,9.41689,18.3061
761,2012-02-01,00:00:00.00,3.18532,17.8073,25.5725,15.6492,16.5634,7.25753,6.62189,7.96703,10.6145,23.0533,26.586,12.1215,119.106,10.8178,14.8059,21.5874,14.8618,44.1274,27.4884,14.1355,6.91355,33.0631,6.08908,25.4743,14.4587,17.6727,15.9839,26.329,25.553,54.3839,16.6779,19.6209,31.0495,5.65901,50.4962,24.7572,16.472,4.37102,402.997,30.7165,80.3494,22.7496,15.9337,22.4781,74.5953,8.13651,69.7731,27.4481,8.89009,17.2519
762,2012-02-02,00:00:00.00,2.2988,21.8596,38.877,13.3687,14.365,5.6552,4.99768,6.54699,13.242,35.7574,49.4292,15.0792,238.747,14.3078,11.276,16.6437,11.306,32.2411,20.4136,12.3787,4.6256,34.8923,4.5727,25.5577,13.5245,16.8754,18.4122,31.8662,33.4069,75.8781,24.8154,28.3197,27.0035,4.64574,45.5237,29.8868,16.5888,3.89134,345.725,30.3157,85.2304,23.2457,16.034,23.0061,69.7437,7.30179,66.3034,26.4388,8.87269,16.4607
763,2012-02-03,00:00:00.00,1.70381,7.68052,22.5952,10.4383,11.1123,4.39009,3.82037,3.77229,7.52207,17.9789,40.2285,9.21456,228.58,9.2236,8.83367,13.1624,8.48141,24.9842,15.6817,8.39924,3.60569,27.9436,3.73999,16.2829,7.76518,9.53575,10.1917,20.717,21.5447,57.9614,19.7766,21.2963,21.5571,4.08344,40.9106,25.1208,14.7544,3.55986,340.738,29.9132,79.317,23.0078,15.8351,22.8989,67.0194,6.82877,58.5862,21.4718,8.89358,15.3905
764,2012-02-04,00:00:00.00,1.51512,6.20769,11.1111,9.07877,9.585,3.87841,3.44121,3.37476,5.11032,7.90464,17.5724,6.25028,105.845,6.04614,8.02737,11.9789,7.60909,22.9127,14.3036,6.65884,3.41397,19.133,3.43027,11.8113,6.86122,8.43974,7.28771,13.6093,13.1422,34.9503,12.0625,12.8937,19.8785,3.65445,36.1722,17.5935,10.9383,3.08844,312.742,26.3766,70.0913,17.7736,12.8689,18.2561,54.798,5.39386,49.6299,16.6105,6.86515,12.9909
765,2012-02-05,00:00:00.00,1.74649,6.14391,12.278,8.26789,8.73029,3.43543,3.01322,2.9955,4.85802,10.3352,14.0211,5.92803,66.7374,5.54582,7.09482,10.6162,6.73565,20.1689,12.6092,6.14604,2.94346,16.5592,3.03708,11.4396,6.16749,7.5352,7.44227,13.2462,13.1627,31.783,10.0524,11.6038,17.4321,3.25031,32.8564,14.9532,9.48993,2.86639,301.024,23.4781,64.5306,18.3553,12.73,17.7956,49.241,4.99176,41.7204,14.9184,7.27869,14.1414
766,2012-02-06,00:00:00.00,1.2882,5.02546,11.148,7.32298,7.75703,3.05349,2.70703,2.67577,4.28389,8.64366,15.8978,5.24578,82.1371,4.77557,6.34584,9.45724,6.03084,18.0609,11.3111,5.42486,2.63575,15.5657,2.723,9.96037,5.44885,6.71674,6.35296,11.9053,11.6617,28.0974,9.29122,10.3181,15.7653,2.90692,29.7567,13.5445,8.55032,2.6333,351.928,24.9027,70.8631,18.8878,13.8318,18.5531,49.3395,4.72243,37.6154,13.6925,7.64216,15.6397
767,2012-02-07,00:00:00.00,1.13927,4.87138,9.69853,6.5963,6.95328,2.73062,2.4494,2.39135,3.8324,7.67526,13.4913,4.69151,71.2296,4.40321,5.72556,8.56404,5.42214,16.2969,10.2071,4.85147,2.37145,13.6155,2.43287,9.05929,4.92833,5.99918,5.7565,10.5147,10.3989,24.7948,8.23135,9.17338,14.1078,2.5974,27.0741,12.0053,7.60822,2.29061,370.96,21.9097,63.4483,14.5424,11.0504,15.4399,42.0631,3.95913,34.0845,12.0953,5.69787,12.0906
768,2012-02-08,00:00:00.00,1.0329,4.04056,8.83656,5.92448,6.28114,2.45732,2.23992,2.15052,3.44071,7.08575,11.6455,4.19158,61.7917,3.81941,5.18017,7.75118,4.9038,14.669,9.22931,4.37284,2.16241,12.3914,2.17323,8.00383,4.36141,5.35592,5.13975,9.42051,9.41267,22.5074,7.43074,8.22609,12.7628,2.34588,23.9955,10.7729,6.89054,2.0413,296.084,17.0765,48.1575,12.027,8.53906,12.5154,34.2907,3.47141,30.302,10.67,4.63635,9.17591
769,2012-02-09,00:00:00.00,0.910751,3.91338,7.85082,5.39365,5.70468,2.20949,2.0313,1.92442,3.08414,6.14269,11.0569,3.74512,57.3276,3.58792,4.67395,7.05645,4.38031,13.2778,8.35441,3.92641,1.95682,11.1722,1.94391,7.26614,3.95327,4.78415,4.57246,8.46846,8.39579,20.1415,6.65896,7.35419,11.4483,2.11031,21.3561,9.61103,6.18782,1.84472,226.697,15.113,41.389,11.0273,7.91134,11.1327,31.7456,3.11901,26.9277,9.51931,4.35104,8.43279
770,2012-02-10,00:00:00.00,0.817596,3.24438,7.0299,4.79565,5.14688,1.96809,1.81287,1.7093,2.73994,5.77301,9.51101,3.34409,51.1866,3.07132,4.12942,6.19677,3.93617,11.7587,7.37644,3.49397,1.73438,9.89482,1.734,6.40398,3.46395,4.26673,4.09969,7.49942,7.61525,18.5044,5.9408,6.54273,10.182,1.86762,19.2261,8.59833,5.5131,1.63404,197.271,13.743,38.197,9.76647,7.1449,10.0028,28.3772,2.7969,24.2809,8.61559,3.82871,7.58458
771,2012-02-11,00:00:00.00,0.905747,3.06014,6.25753,4.67577,4.88024,1.99322,1.71454,1.54547,2.44247,5.01783,8.7883,2.98721,45.87,2.81874,4.00199,6.16137,3.75598,11.4513,7.31689,3.1504,1.56131,8.91369,1.60077,5.7963,3.14748,3.81062,3.65018,6.86917,6.82657,16.8055,5.2941,5.82925,10.8987,2.15584,19.461,7.71032,4.925,1.87234,185.484,14.1051,35.7343,9.14282,6.48425,9.24961,25.8535,2.5243,21.9226,7.81291,3.56286,7.01882
772,2012-02-12,00:00:00.00,0.722247,2.62359,5.59915,4.62215,4.86959,1.98192,1.64166,1.38642,2.18338,4.53819,7.90383,2.66967,41.2633,2.44336,3.8912,6.01472,3.61502,11.2389,7.21942,2.85641,1.40729,7.9618,1.45922,5.198,2.75507,3.40374,3.2683,6.10785,6.10424,14.7025,4.72368,5.20569,11.7917,2.39623,21.7336,6.9307,4.39895,2.20076,191.471,15.9541,34.1542,8.33598,5.92153,8.51006,23.3406,2.23231,19.8518,6.89993,3.2712,6.57827
