time,date,hour,precip [mm/day],sub691 [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub693 [m3/s]
659,2011-10-22,00:00:00.00,0.384854,6.54102,19.1737,71.3585,11.2527
660,2011-10-23,00:00:00.00,0.00732122,8.3263,24.6649,44.4574,14.3841
661,2011-10-24,00:00:00.00,0.0121247,9.25006,26.753,33.1307,15.7018
662,2011-10-25,00:00:00.00,4.21493,8.8371,24.5529,27.7222,14.6169
663,2011-10-26,00:00:00.00,1.786,7.92409,21.6364,22.2287,12.9855
664,2011-10-27,00:00:00.00,1.20015,7.27501,20.0193,19.0856,12.0063
665,2011-10-28,00:00:00.00,1.85952,6.99261,19.4773,18.2077,11.619
666,2011-10-29,00:00:00.00,0.0521858,6.832,19.1012,17.2166,11.3727
667,2011-10-30,00:00:00.00,3.69773,6.6775,18.6468,15.1212,11.1055
668,2011-10-31,00:00:00.00,0.304639,6.55471,18.3285,14.4699,10.9137
669,2011-11-01,00:00:00.00,0.799037,6.49534,18.213,13.3089,10.834
670,2011-11-02,00:00:00.00,0.000199456,6.44936,18.1115,12.6859,10.7652
671,2011-11-03,00:00:00.00,0,6.33235,17.7571,12.0913,10.5583
672,2011-11-04,00:00:00.00,0.0415299,6.16195,17.243,12.4028,10.2614
673,2011-11-05,00:00:00.00,0.012545,6.00299,16.7888,11.8648,9.99478
674,2011-11-06,00:00:00.00,0.00294505,5.87518,16.434,11.1002,9.78297
675,2011-11-07,00:00:00.00,0,5.76095,16.1307,10.7887,9.59982
676,2011-11-08,00:00:00.00,0.154702,5.64635,15.837,10.279,9.41889
677,2011-11-09,00:00:00.00,1.62542,5.53572,15.5533,11.2701,9.24448
678,2011-11-10,00:00:00.00,7.77149,5.45295,15.3465,14.5549,9.11571
679,2011-11-11,00:00:00.00,1.10106,5.46647,15.4209,16.4521,9.1533
680,2011-11-12,00:00:00.00,0.0484012,5.64106,15.9649,12.4877,9.46507
681,2011-11-13,00:00:00.00,0.0111818,5.82978,16.5028,11.525,9.77805
682,2011-11-14,00:00:00.00,0.248746,5.80493,16.3287,10.902,9.6925
683,2011-11-15,00:00:00.00,10.1255,5.62578,15.7271,16.2539,9.36109
684,2011-11-16,00:00:00.00,0.00977893,5.5392,15.5277,26.4763,9.23997
685,2011-11-17,00:00:00.00,0.0124424,5.71027,16.1589,15.4044,9.58555
686,2011-11-18,00:00:00.00,0.205566,5.96623,16.9304,12.6293,10.0224
687,2011-11-19,00:00:00.00,0.0219839,5.97986,16.7931,11.1285,9.97056
688,2011-11-20,00:00:00.00,0.00637345,5.75812,15.9936,10.5056,9.54011
689,2011-11-21,00:00:00.00,0.0484642,5.50203,15.2765,10.2224,9.12068
690,2011-11-22,00:00:00.00,0.00172787,5.32349,14.8385,9.6277,8.84662
691,2011-11-23,00:00:00.00,19.3074,5.25677,14.7017,11.0436,8.75406
692,2011-11-24,00:00:00.00,6.93829,5.4167,15.2795,48.4218,9.07559
693,2011-11-25,00:00:00.00,0.00246854,6.02803,17.2826,26.2497,10.2108
694,2011-11-26,00:00:00.00,0.000946949,6.86164,19.8073,18.7174,11.6564
695,2011-11-27,00:00:00.00,0.448923,7.21543,20.5484,15.4044,12.1303
696,2011-11-28,00:00:00.00,18.957,6.97575,19.443,30.8654,11.5719
697,2011-11-29,00:00:00.00,5.00021,6.7646,18.7789,53.2357,11.2153
698,2011-11-30,00:00:00.00,57.0325,7.34435,20.8424,137.903,12.3688
699,2011-12-01,00:00:00.00,5.24752,9.13603,26.798,202.749,15.7113
700,2011-12-02,00:00:00.00,0.0305939,12.3921,37.2032,137.053,21.5804
701,2011-12-03,00:00:00.00,3.74701,15.5773,45.9227,75.3228,26.7144
702,2011-12-04,00:00:00.00,0.508839,15.9585,44.8768,52.3862,26.6073
703,2011-12-05,00:00:00.00,11.3509,14.4014,39.0371,47.006,23.5305
704,2011-12-06,00:00:00.00,7.06221,13.2349,35.8547,56.0674,21.6279
705,2011-12-07,00:00:00.00,0.35364,13.1753,36.6542,62.8634,21.8844
706,2011-12-08,00:00:00.00,0.0630161,13.8576,39.2128,54.6515,23.2169
707,2011-12-09,00:00:00.00,0,14.0883,39.5004,42.4753,23.4714
708,2011-12-10,00:00:00.00,2.43316,13.5354,37.2707,33.9802,22.3143
709,2011-12-11,00:00:00.00,0.0335365,12.7403,34.7779,28.8832,20.907
710,2011-12-12,00:00:00.00,0,12.0587,32.9994,23.418,19.8181
711,2011-12-13,00:00:00.00,7.75042e-308,11.5498,31.7728,21.6907,19.0398
712,2011-12-14,00:00:00.00,0.115831,11.1554,30.8026,20.3881,18.424
713,2011-12-15,00:00:00.00,13.1933,10.8598,30.0774,27.3541,17.9719
714,2011-12-16,00:00:00.00,7.56161,10.8598,30.3254,54.9347,18.0716
715,2011-12-17,00:00:00.00,0.066174,11.5335,32.7557,50.1208,19.3967
716,2011-12-18,00:00:00.00,0.829899,12.6679,36.3335,41.3426,21.4061
717,2011-12-19,00:00:00.00,0.347486,13.2653,37.5252,31.7149,22.2114
718,2011-12-20,00:00:00.00,0.0511424,12.9137,35.6723,26.278,21.3304
719,2011-12-21,00:00:00.00,0.120361,12.1396,33.1667,23.0216,19.9336
720,2011-12-22,00:00:00.00,3.67747,11.4628,31.4253,22.7384,18.8595
721,2011-12-23,00:00:00.00,2.35751,11.0584,30.5528,27.0143,18.2762
722,2011-12-24,00:00:00.00,0.283431,10.9557,30.4994,27.0709,18.193
723,2011-12-25,00:00:00.00,0.345442,11.047,30.8935,23.9561,18.3935
724,2011-12-26,00:00:00.00,0.0194148,11.0384,30.8027,21.181,18.346
725,2011-12-27,00:00:00.00,0.00987228,10.7811,29.8856,19.3404,17.8426
726,2011-12-28,00:00:00.00,9.5648,10.4355,28.8472,20.1899,17.2463
727,2011-12-29,00:00:00.00,0.123081,10.2704,28.5221,25.2869,17.0298
728,2011-12-30,00:00:00.00,2.00722,10.4759,29.378,20.8695,17.4816
729,2011-12-31,00:00:00.00,8.48134,10.7861,30.363,21.804,18.0311
730,2012-01-01,00:00:00.00,0.225835,10.8282,30.2777,44.4574,18.0175
731,2012-01-02,00:00:00.00,2.39315,10.8023,30.121,40.4931,17.9522
732,2012-01-03,00:00:00.00,0.525141,10.9248,30.592,37.0951,18.2064
733,2012-01-04,00:00:00.00,0.31931,11.1744,31.3631,28.6,18.6472
734,2012-01-05,00:00:00.00,0.00411849,11.3335,31.7214,17.8679,18.8722
735,2012-01-06,00:00:00.00,0.0147175,11.1093,30.8099,19.0289,18.3886
736,2012-01-07,00:00:00.00,0.00713718,10.6398,29.317,16.8485,17.546
737,2012-01-08,00:00:00.00,0.0269274,10.1894,28.1143,17.0184,16.8224
738,2012-01-09,00:00:00.00,0.00218118,9.85326,27.2722,16.7636,16.3001
739,2012-01-10,00:00:00.00,0.00496254,9.60957,26.6553,16.0557,15.9169
740,2012-01-11,00:00:00.00,6.91175e-308,9.39774,26.1023,15.2911,15.5771
741,2012-01-12,00:00:00.00,0.803691,9.20108,25.5777,14.7814,15.2577
742,2012-01-13,00:00:00.00,8.09173,9.04391,25.173,18.2644,15.013
743,2012-01-14,00:00:00.00,3.38989,9.03265,25.2265,20.3032,15.0288
744,2012-01-15,00:00:00.00,0.515613,9.278,26.0722,17.5281,15.5037
745,2012-01-16,00:00:00.00,0.0758763,9.55397,26.871,13.4788,15.9611
746,2012-01-17,00:00:00.00,1.00795,9.50589,26.4919,13.9036,15.7796
747,2012-01-18,00:00:00.00,15.0419,9.23776,25.5866,34.2634,15.2819
748,2012-01-19,00:00:00.00,0.414284,9.16583,25.5341,38.7941,15.2315
749,2012-01-20,00:00:00.00,0.815423,9.61392,27.1596,24.7489,16.1266
750,2012-01-21,00:00:00.00,2.42716,10.1961,28.9109,17.1034,17.1204
751,2012-01-22,00:00:00.00,0.636088,10.2442,28.6026,16.2539,17.0208
752,2012-01-23,00:00:00.00,0.730541,9.83498,27.0762,14.8663,16.2047
753,2012-01-24,00:00:00.00,14.5936,9.4103,25.9479,31.1485,15.5302
754,2012-01-25,00:00:00.00,0.150981,9.35758,26.117,40.2099,15.5739
755,2012-01-26,00:00:00.00,0.0521451,9.92838,28.1821,30.8654,16.7039
756,2012-01-27,00:00:00.00,3.70581,10.6277,30.2719,25.1454,17.8955
757,2012-01-28,00:00:00.00,6.46937,10.7216,30.048,38.7941,17.8553
758,2012-01-29,00:00:00.00,1.55327,10.3752,28.6879,41.3426,17.1428
759,2012-01-30,00:00:00.00,4.60769,10.0803,27.9145,36.5287,16.6818
760,2012-01-31,00:00:00.00,0.258834,9.90654,27.5422,26.363,16.4329
761,2012-02-01,00:00:00.00,0.0491687,9.69295,26.924,25.4568,16.0652
762,2012-02-02,00:00:00.00,0.0453223,9.50426,26.4108,31.4317,15.7618
763,2012-02-03,00:00:00.00,0.120035,9.77946,27.4855,33.4139,16.3467
764,2012-02-04,00:00:00.00,5.32678e-308,10.9916,31.5855,30.8654,18.6331
765,2012-02-05,00:00:00.00,0.000221946,12.3756,35.6718,25.9665,20.9704
766,2012-02-06,00:00:00.00,0.0348156,12.6299,35.3779,22.2854,21.0155
767,2012-02-07,00:00:00.00,0.00858401,11.9566,32.6022,20.105,19.6036
768,2012-02-08,00:00:00.00,0.275341,11.1657,30.3932,18.2077,18.2874
769,2012-02-09,00:00:00.00,0.00158176,10.6134,29.0903,16.622,17.4529
770,2012-02-10,00:00:00.00,0.00591907,10.2743,28.3078,15.376,16.9498
771,2012-02-11,00:00:00.00,6.14761,10.0136,27.6632,14.6681,16.5452
772,2012-02-12,00:00:00.00,4.04628,9.8044,27.1024,13.9602,16.2048
773,2012-02-13,00:00:00.00,0.332829,9.63248,26.6338,13.1957,15.9234
774,2012-02-14,00:00:00.00,0.0746413,9.46683,26.1905,13.8186,15.6535
775,2012-02-15,00:00:00.00,1.66975,9.28108,25.693,13.762,15.3513
776,2012-02-16,00:00:00.00,0.0726778,9.08734,25.1725,13.2523,15.0389
777,2012-02-17,00:00:00.00,10.3083,8.92492,24.7692,22.8234,14.7898
778,2012-02-18,00:00:00.00,0.246291,8.91406,24.8592,25.7966,14.8207
779,2012-02-19,00:00:00.00,0.365769,9.22167,25.9497,23.7012,15.4271
780,2012-02-20,00:00:00.00,0.00840037,9.66303,27.2971,20.4448,16.1921
781,2012-02-21,00:00:00.00,0.00070599,9.787,27.3765,16.9901,16.2841
782,2012-02-22,00:00:00.00,2.46849,9.52922,26.3395,16.4804,15.7393
783,2012-02-23,00:00:00.00,0.839097,9.15737,25.2647,17.8962,15.1143
784,2012-02-24,00:00:00.00,1.58857,8.92066,24.7339,16.3671,14.7768
785,2012-02-25,00:00:00.00,7.10464,9.00202,25.1807,22.2854,14.9995
786,2012-02-26,00:00:00.00,0.0767437,9.55608,27.0726,27.6372,16.0571
787,2012-02-27,00:00:00.00,0.118163,10.2438,29.1097,21.9456,17.2257
788,2012-02-28,00:00:00.00,0.0150435,10.4069,29.1458,18.6042,17.3247
789,2012-02-29,00:00:00.00,0.0706359,10.0402,27.6763,16.5087,16.5542
790,2012-03-01,00:00:00.00,17.8155,9.60072,26.4193,32.2812,15.8232
791,2012-03-02,00:00:00.00,2.28657,9.54765,26.6119,46.1565,15.8776
792,2012-03-03,00:00:00.00,11.3507,10.3044,29.3754,44.7406,17.3903
793,2012-03-04,00:00:00.00,0.366353,11.6523,33.6807,57.2,19.8008
794,2012-03-05,00:00:00.00,0.445929,12.826,36.7768,45.5901,21.6538
795,2012-03-06,00:00:00.00,0.116259,13.2402,37.1481,36.8119,22.0648
796,2012-03-07,00:00:00.00,0.0153141,12.7838,35.1141,27.6939,21.0459
797,2012-03-08,00:00:00.00,0.00036182,11.9496,32.5909,23.2198,19.6032
798,2012-03-09,00:00:00.00,2.46504,11.2316,30.8598,22.8234,18.5051
799,2012-03-10,00:00:00.00,0.131021,10.7876,29.8616,22.0588,17.8474
800,2012-03-11,00:00:00.00,0.000303044,10.5724,29.3567,19.5953,17.5239
801,2012-03-12,00:00:00.00,0,10.401,28.9329,18.3493,17.2586
802,2012-03-13,00:00:00.00,15.5194,10.2118,28.4771,25.0321,16.9723
803,2012-03-14,00:00:00.00,0.227201,10.2487,28.8057,50.404,17.1259
804,2012-03-15,00:00:00.00,0.000486803,10.8383,30.92,35.6792,18.2857
805,2012-03-16,00:00:00.00,4.52993,11.5379,33.0646,29.1664,19.4947
806,2012-03-17,00:00:00.00,0.956829,11.612,32.7609,26.3913,19.421
807,2012-03-18,00:00:00.00,0.0170665,11.2316,31.2574,23.3897,18.6459
808,2012-03-19,00:00:00.00,0.0670611,10.8024,30.0921,22.6252,17.9399
809,2012-03-20,00:00:00.00,0.0942858,10.4073,29.0548,20.7846,17.3056
810,2012-03-21,00:00:00.00,0.0103869,10.0518,28.1043,18.2644,16.7323
811,2012-03-22,00:00:00.00,0.00737565,9.72907,27.2764,16.5654,16.2229
812,2012-03-23,00:00:00.00,0.0893065,9.44977,26.5655,15.2911,15.7846
813,2012-03-24,00:00:00.00,1.03633,9.20972,25.944,13.9602,15.4006
814,2012-03-25,00:00:00.00,1.89716,9.00521,25.3739,13.3939,15.0602
815,2012-03-26,00:00:00.00,0.390958,8.82187,24.8392,12.0913,14.7478
816,2012-03-27,00:00:00.00,0.00237572,8.66193,24.3435,11.2984,14.4621
817,2012-03-28,00:00:00.00,0.00314914,8.52909,23.8909,9.9675,14.2101
818,2012-03-29,00:00:00.00,0.00839211,8.37058,23.4416,9.203,13.9485
819,2012-03-30,00:00:00.00,0.06894,8.18478,22.9717,8.9198,13.6588
820,2012-03-31,00:00:00.00,15.7484,8.06264,22.6263,15.8574,13.4523
821,2012-04-01,00:00:00.00,0.012232,8.11123,22.8119,25.0887,13.5574
822,2012-04-02,00:00:00.00,0.0149627,8.45375,23.9999,15.0646,14.2205
823,2012-04-03,00:00:00.00,0.00621469,8.87398,25.3147,12.4877,14.9632
824,2012-04-04,00:00:00.00,0.176862,8.92521,25.2236,11.2984,14.9451
825,2012-04-05,00:00:00.00,0.0146264,8.60993,24.0622,10.4206,14.3168
826,2012-04-06,00:00:00.00,0.0379774,8.23072,22.9496,9.4578,13.6759
827,2012-04-07,00:00:00.00,0.0040396,7.94828,22.2075,8.4951,13.2275
828,2012-04-08,00:00:00.00,0.00227948,7.73547,21.697,7.7305,12.906
829,2012-04-09,00:00:00.00,0.123076,7.5423,21.2447,8.2402,12.6164
830,2012-04-10,00:00:00.00,0.0120051,7.37171,20.8173,8.1836,12.3493
831,2012-04-11,00:00:00.00,0.0994793,7.23151,20.4271,7.7588,12.1147
832,2012-04-12,00:00:00.00,0.0745669,7.1124,20.0682,7.3057,11.9064
833,2012-04-13,00:00:00.00,0.00287347,6.98614,19.7168,7.1075,11.6984
834,2012-04-14,00:00:00.00,0.000366859,6.84542,19.357,7.0509,11.4777
835,2012-04-15,00:00:00.00,1.31985,6.69865,18.9952,7.2491,11.2517
836,2012-04-16,00:00:00.00,23.5911,6.59849,18.8246,26.4479,11.1297
837,2012-04-17,00:00:00.00,0.261853,6.78747,19.5875,26.363,11.5395
838,2012-04-18,00:00:00.00,2.36669e-308,7.60186,22.197,15.8291,13.0233
839,2012-04-19,00:00:00.00,0.000295238,8.54934,24.9559,12.3461,14.6164
840,2012-04-20,00:00:00.00,1.39182,8.71693,24.9002,10.6471,14.6823
841,2012-04-21,00:00:00.00,8.86768,8.23158,23.0497,10.7038,13.6997
842,2012-04-22,00:00:00.00,0.406251,7.78018,21.79,18.7174,12.969
843,2012-04-23,00:00:00.00,0.0042889,7.71642,21.7797,12.8275,12.931
844,2012-04-24,00:00:00.00,0.00214017,7.82483,22.2131,10.8737,13.1514
845,2012-04-25,00:00:00.00,3.65633e-308,7.73406,21.8807,9.5994,12.9635
846,2012-04-26,00:00:00.00,0.0475337,7.45629,21.0045,8.4667,12.4668
847,2012-04-27,00:00:00.00,0.509588,7.16187,20.2084,7.6739,11.9929
848,2012-04-28,00:00:00.00,2.33e-308,6.94705,19.6518,6.7111,11.6496
849,2012-04-29,00:00:00.00,1.239e-308,6.80367,19.2499,6.4562,11.4098
850,2012-04-30,00:00:00.00,0.0265099,6.67525,18.8911,6.1164,11.1962
851,2012-05-01,00:00:00.00,15.1861,6.56939,18.6421,7.9854,11.041
852,2012-05-02,00:00:00.00,0.553263,6.62026,18.9393,17.7547,11.189
853,2012-05-03,00:00:00.00,2.39257,6.99554,20.2767,10.5622,11.9275
854,2012-05-04,00:00:00.00,3.77642,7.41065,21.6367,9.8826,12.6796
855,2012-05-05,00:00:00.00,38.2023,7.50445,21.7546,63.1466,12.7689
856,2012-05-06,00:00:00.00,0.016858,7.78049,22.4665,57.7664,13.2247
857,2012-05-07,00:00:00.00,0.122294,9.07268,26.766,45.0238,15.657
858,2012-05-08,00:00:00.00,17.6524,10.682,31.6775,41.0594,18.4479
859,2012-05-09,00:00:00.00,1.0351,11.2604,32.4321,40.7763,19.0618
860,2012-05-10,00:00:00.00,7.15011,11.2424,31.7268,33.697,18.831
861,2012-05-11,00:00:00.00,0.001196,11.2546,31.8438,27.6372,18.8753
862,2012-05-12,00:00:00.00,1.5767e-308,11.0819,31.2381,23.7578,18.5343
863,2012-05-13,00:00:00.00,5.81861,10.6716,29.9208,19.8784,17.7931
864,2012-05-14,00:00:00.00,3.14145,10.1541,28.4549,18.859,16.9229
865,2012-05-15,00:00:00.00,0.00227686,9.74471,27.3937,17.3299,16.2795
866,2012-05-16,00:00:00.00,0.211006,9.44598,26.7179,15.2628,15.8402
867,2012-05-17,00:00:00.00,3.33862,9.1501,25.9208,14.2151,15.3537
868,2012-05-18,00:00:00.00,8.6377e-308,8.86932,25.0846,12.9125,14.866
869,2012-05-19,00:00:00.00,1.61378e-308,8.60401,24.3388,11.3834,14.4269
870,2012-05-20,00:00:00.00,1e-308,8.3354,23.6704,10.2507,14.0137
871,2012-05-21,00:00:00.00,0.000753549,8.06377,23.0359,9.6277,13.6102
872,2012-05-22,00:00:00.00,2.2322,7.81637,22.4169,9.0331,13.2219
873,2012-05-23,00:00:00.00,0.0607622,7.62046,21.8539,8.1269,12.888
874,2012-05-24,00:00:00.00,0.00214949,7.45328,21.3487,6.7677,12.5951
875,2012-05-25,00:00:00.00,1.2812e-308,7.26757,20.8488,6.0032,12.2971
876,2012-05-26,00:00:00.00,0.0270627,7.05872,20.3353,5.6351,11.9761
877,2012-05-27,00:00:00.00,2.28089,6.86745,19.8357,5.3519,11.6691
878,2012-05-28,00:00:00.00,5.53001,6.70915,19.3893,5.4652,11.4028
879,2012-05-29,00:00:00.00,7.428e-308,6.55905,19.0101,5.6067,11.1715
880,2012-05-30,00:00:00.00,0.406403,6.43647,18.732,5.9465,10.991
881,2012-05-31,00:00:00.00,0.000709583,6.35864,18.4942,5.0121,10.8496
882,2012-06-01,00:00:00.00,1.75263,6.28001,18.1604,3.9077,10.6731
883,2012-06-02,00:00:00.00,13.286,6.19507,17.8253,9.1747,10.4988
884,2012-06-03,00:00:00.00,2.1551,6.20153,17.8832,8.3535,10.5317
885,2012-06-04,00:00:00.00,1.43581,6.42593,18.6963,5.7483,10.9804
886,2012-06-05,00:00:00.00,0.116427,6.69485,19.548,5.0404,11.4546
887,2012-06-06,00:00:00.00,0.320502,6.67994,19.3112,4.5873,11.3446
888,2012-06-07,00:00:00.00,0.808717,6.40361,18.3221,4.2475,10.8101
889,2012-06-08,00:00:00.00,0.0185447,6.07501,17.4203,4.1343,10.2789
890,2012-06-09,00:00:00.00,0.0835527,5.81221,16.8083,4.0493,9.88873
891,2012-06-10,00:00:00.00,0.0795727,5.61574,16.3733,3.7661,9.60287
892,2012-06-11,00:00:00.00,0,5.4465,15.9849,3.6246,9.35154
893,2012-06-12,00:00:00.00,3.80256,5.30526,15.6238,3.5679,9.12672
894,2012-06-13,00:00:00.00,1.78921,5.19636,15.3016,7.4473,8.93715
895,2012-06-14,00:00:00.00,9.3603e-308,5.11801,15.0182,5.0404,8.78129
896,2012-06-15,00:00:00.00,0,5.05009,14.7604,3.8511,8.64369
897,2012-06-16,00:00:00.00,2.54605e-308,4.9503,14.4885,3.5113,8.4839
898,2012-06-17,00:00:00.00,4.00872e-308,4.81656,14.1811,3.4547,8.28738
899,2012-06-18,00:00:00.00,8.47887,4.69623,13.8983,3.9927,8.10585
900,2012-06-19,00:00:00.00,3.03016,4.63037,13.7621,8.2685,8.01465
901,2012-06-20,00:00:00.00,0.861548,4.6358,13.8633,6.0881,8.05779
902,2012-06-21,00:00:00.00,0.00741151,4.65211,13.97,4.2192,8.10433
903,2012-06-22,00:00:00.00,1.34221,4.58813,13.7403,3.6812,7.97389
904,2012-06-23,00:00:00.00,0.305851,4.46259,13.2869,3.4263,7.72684
905,2012-06-24,00:00:00.00,0.0308132,4.34146,12.8867,3.4263,7.50462
906,2012-06-25,00:00:00.00,0.997584,4.23815,12.5918,3.1149,7.33251
907,2012-06-26,00:00:00.00,0.036992,4.15966,12.3573,4.1626,7.1959
908,2012-06-27,00:00:00.00,0.00376598,4.09531,12.1476,3.0299,7.0791
909,2012-06-28,00:00:00.00,0.000136516,4.00985,11.9275,2.86,6.9464
910,2012-06-29,00:00:00.00,0.109093,3.89492,11.6787,2.8034,6.78355
911,2012-06-30,00:00:00.00,0.0466823,3.7757,11.4215,2.7637,6.61269
912,2012-07-01,00:00:00.00,0.0215035,3.68167,11.1857,2.6816,6.46379
913,2012-07-02,00:00:00.00,0.0263761,3.613,10.9812,2.5768,6.34379
914,2012-07-03,00:00:00.00,1.08978,3.55066,10.7904,2.5174,6.23406
915,2012-07-04,00:00:00.00,48.4649,3.53913,10.8196,26.5329,6.24112
916,2012-07-05,00:00:00.00,3.8838,3.82651,11.9292,66.5446,6.83742
917,2012-07-06,00:00:00.00,4.89805,4.87489,15.2671,38.7941,8.73821
918,2012-07-07,00:00:00.00,0.0324658,6.07353,18.7595,20.5297,10.7734
919,2012-07-08,00:00:00.00,0.190287,6.29603,18.8162,11.2984,10.8978
920,2012-07-09,00:00:00.00,0.0395935,5.71947,16.4691,10.4206,9.67597
921,2012-07-10,00:00:00.00,0.0810009,5.06503,14.4879,6.8244,8.55635
922,2012-07-11,00:00:00.00,0.00169736,4.65932,13.5011,5.5218,7.94057
923,2012-07-12,00:00:00.00,0.00286037,4.44826,13.0688,4.6723,7.6466
924,2012-07-13,00:00:00.00,0.00454323,4.30561,12.7523,4.1626,7.43587
925,2012-07-14,00:00:00.00,0.0630874,4.18531,12.4662,3.8794,7.25523
926,2012-07-15,00:00:00.00,0.0246402,4.07978,12.2017,3.4547,7.09051
927,2012-07-16,00:00:00.00,1.19807,3.98556,11.9504,3.4547,6.93925
928,2012-07-17,00:00:00.00,0.11112,3.89572,11.7097,3.6529,6.79276
929,2012-07-18,00:00:00.00,0.0401936,3.7983,11.4675,3.398,6.6435
930,2012-07-19,00:00:00.00,2.12478,3.70384,11.2287,6.343,6.49411
931,2012-07-20,00:00:00.00,23.2845,3.6672,11.1108,27.8355,6.42598
932,2012-07-21,00:00:00.00,0.104502,3.78557,11.4747,17.1034,6.63501
933,2012-07-22,00:00:00.00,0.00369713,4.16488,12.7033,6.5129,7.33056
934,2012-07-23,00:00:00.00,0.083264,4.60661,13.972,4.6723,8.0697
935,2012-07-24,00:00:00.00,0.106232,4.63583,13.8685,4.2475,8.04627
936,2012-07-25,00:00:00.00,0.00450606,4.32158,12.7604,3.8794,7.44062
937,2012-07-26,00:00:00.00,1.09348,4.03323,11.84,3.398,6.92849
938,2012-07-27,00:00:00.00,15.9901,3.83594,11.3917,19.5669,6.6468
939,2012-07-28,00:00:00.00,6.52153,3.78945,11.4038,15.9424,6.6155
940,2012-07-29,00:00:00.00,0.671635,3.97394,12.0536,17.2733,6.96663
941,2012-07-30,00:00:00.00,0.0423919,4.27135,12.9035,8.0703,7.4619
942,2012-07-31,00:00:00.00,0.286404,4.35086,12.9942,5.4085,7.54666
943,2012-08-01,00:00:00.00,1.87261,4.16904,12.308,6.1731,7.17947
944,2012-08-02,00:00:00.00,0.00675409,3.93811,11.5738,4.559,6.77248
945,2012-08-03,00:00:00.00,0.0415846,3.74063,11.0854,3.7661,6.47148
946,2012-08-04,00:00:00.00,0.0376024,3.59861,10.7671,3.6246,6.25919
947,2012-08-05,00:00:00.00,3.16276,3.49507,10.5297,4.2758,6.10546
948,2012-08-06,00:00:00.00,1.94845,3.41793,10.322,12.5727,5.97718
949,2012-08-07,00:00:00.00,0.00425111,3.36456,10.1429,4.4741,5.87683
950,2012-08-08,00:00:00.00,0.00800313,3.31598,9.97965,3.3697,5.78565
951,2012-08-09,00:00:00.00,0.181738,3.25299,9.80767,3.2281,5.68424
952,2012-08-10,00:00:00.00,22.7861,3.21635,9.71701,21.4925,5.62662
953,2012-08-11,00:00:00.00,37.8755,3.35332,10.1958,39.0772,5.89221
954,2012-08-12,00:00:00.00,1.06458,3.95664,12.2398,43.3248,7.03115
955,2012-08-13,00:00:00.00,0.0375743,5.21835,15.991,22.965,9.20766
956,2012-08-14,00:00:00.00,3.63711,6.19983,18.6408,9.6844,10.8013
957,2012-08-15,00:00:00.00,14.2137,6.14172,17.8727,46.1565,10.4539
958,2012-08-16,00:00:00.00,0.0339847,5.57272,15.7634,25.0887,9.33482
959,2012-08-17,00:00:00.00,0.172207,5.1819,14.8355,10.2507,8.77319
960,2012-08-18,00:00:00.00,0.0060291,5.10798,14.8539,7.1925,8.72278
961,2012-08-19,00:00:00.00,0.00229212,5.00105,14.5379,6.2014,8.52941
962,2012-08-20,00:00:00.00,0.0499148,4.76102,13.7287,5.6067,8.07662
963,2012-08-21,00:00:00.00,0.0269254,4.50889,13.026,5.0404,7.66661
964,2012-08-22,00:00:00.00,1.11685,4.32922,12.5837,11.2418,7.38907
965,2012-08-23,00:00:00.00,0.0488028,4.20608,12.2912,10.4489,7.20593
966,2012-08-24,00:00:00.00,5.4144e-308,4.10484,12.0357,5.097,7.04553
967,2012-08-25,00:00:00.00,0.0645688,4.00622,11.7876,4.021,6.89311
968,2012-08-26,00:00:00.00,0,3.90828,11.5458,3.5396,6.74091
969,2012-08-27,00:00:00.00,0.778959,3.81849,11.3118,2.9166,6.59764
970,2012-08-28,00:00:00.00,5.74656,3.74406,11.106,4.0776,6.47347
971,2012-08-29,00:00:00.00,0.0126514,3.69892,10.9661,4.4174,6.39259
972,2012-08-30,00:00:00.00,0.00172368,3.69039,10.9331,3.4263,6.37412
973,2012-08-31,00:00:00.00,0.00169315,3.68543,10.9077,2.945,6.36049
974,2012-09-01,00:00:00.00,0,3.63005,10.7364,2.9166,6.26355
975,2012-09-02,00:00:00.00,0,3.53232,10.451,2.86,6.09848
976,2012-09-03,00:00:00.00,0.121995,3.44084,10.1852,2.4211,5.94215
977,2012-09-04,00:00:00.00,0.0230749,3.36471,9.97568,2.4749,5.81671
978,2012-09-05,00:00:00.00,19.7368,3.31332,9.86255,27.9204,5.74297
979,2012-09-06,00:00:00.00,0.608654,3.36649,10.0962,26.2497,5.86297
980,2012-09-07,00:00:00.00,0.0724059,3.62178,10.9657,7.2491,6.34165
981,2012-09-08,00:00:00.00,6.94531,3.94881,11.9064,5.2103,6.88184
982,2012-09-09,00:00:00.00,10.1623,4.07452,12.0199,13.2523,7.0036
983,2012-09-10,00:00:00.00,0.00926792,4.02939,11.7002,7.3341,6.87357
984,2012-09-11,00:00:00.00,0.0236647,4.028,11.7331,4.7006,6.88707
985,2012-09-12,00:00:00.00,0.0169568,4.05803,11.8559,3.936,6.9431
986,2012-09-13,00:00:00.00,0,3.96937,11.5199,3.6246,6.76397
987,2012-09-14,00:00:00.00,0.0621114,3.76419,10.8802,3.398,6.40678
988,2012-09-15,00:00:00.00,14.4198,3.5849,10.4086,9.656,6.12061
989,2012-09-16,00:00:00.00,0.00270865,3.55549,10.4098,7.6455,6.09933
