date,hour,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000,02GB001,02GB007,02GC002,02GC007,02GC018,02GC026,02GE007,02GG003,02GG009,02GG013,04159900,04160600,04165500,04166500,04174500,04176500,04177000,04193500,04195820,04198000,04199000,04199500,04200500,04208504,04209000,04212100,04213000,04213500,04214500,04215000,04215500
2013-01-13,00:00:00,50.8280917,23.7598458,14.6803333,48.0827208,73.4090292,54.5436667,58.0628583,53.9732833,28.1174583,28.4437167,48.9484292,69.7508333,19.5729625,27.3967500,10.3799208,41.2805583,18.8087833,16.5762458,58.1994375,93.9587125,139.7408500,21.3293167,17.3791833,35.2245208,30.2890750,20.6960167,132.5318542,16.0381792,254.9736250,73.4090292,54.5436667,79.9891250,53.9732833,88.3411833,28.4437167,69.7508333,27.3967500,10.3799208,18.8087833,16.5762458,139.7408500,40.5481042,57.2985667,76.7953125,17.3791833,805.8950000,108.5414167,202.8750792,65.5144875,41.3012667,49.5913917,132.5318542,26.6076667,96.4473167,16.0381792,17.7670167,14.1866667,7.2646000,15.6328417
2013-01-14,00:00:00,84.6534958,29.8378833,24.7224375,71.8152625,36.2124917,33.8642083,63.4337667,45.7383750,34.9792833,20.6092458,70.2005083,119.7214625,29.7736125,48.1527958,10.4177792,48.1107417,26.7039375,24.2978958,45.7450875,80.0687250,155.6344917,9.0921250,13.4517917,52.9293625,35.2654042,24.5518250,160.1981250,22.2005292,395.3953417,36.2124917,33.8642083,97.0087083,45.7383750,120.1787083,20.6092458,119.7214625,48.1527958,10.4177792,26.7039375,24.2978958,155.6344917,25.8565083,60.4795708,95.4922583,13.4517917,1205.2617750,156.0814083,265.0871125,76.6652792,45.7346917,73.9220167,160.1981250,35.4060875,145.4322792,22.2005292,34.7638292,15.9349542,8.3387375,15.3023708
2013-01-15,00:00:00,60.8791125,31.9578583,18.7895875,46.9887833,19.0342750,20.1460208,32.1409417,22.8213458,21.1534042,8.2165333,42.5639417,84.1521167,15.6023000,32.4639292,2.3146542,50.5776708,24.3574708,19.2877083,30.7641792,48.3985250,86.1730667,5.1349542,3.2140917,52.0287167,27.7907792,16.2769500,142.2159167,45.2296708,338.5953333,19.0342750,20.1460208,58.1410542,22.8213458,69.1967292,8.2165333,84.1521167,32.4639292,2.3146542,24.3574708,19.2877083,86.1730667,11.5624125,55.0713500,33.5611667,3.2140917,1059.7857917,117.7429042,248.3288708,52.5995708,47.1250708,55.7944458,142.2159167,30.2293542,194.8467875,45.2296708,33.5170542,15.3940583,7.7947917,14.4700083
2013-01-16,00:00:00,56.0316292,24.3734000,12.1310958,33.2421875,17.3934208,15.2202125,18.6696125,15.0940875,15.9559542,6.0701750,33.2324583,55.5204625,9.5648792,19.8430792,3.8860042,45.7710792,18.9476292,16.5179958,25.0393583,37.2036792,66.0898292,4.0262083,2.8877375,37.5367458,18.5067167,10.8298125,133.3868375,40.5322458,295.0753917,17.3934208,15.2202125,35.0144042,15.0940875,42.6667458,6.0701750,55.5204625,19.8430792,3.8860042,18.9476292,16.5179958,66.0898292,9.1873792,51.7280917,22.1118500,2.8877375,909.5020667,72.8147875,204.9059333,39.0178792,32.2114833,40.4977458,133.3868375,21.8651500,144.7435667,40.5322458,33.1945750,14.6885958,7.2489375,14.0794417
2013-01-17,00:00:00,44.2173792,17.1861375,7.9228542,26.4588917,14.5843375,11.7930125,12.1507583,10.6927000,12.0591750,4.4508250,26.4799792,41.6956667,5.7687417,12.3247000,3.1848167,37.9846875,15.2473625,13.6695125,23.1951042,32.8370917,56.5087833,3.1830833,2.6946500,24.7071083,13.0347250,8.4063750,109.4512417,27.8709458,223.6001208,14.5843375,11.7930125,24.2244083,10.6927000,29.1419958,4.4508250,41.6956667,12.3247000,3.1848167,15.2473625,13.6695125,56.5087833,7.8350667,48.7399208,21.6433458,2.6946500,693.2191208,53.4803792,151.3695792,30.9300000,23.3018667,31.0889667,109.4512417,16.3496958,91.9076958,27.8709458,32.4604333,13.5033292,6.5368875,13.1476708
2013-01-18,00:00:00,29.5386500,11.9017958,5.5913667,19.3227292,11.9844042,9.3390208,8.3178292,7.9972917,9.2602125,3.8766042,21.3071125,31.8084583,3.6262750,7.5265292,2.4943250,29.4473500,11.9873583,10.9933042,20.5908083,28.1450208,47.0507167,2.5355708,2.4374250,15.6046208,9.3939625,6.6790250,79.5427208,20.5332667,147.4874458,11.9844042,9.3390208,17.8309458,7.9972917,20.8572750,3.8766042,31.8084583,7.5265292,2.4943250,11.9873583,10.9933042,47.0507167,6.3092042,45.2944250,22.4933458,2.4374250,492.8049042,35.6287292,100.6555458,24.3788167,18.7511917,24.5833833,79.5427208,12.8733167,56.4498125,20.5332667,29.8290000,11.9469708,5.7284750,11.6480792
2013-01-19,00:00:00,21.9434333,9.8377083,4.5445667,14.6229958,9.9340833,7.5309208,5.9273333,6.2087667,7.2303458,3.0592417,17.4523708,25.0262417,2.7100917,5.4797625,1.7919625,23.5609417,9.3049333,8.8179500,18.4531000,24.7488625,40.1396208,2.2122875,2.1868125,10.3784333,6.8322167,5.4923708,59.3790125,15.5534292,105.5384167,9.9340833,7.5309208,13.4729542,6.2087667,15.2043333,3.0592417,25.0262417,5.4797625,1.7919625,9.3049333,8.8179500,40.1396208,5.4011208,40.8284833,22.1324375,2.1868125,334.0492000,24.0071958,68.9333500,19.5419708,14.7092625,19.7772542,59.3790125,10.2389583,41.6346750,15.5534292,26.6683125,10.5804458,4.9959125,10.4160042
2013-01-20,00:00:00,18.9621500,8.6017542,4.1422000,14.2692375,8.5374417,6.3643375,4.9050875,5.1110375,5.7880333,2.2426917,14.6644917,20.8003750,2.1271000,4.1530083,1.1899625,19.5340958,7.7581542,7.2261333,16.6194917,21.9621417,35.1355792,1.8358500,1.9409167,8.0418125,5.2682125,4.5979708,47.0009208,12.4398083,89.7506708,8.5374417,6.3643375,11.3710125,5.1110375,12.5366417,2.2426917,20.8003750,4.1530083,1.1899625,7.7581542,7.2261333,35.1355792,4.5917333,37.3555000,21.5681083,1.9409167,253.4062667,17.5420208,51.0431083,15.8244250,11.8416167,16.3909083,47.0009208,8.4857958,34.7300333,12.4398083,23.7112208,9.6300583,4.3584208,9.7444708
2013-01-21,00:00:00,16.7449000,8.5647375,4.6629292,12.9026333,7.4726333,5.4977500,4.1607167,4.3799208,4.9535083,1.6908583,12.5826333,17.3530208,1.7379833,3.2579917,0.7641125,16.8985542,6.6847792,6.1613250,13.8261208,18.2694083,29.4656625,1.5279250,1.6976625,6.0548000,4.0421167,3.8229958,38.6460708,12.2269083,83.4236458,7.4726333,5.4977500,9.9283667,4.3799208,10.7524208,1.6908583,17.3530208,3.2579917,0.7641125,6.6847792,6.1613250,29.4656625,3.6994958,31.8975917,20.0043875,1.6976625,203.5726292,12.9383333,38.6141083,12.9755167,9.7873500,13.5346667,38.6460708,7.0301250,30.4725333,12.2269083,21.2638875,8.5097875,3.9012875,8.3652000
2013-01-22,00:00:00,15.8977708,8.2828708,4.3066917,11.6094000,6.6878458,4.7440958,3.4013583,3.6945167,4.2804750,1.2602333,10.7597000,14.6448667,1.3103292,2.4318583,0.4339208,14.7990875,5.8103833,5.3676208,12.3360000,16.2523125,25.9459667,1.3135375,1.4809875,4.4947750,3.1344833,3.3131083,33.1166125,10.6550792,76.8894250,6.6878458,4.7440958,8.4778333,3.6945167,9.0995750,1.2602333,14.6448667,2.4318583,0.4339208,5.8103833,5.3676208,25.9459667,3.1604042,29.0924667,17.9842458,1.4809875,167.0830958,9.2268542,29.5788250,10.6852208,8.2465375,11.3477750,33.1166125,5.9481333,26.7857167,10.6550792,19.2985417,7.7964125,3.5200000,7.6614375
2013-01-23,00:00:00,14.4742833,7.3890208,3.6985375,10.1852542,5.9894667,4.1782083,2.8324500,3.1715000,3.7543042,0.9914542,9.4752125,12.6771250,0.9995542,1.7825833,0.2300500,12.9376792,5.0818917,4.7440333,10.8305000,14.1474417,22.5434875,1.1707167,1.2996750,3.4630542,2.5633333,2.9773000,29.2332750,9.1615917,70.4966917,5.9894667,4.1782083,7.3279333,3.1715000,7.8057333,0.9914542,12.6771250,1.7825833,0.2300500,5.0818917,4.7440333,22.5434875,2.7395417,25.5885125,17.3684333,1.2996750,135.4190917,6.6290292,23.4935125,9.1036500,7.0875500,9.8085542,29.2332750,5.1544333,23.9669208,9.1615917,17.7087250,7.1105917,3.2444458,6.9894625
2013-01-24,00:00:00,12.9675375,6.5921750,3.2307292,9.1220708,5.4248583,3.7522542,2.5083208,2.8216000,3.3798958,0.8344292,8.5309083,11.3454125,0.7874750,1.3645750,0.1236667,11.5021792,4.5953125,4.3114083,10.7834125,13.7890333,21.3259500,1.1127375,1.1530917,2.9125292,2.2163417,2.7909458,26.9095458,8.4467708,62.6997000,5.4248583,3.7522542,6.5787833,2.8216000,6.9296375,0.8344292,11.3454125,1.3645750,0.1236667,4.5953125,4.3114083,21.3259500,2.5095292,24.2237667,16.7306333,1.1530917,111.2911125,4.9547667,19.4407042,8.0361917,6.2609875,8.7994333,26.9095458,4.6261167,22.0393042,8.4467708,16.4182667,6.5223958,3.0134000,6.3939750
2013-01-25,00:00:00,11.7875042,6.0121417,2.9487500,8.3356167,4.9647125,3.4653417,2.3612000,2.6273375,3.1320042,0.7589875,7.8763750,10.4605958,0.7030042,1.1292375,0.0704625,10.4416833,4.2578833,3.9851750,9.8725917,12.7672250,19.8230042,1.0423042,1.0423583,2.6686542,2.0527083,2.6227542,25.7361000,7.4825125,56.2867292,4.9647125,3.4653417,6.0894917,2.6273375,6.3942042,0.7589875,10.4605958,1.1292375,0.0704625,4.2578833,3.9851750,19.8230042,2.3202583,22.6185917,16.2329958,1.0423583,92.9775958,3.8962333,17.0920417,7.3292792,5.6902250,8.1268375,25.7361000,4.2667917,20.7277500,7.4825125,15.3007958,6.0431417,2.8133000,5.9231458
2013-01-26,00:00:00,10.9633333,5.6170292,2.7837125,7.9713167,4.6264583,3.2615583,2.3357833,2.5192583,2.9677000,0.7890833,7.4316542,9.9271542,0.7069292,1.0613208,0.0427625,9.6860500,4.0059750,3.7477042,9.5778500,12.3236083,18.9022208,1.0175208,0.9457208,2.6673042,2.0094333,2.5799500,24.8097417,6.8130917,51.9687333,4.6264583,3.2615583,5.8153583,2.5192583,6.0908833,0.7890833,9.9271542,1.0613208,0.0427625,4.0059750,3.7477042,18.9022208,2.2275333,21.9558833,14.9852667,0.9457208,79.0823250,3.2765083,15.9949583,6.8916792,5.2993083,7.7569625,24.8097417,4.0537083,19.7185042,6.8130917,14.3632333,5.6350375,2.6509250,5.5062625
2013-01-27,00:00:00,10.3628500,5.3297000,2.6772458,7.5056792,4.3450292,3.1084708,2.3561333,2.4482250,2.8584917,0.6950625,7.0820625,9.5551583,0.7478625,1.0831000,0.0275208,9.1246708,3.8260583,3.5620125,8.8717333,11.5522625,17.7957500,0.9575208,0.8486208,2.7295458,2.0261042,2.3973083,23.5060792,6.3129667,49.4681458,4.3450292,3.1084708,5.5825458,2.4482250,5.9081750,0.6950625,9.5551583,1.0831000,0.0275208,3.8260583,3.5620125,17.7957500,2.1001208,20.6770917,14.2357417,0.8486208,69.5252792,2.9356500,15.7076625,6.5134667,4.9822292,7.3686792,23.5060792,3.8575792,18.7623667,6.3129667,13.5463333,5.2937917,2.5117375,5.1662417
2013-01-28,00:00:00,9.9400625,5.1095667,2.5873417,7.8796375,4.3929542,3.7768792,2.4655625,2.7050208,2.8120500,0.8888542,6.8728167,10.1906292,0.8031458,1.1506083,0.0192333,8.9514625,3.6998125,3.4447167,14.5516042,20.0862875,27.1503417,5.2620458,1.9308000,2.8582417,2.0913667,3.9784958,33.0626625,8.4311333,47.6288167,4.3929542,3.7768792,5.7789500,2.7050208,6.1066458,0.8888542,10.1906292,1.1506083,0.0192333,3.6998125,3.4447167,27.1503417,10.2523833,23.3268083,13.5067875,1.9308000,65.4095333,2.8131667,16.7082292,7.2274958,5.1931208,8.2539417,33.0626625,4.2127750,22.8908875,8.4311333,13.2307208,5.6990833,2.7034125,5.9448250
2013-01-29,00:00:00,19.3131708,10.1804000,5.9306250,13.6265542,7.5934292,16.0744208,10.6708000,12.1576333,11.2228375,4.1179458,16.8709500,24.7755708,7.4097000,13.0471500,5.1100625,21.1822833,9.5009917,9.8275875,32.0014958,43.1977083,56.5141625,17.4824458,2.5482542,3.6890625,2.8491500,6.6704708,56.9547750,14.6307292,70.0782042,7.5934292,16.0744208,12.3718958,12.1576333,19.2371958,4.1179458,24.7755708,13.0471500,5.1100625,9.5009917,9.8275875,56.5141625,27.3086583,38.6383542,15.9261208,2.5482542,67.4028917,3.0692708,19.9790917,8.8736417,6.2629417,10.4857958,56.9547750,5.9832000,55.8456208,14.6307292,27.4391542,8.3449750,3.6570167,10.1955458
2013-01-30,00:00:00,72.4556292,38.3862958,29.9051417,40.4325625,33.4929875,38.6850167,36.0889875,42.4891333,39.7876500,10.8390458,63.6362458,79.0093000,26.1624583,39.1068917,16.7175500,67.8912958,31.6906792,30.3121917,85.0747417,129.3334958,195.8645292,25.5503625,2.8801250,11.8584167,6.8038417,8.0011208,66.1902625,24.5532417,266.7893333,33.4929875,38.6850167,39.4855083,42.4891333,65.0014708,10.8390458,79.0093000,39.1068917,16.7175500,31.6906792,30.3121917,195.8645292,63.9751750,79.5065292,51.6261625,2.8801250,81.6009542,7.8851000,42.6733625,11.3705958,8.3017750,14.9880542,66.1902625,8.3459708,72.5689042,24.5532417,110.4397750,27.9511500,11.1391750,42.4872167
2013-01-31,00:00:00,83.9763167,51.5391708,45.3151583,43.5462792,18.8579000,25.1507417,36.3238708,31.2357000,28.5251542,8.7900292,57.9940042,100.7115000,23.0868792,47.1058917,10.6205208,100.5799750,51.2587833,37.2797625,85.7969875,123.5043208,198.5359000,17.0507625,4.2449875,19.6710417,8.6796750,10.5333042,84.3734583,32.3242208,365.6406792,18.8579000,25.1507417,51.0007958,31.2357000,65.2754375,8.7900292,100.7115000,47.1058917,10.6205208,51.2587833,37.2797625,198.5359000,43.2936458,109.6228375,99.1518333,4.2449875,246.4634208,30.8818500,84.1550250,15.7298000,10.8691375,21.5121708,84.3734583,12.2533750,92.7159042,32.3242208,157.9499333,37.9622875,12.0477042,39.1173000
2013-02-01,00:00:00,76.9179167,52.0886500,28.2944125,45.7418875,16.6496167,19.0855542,25.7443833,19.9877292,21.1025542,6.4116417,39.2488167,69.6816125,14.2372042,31.7810583,7.6802542,89.3375375,38.4230417,28.0215167,48.9779708,71.5734708,123.6028083,6.6564208,2.3904042,19.8142667,9.5635417,10.1984417,84.6959208,34.7733250,352.7658250,16.6496167,19.0855542,42.1248583,19.9877292,52.6795167,6.4116417,69.6816125,31.7810583,7.6802542,38.4230417,28.0215167,123.6028083,17.9258250,119.7463667,60.5577750,2.3904042,395.4472917,25.5110833,81.2429583,17.4544708,12.5371375,22.8995542,84.6959208,12.5302458,102.4469542,34.7733250,125.8619500,29.6625667,12.0853792,26.6974417
2013-02-02,00:00:00,76.7391917,33.1673042,15.7493167,34.3853375,14.9841250,13.7740125,15.9223958,12.6695500,15.6888458,4.3638708,30.2427125,47.4124500,7.6582750,17.4832333,3.3115417,64.1989250,24.4572833,19.9366792,34.0449125,47.4769833,80.1429125,4.7875500,2.2006208,15.0180667,8.3968417,7.6387917,79.2933583,28.4533042,332.6226083,14.9841250,13.7740125,28.3398333,12.6695500,36.2365375,4.3638708,47.4124500,17.4832333,3.3115417,24.4572833,19.9366792,80.1429125,12.4707792,104.6029333,54.4387167,2.2006208,389.7729583,21.4191750,74.2349917,17.0585625,12.1565917,21.3905833,79.2933583,11.5781458,92.1201417,28.4533042,89.7414375,24.7057833,10.5817375,21.9234208
