time,date,hour,precip [mm/day],sub7059 [m3/s],sub7059 (observed) [m3/s],sub7063 [m3/s]
356,2000-12-22,00:00:00.00,3.41514,18.8533,25.2,5.65358
357,2000-12-23,00:00:00.00,0.348998,17.1041,23.9,5.06139
358,2000-12-24,00:00:00.00,1.03051,15.8385,22.3,4.66104
359,2000-12-25,00:00:00.00,5.08861,15.2531,20.8,4.49384
360,2000-12-26,00:00:00.00,0.416072,15.0367,19.7,4.44101
361,2000-12-27,00:00:00.00,0.859859,14.8638,18.6,4.39543
362,2000-12-28,00:00:00.00,1.92672,14.6992,17.5,4.35056
363,2000-12-29,00:00:00.00,0.29272,14.554,16.6,4.30638
364,2000-12-30,00:00:00.00,0.342858,14.4171,15.8,4.26278
365,2000-12-31,00:00:00.00,2.92598,14.2779,15.1,4.21976
366,2001-01-01,00:00:00.00,0.725308,14.1441,14.8,4.17741
367,2001-01-02,00:00:00.00,0.222917,14.0199,14.4,4.13567
368,2001-01-03,00:00:00.00,0.20825,13.8869,14,4.0945
369,2001-01-04,00:00:00.00,2.11318,13.753,13.7,4.05387
370,2001-01-05,00:00:00.00,0.373539,13.6303,13.9,4.01364
371,2001-01-06,00:00:00.00,13.3948,13.4963,14.4,3.97364
372,2001-01-07,00:00:00.00,0.219435,13.3599,15.1,3.93392
373,2001-01-08,00:00:00.00,2.04805,13.2361,15.4,3.89449
374,2001-01-09,00:00:00.00,0.55734,13.1205,15.5,3.85532
375,2001-01-10,00:00:00.00,1.69911,13.0038,15.3,3.81661
376,2001-01-11,00:00:00.00,0.147839,12.8743,15.1,3.77856
377,2001-01-12,00:00:00.00,0.152994,12.7442,14.9,3.7411
378,2001-01-13,00:00:00.00,0.415696,12.6242,14.7,3.70394
379,2001-01-14,00:00:00.00,0.205662,12.493,14.5,3.66689
