time,date,hour,precip [mm/day],sub7057 [m3/s],sub7057 (observed) [m3/s],sub7058 [m3/s]
126,2000-05-06,00:00:00.00,2.88908,22.0246,10.1,3.12306
127,2000-05-07,00:00:00.00,0.115151,20.8468,9.83,3.03715
128,2000-05-08,00:00:00.00,1.95178,19.9312,10.2,2.98398
129,2000-05-09,00:00:00.00,7.55991,19.3046,9.45,3.06609
130,2000-05-10,00:00:00.00,12.6657,18.8173,16.1,3.27702
131,2000-05-11,00:00:00.00,26.4538,19.0132,61.7,4.13305
132,2000-05-12,00:00:00.00,0.131985,20.2762,75.9,5.81965
133,2000-05-13,00:00:00.00,1.42647,21.6623,103,6.06593
134,2000-05-14,00:00:00.00,12.7216,22.5182,109,5.35544
135,2000-05-15,00:00:00.00,0.288908,24.0361,108,5.58448
136,2000-05-16,00:00:00.00,0.0668629,25.8744,110,5.64456
137,2000-05-17,00:00:00.00,0.394532,26.9924,115,5.3659
138,2000-05-18,00:00:00.00,0.0513897,27.5003,116,5.0593
139,2000-05-19,00:00:00.00,15.8208,27.8625,113,4.90733
140,2000-05-20,00:00:00.00,0.0693415,28.7392,110,5.13837
141,2000-05-21,00:00:00.00,0.0458004,29.6921,110,5.23657
142,2000-05-22,00:00:00.00,0.0898957,30.038,104,4.9831
143,2000-05-23,00:00:00.00,0.296557,30.1081,73.1,4.74968
144,2000-05-24,00:00:00.00,6.52352,30.0123,68.3,4.53562
145,2000-05-25,00:00:00.00,2.75743,29.5607,67.2,4.40562
146,2000-05-26,00:00:00.00,0.307004,29.1882,53.7,4.3788
147,2000-05-27,00:00:00.00,0.118246,28.7632,22.6,4.28195
148,2000-05-28,00:00:00.00,0.0588933,28.0414,5.07,4.11119
149,2000-05-29,00:00:00.00,0.0243787,27.2606,3.87,3.9448
150,2000-05-30,00:00:00.00,0.166366,26.4159,3.67,3.77829
151,2000-05-31,00:00:00.00,0.12608,25.3937,3.56,3.57938
152,2000-06-01,00:00:00.00,4.1747,24.3596,3.38,3.39254
153,2000-06-02,00:00:00.00,0.348918,23.2895,3.23,3.24455
154,2000-06-03,00:00:00.00,16.1503,22.2854,3.19,3.23453
155,2000-06-04,00:00:00.00,0.177383,21.7462,2.99,3.55391
156,2000-06-05,00:00:00.00,2.03759,21.5019,2.91,3.71202
157,2000-06-06,00:00:00.00,0.12404,21.0998,2.81,3.54573
158,2000-06-07,00:00:00.00,0.201413,20.6194,2.77,3.39294
159,2000-06-08,00:00:00.00,0.0772963,20.1897,2.71,3.23126
160,2000-06-09,00:00:00.00,0.159121,19.6139,2.72,3.0853
161,2000-06-10,00:00:00.00,17.7274,19.138,2.74,3.06121
162,2000-06-11,00:00:00.00,4.04613,19.0301,2.7,3.26232
163,2000-06-12,00:00:00.00,15.1181,19.28,2.91,3.4826
164,2000-06-13,00:00:00.00,0.152562,19.5249,2.77,3.88228
165,2000-06-14,00:00:00.00,20.005,20.0199,2.72,4.14952
166,2000-06-15,00:00:00.00,1.5155,21.3874,2.84,4.20841
167,2000-06-16,00:00:00.00,5.74617,23.0244,2.71,4.34959
168,2000-06-17,00:00:00.00,0.538924,23.6979,2.69,4.39152
169,2000-06-18,00:00:00.00,0.0538722,24.069,2.67,4.38009
170,2000-06-19,00:00:00.00,0.660802,24.768,2.63,4.26498
171,2000-06-20,00:00:00.00,0.195398,25.0269,2.62,4.06114
172,2000-06-21,00:00:00.00,0.194721,24.673,2.63,3.80036
173,2000-06-22,00:00:00.00,15.0812,24.3481,2.67,3.73494
