time,date,hour,precip [mm/day],sub7078 [m3/s],sub7079 [m3/s],sub7080 [m3/s],sub7081 [m3/s],sub7082 [m3/s],sub7082 (observed) [m3/s]
4995,2013-09-04,00:00:00.00,0.298003,2.54403,1.32779,0.780721,1.5579,9.85112,6.86
4996,2013-09-05,00:00:00.00,0.0304872,2.44663,1.2952,0.749328,1.49432,9.54905,6.62
4997,2013-09-06,00:00:00.00,0.0968429,2.37052,1.26603,0.725296,1.44536,9.29052,6.09
4998,2013-09-07,00:00:00.00,0.238647,2.31792,1.24059,0.709415,1.41255,9.07929,5.57
4999,2013-09-08,00:00:00.00,4.49885,2.29574,1.22192,0.703782,1.39991,8.99274,5.34
5000,2013-09-09,00:00:00.00,0.132933,2.35623,1.22092,0.726184,1.44212,9.25152,5.32
5001,2013-09-10,00:00:00.00,0.0514096,2.36346,1.20929,0.730356,1.44896,9.2894,5.1
5002,2013-09-11,00:00:00.00,1.87894,2.26219,1.17551,0.697496,1.38377,8.87597,5.12
5003,2013-09-12,00:00:00.00,3.66878,2.20499,1.14951,0.680823,1.34927,8.61593,5.35
5004,2013-09-13,00:00:00.00,0.89758,2.22928,1.13593,0.695575,1.37354,8.60907,4.93
5005,2013-09-14,00:00:00.00,0.534336,2.22116,1.12205,0.69665,1.37296,8.52827,4.46
5006,2013-09-15,00:00:00.00,0.723046,2.14373,1.10073,0.668935,1.31975,8.27444,4.17
5007,2013-09-16,00:00:00.00,4.02958,2.1094,1.08908,0.658227,1.29787,8.13065,3.93
5008,2013-09-17,00:00:00.00,0.884171,2.17015,1.11085,0.684791,1.3446,8.23667,4.08
5009,2013-09-18,00:00:00.00,0.236035,2.18119,1.11279,0.691951,1.35578,8.21839,3.91
5010,2013-09-19,00:00:00.00,0.155565,2.08989,1.07323,0.659234,1.2937,7.93362,3.71
5011,2013-09-20,00:00:00.00,0.182283,2.02374,1.04419,0.636204,1.24943,7.71293,3.52
5012,2013-09-21,00:00:00.00,18.8301,2.14028,1.11666,0.674401,1.3228,8.19028,4.28
5013,2013-09-22,00:00:00.00,12.6534,2.93359,1.52881,0.942109,1.83678,11.192,15.8
5014,2013-09-23,00:00:00.00,0.188106,4.00235,1.92448,1.32789,2.56565,14.6453,49.4
5015,2013-09-24,00:00:00.00,0.205858,4.02767,1.81788,1.35631,2.61151,14.3086,82.3
5016,2013-09-25,00:00:00.00,0.583,3.40292,1.56676,1.13558,2.19345,12.2318,59
5017,2013-09-26,00:00:00.00,0.353022,3.11076,1.46749,1.03001,1.99365,11.3133,31.1
5018,2013-09-27,00:00:00.00,0.0922556,3.01363,1.43139,0.995776,1.92734,10.9802,20.4
5019,2013-09-28,00:00:00.00,0.0492369,2.93003,1.39944,0.966514,1.87046,10.6889,15.5
5020,2013-09-29,00:00:00.00,0.0441977,2.85099,1.36886,0.938925,1.81684,10.4129,12.2
5021,2013-09-30,00:00:00.00,1.69992,2.77625,1.34196,0.91291,1.76629,10.1546,10.3
5022,2013-10-01,00:00:00.00,1.77342,2.70598,1.32506,0.888654,1.71892,9.92832,9.2
5023,2013-10-02,00:00:00.00,0.147347,2.64064,1.30998,0.866564,1.67511,9.73154,8.7
5024,2013-10-03,00:00:00.00,0.198056,2.57808,1.28306,0.845223,1.63321,9.51719,8.38
5025,2013-10-04,00:00:00.00,0.913065,2.51723,1.2521,0.823981,1.59242,9.28509,7.76
5026,2013-10-05,00:00:00.00,11.4175,2.5864,1.29359,0.84588,1.63607,9.53295,7.96
5027,2013-10-06,00:00:00.00,1.31683,3.0455,1.54491,0.996649,1.93257,11.2018,12
5028,2013-10-07,00:00:00.00,15.7369,3.4877,1.78373,1.1426,2.22039,12.7644,12.7
5029,2013-10-08,00:00:00.00,22.071,4.65205,2.3225,1.539,3.00265,16.7055,34.8
5030,2013-10-09,00:00:00.00,0.00719849,7.1029,3.26503,2.39878,4.69431,25.0613,94.1
5031,2013-10-10,00:00:00.00,0.0359287,7.69854,3.38083,2.62404,5.13655,27.0588,120
5032,2013-10-11,00:00:00.00,0.0545611,6.3565,2.82953,2.15985,4.2247,22.4212,91
5033,2013-10-12,00:00:00.00,0.0323167,5.61513,2.54892,1.89917,3.71192,19.8827,55.6
5034,2013-10-13,00:00:00.00,0.0717728,5.30555,2.43985,1.78759,3.49079,18.8547,35.6
5035,2013-10-14,00:00:00.00,2.207,5.05861,2.34801,1.69804,3.31237,18.073,26.6
5036,2013-10-15,00:00:00.00,0.016716,4.87731,2.26822,1.6302,3.17412,17.6197,21
5037,2013-10-16,00:00:00.00,0.481522,4.69324,2.19224,1.56325,3.03985,17.0777,17.7
5038,2013-10-17,00:00:00.00,4.1072,4.52514,2.15943,1.50106,2.9198,16.5431,20.8
5039,2013-10-18,00:00:00.00,5.50703,4.63065,2.31728,1.518,2.95799,17.341,20.2
5040,2013-10-19,00:00:00.00,0.940241,4.98869,2.56628,1.61573,3.15624,19.0401,37.5
5041,2013-10-20,00:00:00.00,3.80471,5.04738,2.57487,1.63071,3.18738,19.2219,58.8
5042,2013-10-21,00:00:00.00,0.165759,4.95223,2.49505,1.5994,3.1247,18.7949,74.4
5043,2013-10-22,00:00:00.00,6.26952,4.9869,2.50291,1.60576,3.13969,18.9472,68.3
5044,2013-10-23,00:00:00.00,0.5519,5.26308,2.63721,1.68462,3.30597,20.0586,83.7
5045,2013-10-24,00:00:00.00,1.23147,5.35552,2.68711,1.70764,3.35618,20.4268,107
5046,2013-10-25,00:00:00.00,2.30809,5.04582,2.55897,1.60816,3.15216,19.237,116
5047,2013-10-26,00:00:00.00,1.06278,4.9102,2.50557,1.55662,3.04673,18.951,170
5048,2013-10-27,00:00:00.00,6.31298,4.96406,2.51173,1.56443,3.06364,19.3551,215
5049,2013-10-28,00:00:00.00,0.210296,5.36324,2.67395,1.68206,3.30231,21.024,248
5050,2013-10-29,00:00:00.00,0.0686209,5.45916,2.71629,1.70806,3.35772,21.4781,216
5051,2013-10-30,00:00:00.00,1.11339,5.01754,2.5383,1.57155,3.08495,19.6875,147
5052,2013-10-31,00:00:00.00,0.193217,4.72259,2.48372,1.47467,2.89126,18.5942,101
5053,2013-11-01,00:00:00.00,32.1729,5.70393,3.01186,1.79148,3.51428,22.3773,109
5054,2013-11-02,00:00:00.00,10.1082,11.6071,5.8228,3.71893,7.3181,45.061,291
5055,2013-11-03,00:00:00.00,2.92269,16.7854,8.42783,5.37265,10.5743,66.0944,370
5056,2013-11-04,00:00:00.00,0.225529,15.3719,8.09822,4.83433,9.5152,62.6701,275
5057,2013-11-05,00:00:00.00,0.0424265,12.6134,6.91482,3.91485,7.70598,52.3044,160
5058,2013-11-06,00:00:00.00,0.112239,11.0273,6.0278,3.43279,6.74133,45.0222,104
5059,2013-11-07,00:00:00.00,8.4151,10.4151,5.7554,3.24112,6.34677,42.3496,85.4
5060,2013-11-08,00:00:00.00,1.74135,11.2273,6.52776,3.45951,6.74609,46.8533,105
5061,2013-11-09,00:00:00.00,1.69462,11.5343,6.97444,3.51822,6.84678,49.397,110
5062,2013-11-10,00:00:00.00,3.8256,10.6477,6.47884,3.22561,6.28542,46.129,105
5063,2013-11-11,00:00:00.00,1.52128,10.286,6.23077,3.08458,6.03401,45.2447,101
5064,2013-11-12,00:00:00.00,7.85494,10.4079,6.35939,3.09227,6.07172,46.2913,104
5065,2013-11-13,00:00:00.00,0.317399,11.55,7.21396,3.43839,6.75311,50.7336,114
5066,2013-11-14,00:00:00.00,0.252897,11.7999,7.42329,3.5319,6.9282,51.0122,104
5067,2013-11-15,00:00:00.00,0.234336,10.3774,6.46912,3.11656,6.10735,44.3743,88.5
5068,2013-11-16,00:00:00.00,0.00254458,9.3537,5.76799,2.81713,5.51635,39.607,79.2
5069,2013-11-17,00:00:00.00,0.114015,8.69723,5.32335,2.62701,5.13829,36.4999,72.1
5070,2013-11-18,00:00:00.00,24.9334,9.91254,6.09394,2.99878,5.86342,41.2233,65.9
5071,2013-11-19,00:00:00.00,2.37366,17.7612,11.1787,5.36267,10.5021,73.4414,105
5072,2013-11-20,00:00:00.00,0.140731,22.1033,13.9107,6.6657,13.0639,91.3586,147
5073,2013-11-21,00:00:00.00,0.124957,17.9425,11.1195,5.41767,10.6115,73.9455,123
5074,2013-11-22,00:00:00.00,1.00419,14.7978,9.09533,4.48268,8.76561,60.4734,87.4
5075,2013-11-23,00:00:00.00,3.83057,13.4705,8.35485,4.08852,7.9859,54.7605,72.8
5076,2013-11-24,00:00:00.00,2.04508,13.3582,8.50069,4.06366,7.93285,54.0779,73.6
5077,2013-11-25,00:00:00.00,1.31512,12.8594,8.22854,3.92241,7.6514,51.7627,71.8
5078,2013-11-26,00:00:00.00,0.599518,11.5127,7.24906,3.5169,6.85475,46.1387,61.8
5079,2013-11-27,00:00:00.00,0.412598,10.4946,6.53429,3.20954,6.25184,41.9626,52.5
5080,2013-11-28,00:00:00.00,0.952075,9.75809,6.04408,2.98736,5.81622,39.0932,48.9
5081,2013-11-29,00:00:00.00,2.56463,9.14626,5.64287,2.80239,5.45409,36.7899,46
5082,2013-11-30,00:00:00.00,1.12583,8.62599,5.29431,2.64483,5.14599,34.6759,42.2
5083,2013-12-01,00:00:00.00,0.169165,8.17839,4.99458,2.50905,4.88075,32.7574,40.3
5084,2013-12-02,00:00:00.00,3.57893,7.99064,4.84794,2.4453,4.76046,32.0446,38.2
5085,2013-12-03,00:00:00.00,0.73778,8.43262,5.06579,2.55078,4.9826,34.2973,41.8
5086,2013-12-04,00:00:00.00,1.77055,8.58348,5.21743,2.56808,5.02522,35.6837,44.6
5087,2013-12-05,00:00:00.00,5.35307,8.35283,5.28982,2.46483,4.82289,36.0658,46.5
5088,2013-12-06,00:00:00.00,2.88407,9.94836,6.44985,2.87954,5.66012,44.286,85
5089,2013-12-07,00:00:00.00,0.454802,14.0022,9.26367,4.08823,8.07259,61.2468,109
5090,2013-12-08,00:00:00.00,0.361608,15.2008,10.1181,4.49689,8.87859,65.0602,93.8
5091,2013-12-09,00:00:00.00,1.02665,12.8719,8.43152,3.82352,7.53224,54.5315,64.8
5092,2013-12-10,00:00:00.00,4.80114,11.5109,7.38915,3.39571,6.68997,48.5634,45.2
5093,2013-12-11,00:00:00.00,0.920398,11.1971,6.94704,3.19092,6.32408,47.5116,35.1
5094,2013-12-12,00:00:00.00,1.83694,10.7759,6.54223,3.01332,5.99123,45.7624,29.3
5095,2013-12-13,00:00:00.00,1.61897,9.9558,6.05343,2.83074,5.60698,41.8058,25.8
5096,2013-12-14,00:00:00.00,2.3326,9.30551,5.65866,2.67766,5.2893,38.7432,22.8
5097,2013-12-15,00:00:00.00,9.0235,8.80709,5.34253,2.54951,5.02878,36.4547,20.4
5098,2013-12-16,00:00:00.00,5.03757,8.38078,5.07304,2.4379,4.80295,34.5312,18.5
5099,2013-12-17,00:00:00.00,1.89094,8.00978,4.83987,2.33962,4.60472,32.8811,17
5100,2013-12-18,00:00:00.00,3.99776,7.68401,4.63621,2.25243,4.42935,31.4493,16
5101,2013-12-19,00:00:00.00,1.05267,7.39545,4.45656,2.17449,4.27299,30.1934,15.3
5102,2013-12-20,00:00:00.00,0.368913,7.14089,4.29663,2.10424,4.13235,29.0853,14.9
5103,2013-12-21,00:00:00.00,13.6379,7.62336,4.75652,2.30146,4.52231,29.886,14.9
5104,2013-12-22,00:00:00.00,7.89061,11.0414,7.89431,3.61711,6.95116,38.5157,22
5105,2013-12-23,00:00:00.00,19.194,17.0066,13.3475,5.87019,10.5782,56.835,35.6
5106,2013-12-24,00:00:00.00,0.814023,25.8618,20.0879,8.77745,15.5739,90.8619,54.7
5107,2013-12-25,00:00:00.00,1.47162,27.8193,20.6267,9.21509,16.6982,100.391,53.3
5108,2013-12-26,00:00:00.00,2.84632,21.5074,15.2286,7.05595,12.9501,77.5647,39.8
5109,2013-12-27,00:00:00.00,3.04016,17.6971,12.1639,5.77045,10.6637,63.8967,32.2
5110,2013-12-28,00:00:00.00,0.823937,15.5602,10.4502,5.03961,9.37004,56.5021,27.7
5111,2013-12-29,00:00:00.00,0.188244,13.9915,9.24016,4.50693,8.41883,51.0896,24.3
5112,2013-12-30,00:00:00.00,0.161113,12.7758,8.33267,4.09738,7.6818,46.8864,21.7
5113,2013-12-31,00:00:00.00,0.588292,11.8067,7.62794,3.77314,7.09443,43.5233,19.6
5114,2014-01-01,00:00:00.00,3.17272,11.0168,7.06557,3.51038,6.61568,40.7698,18
5115,2014-01-02,00:00:00.00,0.999299,10.3622,6.60754,3.29368,6.21909,38.4793,16.7
5116,2014-01-03,00:00:00.00,1.79855,9.81135,6.22771,3.11208,5.88547,36.5449,15.6
5117,2014-01-04,00:00:00.00,0.38185,9.34203,5.90821,2.95794,5.60137,34.8912,14.6
5118,2014-01-05,00:00:00.00,2.47643,8.93731,5.63568,2.8255,5.35653,33.4596,13.8
5119,2014-01-06,00:00:00.00,17.9412,9.0596,5.78527,2.87775,5.55222,35.661,13.1
5120,2014-01-07,00:00:00.00,8.52443,10.7029,7.17426,3.44811,7.05931,49.941,12.6
5121,2014-01-08,00:00:00.00,2.14807,11.4551,7.82236,3.71192,7.7856,57.0418,12.2
5122,2014-01-09,00:00:00.00,0.265285,10.3402,6.93864,3.33898,6.88148,48.9606,11.8
5123,2014-01-10,00:00:00.00,0.469896,9.55156,6.32287,3.0754,6.2547,43.5269,11.6
5124,2014-01-11,00:00:00.00,0.657739,9.09819,5.97206,2.92414,5.90819,40.618,11.5
5125,2014-01-12,00:00:00.00,11.3473,9.72883,6.32322,3.10438,6.23772,42.5456,16.8
5126,2014-01-13,00:00:00.00,0.531749,13.5982,8.74775,4.28853,8.55478,58.033,51.8
5127,2014-01-14,00:00:00.00,3.46062,15.9411,10.1713,5.00339,9.93294,66.9365,94.9
5128,2014-01-15,00:00:00.00,0.747598,15.203,9.46678,4.76406,9.43272,62.8304,116
5129,2014-01-16,00:00:00.00,2.63686,14.4525,8.83609,4.51232,8.91485,59.0689,107
5130,2014-01-17,00:00:00.00,1.97843,13.0626,8.00645,4.06914,8.016,53.1021,88
5131,2014-01-18,00:00:00.00,3.20387,11.9367,7.31913,3.72277,7.31392,48.2989,74.5
5132,2014-01-19,00:00:00.00,1.18472,11.1399,6.81952,3.47656,6.81532,44.9688,63
5133,2014-01-20,00:00:00.00,2.96216,10.4938,6.41697,3.27531,6.40976,42.258,53.6
5134,2014-01-21,00:00:00.00,2.72759,9.94657,6.07789,3.10477,6.06746,39.8853,46.5
5135,2014-01-22,00:00:00.00,0.317456,9.47659,5.7879,2.95827,5.77441,37.8749,40.9
5136,2014-01-23,00:00:00.00,0.780693,9.07114,5.53871,2.83188,5.52227,36.165,36.6
5137,2014-01-24,00:00:00.00,0.923415,8.71934,5.3233,2.72222,5.30403,34.6923,33.3
5138,2014-01-25,00:00:00.00,1.2107,8.41078,5.13494,2.62604,5.11302,33.4086,30.5
5139,2014-01-26,00:00:00.00,7.09149,8.13692,4.96807,2.54069,4.94385,32.2754,28.2
5140,2014-01-27,00:00:00.00,2.40935,7.89071,4.81823,2.46398,4.79206,31.2615,26.4
5141,2014-01-28,00:00:00.00,2.81796,7.6678,4.68265,2.39451,4.65487,30.3476,24.8
5142,2014-01-29,00:00:00.00,0.303501,7.4657,4.55979,2.33153,4.53066,29.5218,23.2
5143,2014-01-30,00:00:00.00,0.551849,7.28248,4.44848,2.27446,4.41821,28.775,21.7
5144,2014-01-31,00:00:00.00,1.47697,7.11546,4.34705,2.22246,4.31587,28.0954,20.3
5145,2014-02-01,00:00:00.00,1.26289,6.96091,4.25317,2.17436,4.2213,27.4674,18.9
5146,2014-02-02,00:00:00.00,14.6624,6.81652,4.16545,2.12942,4.13304,26.8819,17.8
5147,2014-02-03,00:00:00.00,1.67088,6.6806,4.08294,2.08708,4.04997,26.3323,16.8
5148,2014-02-04,00:00:00.00,0.252912,6.55248,4.00524,2.04712,3.97163,25.8163,15.9
5149,2014-02-05,00:00:00.00,0.337819,6.43256,3.93251,2.00973,3.89837,25.3343,15
5150,2014-02-06,00:00:00.00,7.41921,6.32017,3.86425,1.9747,3.82981,24.8826,14.5
5151,2014-02-07,00:00:00.00,0.591082,6.21437,3.79998,1.94172,3.7653,24.458,14
5152,2014-02-08,00:00:00.00,0.546608,6.11478,3.7395,1.91066,3.70458,24.059,13.5
5153,2014-02-09,00:00:00.00,0.206069,6.02114,3.68259,1.88147,3.64754,23.6838,13.1
5154,2014-02-10,00:00:00.00,2.20722,5.93291,3.62889,1.85399,3.59386,23.3299,12.7
5155,2014-02-11,00:00:00.00,0.713721,5.8492,3.57791,1.82793,3.54297,22.9943,12.4
5156,2014-02-12,00:00:00.00,0.379054,5.7698,3.5295,1.8032,3.4947,22.6764,12.1
5157,2014-02-13,00:00:00.00,0.240723,5.69454,3.48355,1.77976,3.44897,22.3752,11.8
5158,2014-02-14,00:00:00.00,0.46972,5.62217,3.43925,1.75724,3.40503,22.0853,11.5
5159,2014-02-15,00:00:00.00,0.459202,5.55131,3.39568,1.73521,3.36206,21.8007,11.3
5160,2014-02-16,00:00:00.00,0.621032,5.48174,3.35274,1.71359,3.3199,21.5209,11.1
5161,2014-02-17,00:00:00.00,1.82515,5.41436,3.31113,1.69265,3.27905,21.2503,10.9
5162,2014-02-18,00:00:00.00,1.21024,5.34991,3.27131,1.67261,3.23998,20.9918,10.8
5163,2014-02-19,00:00:00.00,7.94783,5.28771,3.23287,1.65327,3.20227,20.7424,10.7
5164,2014-02-20,00:00:00.00,0.619222,5.23816,3.2022,1.63752,3.17114,20.5379,10.6
5165,2014-02-21,00:00:00.00,19.7268,6.6182,4.01495,2.08347,4.01727,25.2723,10.6
5166,2014-02-22,00:00:00.00,13.1128,15.1145,8.68598,4.85652,9.26989,53.8109,25.3
5167,2014-02-23,00:00:00.00,0.613152,25.6897,13.5464,8.30518,15.8003,89.0572,56.5
5168,2014-02-24,00:00:00.00,0.320579,25.5818,12.8943,8.24437,15.7002,88.8848,68.3
5169,2014-02-25,00:00:00.00,1.81216,19.8887,10.3018,6.36796,12.1609,70.254,63.4
5170,2014-02-26,00:00:00.00,1.41613,16.7032,8.87562,5.32798,10.1906,59.7778,51.5
5171,2014-02-27,00:00:00.00,1.06973,14.8397,7.99917,4.71983,9.03729,53.6091,42.9
5172,2014-02-28,00:00:00.00,2.25022,13.4454,7.32423,4.26621,8.17604,48.9167,36.6
5173,2014-03-01,00:00:00.00,0.201859,12.3519,6.78436,3.91188,7.50238,45.1886,32
5174,2014-03-02,00:00:00.00,3.17378,11.4721,6.34303,3.62779,6.96163,42.1572,28.5
5175,2014-03-03,00:00:00.00,0.763863,10.7475,5.97468,3.39451,6.51718,39.6387,25.5
5176,2014-03-04,00:00:00.00,0.115985,10.141,5.66291,3.19971,6.14573,37.5147,23
5177,2014-03-05,00:00:00.00,1.57811,9.62801,5.39693,3.03536,5.83212,35.7069,20.9
5178,2014-03-06,00:00:00.00,0.26537,9.1883,5.16725,2.89483,5.56377,34.1476,19.2
5179,2014-03-07,00:00:00.00,0.144854,8.80489,4.96543,2.77258,5.33014,32.7801,17.9
5180,2014-03-08,00:00:00.00,0.0498772,8.46441,4.78465,2.66422,5.12292,31.5591,16.8
5181,2014-03-09,00:00:00.00,0.196283,8.15636,4.6198,2.56637,4.93567,30.4474,16
5182,2014-03-10,00:00:00.00,0.20188,7.87504,4.46828,2.47715,4.76482,29.4274,15.4
5183,2014-03-11,00:00:00.00,0.163247,7.61722,4.3287,2.39545,4.60837,28.4909,15.1
5184,2014-03-12,00:00:00.00,0.0563324,9.69875,4.81409,3.13255,5.99789,33.2293,15
5185,2014-03-13,00:00:00.00,11.7421,21.4547,7.39743,7.33116,13.8876,59.0979,15.8
5186,2014-03-14,00:00:00.00,0.838061,27.4367,8.75021,9.46016,17.8946,72.4904,17
5187,2014-03-15,00:00:00.00,0.3751,21.0823,7.44303,7.1731,13.6097,59.012,18.3
5188,2014-03-16,00:00:00.00,0.681083,17.1098,6.55779,5.75324,10.9432,50.2509,19.8
5189,2014-03-17,00:00:00.00,0.0886626,15.0835,6.10098,5.02861,9.58177,45.7673,21.3
5190,2014-03-18,00:00:00.00,0.0641628,13.601,5.73214,4.50368,8.59308,42.3197,22.9
5191,2014-03-19,00:00:00.00,0.167598,12.4465,5.4193,4.09877,7.82871,39.5134,24.7
5192,2014-03-20,00:00:00.00,7.48894,12.1795,5.4411,3.99197,7.63128,39.3787,26.9
5193,2014-03-21,00:00:00.00,1.89344,14.093,6.3996,4.59676,8.79656,46.5735,39.8
5194,2014-03-22,00:00:00.00,0.312132,15.0725,6.91953,4.8884,9.36929,50.9319,62.5
5195,2014-03-23,00:00:00.00,13.8254,14.8551,7.06595,4.76975,9.17315,49.626,59.2
5196,2014-03-24,00:00:00.00,0.142915,19.0229,9.82329,5.98754,11.6035,58.8538,50.5
5197,2014-03-25,00:00:00.00,0.193505,20.7981,11.1509,6.48956,12.6117,62.7773,45.3
5198,2014-03-26,00:00:00.00,1.64155,17.3125,9.28214,5.41523,10.5015,53.7797,41.6
5199,2014-03-27,00:00:00.00,0.234966,14.9515,8.01719,4.68549,9.0716,47.5492,38.6
5200,2014-03-28,00:00:00.00,5.30145,13.7673,7.65036,4.27725,8.26566,44.8061,36.8
5201,2014-03-29,00:00:00.00,8.82606,14.2352,8.85661,4.25899,8.19535,48.8185,48.3
5202,2014-03-30,00:00:00.00,0.11083,16.6696,10.655,4.87735,9.37446,60.08,95.9
5203,2014-03-31,00:00:00.00,0.38308,16.972,10.3759,5.01252,9.64815,61.8284,114
5204,2014-04-01,00:00:00.00,0.185799,14.6887,8.83133,4.38634,8.44435,53.1118,122
5205,2014-04-02,00:00:00.00,0.266382,20.2223,12.4566,6.03769,11.6799,72.7202,167
5206,2014-04-03,00:00:00.00,0.0532754,59.6064,37.8836,17.7718,34.6101,213.162,249
5207,2014-04-04,00:00:00.00,0.062395,72.6702,45.8393,21.7803,42.4025,261.057,269
5208,2014-04-05,00:00:00.00,11.3257,51.6814,33.2753,14.0134,29.0603,194.891,249
5209,2014-04-06,00:00:00.00,1.52955,69.2539,49.7019,12.8783,34.2337,289.431,294
5210,2014-04-07,00:00:00.00,0.0258417,69.2771,49.8625,11.9457,33.4877,297.077,304
5211,2014-04-08,00:00:00.00,2.4256,55.2971,36.2129,12.3908,28.9532,227.667,318
5212,2014-04-09,00:00:00.00,6.40531,109.291,70.6321,29.8401,61.111,433.529,364
5213,2014-04-10,00:00:00.00,0.0859559,160.345,112.577,47.3808,91.8762,646.225,446
5214,2014-04-11,00:00:00.00,3.15986,133.214,94.3583,41.906,77.557,564.03,467
5215,2014-04-12,00:00:00.00,0.370397,95.5379,53.7507,32.6557,56.711,450.95,488
5216,2014-04-13,00:00:00.00,2.92847,68.9187,33.3739,24.4218,41.4164,334.842,426
5217,2014-04-14,00:00:00.00,13.5274,46.9711,24.2626,15.6821,27.7654,209.942,467
5218,2014-04-15,00:00:00.00,8.81118,48.9562,25.6244,14.8587,27.5353,225.862,489
5219,2014-04-16,00:00:00.00,8.61547,51.934,28.0134,15.124,28.6621,241.846,372
5220,2014-04-17,00:00:00.00,0.404946,42.2774,25.1191,12.444,23.7147,192.129,233
5221,2014-04-18,00:00:00.00,0.0784483,34.1018,21.1811,10.2878,19.6225,147.587,149
5222,2014-04-19,00:00:00.00,1.74925,35.4878,20.1491,11.0038,20.9225,138.981,119
5223,2014-04-20,00:00:00.00,0.00542294,34.567,18.8882,10.8277,20.5798,134.281,99.9
5224,2014-04-21,00:00:00.00,0.136329,28.0542,15.7079,8.72615,16.647,114.056,80.4
5225,2014-04-22,00:00:00.00,0.439884,23.8503,13.5912,7.38084,14.1156,96.122,65.6
5226,2014-04-23,00:00:00.00,7.5963,21.9171,12.5956,6.73794,12.9183,88.7366,61.7
5227,2014-04-24,00:00:00.00,0.211629,22.7149,13.0845,6.8713,13.2399,96.1691,60.8
5228,2014-04-25,00:00:00.00,0.0222661,22.4008,12.9408,6.72487,12.9907,96.5229,51.6
5229,2014-04-26,00:00:00.00,5.48185,20.6746,11.7276,6.30742,12.129,85.3598,43
5230,2014-04-27,00:00:00.00,0.830221,22.337,11.6091,7.10466,13.4913,84.3233,39.1
5231,2014-04-28,00:00:00.00,0.0107299,22.616,11.2966,7.31768,13.8276,81.8636,36.2
5232,2014-04-29,00:00:00.00,0.0846402,19.6776,10.2062,6.28503,11.9274,72.79,32.7
5233,2014-04-30,00:00:00.00,21.3782,21.1982,11.5343,6.64857,12.7232,80.3033,35
5234,2014-05-01,00:00:00.00,8.84256,38.5343,22.555,11.7449,22.8489,150.007,84.7
5235,2014-05-02,00:00:00.00,1.63152,51.6419,31.1461,15.6305,30.5281,202.28,102
5236,2014-05-03,00:00:00.00,0.339408,42.6316,25.7485,12.9641,25.2382,167.063,90.4
5237,2014-05-04,00:00:00.00,5.73388,32.208,19.1269,9.86008,19.1186,126.284,78.3
5238,2014-05-05,00:00:00.00,0.268,29.7557,17.3048,9.19926,17.7626,115.737,72.5
5239,2014-05-06,00:00:00.00,0.164703,27.4811,15.8171,8.53713,16.4486,106.415,70.3
5240,2014-05-07,00:00:00.00,0.23886,22.976,13.2633,7.12051,13.7233,89.0025,55.1
5241,2014-05-08,00:00:00.00,1.56047,19.9105,11.5236,6.15895,11.8726,77.1862,44.2
5242,2014-05-09,00:00:00.00,2.24364,17.8338,10.3364,5.51117,10.6241,69.1492,37.6
5243,2014-05-10,00:00:00.00,0.0239028,16.239,9.41652,5.01456,9.66791,62.9465,33.6
5244,2014-05-11,00:00:00.00,0.0337862,14.9488,8.66664,4.61302,8.89547,57.9219,33.4
5245,2014-05-12,00:00:00.00,0.0209271,13.8702,8.04291,4.2777,8.25018,53.7349,28.2
5246,2014-05-13,00:00:00.00,3.23883,12.9395,7.50702,3.98842,7.69366,50.1611,26.5
5247,2014-05-14,00:00:00.00,10.4081,12.5656,7.21559,3.81882,7.4132,50.5994,41.8
5248,2014-05-15,00:00:00.00,5.43414,13.8575,7.81936,3.99314,7.9349,63.8405,67.9
5249,2014-05-16,00:00:00.00,24.6352,18.7794,11.2522,5.34514,10.7418,89.1416,96.9
5250,2014-05-17,00:00:00.00,0.0607806,34.6929,20.7201,10.4,20.7867,147.136,127
5251,2014-05-18,00:00:00.00,0.254595,40.2226,23.4417,12.2897,24.4335,162.513,102
5252,2014-05-19,00:00:00.00,0.0140937,29.2276,17.0064,8.94661,17.6489,116.705,71.1
5253,2014-05-20,00:00:00.00,0.00764025,22.8906,13.343,7.00661,13.7575,91.0175,49.7
5254,2014-05-21,00:00:00.00,2.71591,19.5917,11.3515,5.99774,11.7518,77.3445,42.7
5255,2014-05-22,00:00:00.00,1.73993,17.6051,9.96196,5.37446,10.5518,68.6386,55.5
5256,2014-05-23,00:00:00.00,0.0889061,16.0013,8.92763,4.87718,9.58436,61.9073,54.2
5257,2014-05-24,00:00:00.00,0.226095,14.4088,8.11664,4.39972,8.62164,55.871,47.4
5258,2014-05-25,00:00:00.00,0.0145277,13.1448,7.45591,4.01911,7.85944,51.0563,37.2
5259,2014-05-26,00:00:00.00,0.0125415,12.1178,6.89788,3.70784,7.24158,47.0968,29.7
5260,2014-05-27,00:00:00.00,0.00702419,11.2344,6.41254,3.43931,6.71056,43.6851,26.1
5261,2014-05-28,00:00:00.00,2.18388,10.4666,5.98602,3.20555,6.24964,40.7155,23.2
5262,2014-05-29,00:00:00.00,0.0600992,9.8086,5.6161,3.00514,5.85552,38.164,20.7
5263,2014-05-30,00:00:00.00,0.0480816,9.24011,5.29417,2.83179,5.5154,35.9583,19.1
5264,2014-05-31,00:00:00.00,0.0955315,8.73113,5.00627,2.67636,5.21083,33.9878,17.8
5265,2014-06-01,00:00:00.00,0.184869,8.2676,4.74448,2.53464,4.93341,32.194,16.6
