time,date,hour,precip [mm/day],sub7026 [m3/s],sub7027 [m3/s],sub7028 [m3/s],sub7028 (observed) [m3/s]
4657,2012-10-01,00:00:00.00,0.234329,1.49666,0.591321,5.6648,34.2634
4658,2012-10-02,00:00:00.00,1.20756,1.25539,0.526279,4.93173,19.0572
4659,2012-10-03,00:00:00.00,15.7859,1.27767,0.552205,5.06774,11.0719
4660,2012-10-04,00:00:00.00,1.31421,1.93494,0.85688,7.59218,7.7871
4661,2012-10-05,00:00:00.00,0.233728,2.79192,1.26705,10.9472,8.3818
4662,2012-10-06,00:00:00.00,7.78681,2.80304,1.28817,11.0474,14.3
4663,2012-10-07,00:00:00.00,2.38933,2.5887,1.19962,10.2873,17.8962
4664,2012-10-08,00:00:00.00,0.276795,2.73777,1.30678,11.059,37.0951
4665,2012-10-09,00:00:00.00,0.119146,2.61173,1.28565,10.7107,55.2179
4666,2012-10-10,00:00:00.00,0.0543124,2.2101,1.1013,9.12089,39.0772
4667,2012-10-11,00:00:00.00,1.73225,1.91102,0.955832,7.91716,19.9351
4668,2012-10-12,00:00:00.00,0.0842992,1.75139,0.88873,7.33732,11.4683
4669,2012-10-13,00:00:00.00,0.713334,1.64173,0.848732,6.9718,8.0137
4670,2012-10-14,00:00:00.00,1.48559,1.51421,0.789776,6.46933,6.258
4671,2012-10-15,00:00:00.00,4.84947,1.41774,0.737842,6.04465,5.4652
4672,2012-10-16,00:00:00.00,0.701778,1.49512,0.764192,6.29227,4.5873
4673,2012-10-17,00:00:00.00,0.116197,1.63102,0.818633,6.7763,4.021
4674,2012-10-18,00:00:00.00,0.67758,1.55071,0.779101,6.44662,3.8228
4675,2012-10-19,00:00:00.00,5.4333,1.39489,0.704642,5.82307,3.6246
4676,2012-10-20,00:00:00.00,2.3743,1.51108,0.742917,6.20199,3.5113
4677,2012-10-21,00:00:00.00,2.43579,1.79256,0.857117,7.23233,3.5962
4678,2012-10-22,00:00:00.00,0.118869,1.85895,0.900706,7.55384,3.6812
4679,2012-10-23,00:00:00.00,0.121949,1.70241,0.852864,7.04233,3.7378
4680,2012-10-24,00:00:00.00,4.28245,1.52478,0.786426,6.42419,4.1343
4681,2012-10-25,00:00:00.00,2.37349,1.45149,0.808059,6.46982,4.6723
4682,2012-10-26,00:00:00.00,0.16572,1.45543,0.88416,6.9283,4.4457
4683,2012-10-27,00:00:00.00,7.05853,1.44099,0.880006,6.88274,4.3608
4684,2012-10-28,00:00:00.00,7.99395,1.67942,0.998902,7.74028,6.6545
4685,2012-10-29,00:00:00.00,3.10354,2.39757,1.54948,11.3823,33.9802
4686,2012-10-30,00:00:00.00,8.68851,3.04697,2.33673,16.1218,71.9248
4687,2012-10-31,00:00:00.00,10.6844,3.57322,3.64231,23.0675,141.301
4688,2012-11-01,00:00:00.00,4.26888,5.02713,6.37119,37.5387,242.392
4689,2012-11-02,00:00:00.00,0.959267,6.74329,8.48406,49.653,236.729
4690,2012-11-03,00:00:00.00,0.0472044,6.69705,7.52898,45.6188,191.705
4691,2012-11-04,00:00:00.00,0.0892555,5.28515,5.26654,33.3932,119.214
4692,2012-11-05,00:00:00.00,0.0781693,4.09615,3.74405,24.5478,57.7664
4693,2012-11-06,00:00:00.00,0.0141618,3.40718,2.92819,19.6624,33.1307
4694,2012-11-07,00:00:00.00,0.0225752,2.95507,2.43102,16.6145,22.2004
4695,2012-11-08,00:00:00.00,0.0722181,2.6118,2.08274,14.421,16.7069
4696,2012-11-09,00:00:00.00,0.079319,2.3385,1.82236,12.7428,13.677
4697,2012-11-10,00:00:00.00,0.0718937,2.11579,1.62028,11.4158,11.525
4698,2012-11-11,00:00:00.00,0.179214,1.93064,1.45862,10.3379,10.1657
4699,2012-11-12,00:00:00.00,0.457083,1.77402,1.3258,9.44169,9.4295
4700,2012-11-13,00:00:00.00,12.7579,1.86179,1.3676,9.80137,10.8454
4701,2012-11-14,00:00:00.00,0.205955,3.12247,2.22718,16.0981,38.7941
4702,2012-11-15,00:00:00.00,0.0750588,4.79213,3.34449,24.3427,64.5624
4703,2012-11-16,00:00:00.00,0.107022,4.70439,3.24361,23.7174,54.0852
4704,2012-11-17,00:00:00.00,0.0216832,3.59244,2.46827,18.0818,31.4317
4705,2012-11-18,00:00:00.00,0.0450029,2.92953,2.00401,14.7189,19.6519
4706,2012-11-19,00:00:00.00,0.0153167,2.57588,1.74934,12.8983,14.9513
4707,2012-11-20,00:00:00.00,0.114709,2.31109,1.56037,11.5425,12.1762
4708,2012-11-21,00:00:00.00,0.0457645,2.09435,1.40788,10.4414,10.4489
4709,2012-11-22,00:00:00.00,0.104839,1.91403,1.28252,9.53105,9.4012
4710,2012-11-23,00:00:00.00,0.125492,1.76166,1.17771,8.76582,8.5234
4711,2012-11-24,00:00:00.00,3.01691,1.65827,1.10564,8.24884,7.9854
4712,2012-11-25,00:00:00.00,0.0490302,1.68665,1.11741,8.39504,7.3907
4713,2012-11-26,00:00:00.00,0.0694666,1.75818,1.15652,8.75565,6.9943
4714,2012-11-27,00:00:00.00,0.0611779,1.67071,1.09805,8.32154,6.5129
4715,2012-11-28,00:00:00.00,1.06688,1.49925,0.988117,7.4654,6.1448
4716,2012-11-29,00:00:00.00,0.0372109,1.38619,0.910233,6.87415,5.7766
4717,2012-11-30,00:00:00.00,0.0238612,1.32022,0.856875,6.48996,5.4085
4718,2012-12-01,00:00:00.00,0.0341017,1.28632,0.815048,6.221,5.0404
4719,2012-12-02,00:00:00.00,0.282629,1.26227,0.77904,5.99948,4.7289
4720,2012-12-03,00:00:00.00,6.46255,1.28892,0.79347,6.12313,4.7289
4721,2012-12-04,00:00:00.00,2.88049,1.72148,1.07495,8.29372,4.7289
4722,2012-12-05,00:00:00.00,9.30514,2.61749,1.69679,12.9138,4.8422
4723,2012-12-06,00:00:00.00,0.058688,3.90474,2.64224,19.6178,5.2669
4724,2012-12-07,00:00:00.00,0.0662238,4.89978,3.33402,24.5119,5.3802
4725,2012-12-08,00:00:00.00,3.2157,4.63722,3.07618,22.752,6.5129
4726,2012-12-09,00:00:00.00,1.67926,4.33281,2.63517,20.0384,9.0048
4727,2012-12-10,00:00:00.00,6.78223,4.90781,2.6911,21.2573,14.1867
4728,2012-12-11,00:00:00.00,12.1073,6.54801,3.51903,28.2356,47.2891
4729,2012-12-12,00:00:00.00,0.232653,10.5151,6.26914,48.2491,66.8278
4730,2012-12-13,00:00:00.00,0.0778484,12.8033,8.29325,61.4713,70.2258
4731,2012-12-14,00:00:00.00,0.0859409,10.2558,6.81471,49.8697,43.6079
4732,2012-12-15,00:00:00.00,0.0919722,7.02783,4.57675,33.8204,25.0038
4733,2012-12-16,00:00:00.00,2.36494,5.41627,3.47597,25.9468,17.783
4734,2012-12-17,00:00:00.00,1.86183,4.86488,3.17476,23.7571,14.7814
4735,2012-12-18,00:00:00.00,1.0802,4.73066,3.30473,24.4259,13.0824
4736,2012-12-19,00:00:00.00,1.90662,4.45756,3.35379,24.4038,12.0913
4737,2012-12-20,00:00:00.00,1.01476,4.20366,3.27103,23.5938,11.1852
4738,2012-12-21,00:00:00.00,10.3074,4.45135,3.45695,24.9151,11.1568
4739,2012-12-22,00:00:00.00,7.97136,7.08884,5.21478,38.6338,63.4297
4740,2012-12-23,00:00:00.00,0.134707,12.3259,9.0029,66.6995,111.568
4741,2012-12-24,00:00:00.00,0.327151,13.9881,10.307,75.3829,90.6139
4742,2012-12-25,00:00:00.00,2.11,10.6248,7.65775,56.0461,61.4476
4743,2012-12-26,00:00:00.00,0.0848477,7.415,5.10805,37.9872,36.5287
4744,2012-12-27,00:00:00.00,32.6571,7.11692,4.76165,36.0219,25.2303
4745,2012-12-28,00:00:00.00,0.289503,16.2377,10.7486,83.3958,21.4075
4746,2012-12-29,00:00:00.00,0.0968398,25.5277,16.6173,129.895,18.9723
4747,2012-12-30,00:00:00.00,10.0822,20.4791,13.0166,101.813,17.1317
4748,2012-12-31,00:00:00.00,0.133329,11.8798,7.39829,57.7401,15.5459
4749,2013-01-01,00:00:00.00,1.54915,8.20194,5.07494,39.5802,13.9602
4750,2013-01-02,00:00:00.00,0.494193,6.49987,4.01645,31.3121,12.6576
4751,2013-01-03,00:00:00.00,0.225277,5.46798,3.38233,26.3497,12.2329
4752,2013-01-04,00:00:00.00,0.180661,4.75912,2.94985,22.9585,11.6665
4753,2013-01-05,00:00:00.00,0.165991,4.24397,2.63673,20.5003,11.4966
4754,2013-01-06,00:00:00.00,0.246574,3.85228,2.39914,18.6337,11.0719
4755,2013-01-07,00:00:00.00,0.320634,3.54303,2.21185,17.1615,10.9303
4756,2013-01-08,00:00:00.00,0.182796,3.29149,2.05993,15.9661,10.7887
4757,2013-01-09,00:00:00.00,0.110107,3.08226,1.93405,14.9741,10.5056
4758,2013-01-10,00:00:00.00,0.466512,2.9048,1.82742,14.1351,11.9497
4759,2013-01-11,00:00:00.00,0.818754,2.75234,1.73578,13.4213,42.4753
4760,2013-01-12,00:00:00.00,6.91158,2.84798,1.7927,13.9094,109.586
4761,2013-01-13,00:00:00.00,0.592441,6.01491,3.81723,29.4725,242.959
4762,2013-01-14,00:00:00.00,23.8839,30.2621,20.0949,150.511,314.317
4763,2013-01-15,00:00:00.00,0.620658,70.0613,46.4664,352.402,424.753
4764,2013-01-16,00:00:00.00,0.178556,67.7711,44.267,341.717,314.317
4765,2013-01-17,00:00:00.00,0.235904,33.5131,21.2508,166.824,212.376
4766,2013-01-18,00:00:00.00,0.35197,16.0803,9.92196,78.2708,124.877
4767,2013-01-19,00:00:00.00,0.163378,10.5582,6.46673,51.003,60.5981
4768,2013-01-20,00:00:00.00,0.548216,8.24794,5.05396,39.8009,37.6614
4769,2013-01-21,00:00:00.00,0.253102,6.92274,4.25272,33.4359,27.6372
4770,2013-01-22,00:00:00.00,0.209246,6.03875,3.72106,29.2101,21.804
4771,2013-01-23,00:00:00.00,0.165268,5.40528,3.34077,26.1878,17.4432
4772,2013-01-24,00:00:00.00,0.591692,4.9343,3.05809,23.9419,14.4133
4773,2013-01-25,00:00:00.00,0.358938,4.57405,2.84196,22.2247,11.5533
4774,2013-01-26,00:00:00.00,2.90493,4.28784,2.67026,20.861,10.2507
4775,2013-01-27,00:00:00.00,0.360918,4.05234,2.52896,19.7393,9.1463
4776,2013-01-28,00:00:00.00,0.787892,3.85275,2.4091,18.7884,8.4951
4777,2013-01-29,00:00:00.00,4.89093,3.84635,2.39924,18.811,9.3729
4778,2013-01-30,00:00:00.00,1.64091,5.13227,3.21296,25.6571,14.8663
4779,2013-01-31,00:00:00.00,22.2013,11.6709,8.06927,62.2936,56.3505
4780,2013-02-01,00:00:00.00,1.05724,31.4986,23.0525,173.562,181.228
4781,2013-02-02,00:00:00.00,0.222494,41.574,29.7477,225.188,149.796
4782,2013-02-03,00:00:00.00,4.233,27.5954,18.5827,143.174,91.7466
4783,2013-02-04,00:00:00.00,0.312584,14.6533,9.35216,73.063,45.5901
4784,2013-02-05,00:00:00.00,3.4297,9.94289,6.22756,48.8743,21.9739
4785,2013-02-06,00:00:00.00,1.8623,7.87666,4.90727,38.5526,17.1883
4786,2013-02-07,00:00:00.00,0.170279,6.66223,4.14695,32.5763,14.9796
4787,2013-02-08,00:00:00.00,0.386802,5.84033,3.63753,28.5609,14.1301
4788,2013-02-09,00:00:00.00,3.90887,5.48749,3.32134,26.2179,13.0257
4789,2013-02-10,00:00:00.00,0.245078,6.46746,3.3112,27.0985,13.1957
4790,2013-02-11,00:00:00.00,2.22153,7.69981,3.38863,28.7976,14.0452
4791,2013-02-12,00:00:00.00,2.05706,8.32349,3.9477,32.828,18.6891
4792,2013-02-13,00:00:00.00,0.215998,14.7348,9.26447,70.9161,40.2099
4793,2013-02-14,00:00:00.00,0.146175,21.5154,14.7269,110.37,57.4832
4794,2013-02-15,00:00:00.00,0.380766,17.8253,12.1246,91.4768,39.6436
4795,2013-02-16,00:00:00.00,0.489219,11.2852,7.32807,56.3402,26.7877
4796,2013-02-17,00:00:00.00,0.515759,8.25569,5.23131,40.6114,20.643
4797,2013-02-18,00:00:00.00,0.201728,6.7707,4.2455,33.0995,16.7069
4798,2013-02-19,00:00:00.00,0.392484,5.83884,3.64231,28.457,12.4877
4799,2013-02-20,00:00:00.00,4.4105,5.22067,3.24523,25.3892,14.0735
4800,2013-02-21,00:00:00.00,0.217554,4.94274,3.05619,23.9486,11.1852
4801,2013-02-22,00:00:00.00,0.226704,4.79383,2.94835,23.1386,10.9303
4802,2013-02-23,00:00:00.00,5.72551,4.59571,2.79879,22.0315,11.3834
4803,2013-02-24,00:00:00.00,0.145637,4.91848,2.85691,22.8165,11.978
4804,2013-02-25,00:00:00.00,0.124575,5.41851,3.00187,24.3341,10.8737
4805,2013-02-26,00:00:00.00,0.0681722,5.11862,2.83472,22.984,9.8259
4806,2013-02-27,00:00:00.00,10.2061,4.82217,2.77924,22.2688,15.376
4807,2013-02-28,00:00:00.00,3.2093,7.76422,4.8457,38.0156,165.654
4808,2013-03-01,00:00:00.00,1.02949,17.8496,11.2802,88.1374,237.012
4809,2013-03-02,00:00:00.00,0.0912125,24.0393,14.7994,116.7,197.652
4810,2013-03-03,00:00:00.00,0.0762834,18.2437,10.9168,87.1272,120.913
4811,2013-03-04,00:00:00.00,0.0563406,11.3282,6.73143,53.9012,67.3941
4812,2013-03-05,00:00:00.00,0.119231,8.18845,4.88835,39.004,40.2099
4813,2013-03-06,00:00:00.00,2.13129,6.73886,3.97777,31.7635,28.6
4814,2013-03-07,00:00:00.00,4.73545,6.60473,3.46896,28.6238,24.0976
4815,2013-03-08,00:00:00.00,0.35068,8.23574,3.40627,30.9483,25.6551
4816,2013-03-09,00:00:00.00,0.211418,9.39972,3.46675,33.5502,37.0951
4817,2013-03-10,00:00:00.00,0.0611232,8.16535,3.18305,30.218,48.9881
4818,2013-03-11,00:00:00.00,0.0640101,6.64906,2.80649,25.7099,48.4218
4819,2013-03-12,00:00:00.00,12.6937,7.84888,3.18685,28.537,48.4218
4820,2013-03-13,00:00:00.00,0.154186,13.4253,6.47474,51.8867,126.859
4821,2013-03-14,00:00:00.00,0.937978,16.7915,9.7797,73.3879,124.028
4822,2013-03-15,00:00:00.00,0.111016,13.3381,8.45487,62.586,86.0832
4823,2013-03-16,00:00:00.00,0.615987,9.04236,5.6251,42.4333,50.9703
4824,2013-03-17,00:00:00.00,1.00234,6.93248,4.2518,32.4517,32.5644
4825,2013-03-18,00:00:00.00,0.123614,5.98957,3.75861,28.5075,26.6462
4826,2013-03-19,00:00:00.00,5.85103,5.70424,3.63988,27.4167,23.5596
4827,2013-03-20,00:00:00.00,0.21753,6.58488,3.88136,30.0006,31.998
4828,2013-03-21,00:00:00.00,0.328849,7.59108,4.12236,32.8113,45.307
4829,2013-03-22,00:00:00.00,0.769247,6.88968,3.70862,29.6809,39.3604
4830,2013-03-23,00:00:00.00,0.108018,5.52355,3.05982,24.3171,26.1081
4831,2013-03-24,00:00:00.00,0.0684771,4.66884,2.63655,20.8661,19.482
4832,2013-03-25,00:00:00.00,0.971152,4.13542,2.35905,18.6388,15.9707
4833,2013-03-26,00:00:00.00,10.198,4.11371,2.31938,18.4045,14.923
4834,2013-03-27,00:00:00.00,0.163639,6.22768,3.31218,26.8351,14.6115
4835,2013-03-28,00:00:00.00,0.122718,9.26344,5.1302,41.6301,24.7772
4836,2013-03-29,00:00:00.00,0.163024,9.80989,5.61609,46.0093,48.705
4837,2013-03-30,00:00:00.00,0.141239,9.74003,4.52635,39.5868,44.1743
4838,2013-03-31,00:00:00.00,0.116484,9.88841,3.47604,32.8093,37.3782
4839,2013-04-01,00:00:00.00,0.134774,8.25228,2.87191,26.8905,27.2125
4840,2013-04-02,00:00:00.00,0.522434,6.21238,2.48323,22.1597,21.4642
4841,2013-04-03,00:00:00.00,0.286982,5.01839,2.19394,19.027,17.6697
4842,2013-04-04,00:00:00.00,0.705211,4.29048,1.96849,16.8079,14.7531
4843,2013-04-05,00:00:00.00,0.189421,3.76673,1.78692,15.0925,12.7143
4844,2013-04-06,00:00:00.00,0.176451,3.36038,1.63548,13.6991,11.4683
4845,2013-04-07,00:00:00.00,0.154973,3.0324,1.50633,12.5337,10.5905
4846,2013-04-08,00:00:00.00,0.173597,2.75938,1.39413,11.5365,9.9958
4847,2013-04-09,00:00:00.00,0.288916,2.52405,1.29296,10.6522,9.5994
4848,2013-04-10,00:00:00.00,0.907269,2.316,1.1993,9.84775,9.4295
4849,2013-04-11,00:00:00.00,18.0145,2.44493,1.32293,10.8138,9.3446
4850,2013-04-12,00:00:00.00,15.3609,5.00741,3.06386,25.3593,241.826
4851,2013-04-13,00:00:00.00,9.8693,12.4334,8.07579,68.8838,495.545
4852,2013-04-14,00:00:00.00,0.135421,18.946,12.7257,107.933,475.723
4853,2013-04-15,00:00:00.00,0.119943,17.2541,11.804,97.4301,376.614
4854,2013-04-16,00:00:00.00,0.63286,11.4978,7.79416,62.7274,283.168
4855,2013-04-17,00:00:00.00,12.6422,8.22687,5.41079,43.3751,128.275
4856,2013-04-18,00:00:00.00,13.2599,10.8203,6.66958,55.0385,85.5169
4857,2013-04-19,00:00:00.00,3.96561,19.0129,11.1145,93.0295,103.64
4858,2013-04-20,00:00:00.00,12.3872,22.9064,13.0666,108.885,83.8179
4859,2013-04-21,00:00:00.00,0.22576,22.0211,12.138,101.063,78.7208
4860,2013-04-22,00:00:00.00,0.275666,20.0281,10.7484,89.7285,57.4832
4861,2013-04-23,00:00:00.00,0.0639947,14.4649,7.84608,65.029,41.3426
4862,2013-04-24,00:00:00.00,1.12379,9.41469,5.25349,43.077,28.6
4863,2013-04-25,00:00:00.00,15.9715,7.70639,4.404,35.9115,39.3604
4864,2013-04-26,00:00:00.00,0.362746,11.2492,6.68347,54.4727,156.592
4865,2013-04-27,00:00:00.00,0.0274486,15.2565,9.22967,75.1244,118.931
4866,2013-04-28,00:00:00.00,0.0264872,12.8758,7.79171,63.2179,75.8891
4867,2013-04-29,00:00:00.00,12.8609,9.44734,5.51284,44.9145,48.4218
4868,2013-04-30,00:00:00.00,1.41892,12.6375,6.31715,53.676,69.0931
4869,2013-05-01,00:00:00.00,0.701811,16.6695,7.69883,66.9457,73.907
4870,2013-05-02,00:00:00.00,0.587648,13.7276,6.46265,55.7344,62.8634
4871,2013-05-03,00:00:00.00,0.274278,8.90269,4.46279,37.6762,41.9089
4872,2013-05-04,00:00:00.00,0.225406,6.43787,3.35551,27.9772,28.3168
4873,2013-05-05,00:00:00.00,0.146568,5.12589,2.72948,22.607,21.804
4874,2013-05-06,00:00:00.00,0.169151,4.25505,2.29737,18.9482,17.8396
4875,2013-05-07,00:00:00.00,0.30235,3.62018,1.97388,16.2317,15.2628
4876,2013-05-08,00:00:00.00,1.10556,3.13857,1.7224,14.1381,13.2806
4877,2013-05-09,00:00:00.00,2.18719,2.77249,1.52264,12.509,11.8648
4878,2013-05-10,00:00:00.00,0.147768,2.50192,1.36245,11.2437,10.902
4879,2013-05-11,00:00:00.00,16.9764,2.57287,1.40792,11.6158,10.3356
4880,2013-05-12,00:00:00.00,1.23153,4.18892,2.42582,19.7531,10.364
4881,2013-05-13,00:00:00.00,0.562343,6.25192,3.74541,30.2399,12.3461
4882,2013-05-14,00:00:00.00,0.552563,5.96792,3.59679,28.9265,14.8663
4883,2013-05-15,00:00:00.00,0.242768,4.43745,2.64895,21.2823,13.0541
4884,2013-05-16,00:00:00.00,0.85983,3.52075,2.08418,16.7441,11.0719
4885,2013-05-17,00:00:00.00,0.872375,3.00524,1.77117,14.2233,9.3729
4886,2013-05-18,00:00:00.00,0.249393,2.62366,1.54108,12.3737,8.0703
4887,2013-05-19,00:00:00.00,3.03064,2.31972,1.35836,10.9075,7.2774
4888,2013-05-20,00:00:00.00,0.499577,2.07334,1.21051,9.72248,6.6828
4889,2013-05-21,00:00:00.00,0.635969,1.87095,1.08904,8.75059,6.2014
4890,2013-05-22,00:00:00.00,0.289051,1.70046,0.987171,7.93588,5.8899
4891,2013-05-23,00:00:00.00,5.83827,1.58629,0.905782,7.3357,5.6351
4892,2013-05-24,00:00:00.00,5.70753,1.64197,0.874454,7.33113,5.5784
4893,2013-05-25,00:00:00.00,0.0895765,1.80516,0.921565,7.92694,5.6351
4894,2013-05-26,00:00:00.00,0.454195,1.78839,0.957938,8.08535,5.6351
4895,2013-05-27,00:00:00.00,0.269971,1.58298,0.886749,7.32618,5.5501
4896,2013-05-28,00:00:00.00,15.1236,1.50072,0.853326,7.03056,5.4085
4897,2013-05-29,00:00:00.00,10.2723,2.01981,1.26551,10.3467,5.9465
4898,2013-05-30,00:00:00.00,0.414948,2.92584,2.05715,16.7221,5.8616
4899,2013-05-31,00:00:00.00,0.268759,3.12355,2.33903,18.9672,5.4085
4900,2013-06-01,00:00:00.00,2.91619,2.59593,1.94171,15.7508,4.9554
4901,2013-06-02,00:00:00.00,5.36147,2.19544,1.53496,12.6608,5.3802
4902,2013-06-03,00:00:00.00,3.586,2.15697,1.35921,11.59,15.4044
4903,2013-06-04,00:00:00.00,0.272327,2.27128,1.31038,11.3582,43.0416
4904,2013-06-05,00:00:00.00,0.982948,2.23605,1.24787,10.7343,43.3248
4905,2013-06-06,00:00:00.00,0.24459,1.98677,1.12152,9.52584,23.5313
4906,2013-06-07,00:00:00.00,0.378418,1.722,0.991874,8.3545,13.7337
4907,2013-06-08,00:00:00.00,0.0813049,1.54305,0.895661,7.50649,9.8826
4908,2013-06-09,00:00:00.00,0.360965,1.4115,0.820495,6.85023,8.0137
4909,2013-06-10,00:00:00.00,0.460296,1.29985,0.756205,6.29293,7.0792
4910,2013-06-11,00:00:00.00,15.742,1.33088,0.753282,6.32517,6.881
4911,2013-06-12,00:00:00.00,0.379612,1.98831,0.998913,8.8273,8.7499
4912,2013-06-13,00:00:00.00,3.59897,2.86448,1.32668,12.16,8.7499
4913,2013-06-14,00:00:00.00,8.55786,2.81422,1.31569,12.0467,19.7085
4914,2013-06-15,00:00:00.00,0.0934994,2.24952,1.20704,10.6915,58.0495
4915,2013-06-16,00:00:00.00,0.233976,1.94647,1.22745,10.5375,89.1981
4916,2013-06-17,00:00:00.00,1.84277,1.76677,1.14216,9.72595,57.4832
4917,2013-06-18,00:00:00.00,2.33522,1.64221,0.976504,8.4088,25.202
4918,2013-06-19,00:00:00.00,1.0369,1.56661,0.864296,7.53554,15.7442
4919,2013-06-20,00:00:00.00,0.114258,1.44872,0.79099,6.87746,11.7232
4920,2013-06-21,00:00:00.00,0.0491217,1.30797,0.730129,6.28008,9.0897
4921,2013-06-22,00:00:00.00,0.320597,1.19799,0.676798,5.7785,7.3057
4922,2013-06-23,00:00:00.00,0.847915,1.11112,0.629635,5.35172,6.0881
4923,2013-06-24,00:00:00.00,4.97747,1.03544,0.592862,5.00609,5.2669
4924,2013-06-25,00:00:00.00,0.142091,0.968509,0.581255,4.82071,4.644
4925,2013-06-26,00:00:00.00,2.85319,0.908979,0.579271,4.70375,4.2758
4926,2013-06-27,00:00:00.00,25.14,0.941023,0.626538,5.03456,4.1626
4927,2013-06-28,00:00:00.00,20.3385,1.51774,1.19239,9.39512,33.9802
4928,2013-06-29,00:00:00.00,15.6101,3.26984,3.08659,24.0243,34.8297
4929,2013-06-30,00:00:00.00,6.3524,5.95501,5.92867,46.7975,33.9802
4930,2013-07-01,00:00:00.00,7.46095,7.88064,7.42513,59.4264,58.6159
4931,2013-07-02,00:00:00.00,4.09479,8.18917,7.02157,56.0329,67.1109
4932,2013-07-03,00:00:00.00,8.79557,7.86239,6.09894,48.3972,155.176
4933,2013-07-04,00:00:00.00,1.12342,8.08947,5.45341,44.1774,67.9604
4934,2013-07-05,00:00:00.00,4.23147,8.06639,4.93446,40.8102,36.8119
4935,2013-07-06,00:00:00.00,11.7817,7.0957,4.36416,35.8777,40.2099
4936,2013-07-07,00:00:00.00,4.97064,7.48199,4.89035,39.8035,36.2456
4937,2013-07-08,00:00:00.00,0.839194,8.79054,5.79813,47.2943,45.307
4938,2013-07-09,00:00:00.00,4.23036,8.10205,5.21421,42.5543,62.8634
4939,2013-07-10,00:00:00.00,9.80834,6.35945,4.00194,32.6303,196.519
4940,2013-07-11,00:00:00.00,21.6535,6.73626,4.43912,36.3785,478.555
4941,2013-07-12,00:00:00.00,0.0953506,11.4276,9.16915,72.3477,586.159
4942,2013-07-13,00:00:00.00,0.175106,14.8539,12.8239,97.9513,605.981
4943,2013-07-14,00:00:00.00,0.0966133,11.9376,9.90378,74.4969,555.01
4944,2013-07-15,00:00:00.00,0.382655,7.78635,5.89053,44.5738,444.575
4945,2013-07-16,00:00:00.00,4.57877,5.71409,4.0631,31.088,206.996
4946,2013-07-17,00:00:00.00,2.16266,4.86144,3.23226,25.1062,60.3149
4947,2013-07-18,00:00:00.00,2.4995,4.40134,2.74203,21.6444,31.7149
4948,2013-07-19,00:00:00.00,0.408437,3.79669,2.32612,18.442,22.4836
4949,2013-07-20,00:00:00.00,2.80915,3.17997,1.97454,15.5987,17.6414
4950,2013-07-21,00:00:00.00,9.07159,2.86926,1.82061,14.2798,49.2713
4951,2013-07-22,00:00:00.00,1.90335,3.26647,2.22851,17.0455,99.3921
4952,2013-07-23,00:00:00.00,6.56138,3.89833,2.86041,21.3919,80.4198
4953,2013-07-24,00:00:00.00,4.42505,3.91851,3.1265,23.0056,65.6951
4954,2013-07-25,00:00:00.00,0.346725,3.55685,3.07413,22.4529,37.6614
4955,2013-07-26,00:00:00.00,0.206185,3.09744,2.67864,19.7034,22.5402
4956,2013-07-27,00:00:00.00,0.19435,2.63474,2.1645,16.08,15.999
4957,2013-07-28,00:00:00.00,8.01553,2.42225,1.87918,14.1114,22.965
4958,2013-07-29,00:00:00.00,0.436883,2.85749,1.98855,15.5023,133.939
4959,2013-07-30,00:00:00.00,0.453028,3.46279,2.19568,17.7211,111.568
4960,2013-07-31,00:00:00.00,0.991794,3.25702,2.0167,16.3609,67.6773
4961,2013-08-01,00:00:00.00,1.55642,2.62993,1.65604,13.2878,35.9624
4962,2013-08-02,00:00:00.00,17.4217,2.39762,1.58943,12.6172,19.8218
4963,2013-08-03,00:00:00.00,5.77912,3.22161,2.58744,20.1313,19.6802
4964,2013-08-04,00:00:00.00,20.5291,4.93337,4.75141,36.1527,38.5109
4965,2013-08-05,00:00:00.00,0.0218971,7.31158,8.41712,62.223,68.2436
4966,2013-08-06,00:00:00.00,0.0711692,8.79797,10.5939,77.1374,45.8733
4967,2013-08-07,00:00:00.00,0.25394,7.45295,8.27225,60.1706,27.2408
4968,2013-08-08,00:00:00.00,0.958633,5.26241,5.14998,37.8183,22.6818
4969,2013-08-09,00:00:00.00,18.0096,4.44961,3.98229,29.8246,51.2535
4970,2013-08-10,00:00:00.00,8.01171,6.38893,5.51015,42.9191,89.4812
4971,2013-08-11,00:00:00.00,0.320316,9.29591,8.41787,65.522,75.0396
4972,2013-08-12,00:00:00.00,0.807606,8.94214,8.42446,64.1724,34.2634
4973,2013-08-13,00:00:00.00,0.599985,6.50453,5.93428,44.5806,20.105
4974,2013-08-14,00:00:00.00,1.07715,4.81212,4.06064,30.677,19.6519
4975,2013-08-15,00:00:00.00,0.860388,3.87747,3.09379,23.5644,19.2555
4976,2013-08-16,00:00:00.00,0.875056,3.26897,2.52602,19.3394,13.7903
4977,2013-08-17,00:00:00.00,0.0252589,2.81915,2.13276,16.3754,9.5145
4978,2013-08-18,00:00:00.00,0.0608559,2.47011,1.8389,14.1423,7.5606
4979,2013-08-19,00:00:00.00,0.0614966,2.19069,1.6096,12.3969,6.5695
4980,2013-08-20,00:00:00.00,0.0431045,1.96155,1.42529,10.9927,5.9465
4981,2013-08-21,00:00:00.00,0.0825258,1.77052,1.27419,9.83926,5.6067
