time,date,hour,precip [mm/day],sub7007 [m3/s],sub7008 [m3/s],sub7009 [m3/s],sub7010 [m3/s],sub7011 [m3/s],sub7011 (observed) [m3/s]
3064,2008-05-22,00:00:00.00,1.34468,11.0439,6.37185,3.84039,8.86654,58.9497,37.9
3065,2008-05-23,00:00:00.00,0.418134,10.7712,6.2105,3.74199,8.64802,57.495,36.1
3066,2008-05-24,00:00:00.00,0.0481903,10.5103,6.05633,3.64802,8.43898,56.0274,34.7
3067,2008-05-25,00:00:00.00,0.0331162,10.2606,5.90889,3.55819,8.23882,54.6314,33
3068,2008-05-26,00:00:00.00,0.0179562,10.0213,5.76776,3.47225,8.04701,53.2271,31.5
3069,2008-05-27,00:00:00.00,1.14902,9.79179,5.63256,3.38996,7.86306,51.8602,30.6
3070,2008-05-28,00:00:00.00,0.0147771,9.57157,5.50293,3.3111,7.68651,50.6575,28.9
3071,2008-05-29,00:00:00.00,0.0789472,9.36007,5.37855,3.23547,7.51695,49.5651,27.5
3072,2008-05-30,00:00:00.00,0.0219044,9.1568,5.25912,3.16288,7.35396,48.4229,26.6
3073,2008-05-31,00:00:00.00,0.652302,8.96132,5.14435,3.09315,7.19721,47.2764,26.3
3074,2008-06-01,00:00:00.00,18.5705,8.87599,5.10998,3.07875,7.22515,46.914,28.1
3075,2008-06-02,00:00:00.00,0.22126,9.59269,5.59823,3.40139,8.23316,50.6935,28.8
3076,2008-06-03,00:00:00.00,0.057372,9.91949,5.82439,3.55141,8.70908,52.4712,28.4
3077,2008-06-04,00:00:00.00,4.50369,9.11116,5.30166,3.21557,7.73444,48.3139,30
3078,2008-06-05,00:00:00.00,2.30172,8.62951,4.99322,3.02141,7.15688,45.6491,32.2
3079,2008-06-06,00:00:00.00,2.88799,8.48345,4.90907,2.97191,7.03534,44.7757,30.7
3080,2008-06-07,00:00:00.00,0.449695,8.30651,4.80124,2.90315,6.87327,43.6622,29.7
3081,2008-06-08,00:00:00.00,0.0263288,8.14219,4.70372,2.84336,6.73431,42.7198,28.2
3082,2008-06-09,00:00:00.00,2.41327,7.98354,4.60966,2.78572,6.60024,41.9446,28.6
3083,2008-06-10,00:00:00.00,3.08565,7.83053,4.5191,2.73033,6.47088,41.1035,30.3
3084,2008-06-11,00:00:00.00,9.57337,7.69213,4.43943,2.68222,6.34878,40.3933,37.2
3085,2008-06-12,00:00:00.00,0.031994,7.61939,4.41826,2.67972,6.24476,40.3665,41.1
3086,2008-06-13,00:00:00.00,0.498895,7.51147,4.36193,2.64788,6.13647,40.3642,39.4
3087,2008-06-14,00:00:00.00,1.47471,7.34377,4.24948,2.57095,6.01784,39.4035,42.6
3088,2008-06-15,00:00:00.00,8.75409,7.21482,4.17277,2.52347,5.91389,38.2636,45.5
3089,2008-06-16,00:00:00.00,4.59485,7.10931,4.11314,2.48846,5.84508,37.7151,40.5
3090,2008-06-17,00:00:00.00,3.93594,7.00655,4.05311,2.45247,5.81602,37.5619,52
3091,2008-06-18,00:00:00.00,1.33973,6.89666,3.98629,2.41118,5.80794,37.2364,48
3092,2008-06-19,00:00:00.00,0.12335,6.78671,3.92119,2.37175,5.70396,36.4836,53.1
3093,2008-06-20,00:00:00.00,0.0795976,6.67315,3.85431,2.33117,5.54562,35.6552,49.2
3094,2008-06-21,00:00:00.00,0.392029,6.56174,3.78826,2.29064,5.44494,34.9365,42.3
3095,2008-06-22,00:00:00.00,0.885146,6.45359,3.72419,2.25134,5.35305,34.2741,32.6
3096,2008-06-23,00:00:00.00,4.16924,6.3487,3.66203,2.21323,5.26547,33.7253,33
3097,2008-06-24,00:00:00.00,3.6548,6.24729,3.60172,2.17626,5.18865,33.2563,38.8
3098,2008-06-25,00:00:00.00,0.0195543,6.14912,3.5432,2.14038,5.13008,32.7145,42.4
3099,2008-06-26,00:00:00.00,0.00470226,6.05323,3.48635,2.10555,5.05765,32.0716,38.2
3100,2008-06-27,00:00:00.00,0.85926,5.95955,3.43107,2.07172,4.96969,31.5579,47.5
3101,2008-06-28,00:00:00.00,0.749658,5.86844,3.37735,2.03884,4.89156,31.0791,46.9
3102,2008-06-29,00:00:00.00,14.8371,5.8075,3.34054,2.01669,4.84811,30.7922,54.2
3103,2008-06-30,00:00:00.00,0.273829,6.15228,3.5452,2.14621,5.18453,32.4691,55.6
3104,2008-07-01,00:00:00.00,0.117879,6.31098,3.64163,2.20821,5.34244,33.5296,52.2
3105,2008-07-02,00:00:00.00,0.123493,5.8991,3.39847,2.05627,4.95799,31.6653,47.3
3106,2008-07-03,00:00:00.00,0.424241,5.64737,3.24915,1.96266,4.72085,29.9862,39
3107,2008-07-04,00:00:00.00,25.1244,6.18531,3.70143,2.33656,4.96873,31.8728,35.1
3108,2008-07-05,00:00:00.00,0.0161826,9.19926,6.07801,4.22667,6.58471,44.5231,30.3
3109,2008-07-06,00:00:00.00,0.223373,10.6405,7.21805,5.13631,7.35185,52.9692,27.1
3110,2008-07-07,00:00:00.00,0.0347139,8.15227,5.30006,3.63924,5.95447,44.3246,28.6
3111,2008-07-08,00:00:00.00,0.183269,6.56447,4.06775,2.67084,5.07361,35.8335,27.7
3112,2008-07-09,00:00:00.00,1.17678,6.41849,3.95834,2.58331,4.98541,33.7645,27.2
3113,2008-07-10,00:00:00.00,1.07445,6.31288,3.88836,2.53461,4.90678,33.165,26.7
3114,2008-07-11,00:00:00.00,0.0640998,6.2104,3.82058,2.48753,4.83033,32.5522,25.2
3115,2008-07-12,00:00:00.00,1.30273,6.11089,3.7549,2.442,4.756,31.9806,79.8
3116,2008-07-13,00:00:00.00,0.456968,6.01424,3.69124,2.39793,4.68369,31.4312,106
3117,2008-07-14,00:00:00.00,1.3276,5.92033,3.62949,2.35527,4.61332,30.8798,82.8
3118,2008-07-15,00:00:00.00,0.0773053,5.82905,3.56959,2.31395,4.54483,30.5381,50.4
3119,2008-07-16,00:00:00.00,0.322905,5.74029,3.51144,2.27391,4.47814,30.0281,38.5
3120,2008-07-17,00:00:00.00,0.546482,5.65395,3.45498,2.2351,4.41318,29.4404,33.3
3121,2008-07-18,00:00:00.00,1.53319,5.56994,3.40014,2.19746,4.3499,29.0305,30.2
3122,2008-07-19,00:00:00.00,0.453642,5.48816,3.34684,2.16093,4.28822,28.5772,28.5
3123,2008-07-20,00:00:00.00,2.22667,5.40853,3.29504,2.12548,4.22809,28.1638,30.3
3124,2008-07-21,00:00:00.00,8.7286,5.33272,3.24558,2.09156,4.17527,27.9183,48.4
3125,2008-07-22,00:00:00.00,3.60278,5.26469,3.20052,2.06035,4.17668,27.7635,53.8
3126,2008-07-23,00:00:00.00,3.37741,5.1984,3.15663,2.03026,4.15647,27.5059,61.7
3127,2008-07-24,00:00:00.00,2.86262,5.13283,3.11292,2.00071,4.08136,27.1535,135
3128,2008-07-25,00:00:00.00,0.380692,5.07774,3.07172,1.97285,4.04408,26.7921,117
3129,2008-07-26,00:00:00.00,0.0119531,5.01458,3.02955,1.94432,3.99654,26.3082,99.7
3130,2008-07-27,00:00:00.00,0.613374,4.94236,2.98621,1.91495,3.9299,25.9145,80.5
3131,2008-07-28,00:00:00.00,0.0484298,4.87643,2.94398,1.88636,3.87844,25.5924,63.5
3132,2008-07-29,00:00:00.00,0.107554,4.81208,2.9028,1.85853,3.82816,25.2077,52.5
3133,2008-07-30,00:00:00.00,0.115189,4.74925,2.86265,1.83142,3.77904,24.822,43.2
3134,2008-07-31,00:00:00.00,0.69515,4.68788,2.82348,1.80501,3.73104,24.4903,36
3135,2008-08-01,00:00:00.00,0.0132651,4.62793,2.78528,1.77927,3.68412,24.2412,50.6
3136,2008-08-02,00:00:00.00,0.363323,4.56935,2.74799,1.75419,3.63824,23.905,37.4
3137,2008-08-03,00:00:00.00,3.18204,4.5121,2.71159,1.72973,3.59339,23.635,36.1
3138,2008-08-04,00:00:00.00,0.0219043,4.45614,2.67605,1.70588,3.54955,23.3292,34.8
3139,2008-08-05,00:00:00.00,0.196444,4.40142,2.64134,1.68261,3.50665,22.92,33
3140,2008-08-06,00:00:00.00,7.45176,4.34815,2.60756,1.65999,3.4649,22.6769,36.7
3141,2008-08-07,00:00:00.00,0.379137,4.29687,2.57498,1.63819,3.42486,22.5305,59.9
3142,2008-08-08,00:00:00.00,6.456,4.2486,2.54424,1.61765,3.38775,22.4603,57.9
3143,2008-08-09,00:00:00.00,0.169149,4.20738,2.51768,1.59991,3.36132,22.4606,50.4
3144,2008-08-10,00:00:00.00,10.2615,4.1971,2.51677,1.60516,3.35545,22.6938,49.7
3145,2008-08-11,00:00:00.00,6.50641,4.52743,2.76708,1.79599,3.6047,25.2445,87.8
3146,2008-08-12,00:00:00.00,1.06276,5.07479,3.15405,2.07719,4.18545,29.2861,106
3147,2008-08-13,00:00:00.00,0.137601,4.9609,3.06675,2.01187,4.21914,28.8662,92.9
3148,2008-08-14,00:00:00.00,6.42782,4.42185,2.68928,1.73839,3.72188,25.2059,75.4
3149,2008-08-15,00:00:00.00,0.366965,4.25272,2.53291,1.62331,3.82184,24.4481,74.6
3150,2008-08-16,00:00:00.00,8.47403,4.29904,2.51325,1.60638,4.07873,25.4904,74
3151,2008-08-17,00:00:00.00,0.0398074,4.54879,2.59756,1.65009,4.20605,26.964,72.1
3152,2008-08-18,00:00:00.00,0.833261,4.62306,2.62155,1.66105,4.17042,27.2683,61.1
3153,2008-08-19,00:00:00.00,5.23372,4.30301,2.50357,1.5926,3.74573,25.0886,56.6
3154,2008-08-20,00:00:00.00,0.215056,4.16396,2.43887,1.55347,3.56395,23.8678,62.6
3155,2008-08-21,00:00:00.00,1.04187,4.13969,2.41134,1.53378,3.55108,23.588,48.9
3156,2008-08-22,00:00:00.00,0.0214408,4.05832,2.38252,1.51452,3.46472,22.8829,42.9
3157,2008-08-23,00:00:00.00,0.418366,3.9991,2.3543,1.49569,3.41139,22.4098,38.6
3158,2008-08-24,00:00:00.00,0.091237,3.95406,2.32668,1.47727,3.37135,22.1866,36.5
3159,2008-08-25,00:00:00.00,3.7315,3.90995,2.29965,1.45926,3.33268,22.0179,35.1
3160,2008-08-26,00:00:00.00,0.0900577,3.86679,2.27319,1.44164,3.29652,21.8185,33.7
3161,2008-08-27,00:00:00.00,0.341353,3.82446,2.24727,1.4244,3.26057,21.4988,32.6
3162,2008-08-28,00:00:00.00,0.087421,3.78289,2.22186,1.40752,3.22363,21.1547,30.9
3163,2008-08-29,00:00:00.00,0.478658,3.74211,2.19695,1.39099,3.18743,20.975,26.2
3164,2008-08-30,00:00:00.00,0.105169,3.70213,2.17255,1.37481,3.15196,20.7605,26.4
3165,2008-08-31,00:00:00.00,0.0721328,3.6629,2.14862,1.35896,3.11718,20.4582,26.4
3166,2008-09-01,00:00:00.00,0.0927361,3.62441,2.12517,1.34343,3.08309,20.2043,25.8
3167,2008-09-02,00:00:00.00,0.298345,3.58665,2.10217,1.32822,3.04966,19.9701,25.8
3168,2008-09-03,00:00:00.00,0.523586,3.54959,2.07961,1.31332,3.01687,19.7287,24.7
3169,2008-09-04,00:00:00.00,0.851518,3.51321,2.05749,1.29871,2.98471,19.4728,24.2
3170,2008-09-05,00:00:00.00,0.510442,3.47749,2.03578,1.28439,2.95316,19.3259,24.8
3171,2008-09-06,00:00:00.00,1.11196,3.44242,2.01448,1.27035,2.9222,19.1848,24.5
3172,2008-09-07,00:00:00.00,0.398342,3.40798,1.99358,1.25658,2.89181,19.0137,26.8
3173,2008-09-08,00:00:00.00,2.6325,3.37418,1.97307,1.24308,2.86199,18.878,28.4
3174,2008-09-09,00:00:00.00,2.43871,3.34113,1.95306,1.22993,2.83273,18.6854,35.3
3175,2008-09-10,00:00:00.00,14.0825,3.49657,2.05731,1.28717,2.82445,18.9234,45.9
3176,2008-09-11,00:00:00.00,0.130227,4.51527,2.70864,1.65959,3.07877,21.6746,43.1
3177,2008-09-12,00:00:00.00,0.0917543,4.98741,3.00922,1.83175,3.20424,23.0524,39.5
3178,2008-09-13,00:00:00.00,1.86363,4.06348,2.42011,1.49441,2.94161,20.553,38.7
3179,2008-09-14,00:00:00.00,29.537,5.54797,3.32996,2.01174,3.42397,25.7805,43.3
3180,2008-09-15,00:00:00.00,25.4554,17.3973,10.8844,6.3514,7.39453,65.4815,83.8
3181,2008-09-16,00:00:00.00,0.206751,33.1588,21.3383,12.4481,13.1519,120.788,183
3182,2008-09-17,00:00:00.00,0.25122,31.3909,20.5716,12.0837,12.7218,120.266,231
3183,2008-09-18,00:00:00.00,0.0229328,18.3275,12.1384,7.19492,7.67017,77.0437,181
3184,2008-09-19,00:00:00.00,0.0488532,12.5192,8.31869,4.95952,5.29645,52.7869,129
3185,2008-09-20,00:00:00.00,0.0479067,11.8978,7.88395,4.70186,5.09407,47.9555,107
3186,2008-09-21,00:00:00.00,0.0349,11.5797,7.6502,4.56194,5.01293,46.4048,96.3
3187,2008-09-22,00:00:00.00,0.222641,11.2755,7.42764,4.42871,4.93351,45.3433,90.3
3188,2008-09-23,00:00:00.00,0.0850631,10.9852,7.2161,4.3021,4.85613,44.361,71.2
3189,2008-09-24,00:00:00.00,0.09094,10.708,7.01501,4.18177,4.78084,43.3725,47.3
3190,2008-09-25,00:00:00.00,0.048631,10.4434,6.82369,4.06729,4.70759,42.424,40.8
3191,2008-09-26,00:00:00.00,0.349877,10.1904,6.6415,3.9583,4.63632,41.5467,35.8
3192,2008-09-27,00:00:00.00,0.0202001,9.94839,6.46784,3.85444,4.56697,40.7214,34.3
3193,2008-09-28,00:00:00.00,0.119936,9.71668,6.30215,3.75535,4.49945,39.9438,33.2
3194,2008-09-29,00:00:00.00,0.152252,9.49463,6.14392,3.66075,4.43371,39.1855,30.6
3195,2008-09-30,00:00:00.00,0.156919,9.28167,5.99266,3.57033,4.36967,38.4211,29.8
3196,2008-10-01,00:00:00.00,4.33797,9.07944,5.84959,3.48493,4.30751,37.7262,31.6
3197,2008-10-02,00:00:00.00,3.84102,8.89961,5.72354,3.41095,4.24955,37.1298,32.7
3198,2008-10-03,00:00:00.00,4.17862,8.78405,5.65267,3.38276,4.20363,36.6915,33.4
3199,2008-10-04,00:00:00.00,1.96795,8.76205,5.66817,3.42267,4.20885,36.6259,39.7
3200,2008-10-05,00:00:00.00,0.0647057,8.63807,5.58887,3.3827,4.17075,36.4267,40.3
3201,2008-10-06,00:00:00.00,0.0282155,8.39004,5.39339,3.24466,4.07995,35.6478,46.7
3202,2008-10-07,00:00:00.00,0.0489382,8.19468,5.24855,3.14677,4.02378,34.7653,43.1
3203,2008-10-08,00:00:00.00,0.052012,8.03155,5.13446,3.07788,3.96999,34.0342,40
3204,2008-10-09,00:00:00.00,11.5549,7.93114,5.05375,3.02919,4.039,33.9429,39.6
3205,2008-10-10,00:00:00.00,0.170595,8.45096,5.33248,3.19539,4.7682,37.3912,44.7
3206,2008-10-11,00:00:00.00,0.038702,8.69047,5.45665,3.26913,5.11663,39.5754,41.9
3207,2008-10-12,00:00:00.00,0.00862263,8.05716,5.08623,3.0473,4.43509,36.3907,38.4
3208,2008-10-13,00:00:00.00,0.167643,7.65125,4.8447,2.9024,4.01181,33.6504,36.7
3209,2008-10-14,00:00:00.00,0.0727676,7.50726,4.74565,2.84263,3.95853,32.7703,34.4
3210,2008-10-15,00:00:00.00,0.605923,7.36798,4.6501,2.78498,3.90637,32.2247,32.9
3211,2008-10-16,00:00:00.00,5.76523,7.24314,4.56467,2.73371,3.8612,31.7509,32.1
3212,2008-10-17,00:00:00.00,12.8575,7.48928,4.68499,2.80722,4.37413,33.6176,33.2
3213,2008-10-18,00:00:00.00,0.157999,8.74811,5.33009,3.18385,6.53743,42.2379,33.2
3214,2008-10-19,00:00:00.00,0.0936293,9.16539,5.51955,3.28775,7.417,46.2975,32.3
3215,2008-10-20,00:00:00.00,0.0664087,7.99118,4.89691,2.92225,5.59952,39.3971,31.1
3216,2008-10-21,00:00:00.00,4.37469,7.31668,4.54516,2.71793,4.49879,34.3791,30
3217,2008-10-22,00:00:00.00,1.99358,7.57923,4.71299,2.82602,4.78848,35.4477,30.2
3218,2008-10-23,00:00:00.00,0.249694,7.78069,4.82295,2.89296,5.1317,37.2351,29.6
3219,2008-10-24,00:00:00.00,0.0158568,7.40001,4.57272,2.73623,4.86932,35.76,28.9
3220,2008-10-25,00:00:00.00,0.0276697,7.05725,4.36505,2.61094,4.49495,33.5051,28.3
3221,2008-10-26,00:00:00.00,10.1152,7.20395,4.41498,2.63611,4.68863,34.0963,29.7
3222,2008-10-27,00:00:00.00,1.87481,8.67106,5.16025,3.06196,6.3113,42.0309,30.9
3223,2008-10-28,00:00:00.00,3.53924,9.67739,5.7327,3.39906,7.38077,48.3431,31.7
3224,2008-10-29,00:00:00.00,0.146439,9.14989,5.58195,3.34497,6.60083,46.2358,33.4
3225,2008-10-30,00:00:00.00,0.300866,8.47377,5.25228,3.16866,5.74957,42.6478,36.5
3226,2008-10-31,00:00:00.00,0.0480593,7.74066,4.76669,2.86266,5.1854,38.8113,39.9
3227,2008-11-01,00:00:00.00,0.137741,7.34369,4.49973,2.69235,4.92263,36.14,37.7
3228,2008-11-02,00:00:00.00,0.011884,7.21647,4.41649,2.64219,4.85012,35.1443,36.2
3229,2008-11-03,00:00:00.00,0.056896,7.0915,4.33494,2.59307,4.77824,34.5576,34.6
3230,2008-11-04,00:00:00.00,6.70658,7.12013,4.35156,2.60353,4.78851,34.5386,36.7
3231,2008-11-05,00:00:00.00,0.273678,8.02114,4.90851,2.93969,5.32575,38.1187,39.2
3232,2008-11-06,00:00:00.00,0.256687,8.44854,5.17214,3.09873,5.58152,40.4478,38.1
3233,2008-11-07,00:00:00.00,0.222866,7.55974,4.62296,2.7678,5.04157,37.2471,37.9
3234,2008-11-08,00:00:00.00,8.29665,7.30443,4.47267,2.68255,4.82815,35.4963,37.3
3235,2008-11-09,00:00:00.00,2.30156,8.95287,5.5066,3.3241,5.64396,41.3586,41.8
3236,2008-11-10,00:00:00.00,1.5128,9.99782,6.10639,3.67925,6.39819,46.7651,50.3
3237,2008-11-11,00:00:00.00,0.381311,8.94115,5.42817,3.25305,6.00539,43.9344,59
3238,2008-11-12,00:00:00.00,0.104931,7.93008,4.85355,2.91418,5.2997,39.22,49.9
3239,2008-11-13,00:00:00.00,0.565209,7.49774,4.59717,2.76208,4.94984,36.611,45
3240,2008-11-14,00:00:00.00,7.45002,7.68782,4.68478,2.80847,5.10056,37.1694,47.4
3241,2008-11-15,00:00:00.00,2.96854,9.71922,5.87296,3.51588,6.4248,45.7189,65.5
3242,2008-11-16,00:00:00.00,22.2098,13.3784,8.03137,4.80197,8.72677,61.8549,115
3243,2008-11-17,00:00:00.00,2.38156,20.7584,12.0366,7.06294,13.8877,95.5461,240
3244,2008-11-18,00:00:00.00,0.581885,23.3524,13.2846,7.71439,15.8812,111.603,285
3245,2008-11-19,00:00:00.00,0.19252,16.7585,9.67055,5.65329,11.1649,85.2344,273
3246,2008-11-20,00:00:00.00,1.79151,12.6048,7.45706,4.39766,8.15356,63.6601,215
3247,2008-11-21,00:00:00.00,1.9812,12.0526,7.1534,4.22043,7.80611,58.7207,175
3248,2008-11-22,00:00:00.00,1.2103,11.7594,6.97062,4.11328,7.6485,57.0392,140
3249,2008-11-23,00:00:00.00,0.418686,11.4765,6.79481,4.01021,7.49507,55.6983,125
3250,2008-11-24,00:00:00.00,0.407034,11.2037,6.62567,3.91102,7.34584,54.4288,91.3
3251,2008-11-25,00:00:00.00,5.09768,10.9588,6.47196,3.82041,7.21148,53.2771,82.1
3252,2008-11-26,00:00:00.00,1.9494,10.9017,6.39223,3.77045,7.22726,52.9839,72.9
3253,2008-11-27,00:00:00.00,2.58304,10.9715,6.35116,3.75138,7.3963,53.4703,71.1
3254,2008-11-28,00:00:00.00,0.308175,10.8426,6.19643,3.66262,7.28756,53.0677,72
3255,2008-11-29,00:00:00.00,1.08698,10.6756,6.00643,3.54539,6.96724,51.8842,72.6
3256,2008-11-30,00:00:00.00,0.331038,10.8765,5.88006,3.47139,6.85971,51.6476,74.6
3257,2008-12-01,00:00:00.00,10.2478,11.0568,5.83676,3.44208,6.87301,51.718,74.7
3258,2008-12-02,00:00:00.00,6.73287,12.1291,6.34576,3.70983,7.52082,55.6489,78.1
3259,2008-12-03,00:00:00.00,0.774505,14.2788,7.05414,4.06097,8.81654,64.0951,76.7
3260,2008-12-04,00:00:00.00,0.488422,14.125,6.81699,3.90624,8.80339,64.2089,69
3261,2008-12-05,00:00:00.00,4.53189,12.0333,6.09321,3.52919,7.5934,56.2708,69.7
3262,2008-12-06,00:00:00.00,0.750823,11.0398,5.77313,3.36665,7.04381,52.0649,84.1
3263,2008-12-07,00:00:00.00,3.22376,10.8057,5.66247,3.30205,6.94241,50.912,80.2
3264,2008-12-08,00:00:00.00,1.321,10.5416,5.54015,3.23158,6.77415,49.6516,67.3
3265,2008-12-09,00:00:00.00,0.624911,10.3045,5.4217,3.16331,6.64289,48.5931,50.3
3266,2008-12-10,00:00:00.00,17.7924,10.4972,5.5048,3.20312,6.79975,49.2393,57.4
3267,2008-12-11,00:00:00.00,3.55998,12.512,6.47471,3.72973,8.17038,57.1986,79.7
3268,2008-12-12,00:00:00.00,0.38131,13.4717,6.93572,3.97931,8.82263,61.3825,96.9
3269,2008-12-13,00:00:00.00,0.457318,11.6585,6.04657,3.48928,7.59385,54.3387,110
3270,2008-12-14,00:00:00.00,0.496866,10.4718,5.46633,3.16949,6.80037,49.2125,92.3
3271,2008-12-15,00:00:00.00,1.84259,10.2532,5.36123,3.11019,6.6795,48.0387,91.3
3272,2008-12-16,00:00:00.00,7.65322,10.3613,5.46541,3.18518,6.82749,48.4172,114
3273,2008-12-17,00:00:00.00,1.38247,11.0833,5.91742,3.4779,7.79435,51.9445,247
3274,2008-12-18,00:00:00.00,6.25359,11.148,5.95777,3.50812,8.14727,52.8721,297
3275,2008-12-19,00:00:00.00,0.253802,10.2844,5.45789,3.1964,7.23323,49.0327,255
3276,2008-12-20,00:00:00.00,13.1367,9.76567,5.16625,3.01594,6.66131,46.3621,188
3277,2008-12-21,00:00:00.00,0.719067,9.55887,5.06235,2.95615,6.5341,45.3253,102
3278,2008-12-22,00:00:00.00,5.71609,9.35915,4.96181,2.89827,6.4158,44.4336,75
3279,2008-12-23,00:00:00.00,1.15701,9.1662,4.86445,2.8422,6.3008,43.5785,45
3280,2008-12-24,00:00:00.00,3.86237,8.97962,4.77011,2.78783,6.18894,42.7522,53
3281,2008-12-25,00:00:00.00,19.3516,9.59653,5.09579,2.97338,6.68689,45.3842,70
3282,2008-12-26,00:00:00.00,0.589591,13.3231,7.05149,4.0923,9.52841,61.86,95
3283,2008-12-27,00:00:00.00,2.27155,15.1491,8.00666,4.63794,10.9103,71.4739,105
3284,2008-12-28,00:00:00.00,9.71713,12.7897,6.8187,3.97512,9.11478,62.2747,260
3285,2008-12-29,00:00:00.00,6.06355,17.2325,9.46494,5.60967,12.4438,81.9504,600
3286,2008-12-30,00:00:00.00,0.924975,35.7476,19.5542,11.5725,26.0451,168.118,1000
3287,2008-12-31,00:00:00.00,1.15982,42.8649,23.2115,13.673,31.0627,210.529,869
3288,2009-01-01,00:00:00.00,3.31189,30.0832,16.1828,9.5054,21.4455,157.383,480
3289,2009-01-02,00:00:00.00,0.36862,22.2636,11.9414,7.00684,15.6163,115.054,340
3290,2009-01-03,00:00:00.00,1.85276,21.0189,11.2857,6.62376,14.7758,104.617,303
3291,2009-01-04,00:00:00.00,0.372534,20.2074,10.8651,6.37927,14.2655,100.121,242
3292,2009-01-05,00:00:00.00,1.84517,19.4478,10.4704,6.14967,13.7839,96.4094,184
3293,2009-01-06,00:00:00.00,0.394927,18.7355,10.0993,5.93364,13.3285,92.9971,134
3294,2009-01-07,00:00:00.00,0.677773,18.0659,9.74955,5.72993,12.8974,89.8114,78
3295,2009-01-08,00:00:00.00,9.92631,17.4358,9.41961,5.53762,12.4889,86.8075,66.6
3296,2009-01-09,00:00:00.00,1.34797,16.8421,9.10809,5.35595,12.1017,83.9832,60.9
3297,2009-01-10,00:00:00.00,0.497745,16.2826,8.81384,5.18427,11.7345,81.3184,50.3
3298,2009-01-11,00:00:00.00,3.09375,15.7547,8.53571,5.0219,11.3862,78.7938,48.2
3299,2009-01-12,00:00:00.00,1.36151,15.2561,8.27252,4.8682,11.0555,76.4041,40.5
3300,2009-01-13,00:00:00.00,0.430512,14.7845,8.0232,4.72253,10.7412,74.1327,39.5
3301,2009-01-14,00:00:00.00,7.29454,14.3377,7.78666,4.58429,10.442,71.965,39
3302,2009-01-15,00:00:00.00,1.01175,13.9138,7.5619,4.45287,10.1568,69.9281,37.5
3303,2009-01-16,00:00:00.00,0.535544,13.5115,7.3483,4.32794,9.88495,68.008,36.8
3304,2009-01-17,00:00:00.00,0.71862,13.1298,7.14534,4.20919,9.62598,66.1656,36.1
3305,2009-01-18,00:00:00.00,4.60229,12.7671,6.95227,4.09619,9.37898,64.4043,35.9
3306,2009-01-19,00:00:00.00,5.55798,12.4219,6.76833,3.9885,9.14304,62.713,34.6
3307,2009-01-20,00:00:00.00,0.6697,12.0929,6.59278,3.8857,8.91729,61.0976,33.5
3308,2009-01-21,00:00:00.00,0.313641,11.7787,6.42501,3.78741,8.70107,59.5709,32
3309,2009-01-22,00:00:00.00,0.370623,11.4787,6.26461,3.69341,8.4939,58.1018,31.1
3310,2009-01-23,00:00:00.00,0.605181,11.1919,6.11109,3.60342,8.29521,56.6775,30.6
3311,2009-01-24,00:00:00.00,0.264902,10.9172,5.96391,3.51711,8.10435,55.2966,30.9
3312,2009-01-25,00:00:00.00,0.350835,10.6537,5.8226,3.43422,7.92077,54.0043,31.3
3313,2009-01-26,00:00:00.00,0.221363,10.4011,5.68698,3.35464,7.74422,52.7972,31
3314,2009-01-27,00:00:00.00,0.386614,10.1589,5.55688,3.27829,7.57454,51.6158,30.2
3315,2009-01-28,00:00:00.00,0.952909,9.92666,5.43199,3.20498,7.41135,50.4669,29.7
3316,2009-01-29,00:00:00.00,9.9925,9.70363,5.31199,3.13452,7.25426,49.3613,28.9
3317,2009-01-30,00:00:00.00,1.29709,9.48928,5.19657,3.06675,7.10293,48.2991,28.3
3318,2009-01-31,00:00:00.00,1.71026,9.28312,5.08547,3.00149,6.95706,47.2758,27.8
3319,2009-02-01,00:00:00.00,1.19877,9.08469,4.97847,2.93863,6.81637,46.2955,27.7
3320,2009-02-02,00:00:00.00,0.357269,8.89361,4.87536,2.87804,6.6806,45.3264,29
3321,2009-02-03,00:00:00.00,0.324625,8.70941,4.77589,2.81959,6.54945,44.3903,29.9
3322,2009-02-04,00:00:00.00,2.65835,8.53176,4.67989,2.76316,6.42268,43.5191,29.5
3323,2009-02-05,00:00:00.00,0.662171,8.3604,4.58723,2.70868,6.30015,42.6878,27.9
3324,2009-02-06,00:00:00.00,0.143032,8.19506,4.49778,2.65609,6.18172,41.884,26.5
3325,2009-02-07,00:00:00.00,0.118562,8.03547,4.41139,2.60528,6.0672,41.0803,27.3
3326,2009-02-08,00:00:00.00,0.248691,7.88128,4.32789,2.55616,5.95636,40.2455,29.2
3327,2009-02-09,00:00:00.00,0.311335,7.73217,4.24708,2.50862,5.84897,39.4654,39
3328,2009-02-10,00:00:00.00,0.190159,7.58789,4.16885,2.46259,5.74488,38.759,39.8
3329,2009-02-11,00:00:00.00,2.09515,7.45082,4.09471,2.41898,5.64529,38.0375,41.5
3330,2009-02-12,00:00:00.00,16.6961,12.3632,6.76515,3.96758,9.0512,58.5525,108
3331,2009-02-13,00:00:00.00,10.9802,39.8005,21.4499,12.4481,28.3881,176.917,460
3332,2009-02-14,00:00:00.00,0.256955,65.0716,34.3296,19.8275,48.1103,302.236,495
3333,2009-02-15,00:00:00.00,0.3817,54.8384,28.3203,16.2999,42.1798,276.342,350
