time,date,hour,precip [mm/day],sub7108 [m3/s],sub7108 (observed) [m3/s],sub7109 [m3/s]
255,2000-09-12,00:00:00.00,0.216004,10.41,77.5882,0.750941
256,2000-09-13,00:00:00.00,14.6646,14.4103,98.5426,1.0267
257,2000-09-14,00:00:00.00,0.450462,17.5067,97.1268,1.47653
258,2000-09-15,00:00:00.00,12.1308,20.2222,99.9585,2.02521
259,2000-09-16,00:00:00.00,1.38162,21.8211,93.7288,2.23272
260,2000-09-17,00:00:00.00,0.330732,21.9442,92.0298,2.13585
261,2000-09-18,00:00:00.00,0.0767817,17.9717,86.3664,1.65743
262,2000-09-19,00:00:00.00,0.125462,11.1307,83.8179,0.956467
263,2000-09-20,00:00:00.00,0.518102,8.12742,84.3842,0.679734
264,2000-09-21,00:00:00.00,20.129,9.65863,79.5703,0.835888
265,2000-09-22,00:00:00.00,2.49821,18.8866,75.0396,1.71414
266,2000-09-23,00:00:00.00,6.09193,31.5602,73.3406,2.91903
267,2000-09-24,00:00:00.00,20.6067,34.4984,73.0575,3.28455
268,2000-09-25,00:00:00.00,8.27727,41.2108,67.9604,4.23979
269,2000-09-26,00:00:00.00,0.399357,59.5895,70.5089,6.14858
270,2000-09-27,00:00:00.00,0.836425,58.2387,65.6951,5.54361
271,2000-09-28,00:00:00.00,0.139683,35.4309,65.9783,3.04686
272,2000-09-29,00:00:00.00,0.561089,19.7612,64.2792,1.76289
273,2000-09-30,00:00:00.00,0.0750178,15.9542,58.3327,1.54132
274,2000-10-01,00:00:00.00,0.0649973,15.5359,60.0317,1.51739
275,2000-10-02,00:00:00.00,0.591651,15.3309,56.6337,1.50008
276,2000-10-03,00:00:00.00,0.387812,15.1233,54.0852,1.47912
277,2000-10-04,00:00:00.00,0.743851,14.9424,57.2,1.46037
278,2000-10-05,00:00:00.00,15.7963,16.8678,68.8099,1.6112
279,2000-10-06,00:00:00.00,6.00806,27.4282,69.0931,2.39373
280,2000-10-07,00:00:00.00,2.2596,43.9069,72.208,3.43125
281,2000-10-08,00:00:00.00,1.50945,46.64,74.4733,3.3866
282,2000-10-09,00:00:00.00,1.56552,34.6946,79.2872,2.7628
283,2000-10-10,00:00:00.00,0.161747,25.8115,76.7387,2.63039
284,2000-10-11,00:00:00.00,0.08487,22.9162,72.208,2.56674
285,2000-10-12,00:00:00.00,0.0711289,21.2036,72.208,2.26882
286,2000-10-13,00:00:00.00,0.330441,19.8184,69.3763,1.9773
287,2000-10-14,00:00:00.00,0.360007,19.2567,65.9783,1.8723
288,2000-10-15,00:00:00.00,0.0808105,19.0424,61.7307,1.8485
289,2000-10-16,00:00:00.00,7.58602,19.6599,63.4297,1.91955
290,2000-10-17,00:00:00.00,0.162881,23.2721,60.8812,2.3225
291,2000-10-18,00:00:00.00,0.155127,27.8704,60.8812,2.83373
292,2000-10-19,00:00:00.00,0.0789107,26.5614,59.4654,2.69765
293,2000-10-20,00:00:00.00,0.182772,21.7592,56.3505,2.17991
294,2000-10-21,00:00:00.00,0.0828496,19.7524,59.4654,1.96459
295,2000-10-22,00:00:00.00,0.189313,19.4705,57.7664,1.93598
