time,date,hour,precip [mm/day],sub7051 [m3/s],sub7052 [m3/s],sub7053 [m3/s],sub7053 (observed) [m3/s],sub7053 (res. inflow) [m3/s]
1068,2002-12-04,00:00:00.00,0.511645,29.2191,10.6349,167.691,272,167.413
1069,2002-12-05,00:00:00.00,0.292502,28.8649,10.5173,167.3,270,167.129
1070,2002-12-06,00:00:00.00,0.491363,28.4827,10.3693,166.904,267,166.663
1071,2002-12-07,00:00:00.00,0.401412,28.0914,10.2091,166.38,264,166.035
1072,2002-12-08,00:00:00.00,2.84616,27.6897,10.0515,165.716,262,165.322
1073,2002-12-09,00:00:00.00,0.475913,27.2944,9.90118,164.993,259,164.561
1074,2002-12-10,00:00:00.00,0.948478,26.9075,9.75465,164.224,256,163.765
1075,2002-12-11,00:00:00.00,0.600772,26.5015,9.60345,163.381,253,162.881
1076,2002-12-12,00:00:00.00,0.510299,26.0851,9.45424,162.503,247,161.971
1077,2002-12-13,00:00:00.00,0.426781,25.673,9.31151,161.576,238,161.026
1078,2002-12-14,00:00:00.00,0.581264,25.2708,9.17643,160.623,231,160.072
1079,2002-12-15,00:00:00.00,0.854498,24.8914,9.04779,159.728,227,159.214
1080,2002-12-16,00:00:00.00,4.19212,24.5305,8.92379,158.913,224,158.472
1081,2002-12-17,00:00:00.00,0.294695,24.1983,8.8069,158.3,221,158.038
1082,2002-12-18,00:00:00.00,0.281411,23.8942,8.69341,158.101,218,158.175
1083,2002-12-19,00:00:00.00,1.32359,23.5647,8.5724,158.301,215,158.656
1084,2002-12-20,00:00:00.00,5.05839,23.2095,8.45054,158.575,216,158.809
1085,2002-12-21,00:00:00.00,6.50295,22.8694,8.35118,158.608,221,158.631
1086,2002-12-22,00:00:00.00,2.74639,22.633,8.34176,158.826,226,159.259
1087,2002-12-23,00:00:00.00,3.48027,22.6371,8.572,160.196,229,161.711
1088,2002-12-24,00:00:00.00,2.38593,22.9279,9.13903,163.469,229,166.496
1089,2002-12-25,00:00:00.00,0.412669,23.4857,9.95361,169.126,228,173.896
1090,2002-12-26,00:00:00.00,0.352004,24.1021,10.6173,176.602,225,182.08
1091,2002-12-27,00:00:00.00,0.458218,24.3466,10.5352,183.202,222,186.774
1092,2002-12-28,00:00:00.00,0.576441,24.1828,9.89886,186.302,220,187.053
1093,2002-12-29,00:00:00.00,0.894953,23.8667,9.28235,186.004,218,185.003
1094,2002-12-30,00:00:00.00,0.399423,23.5094,8.84036,183.715,215,181.76
1095,2002-12-31,00:00:00.00,2.72384,23.2007,8.59774,180.633,214,178.597
1096,2003-01-01,00:00:00.00,2.60325,22.9192,8.4556,177.738,213,176.117
1097,2003-01-02,00:00:00.00,0.36931,22.6571,8.34597,175.476,214,174.227
1098,2003-01-03,00:00:00.00,0.276302,22.4356,8.25093,173.787,214,172.84
1099,2003-01-04,00:00:00.00,3.67818,22.207,8.15631,172.47,215,171.721
1100,2003-01-05,00:00:00.00,1.1273,21.9676,8.06295,171.375,215,170.741
1101,2003-01-06,00:00:00.00,0.621682,21.7162,7.96844,170.375,215,169.776
1102,2003-01-07,00:00:00.00,0.619879,21.4561,7.87133,169.372,213,168.754
1103,2003-01-08,00:00:00.00,5.05893,21.1727,7.76783,168.292,212,167.626
1104,2003-01-09,00:00:00.00,8.53453,20.86,7.66159,167.106,211,166.385
1105,2003-01-10,00:00:00.00,2.72777,20.5872,7.57419,165.913,210,165.221
1106,2003-01-11,00:00:00.00,0.240767,20.3821,7.50511,164.888,209,164.302
1107,2003-01-12,00:00:00.00,0.690537,20.1993,7.43931,164.055,208,163.573
1108,2003-01-13,00:00:00.00,1.02791,20.0086,7.37507,163.338,206,162.966
1109,2003-01-14,00:00:00.00,3.36731,19.8127,7.30773,162.758,204,162.49
1110,2003-01-15,00:00:00.00,0.177502,19.6312,7.23318,162.266,203,161.937
1111,2003-01-16,00:00:00.00,0.164153,19.4619,7.15472,161.651,202,161.155
1112,2003-01-17,00:00:00.00,0.818641,19.2721,7.07357,160.767,200,160.151
1113,2003-01-18,00:00:00.00,0.179841,19.0803,6.99311,159.753,198,159.077
1114,2003-01-19,00:00:00.00,1.83576,18.8775,6.90939,158.683,197,157.971
1115,2003-01-20,00:00:00.00,2.68593,18.6595,6.82793,157.522,196,156.776
1116,2003-01-21,00:00:00.00,0.678198,18.4703,6.75521,156.371,196,155.64
1117,2003-01-22,00:00:00.00,0.15223,18.2969,6.68304,155.287,194,154.577
1118,2003-01-23,00:00:00.00,0.2636,18.1227,6.61088,154.237,192,153.525
1119,2003-01-24,00:00:00.00,0.935719,17.9477,6.53929,153.174,190,152.453
1120,2003-01-25,00:00:00.00,0.225319,17.7685,6.46827,152.076,189,151.343
1121,2003-01-26,00:00:00.00,3.85235,17.5678,6.39436,150.898,187,150.13
1122,2003-01-27,00:00:00.00,0.522997,17.3722,6.32383,149.704,186,148.92
1123,2003-01-28,00:00:00.00,0.331951,17.2006,6.2596,148.567,185,147.813
1124,2003-01-29,00:00:00.00,1.70704,16.9935,6.1885,147.374,184,146.607
1125,2003-01-30,00:00:00.00,0.367514,16.7744,6.11891,146.114,182,145.319
1126,2003-01-31,00:00:00.00,0.554117,16.5658,6.05165,144.839,181,144.044
1127,2003-02-01,00:00:00.00,2.38742,16.3402,5.98186,143.513,180,142.703
1128,2003-02-02,00:00:00.00,3.58585,16.1095,5.9141,142.162,181,141.338
1129,2003-02-03,00:00:00.00,0.510533,15.8818,5.84675,140.813,185,140.003
1130,2003-02-04,00:00:00.00,1.24937,15.6793,5.78884,139.523,188,138.752
1131,2003-02-05,00:00:00.00,7.67947,15.4653,5.73295,138.203,191,137.427
1132,2003-02-06,00:00:00.00,0.309002,15.2822,5.68102,136.94,194,136.198
1133,2003-02-07,00:00:00.00,0.786467,15.1561,5.63602,135.855,196,135.194
1134,2003-02-08,00:00:00.00,0.527914,15.0362,5.58688,134.866,197,134.239
1135,2003-02-09,00:00:00.00,1.67704,14.8889,5.5272,133.859,200,133.218
1136,2003-02-10,00:00:00.00,0.683847,14.7236,5.46803,132.791,204,132.122
1137,2003-02-11,00:00:00.00,1.48721,14.5976,5.42054,131.76,206,131.099
1138,2003-02-12,00:00:00.00,1.40214,14.4904,5.37394,130.774,209,130.122
1139,2003-02-13,00:00:00.00,0.413731,14.3831,5.3258,129.806,211,129.153
1140,2003-02-14,00:00:00.00,0.703945,14.2742,5.27713,128.832,212,128.17
1141,2003-02-15,00:00:00.00,0.249372,14.1638,5.2285,127.852,211,127.187
1142,2003-02-16,00:00:00.00,0.993378,14.0522,5.18024,126.865,210,126.195
1143,2003-02-17,00:00:00.00,2.47974,13.9395,5.13255,125.871,208,125.194
1144,2003-02-18,00:00:00.00,0.206734,13.8163,5.07973,124.828,206,124.13
1145,2003-02-19,00:00:00.00,1.82248,13.6356,5.0179,123.634,205,122.869
1146,2003-02-20,00:00:00.00,1.03847,13.4103,4.95714,122.28,203,121.45
1147,2003-02-21,00:00:00.00,0.416318,13.1277,4.88801,120.758,201,119.861
1148,2003-02-22,00:00:00.00,2.27128,12.8372,4.82864,119.158,200,118.269
1149,2003-02-23,00:00:00.00,1.27814,12.6657,4.80102,117.772,201,117.028
1150,2003-02-24,00:00:00.00,1.70986,12.5807,4.78041,116.696,201,116.088
1151,2003-02-25,00:00:00.00,0.850874,12.5198,4.75384,115.824,201,115.282
1152,2003-02-26,00:00:00.00,0.436859,12.4624,4.72113,115.039,200,114.518
1153,2003-02-27,00:00:00.00,0.352615,12.3818,4.67873,114.229,198,113.691
1154,2003-02-28,00:00:00.00,0.298356,12.2503,4.62401,113.313,196,112.738
1155,2003-03-01,00:00:00.00,0.297033,12.0779,4.56718,112.297,194,111.704
1156,2003-03-02,00:00:00.00,0.0568595,11.8717,4.51126,111.203,193,110.605
1157,2003-03-03,00:00:00.00,1.35732,11.698,4.47255,110.181,191,109.656
1158,2003-03-04,00:00:00.00,0.859129,11.6187,4.45478,109.444,190,109.059
1159,2003-03-05,00:00:00.00,1.45621,11.5342,4.42573,108.792,188,108.417
1160,2003-03-06,00:00:00.00,0.605628,11.4268,4.38954,108.065,186,107.658
1161,2003-03-07,00:00:00.00,0.0417552,11.3462,4.35894,107.384,184,106.996
1162,2003-03-08,00:00:00.00,0.786923,11.2374,4.31989,106.665,183,106.249
1163,2003-03-09,00:00:00.00,4.19507,11.1005,4.27716,105.831,182,105.37
1164,2003-03-10,00:00:00.00,0.49376,11.0203,4.24852,105.068,182,104.649
1165,2003-03-11,00:00:00.00,0.949826,10.99,4.22658,104.486,180,104.151
1166,2003-03-12,00:00:00.00,2.27747,10.9065,4.19082,103.854,179,103.494
1167,2003-03-13,00:00:00.00,0.802081,10.7699,4.14746,103.038,177,102.593
1168,2003-03-14,00:00:00.00,0.0385448,10.6616,4.11297,102.217,176,101.778
1169,2003-03-15,00:00:00.00,1.59948,10.5506,4.07798,101.427,174,101.02
1170,2003-03-16,00:00:00.00,0.203331,10.3192,4.01658,100.384,168,99.8845
1171,2003-03-17,00:00:00.00,0.130266,9.93411,3.92787,99.005,158,98.3271
1172,2003-03-18,00:00:00.00,0.401364,9.58916,3.87527,97.6229,150,97.0934
1173,2003-03-19,00:00:00.00,0.0463083,9.38559,3.86667,97.0408,143,97.4022
1174,2003-03-20,00:00:00.00,0.0477209,9.19079,3.84673,98.2227,133,100.125
1175,2003-03-21,00:00:00.00,0.667404,9.04226,3.85041,102.071,122,106.097
1176,2003-03-22,00:00:00.00,1.15632,9.04908,4.02127,109.642,112,116.488
1177,2003-03-23,00:00:00.00,6.51364,9.47148,4.67266,121.509,107,131.201
1178,2003-03-24,00:00:00.00,0.14255,10.4856,5.98345,136.291,103,147.098
1179,2003-03-25,00:00:00.00,1.56836,12.3148,8.1631,151.907,104,162.937
1180,2003-03-26,00:00:00.00,0.552387,15.7934,11.8999,168.959,110,181.642
1181,2003-03-27,00:00:00.00,0.270745,21.4382,17.4135,188.436,121,202.618
1182,2003-03-28,00:00:00.00,0.0463874,28.245,22.8445,207.338,136,219.37
1183,2003-03-29,00:00:00.00,9.83548,35.2399,27.0098,221.452,157,229.304
1184,2003-03-30,00:00:00.00,6.23254,42.4773,30.8362,231.311,198,235.856
1185,2003-03-31,00:00:00.00,0.140127,48.88,32.722,237.968,229,239.922
1186,2003-04-01,00:00:00.00,0.183359,53.5632,31.0578,241.207,240,242.112
1187,2003-04-02,00:00:00.00,1.85307,56.8311,28.3972,243.41,238,244.712
1188,2003-04-03,00:00:00.00,0.25846,59.0401,26.8524,246.686,228,248.487
1189,2003-04-04,00:00:00.00,0.0320483,60.2374,25.5215,250.202,217,251.57
1190,2003-04-05,00:00:00.00,0.0822789,60.3659,23.4737,251.976,208,252.379
1191,2003-04-06,00:00:00.00,5.92009,59.8359,21.4127,251.898,202,251.767
1192,2003-04-07,00:00:00.00,0.399354,58.9377,19.9232,250.848,194,250.539
1193,2003-04-08,00:00:00.00,2.70484,57.8305,18.8197,249.411,184,249.119
1194,2003-04-09,00:00:00.00,0.053341,56.5905,18.054,247.818,173,247.529
1195,2003-04-10,00:00:00.00,0.200681,55.2055,17.4848,245.972,157,245.594
1196,2003-04-11,00:00:00.00,0.0781146,53.705,16.9618,243.721,138,243.266
1197,2003-04-12,00:00:00.00,0.0776674,52.0906,16.5089,241.001,125,240.458
1198,2003-04-13,00:00:00.00,0.0656322,50.6622,16.6217,238.465,114,238.055
1199,2003-04-14,00:00:00.00,0.0560376,49.5681,17.61,236.65,106,236.451
1200,2003-04-15,00:00:00.00,1.18161,48.6017,19.3805,234.849,99.4,234.715
1201,2003-04-16,00:00:00.00,11.4006,48.1308,22.2601,233.315,94.7,233.402
1202,2003-04-17,00:00:00.00,1.4025,48.4501,25.4972,233.054,89.7,233.494
1203,2003-04-18,00:00:00.00,0.374797,48.9881,26.2927,233.434,84.5,234.001
1204,2003-04-19,00:00:00.00,9.68795,49.2707,24.8892,233.831,80.6,234.301
1205,2003-04-20,00:00:00.00,1.6326,49.2882,23.5584,233.998,77.6,234.45
1206,2003-04-21,00:00:00.00,6.64987,49.0764,22.4384,233.775,76,234.266
1207,2003-04-22,00:00:00.00,2.50586,48.7736,21.5044,234.068,79.4,234.68
1208,2003-04-23,00:00:00.00,1.43769,48.6207,21.2237,235.4,84.7,236.461
1209,2003-04-24,00:00:00.00,0.0986366,48.6443,21.6523,237.6,90.5,239.159
1210,2003-04-25,00:00:00.00,0.0554651,48.7135,22.1173,240.17,94,241.656
1211,2003-04-26,00:00:00.00,0.101984,48.7961,22.1977,242.154,95.5,243.162
1212,2003-04-27,00:00:00.00,0.226085,48.6606,21.5726,242.599,94.5,242.885
1213,2003-04-28,00:00:00.00,2.26362,48.0664,20.4358,240.888,93.2,240.459
1214,2003-04-29,00:00:00.00,0.299354,47.0599,19.4206,237.59,90.6,236.828
1215,2003-04-30,00:00:00.00,0.0862791,46.0591,18.7673,234.322,87.8,233.744
1216,2003-05-01,00:00:00.00,0.114369,45.174,18.315,231.704,86.8,231.38
1217,2003-05-02,00:00:00.00,7.52036,44.1897,17.8801,229.343,90.6,228.773
1218,2003-05-03,00:00:00.00,0.173831,43.2628,17.4817,227.116,97.2,226.27
1219,2003-05-04,00:00:00.00,0.245224,42.3133,17.0562,224.762,106,223.787
1220,2003-05-05,00:00:00.00,0.0799785,41.1646,16.5897,221.962,113,220.779
1221,2003-05-06,00:00:00.00,0.205129,39.9337,16.1432,218.814,119,217.452
1222,2003-05-07,00:00:00.00,3.74946,38.8891,15.7654,215.993,121,214.793
1223,2003-05-08,00:00:00.00,0.0468535,37.9199,15.4108,213.458,124,212.395
1224,2003-05-09,00:00:00.00,0.0197792,36.8919,15.0549,210.702,123,209.574
1225,2003-05-10,00:00:00.00,0.00714844,35.8787,14.725,207.766,124,206.613
1226,2003-05-11,00:00:00.00,0.074049,34.7657,14.385,204.692,124,203.433
1227,2003-05-12,00:00:00.00,13.3321,33.8058,14.0902,201.762,127,200.534
1228,2003-05-13,00:00:00.00,4.28646,33.1342,13.9132,199.318,132,198.376
1229,2003-05-14,00:00:00.00,0.835074,32.5279,13.9277,197.302,137,196.634
1230,2003-05-15,00:00:00.00,0.0502998,31.8931,14.4062,195.355,141,194.66
1231,2003-05-16,00:00:00.00,0.0384589,31.3115,15.4371,193.017,142,192.141
1232,2003-05-17,00:00:00.00,1.67148,31.1281,16.6274,190.736,141,190.056
1233,2003-05-18,00:00:00.00,0.189543,31.075,16.9835,188.805,141,188.247
1234,2003-05-19,00:00:00.00,0.0683269,30.6758,16.2349,186.451,140,185.609
1235,2003-05-20,00:00:00.00,0.0504476,30.1261,15.191,183.752,140,182.735
1236,2003-05-21,00:00:00.00,9.65099,29.5003,14.3145,181.038,140,180.028
1237,2003-05-22,00:00:00.00,0.0791024,28.9112,13.8181,178.509,145,177.661
1238,2003-05-23,00:00:00.00,0.0928291,28.3617,13.5508,176.175,146,175.417
1239,2003-05-24,00:00:00.00,0.0296557,27.7319,13.2746,173.781,145,172.928
1240,2003-05-25,00:00:00.00,5.77474,27.1999,13.0459,171.482,145,170.71
1241,2003-05-26,00:00:00.00,5.07335,26.9544,12.8895,169.765,147,169.3
1242,2003-05-27,00:00:00.00,0.965976,26.6436,12.6963,168.176,150,167.641
1243,2003-05-28,00:00:00.00,0.798862,26.0917,12.4363,166.268,156,165.548
1244,2003-05-29,00:00:00.00,0.207188,25.4075,12.1827,164.119,168,163.254
1245,2003-05-30,00:00:00.00,0.101829,24.803,11.9971,161.693,183,160.725
1246,2003-05-31,00:00:00.00,1.36821,24.431,11.8646,159.367,202,158.513
1247,2003-06-01,00:00:00.00,1.04236,24.0246,11.6958,157.136,220,156.347
1248,2003-06-02,00:00:00.00,0.769321,23.5021,11.472,154.765,235,154
1249,2003-06-03,00:00:00.00,0.15508,22.8841,11.23,152.279,245,151.453
1250,2003-06-04,00:00:00.00,0.278266,22.2372,11.0081,149.608,250,148.744
1251,2003-06-05,00:00:00.00,0.0817987,21.558,10.7826,146.754,252,145.892
1252,2003-06-06,00:00:00.00,0.128968,20.8748,10.5599,143.955,252,143.15
1253,2003-06-07,00:00:00.00,0.377578,20.3423,10.3916,141.464,248,140.818
1254,2003-06-08,00:00:00.00,4.59222,19.9459,10.257,139.46,242,138.94
1255,2003-06-09,00:00:00.00,5.79331,19.6041,10.1101,137.683,238,137.203
1256,2003-06-10,00:00:00.00,11.7956,19.2986,9.97322,136.017,236,135.575
1257,2003-06-11,00:00:00.00,3.84263,19.0295,9.86523,134.39,239,133.975
1258,2003-06-12,00:00:00.00,11.1322,18.6969,9.78467,132.514,259,132.007
1259,2003-06-13,00:00:00.00,0.0273804,18.342,9.9892,130.371,285,129.829
1260,2003-06-14,00:00:00.00,1.69551,18.3512,10.6785,128.531,313,128.309
1261,2003-06-15,00:00:00.00,0.139507,18.4848,11.5202,127,338,127.007
1262,2003-06-16,00:00:00.00,0.0353288,18.677,12.025,125.846,357,126.057
1263,2003-06-17,00:00:00.00,0.290742,18.893,12.0909,125.011,368,125.365
1264,2003-06-18,00:00:00.00,0.0930225,18.7522,11.6451,123.861,373,124.002
1265,2003-06-19,00:00:00.00,0.921221,18.5434,10.9063,122.591,375,122.656
1266,2003-06-20,00:00:00.00,0.0386604,18.394,10.3415,121.517,374,121.691
1267,2003-06-21,00:00:00.00,0.0876364,17.9803,9.98146,120.136,372,120.173
1268,2003-06-22,00:00:00.00,0.346015,17.2654,9.71213,117.956,363,117.552
1269,2003-06-23,00:00:00.00,0.80767,16.4791,9.46427,115.154,346,114.471
1270,2003-06-24,00:00:00.00,0.243207,15.7513,9.26839,112.303,327,111.695
1271,2003-06-25,00:00:00.00,0.431985,15.1095,9.12027,109.771,306,109.412
1272,2003-06-26,00:00:00.00,0.634131,14.502,8.98234,107.516,276,107.392
1273,2003-06-27,00:00:00.00,0.584007,14.1073,8.8484,105.859,240,105.942
1274,2003-06-28,00:00:00.00,0.235711,13.9861,8.76181,104.845,206,105.169
1275,2003-06-29,00:00:00.00,0.101386,13.9223,8.69037,104.176,178,104.619
1276,2003-06-30,00:00:00.00,5.10232,13.9629,8.61756,103.859,157,104.386
1277,2003-07-01,00:00:00.00,0.047584,13.8548,8.49713,103.418,139,103.83
1278,2003-07-02,00:00:00.00,0.233316,13.5295,8.3652,102.273,127,102.382
1279,2003-07-03,00:00:00.00,0.0284792,13.1619,8.2601,100.619,119,100.575
1280,2003-07-04,00:00:00.00,0.25393,12.7479,8.13197,98.9099,110,98.8319
1281,2003-07-05,00:00:00.00,0.519461,12.3064,7.99563,97.2933,99.2,97.2066
1282,2003-07-06,00:00:00.00,0.0723583,11.9032,7.86752,95.7495,89.5,95.7433
1283,2003-07-07,00:00:00.00,0.0906326,11.7426,7.79431,94.517,82,94.7222
1284,2003-07-08,00:00:00.00,2.68873,11.5102,7.6837,93.3096,77.4,93.4925
1285,2003-07-09,00:00:00.00,0.187182,11.3068,7.57613,92.1946,73.4,92.4417
1286,2003-07-10,00:00:00.00,0.16336,11.3299,7.51528,91.4184,71,91.9041
1287,2003-07-11,00:00:00.00,3.35932,11.2657,7.40258,90.7058,69.3,91.1164
1288,2003-07-12,00:00:00.00,18.5325,11.1998,7.32324,90.1344,72.6,90.446
1289,2003-07-13,00:00:00.00,3.07343,11.1991,7.30905,89.7046,73.2,90.1527
1290,2003-07-14,00:00:00.00,0.187874,11.0504,7.4962,88.9406,72.7,89.2972
1291,2003-07-15,00:00:00.00,0.213456,10.9389,8.11436,87.79,71.7,88.043
1292,2003-07-16,00:00:00.00,7.99124,11.2901,9.14144,87.0004,73.5,87.628
1293,2003-07-17,00:00:00.00,0.822083,11.9602,10.2619,86.9106,80.9,87.9634
1294,2003-07-18,00:00:00.00,0.753596,12.6629,10.6731,87.2233,85.2,88.3023
1295,2003-07-19,00:00:00.00,0.253854,13.1751,10.2766,87.3495,90.2,88.1617
1296,2003-07-20,00:00:00.00,0.0570916,13.2696,9.71341,86.7829,96.2,87.2647
1297,2003-07-21,00:00:00.00,3.21907,13.3345,9.21577,86.2472,102,86.7377
1298,2003-07-22,00:00:00.00,2.82022,13.5124,8.70631,86.2207,105,86.8658
1299,2003-07-23,00:00:00.00,0.999497,13.5464,8.30127,86.0083,107,86.4933
1300,2003-07-24,00:00:00.00,1.08107,13.4403,8.10893,85.3607,110,85.6364
1301,2003-07-25,00:00:00.00,1.31239,13.1232,7.95211,84.2632,115,84.4318
1302,2003-07-26,00:00:00.00,0.60163,12.6756,7.79681,82.9139,120,82.9396
1303,2003-07-27,00:00:00.00,8.22176,12.4404,7.70177,81.7089,126,81.8041
1304,2003-07-28,00:00:00.00,4.3772,12.4552,7.63872,80.9591,130,81.3432
1305,2003-07-29,00:00:00.00,0.129688,12.3191,7.5362,80.3021,132,80.6473
1306,2003-07-30,00:00:00.00,5.41574,12.1258,7.44315,79.5668,134,79.8174
1307,2003-07-31,00:00:00.00,0.676252,11.9114,7.34703,78.6411,135,78.797
1308,2003-08-01,00:00:00.00,2.35437,11.5911,7.22977,77.3438,136,77.3566
1309,2003-08-02,00:00:00.00,5.35444,11.386,7.15943,76.2247,135,76.399
1310,2003-08-03,00:00:00.00,7.81668,11.3237,7.14601,75.6954,136,76.1304
1311,2003-08-04,00:00:00.00,6.20859,11.3082,7.1361,75.4311,136,75.9157
1312,2003-08-05,00:00:00.00,9.40055,11.4074,7.11498,75.3319,141,75.8752
1313,2003-08-06,00:00:00.00,0.460684,11.6821,7.11574,75.5205,145,76.3107
1314,2003-08-07,00:00:00.00,1.92299,11.9993,7.17625,75.9689,149,77.0922
1315,2003-08-08,00:00:00.00,3.04468,12.5174,7.38821,77.0722,160,78.7197
1316,2003-08-09,00:00:00.00,0.383288,13.2117,7.74934,78.7936,174,80.7226
1317,2003-08-10,00:00:00.00,0.154419,13.742,8.06428,80.3974,192,81.8862
1318,2003-08-11,00:00:00.00,0.486119,13.82,7.9577,80.7877,210,81.4189
1319,2003-08-12,00:00:00.00,0.152489,13.6653,7.53275,80.0126,223,80.0529
1320,2003-08-13,00:00:00.00,0.256373,13.3582,7.15002,78.475,230,78.2428
1321,2003-08-14,00:00:00.00,0.643171,12.7473,6.8977,76.3149,228,75.8619
1322,2003-08-15,00:00:00.00,0.807168,12.1258,6.77037,74.0972,217,73.7046
1323,2003-08-16,00:00:00.00,0.167528,11.6529,6.68203,72.2767,203,72.1711
1324,2003-08-17,00:00:00.00,5.65285,11.5126,6.64522,71.3705,191,71.6593
1325,2003-08-18,00:00:00.00,0.0641846,11.4955,6.61569,70.9581,182,71.4534
1326,2003-08-19,00:00:00.00,0.0496732,11.2302,6.51264,70.193,176,70.5097
1327,2003-08-20,00:00:00.00,0.34438,10.813,6.40192,69.0306,167,69.1567
1328,2003-08-21,00:00:00.00,0.235112,10.4925,6.33403,67.9324,152,68.0682
1329,2003-08-22,00:00:00.00,3.25445,10.4485,6.29765,67.3807,138,67.6903
1330,2003-08-23,00:00:00.00,0.441298,10.3884,6.2474,66.8894,125,67.2576
1331,2003-08-24,00:00:00.00,1.00668,10.2477,6.18287,66.2261,109,66.6151
1332,2003-08-25,00:00:00.00,1.27548,10.1267,6.11695,65.6645,95.7,66.0838
1333,2003-08-26,00:00:00.00,0.120629,9.95297,6.04356,65.096,84.5,65.4348
1334,2003-08-27,00:00:00.00,3.84373,9.92717,5.9929,64.7047,76.5,65.1152
1335,2003-08-28,00:00:00.00,0.102012,10.0395,5.9608,64.629,68.7,65.1716
1336,2003-08-29,00:00:00.00,0.276937,10.0386,5.9128,64.4072,63.2,64.8636
1337,2003-08-30,00:00:00.00,6.72268,9.96854,5.83535,63.994,62.5,64.3446
1338,2003-08-31,00:00:00.00,0.0700472,9.92254,5.76426,63.5745,59.8,63.8963
1339,2003-09-01,00:00:00.00,0.0809829,9.7719,5.68907,62.9314,57.1,63.1266
1340,2003-09-02,00:00:00.00,0.0997041,9.69796,5.64323,62.3105,54.8,62.55
1341,2003-09-03,00:00:00.00,0.790961,9.71084,5.61229,61.9035,52.9,62.284
1342,2003-09-04,00:00:00.00,1.51463,9.6327,5.54858,61.4918,51.8,61.8237
1343,2003-09-05,00:00:00.00,1.32091,9.67295,5.5278,61.1742,50.6,61.5579
1344,2003-09-06,00:00:00.00,0.142497,9.65824,5.48337,60.8453,50.1,61.2337
1345,2003-09-07,00:00:00.00,0.291964,9.377,5.36977,60.0928,49.3,60.2525
1346,2003-09-08,00:00:00.00,0.330166,9.17842,5.2997,59.2838,48.3,59.4312
1347,2003-09-09,00:00:00.00,0.0220725,9.11346,5.26141,58.6957,47.8,58.9735
1348,2003-09-10,00:00:00.00,0.0519588,8.95744,5.19668,58.034,47.3,58.2713
1349,2003-09-11,00:00:00.00,0.371878,8.68627,5.1204,57.1801,46.8,57.2965
1350,2003-09-12,00:00:00.00,0.343893,8.34198,5.05914,56.0716,46.2,56.0999
1351,2003-09-13,00:00:00.00,0.044096,8.08044,5.0107,55.0478,46.1,55.1537
1352,2003-09-14,00:00:00.00,0.0394165,7.9532,4.96307,54.3661,45.6,54.6133
1353,2003-09-15,00:00:00.00,3.32597,8.00266,4.91668,54.1011,45.5,54.5466
1354,2003-09-16,00:00:00.00,8.40689,8.13635,4.89321,54.1413,46.8,54.6977
1355,2003-09-17,00:00:00.00,2.67301,8.20679,4.899,54.0933,47.2,54.5363
1356,2003-09-18,00:00:00.00,0.0996393,8.1487,4.86236,53.6633,47.6,53.9456
1357,2003-09-19,00:00:00.00,0.0601032,8.02357,4.81038,53.0104,48,53.2141
1358,2003-09-20,00:00:00.00,15.601,8.01673,4.8012,52.6185,51.4,52.9541
1359,2003-09-21,00:00:00.00,0.267091,8.12435,4.91802,52.6341,56.4,53.1651
1360,2003-09-22,00:00:00.00,0.015796,8.37217,5.24761,52.9954,60,53.713
1361,2003-09-23,00:00:00.00,17.8306,8.78731,5.74551,53.6392,64.8,54.6709
1362,2003-09-24,00:00:00.00,2.85183,9.53857,6.5967,55.0176,70.4,56.7597
1363,2003-09-25,00:00:00.00,6.85883,10.6074,7.86293,57.4114,74,59.9661
1364,2003-09-26,00:00:00.00,13.0245,11.9926,9.19494,60.8539,77.6,63.9869
1365,2003-09-27,00:00:00.00,0.395573,13.8974,10.8492,65.5165,83.9,69.509
1366,2003-09-28,00:00:00.00,13.8668,16.3258,13.0981,71.6485,95.6,76.7348
1367,2003-09-29,00:00:00.00,2.41735,19.0033,15.0816,78.8194,110,84.1026
1368,2003-09-30,00:00:00.00,1.68163,21.7624,16.4641,86.0766,122,91.2237
1369,2003-10-01,00:00:00.00,4.77784,24.3928,17.1952,93.1829,135,98.2516
1370,2003-10-02,00:00:00.00,1.39395,26.518,16.9506,99.6799,149,103.905
