time,date,hour,precip [mm/day],02GB007 [m3/s],02GB007 (observed) [m3/s]
888,2012-06-07,00:00:00.00,8.99145,5.12536,0.784
889,2012-06-08,00:00:00.00,1.93287,5.35959,0.975
890,2012-06-09,00:00:00.00,0.000125249,5.22741,0.824
891,2012-06-10,00:00:00.00,9.9104,5.2127,0.778
892,2012-06-11,00:00:00.00,1.13498,5.47768,1.09
893,2012-06-12,00:00:00.00,6.29598e-308,5.33067,0.842
894,2012-06-13,00:00:00.00,5.658,5.10201,0.717
895,2012-06-14,00:00:00.00,0.0150451,5.05999,0.728
896,2012-06-15,00:00:00.00,0.000458128,4.97873,0.72
897,2012-06-16,00:00:00.00,0.0314396,4.89285,0.601
898,2012-06-17,00:00:00.00,0,4.81015,0.557
899,2012-06-18,00:00:00.00,0.10493,4.73046,0.518
900,2012-06-19,00:00:00.00,0.29078,4.65361,0.483
901,2012-06-20,00:00:00.00,0.108241,4.57944,0.481
902,2012-06-21,00:00:00.00,0.0069524,4.5078,0.458
903,2012-06-22,00:00:00.00,2.48584,4.43856,0.437
904,2012-06-23,00:00:00.00,6.35403,4.42055,1.02
905,2012-06-24,00:00:00.00,0.000330395,4.41238,0.62
906,2012-06-25,00:00:00.00,0.102328,4.35549,0.495
907,2012-06-26,00:00:00.00,2.15349,4.29114,0.422
908,2012-06-27,00:00:00.00,0.000248897,4.22881,0.393
909,2012-06-28,00:00:00.00,0.212025,4.16841,0.38
910,2012-06-29,00:00:00.00,0.000666025,4.10984,0.365
911,2012-06-30,00:00:00.00,0.00136931,4.05301,0.36
912,2012-07-01,00:00:00.00,0.0157423,3.99784,0.355
913,2012-07-02,00:00:00.00,0.028031,3.94426,0.339
914,2012-07-03,00:00:00.00,0,3.89219,0.319
915,2012-07-04,00:00:00.00,0.0144735,3.84157,0.316
916,2012-07-05,00:00:00.00,0.85929,3.79233,0.356
917,2012-07-06,00:00:00.00,8e-308,3.74442,0.351
918,2012-07-07,00:00:00.00,0.00694773,3.69777,0.336
919,2012-07-08,00:00:00.00,0.102408,3.65234,0.318
920,2012-07-09,00:00:00.00,0.113275,3.60807,0.304
921,2012-07-10,00:00:00.00,0.00316919,3.56492,0.292
922,2012-07-11,00:00:00.00,0.0305751,3.52284,0.294
923,2012-07-12,00:00:00.00,0,3.48179,0.292
924,2012-07-13,00:00:00.00,2.848e-308,3.44173,0.286
925,2012-07-14,00:00:00.00,0.777409,3.40262,0.306
926,2012-07-15,00:00:00.00,0.578357,3.36443,0.283
927,2012-07-16,00:00:00.00,1.33962,3.32711,0.275
928,2012-07-17,00:00:00.00,0.4038,3.29065,0.277
929,2012-07-18,00:00:00.00,1.9268e-308,3.25501,0.275
930,2012-07-19,00:00:00.00,0.626186,3.22016,0.28
931,2012-07-20,00:00:00.00,0.291924,3.18606,0.28
932,2012-07-21,00:00:00.00,0.953699,3.15271,0.272
933,2012-07-22,00:00:00.00,0.000319365,3.12006,0.269
934,2012-07-23,00:00:00.00,5.41006,3.10452,0.268
935,2012-07-24,00:00:00.00,0.415433,3.09239,0.263
936,2012-07-25,00:00:00.00,0.055015,3.06408,0.269
937,2012-07-26,00:00:00.00,0.00507599,3.03324,0.271
938,2012-07-27,00:00:00.00,24.1953,3.99332,0.55
939,2012-07-28,00:00:00.00,3.18228,5.31483,0.929
940,2012-07-29,00:00:00.00,0.108965,4.68966,0.406
941,2012-07-30,00:00:00.00,1.28267e-308,3.69493,0.318
942,2012-07-31,00:00:00.00,0,3.64879,0.293
943,2012-08-01,00:00:00.00,1.92704,3.60385,0.282
944,2012-08-02,00:00:00.00,0.0747505,3.56008,0.522
945,2012-08-03,00:00:00.00,0.0722545,3.51742,0.356
946,2012-08-04,00:00:00.00,0.0096376,3.47583,0.294
947,2012-08-05,00:00:00.00,0.00598847,3.43526,0.278
948,2012-08-06,00:00:00.00,8.50001,3.52354,0.374
949,2012-08-07,00:00:00.00,0.114029,3.69311,0.338
950,2012-08-08,00:00:00.00,0,3.61679,0.289
951,2012-08-09,00:00:00.00,0.010663,3.45885,0.276
952,2012-08-10,00:00:00.00,9.2436,3.60671,0.287
953,2012-08-11,00:00:00.00,8.96922,4.17478,0.559
954,2012-08-12,00:00:00.00,13.6819,4.98066,0.87
955,2012-08-13,00:00:00.00,0.454538,5.25521,0.979
956,2012-08-14,00:00:00.00,0.128826,4.65134,0.427
957,2012-08-15,00:00:00.00,14.3218,4.69611,0.624
958,2012-08-16,00:00:00.00,1.26817,5.3996,1.15
959,2012-08-17,00:00:00.00,0.0396183,5.07267,0.457
960,2012-08-18,00:00:00.00,4.17844,4.54099,0.413
961,2012-08-19,00:00:00.00,0.0261046,4.49019,0.412
962,2012-08-20,00:00:00.00,0.020311,4.42318,0.33
963,2012-08-21,00:00:00.00,0.0156929,4.35506,0.307
964,2012-08-22,00:00:00.00,0.00296667,4.28919,0.297
965,2012-08-23,00:00:00.00,0,4.22545,0.301
966,2012-08-24,00:00:00.00,5e-308,4.16374,0.276
967,2012-08-25,00:00:00.00,0,4.10395,0.264
968,2012-08-26,00:00:00.00,0,4.04599,0.253
969,2012-08-27,00:00:00.00,2.22412e-308,3.98977,0.255
970,2012-08-28,00:00:00.00,4.70347,3.96127,0.28
971,2012-08-29,00:00:00.00,0.00435619,3.93852,0.325
972,2012-08-30,00:00:00.00,0.0023681,3.89037,0.288
973,2012-08-31,00:00:00.00,0,3.83867,0.265
974,2012-09-01,00:00:00.00,0.00453675,3.78843,0.248
975,2012-09-02,00:00:00.00,0.0638485,3.73958,0.252
976,2012-09-03,00:00:00.00,0,3.69205,0.251
977,2012-09-04,00:00:00.00,1.97525e-308,3.6458,0.239
978,2012-09-05,00:00:00.00,18.677,4.39808,0.247
979,2012-09-06,00:00:00.00,0.255438,5.44699,0.998
980,2012-09-07,00:00:00.00,0.0498974,4.96252,0.372
981,2012-09-08,00:00:00.00,0.152442,4.17366,0.283
982,2012-09-09,00:00:00.00,32.7751,5.97678,2.11
983,2012-09-10,00:00:00.00,0.27411,8.41028,1.59
984,2012-09-11,00:00:00.00,0.000354659,7.3492,0.496
985,2012-09-12,00:00:00.00,0.034155,5.62999,0.352
986,2012-09-13,00:00:00.00,1.4e-308,5.51592,0.307
987,2012-09-14,00:00:00.00,0,5.40683,0.299
988,2012-09-15,00:00:00.00,8.45615,5.55105,0.295
989,2012-09-16,00:00:00.00,0.0119098,5.82623,0.411
990,2012-09-17,00:00:00.00,0.00727201,5.66568,0.337
991,2012-09-18,00:00:00.00,0.00195984,5.37502,0.296
992,2012-09-19,00:00:00.00,24.1097,6.71584,1.19
993,2012-09-20,00:00:00.00,0.0720609,8.54461,1.77
994,2012-09-21,00:00:00.00,1.54081,7.75099,0.754
995,2012-09-22,00:00:00.00,0.312835,6.44452,0.484
996,2012-09-23,00:00:00.00,16.8795,7.29034,1.23
997,2012-09-24,00:00:00.00,0.0546521,8.48883,1.02
998,2012-09-25,00:00:00.00,0.00537523,7.93082,0.553
999,2012-09-26,00:00:00.00,0.000781673,7.00546,0.399
1000,2012-09-27,00:00:00.00,0.118372,6.82645,0.332
1001,2012-09-28,00:00:00.00,0.000481689,6.65728,0.318
1002,2012-09-29,00:00:00.00,2.37077e-308,6.49713,0.317
1003,2012-09-30,00:00:00.00,0.760264,6.34527,0.313
1004,2012-10-01,00:00:00.00,2.75447,6.22914,0.327
1005,2012-10-02,00:00:00.00,0.0127443,6.12401,0.343
1006,2012-10-03,00:00:00.00,0.0312439,5.99589,0.333
1007,2012-10-04,00:00:00.00,0.686582,5.86854,0.313
1008,2012-10-05,00:00:00.00,0.0101703,5.74703,0.294
1009,2012-10-06,00:00:00.00,0.213422,5.63096,0.289
1010,2012-10-07,00:00:00.00,8.68851,5.87753,0.534
1011,2012-10-08,00:00:00.00,0.373095,6.28713,0.612
1012,2012-10-09,00:00:00.00,0.00987022,6.06537,0.429
1013,2012-10-10,00:00:00.00,0.167266,5.67956,0.356
1014,2012-10-11,00:00:00.00,1.05043,5.56658,0.341
1015,2012-10-12,00:00:00.00,0.0197998,5.45845,0.361
1016,2012-10-13,00:00:00.00,0.996994,5.35486,0.366
1017,2012-10-14,00:00:00.00,2.55259,5.28976,0.362
1018,2012-10-15,00:00:00.00,19.2393,6.43258,0.717
1019,2012-10-16,00:00:00.00,0.686912,7.8554,1.11
1020,2012-10-17,00:00:00.00,0.0927511,7.15181,0.898
1021,2012-10-18,00:00:00.00,1.98735,6.13098,0.779
1022,2012-10-19,00:00:00.00,0.226557,6.01699,0.723
1023,2012-10-20,00:00:00.00,0.327639,5.89222,0.676
1024,2012-10-21,00:00:00.00,12.8847,6.47737,1.36
1025,2012-10-22,00:00:00.00,0.441957,7.32935,1.41
1026,2012-10-23,00:00:00.00,0.0398845,6.92087,1.04
1027,2012-10-24,00:00:00.00,23.6737,7.87855,1.5
1028,2012-10-25,00:00:00.00,1.06444,9.91174,2.06
1029,2012-10-26,00:00:00.00,0.247793,9.039,1.76
1030,2012-10-27,00:00:00.00,1.77014,7.60521,1.38
1031,2012-10-28,00:00:00.00,24.5651,9.34201,2.35
1032,2012-10-29,00:00:00.00,7.29231,12.2213,3.49
1033,2012-10-30,00:00:00.00,12.7534,12.8529,5.3
1034,2012-10-31,00:00:00.00,20.151,14.3171,8.27
1035,2012-11-01,00:00:00.00,11.5143,16.9862,8.21
1036,2012-11-02,00:00:00.00,2.95982,16.6276,7.96
1037,2012-11-03,00:00:00.00,0.444382,14.6007,6.96
1038,2012-11-04,00:00:00.00,0.000509026,13.3752,5.72
1039,2012-11-05,00:00:00.00,0.0221786,12.7122,4.47
1040,2012-11-06,00:00:00.00,0.0179454,12.1161,3.51
1041,2012-11-07,00:00:00.00,0.00741726,11.5774,2.78
1042,2012-11-08,00:00:00.00,0.0102393,11.0882,2.23
1043,2012-11-09,00:00:00.00,0.000752444,10.6418,1.84
1044,2012-11-10,00:00:00.00,0.00927392,10.2331,1.58
1045,2012-11-11,00:00:00.00,0.273769,9.85721,1.41
1046,2012-11-12,00:00:00.00,0.0415664,9.51045,1.29
1047,2012-11-13,00:00:00.00,7.0622,9.53147,1.23
1048,2012-11-14,00:00:00.00,3.14983,9.87206,1.55
1049,2012-11-15,00:00:00.00,0.00138765,9.64376,1.43
1050,2012-11-16,00:00:00.00,0.00066286,9.11113,1.45
1051,2012-11-17,00:00:00.00,0,8.81904,1.39
1052,2012-11-18,00:00:00.00,3.8e-308,8.54691,1.3
1053,2012-11-19,00:00:00.00,0.00908623,8.29271,1.21
1054,2012-11-20,00:00:00.00,0.181118,8.0547,1.13
1055,2012-11-21,00:00:00.00,0.0599439,7.83135,1.09
1056,2012-11-22,00:00:00.00,0.00245535,7.62129,1.08
1057,2012-11-23,00:00:00.00,0.00207707,7.42336,1.04
1058,2012-11-24,00:00:00.00,2.71232,7.31173,0.997
1059,2012-11-25,00:00:00.00,1.19271,7.22028,0.994
1060,2012-11-26,00:00:00.00,0.430081,7.05836,0.982
1061,2012-11-27,00:00:00.00,0.177951,6.89078,0.931
1062,2012-11-28,00:00:00.00,0.00226605,6.73178,0.857
1063,2012-11-29,00:00:00.00,0.0143153,6.58068,0.793
1064,2012-11-30,00:00:00.00,0.0106247,6.43689,0.765
1065,2012-12-01,00:00:00.00,1.12698,6.29986,0.73
1066,2012-12-02,00:00:00.00,1.04375,6.16983,0.711
1067,2012-12-03,00:00:00.00,11.5614,6.74122,0.98
1068,2012-12-04,00:00:00.00,0.0739603,7.56884,2.04
1069,2012-12-05,00:00:00.00,6.00681,7.43836,2.3
1070,2012-12-06,00:00:00.00,0.159859,7.16975,3.22
1071,2012-12-07,00:00:00.00,0.0289727,6.97441,2.94
1072,2012-12-08,00:00:00.00,0.132092,6.64768,2.73
1073,2012-12-09,00:00:00.00,3.94942,6.60563,2.48
1074,2012-12-10,00:00:00.00,3.235,6.63051,2.52
1075,2012-12-11,00:00:00.00,11.2253,7.17686,3.78
1076,2012-12-12,00:00:00.00,0.204522,7.87417,4.01
1077,2012-12-13,00:00:00.00,0.000358021,7.4752,3.97
1078,2012-12-14,00:00:00.00,0,6.85242,3.39
1079,2012-12-15,00:00:00.00,0,6.69196,2.83
1080,2012-12-16,00:00:00.00,0.0708384,6.5396,2.4
1081,2012-12-17,00:00:00.00,8.9344,6.88442,2.54
1082,2012-12-18,00:00:00.00,0.17594,7.53603,3.17
1083,2012-12-19,00:00:00.00,0.235972,7.30541,3.1
1084,2012-12-20,00:00:00.00,0.0145403,6.76496,3.05
1085,2012-12-21,00:00:00.00,4.44371,6.73468,2.74
1086,2012-12-22,00:00:00.00,10.7663,7.56337,4.36
1087,2012-12-23,00:00:00.00,0.515531,8.27564,5.09
1088,2012-12-24,00:00:00.00,0.0843646,7.68286,5.09
1089,2012-12-25,00:00:00.00,0.00170048,7.07056,4.3
1090,2012-12-26,00:00:00.00,0.203365,6.89744,3.56
1091,2012-12-27,00:00:00.00,3.48209,6.73346,2.95
1092,2012-12-28,00:00:00.00,13.4611,6.57788,2.59
1093,2012-12-29,00:00:00.00,0.480838,6.43006,2.36
1094,2012-12-30,00:00:00.00,5.46155,6.2894,2.18
1095,2012-12-31,00:00:00.00,0.266274,6.15537,2.02
1096,2013-01-01,00:00:00.00,0.0628322,6.02751,1.84
1097,2013-01-02,00:00:00.00,0.125781,5.90537,1.68
1098,2013-01-03,00:00:00.00,0.04753,5.78856,1.56
1099,2013-01-04,00:00:00.00,0.181927,5.67672,1.56
1100,2013-01-05,00:00:00.00,0.066594,5.56953,1.57
1101,2013-01-06,00:00:00.00,0.0812784,5.46668,1.45
1102,2013-01-07,00:00:00.00,2.7315,5.38736,1.38
1103,2013-01-08,00:00:00.00,0.242349,5.31474,1.37
1104,2013-01-09,00:00:00.00,0,5.2254,1.33
1105,2013-01-10,00:00:00.00,0.00356093,5.13574,1.31
1106,2013-01-11,00:00:00.00,2.94734e-308,5.04937,1.45
1107,2013-01-12,00:00:00.00,6.8549,5.11591,1.8
1108,2013-01-13,00:00:00.00,0.039203,5.27692,3.39
1109,2013-01-14,00:00:00.00,37.323,7.8689,18.8
1110,2013-01-15,00:00:00.00,1.00794,11.2259,27.1
1111,2013-01-16,00:00:00.00,0.0200178,9.80867,25.7
1112,2013-01-17,00:00:00.00,8.7184e-308,7.4721,15.3
1113,2013-01-18,00:00:00.00,0.457871,7.27352,9.14
1114,2013-01-19,00:00:00.00,1.76594,7.08628,6.6
1115,2013-01-20,00:00:00.00,0.041969,6.90941,5.33
1116,2013-01-21,00:00:00.00,0.933575,6.74204,4.63
1117,2013-01-22,00:00:00.00,0.560481,6.58342,3.21
1118,2013-01-23,00:00:00.00,0.395324,6.43284,2.19
1119,2013-01-24,00:00:00.00,0.128398,6.2897,1.97
1120,2013-01-25,00:00:00.00,0.0282894,6.15343,1.87
1121,2013-01-26,00:00:00.00,1.71539,6.02353,1.72
1122,2013-01-27,00:00:00.00,0.387897,5.89955,1.61
1123,2013-01-28,00:00:00.00,0.0121897,5.78107,1.51
1124,2013-01-29,00:00:00.00,11.9182,5.86553,1.45
1125,2013-01-30,00:00:00.00,18.6598,7.24964,4.5
1126,2013-01-31,00:00:00.00,11.7494,9.38084,24.8
1127,2013-02-01,00:00:00.00,1.81646,9.49361,32.9
1128,2013-02-02,00:00:00.00,4.2043,8.11167,27.7
1129,2013-02-03,00:00:00.00,1.12158,7.40609,15.1
1130,2013-02-04,00:00:00.00,0.407479,7.21119,9.88
1131,2013-02-05,00:00:00.00,0.422662,7.02732,7.81
1132,2013-02-06,00:00:00.00,0.0114391,6.85354,6.36
1133,2013-02-07,00:00:00.00,0.157005,6.68902,4.85
1134,2013-02-08,00:00:00.00,2.33124,6.53301,3.85
1135,2013-02-09,00:00:00.00,31.7736,6.50768,3.14
1136,2013-02-10,00:00:00.00,1.00888,6.54967,2.72
1137,2013-02-11,00:00:00.00,4.72427e-308,6.42607,2.59
1138,2013-02-12,00:00:00.00,5.7912,6.38924,2.75
1139,2013-02-13,00:00:00.00,0.0887365,6.49946,3.03
1140,2013-02-14,00:00:00.00,0.0264227,6.37829,3.16
1141,2013-02-15,00:00:00.00,0.633219,6.15832,3.14
1142,2013-02-16,00:00:00.00,0.871782,6.02796,3.04
1143,2013-02-17,00:00:00.00,1.56701,5.90354,2.81
1144,2013-02-18,00:00:00.00,0.0725725,5.78467,2.76
1145,2013-02-19,00:00:00.00,0.00348926,5.67096,2.74
1146,2013-02-20,00:00:00.00,9.17333,5.7376,2.72
1147,2013-02-21,00:00:00.00,0.567859,5.91142,3.15
1148,2013-02-22,00:00:00.00,0.0449022,5.78844,3.55
1149,2013-02-23,00:00:00.00,1.15298,5.56049,3.5
1150,2013-02-24,00:00:00.00,1.65965,5.4559,3.41
1151,2013-02-25,00:00:00.00,0.968535,5.35555,3.22
1152,2013-02-26,00:00:00.00,0.00561859,5.25916,2.95
1153,2013-02-27,00:00:00.00,0.047786,5.1665,2.78
1154,2013-02-28,00:00:00.00,22.6822,5.63767,2.88
1155,2013-03-01,00:00:00.00,4.94766,6.43856,3.08
1156,2013-03-02,00:00:00.00,0.009344,6.1617,3.11
1157,2013-03-03,00:00:00.00,0.0510583,5.54706,2.97
1158,2013-03-04,00:00:00.00,0.0836292,5.44228,2.77
1159,2013-03-05,00:00:00.00,0.0741018,5.34176,2.59
1160,2013-03-06,00:00:00.00,0.0215259,5.24523,2.64
1161,2013-03-07,00:00:00.00,0.0882993,5.15246,2.53
1162,2013-03-08,00:00:00.00,2.01432,5.0632,2.54
1163,2013-03-09,00:00:00.00,0.103043,4.97727,3.33
1164,2013-03-10,00:00:00.00,0.020155,4.89445,5.42
1165,2013-03-11,00:00:00.00,0.00223583,4.81459,10.3
1166,2013-03-12,00:00:00.00,10.3303,5.19632,23.4
1167,2013-03-13,00:00:00.00,5.31395,5.99732,44.6
1168,2013-03-14,00:00:00.00,2.94152,5.87272,48
1169,2013-03-15,00:00:00.00,0.643688,5.27765,28
1170,2013-03-16,00:00:00.00,0.254581,5.14158,14.5
1171,2013-03-17,00:00:00.00,0.823904,5.05199,11.1
1172,2013-03-18,00:00:00.00,0.0329551,4.96576,8.79
1173,2013-03-19,00:00:00.00,1.70419,4.88268,7.06
1174,2013-03-20,00:00:00.00,4.27483,4.81462,6.17
1175,2013-03-21,00:00:00.00,1.36398,4.7512,5.09
1176,2013-03-22,00:00:00.00,0.198501,4.67792,4.22
1177,2013-03-23,00:00:00.00,0.143371,4.60487,3.64
1178,2013-03-24,00:00:00.00,0.0606228,4.53425,3.33
1179,2013-03-25,00:00:00.00,9e-308,4.46593,4.05
1180,2013-03-26,00:00:00.00,0.000243979,4.39979,4.49
1181,2013-03-27,00:00:00.00,0.000273322,4.33574,4.48
1182,2013-03-28,00:00:00.00,0.0119965,4.27366,5.27
1183,2013-03-29,00:00:00.00,0.474172,4.21345,5.97
1184,2013-03-30,00:00:00.00,0.0101349,4.15504,6.14
1185,2013-03-31,00:00:00.00,0.000405891,4.09833,6.29
1186,2013-04-01,00:00:00.00,0.305413,4.04324,6.24
1187,2013-04-02,00:00:00.00,2.62898,3.99272,5.97
1188,2013-04-03,00:00:00.00,0.131121,3.94417,5.7
1189,2013-04-04,00:00:00.00,0.117987,3.89392,4.91
1190,2013-04-05,00:00:00.00,2.878e-308,3.84445,4.06
1191,2013-04-06,00:00:00.00,0.0146985,3.7963,3.49
1192,2013-04-07,00:00:00.00,0.0150113,3.74939,3.07
1193,2013-04-08,00:00:00.00,0.486332,3.70369,2.75
1194,2013-04-09,00:00:00.00,4.96734,3.72007,2.59
1195,2013-04-10,00:00:00.00,16.9681,4.69988,3.18
1196,2013-04-11,00:00:00.00,30.3942,11.7491,12.8
1197,2013-04-12,00:00:00.00,9.46405,19.7836,25.5
1198,2013-04-13,00:00:00.00,24.0574,21.5369,33.4
1199,2013-04-14,00:00:00.00,1.52448,25.4581,36.2
1200,2013-04-15,00:00:00.00,1.09066,30.9114,29.3
1201,2013-04-16,00:00:00.00,1.25086e-308,31.1888,17.8
1202,2013-04-17,00:00:00.00,0.64139,27.4086,11.9
1203,2013-04-18,00:00:00.00,0.00073461,23.6142,9.07
1204,2013-04-19,00:00:00.00,7.59451,22.1905,8.48
1205,2013-04-20,00:00:00.00,6.61213,21.6526,8.68
1206,2013-04-21,00:00:00.00,0.665304,20.5926,7.6
1207,2013-04-22,00:00:00.00,0.0100103,19.0445,6.34
1208,2013-04-23,00:00:00.00,0.00191426,17.744,5.18
1209,2013-04-24,00:00:00.00,0,16.6183,4.34
1210,2013-04-25,00:00:00.00,9.38447,16.2249,3.96
1211,2013-04-26,00:00:00.00,0.837409,16.1512,4.3
1212,2013-04-27,00:00:00.00,1.50538,15.3559,4.56
1213,2013-04-28,00:00:00.00,0.0148932,14.3812,4.12
1214,2013-04-29,00:00:00.00,2.6225,13.6555,3.65
1215,2013-04-30,00:00:00.00,8.47536,13.4113,4.69
1216,2013-05-01,00:00:00.00,0.168761,13.384,5.45
1217,2013-05-02,00:00:00.00,0.062538,12.8486,5.17
1218,2013-05-03,00:00:00.00,0.0328626,12.1724,4.33
1219,2013-05-04,00:00:00.00,2.27638e-308,11.6633,3.61
1220,2013-05-05,00:00:00.00,0,11.1988,3.01
1221,2013-05-06,00:00:00.00,0.0334606,10.7733,2.55
1222,2013-05-07,00:00:00.00,0,10.382,2.18
1223,2013-05-08,00:00:00.00,0,10.0209,1.89
1224,2013-05-09,00:00:00.00,0.000148279,9.68656,1.68
1225,2013-05-10,00:00:00.00,0.376634,9.376,1.53
1226,2013-05-11,00:00:00.00,9.20163,9.46245,1.43
1227,2013-05-12,00:00:00.00,1.6494,9.72903,1.62
1228,2013-05-13,00:00:00.00,1.05814,9.41764,1.67
1229,2013-05-14,00:00:00.00,0.135867,8.94027,1.62
1230,2013-05-15,00:00:00.00,0.078797,8.67793,1.52
1231,2013-05-16,00:00:00.00,0.402947,8.43211,1.42
1232,2013-05-17,00:00:00.00,0.00913956,8.20124,1.37
1233,2013-05-18,00:00:00.00,0,7.98396,1.2
1234,2013-05-19,00:00:00.00,0.036579,7.77905,1.08
1235,2013-05-20,00:00:00.00,0.0367132,7.58544,1.02
1236,2013-05-21,00:00:00.00,0.00187492,7.40219,0.98
1237,2013-05-22,00:00:00.00,8.14378,7.39539,1.02
1238,2013-05-23,00:00:00.00,0.164588,7.49738,1
1239,2013-05-24,00:00:00.00,1.76086,7.34555,1.05
1240,2013-05-25,00:00:00.00,5.67508,7.22084,1.02
1241,2013-05-26,00:00:00.00,1.9e-308,7.2465,0.951
1242,2013-05-27,00:00:00.00,0.000414086,7.10463,0.864
1243,2013-05-28,00:00:00.00,0.000489375,6.90622,0.756
1244,2013-05-29,00:00:00.00,19.2044,7.97785,1.19
1245,2013-05-30,00:00:00.00,25.9398,11.6296,10.1
1246,2013-05-31,00:00:00.00,0.344533,13.528,7.45
1247,2013-06-01,00:00:00.00,2.40674,11.4268,4.34
1248,2013-06-02,00:00:00.00,4.49269,9.7715,3.31
1249,2013-06-03,00:00:00.00,10.2153,9.87276,3.06
1250,2013-06-04,00:00:00.00,1.473e-308,10.1362,3.14
1251,2013-06-05,00:00:00.00,0,9.77595,2.95
1252,2013-06-06,00:00:00.00,5.92213e-308,9.25845,2.28
1253,2013-06-07,00:00:00.00,3.06961,8.96261,1.82
1254,2013-06-08,00:00:00.00,1.81526,8.68695,1.66
1255,2013-06-09,00:00:00.00,0.0762242,8.42943,1.47
1256,2013-06-10,00:00:00.00,0.000178859,8.18826,1.36
1257,2013-06-11,00:00:00.00,10.5218,8.38395,1.47
1258,2013-06-12,00:00:00.00,8.14804,9.17283,4.87
1259,2013-06-13,00:00:00.00,1.5397,9.17406,2.88
1260,2013-06-14,00:00:00.00,13.2625,9.19306,2.66
1261,2013-06-15,00:00:00.00,0.0298756,9.81751,2.32
1262,2013-06-16,00:00:00.00,0.000794757,9.37454,2.02
1263,2013-06-17,00:00:00.00,5.25104,8.72798,1.77
1264,2013-06-18,00:00:00.00,0.00427559,8.53703,1.6
1265,2013-06-19,00:00:00.00,0.0602381,8.29824,1.42
1266,2013-06-20,00:00:00.00,4.4902e-308,8.06322,1.24
1267,2013-06-21,00:00:00.00,4e-308,7.84248,1.06
1268,2013-06-22,00:00:00.00,1.4e-308,7.63472,0.917
1269,2013-06-23,00:00:00.00,0.346453,7.43879,0.832
1270,2013-06-24,00:00:00.00,3.04774,7.25369,0.793
1271,2013-06-25,00:00:00.00,0.000344851,7.07851,0.693
1272,2013-06-26,00:00:00.00,0.973004,6.91243,0.813
1273,2013-06-27,00:00:00.00,0.228398,6.75474,0.784
1274,2013-06-28,00:00:00.00,0.59483,6.60479,0.791
1275,2013-06-29,00:00:00.00,24.2862,8.03643,2.64
1276,2013-06-30,00:00:00.00,0.121474,9.97797,6.58
1277,2013-07-01,00:00:00.00,1.7313e-308,9.1443,7.34
1278,2013-07-02,00:00:00.00,0.0821394,7.76747,6.11
1279,2013-07-03,00:00:00.00,0.0614591,7.56089,4.95
1280,2013-07-04,00:00:00.00,0.564307,7.36613,3.93
1281,2013-07-05,00:00:00.00,4.91728,7.20853,3.33
1282,2013-07-06,00:00:00.00,6.29675,7.14291,3.83
1283,2013-07-07,00:00:00.00,3.47629,7.06904,3.14
1284,2013-07-08,00:00:00.00,12.4206,7.42342,3.62
1285,2013-07-09,00:00:00.00,5.7741,8.09821,3.41
1286,2013-07-10,00:00:00.00,2.83892,7.84805,3.32
1287,2013-07-11,00:00:00.00,1.77295,7.25661,2.7
1288,2013-07-12,00:00:00.00,0.0907385,7.07731,2.61
1289,2013-07-13,00:00:00.00,1.37e-308,6.90754,2.21
1290,2013-07-14,00:00:00.00,0,6.74655,1.59
1291,2013-07-15,00:00:00.00,0.0736919,6.59364,1.2
1292,2013-07-16,00:00:00.00,5.0185e-308,6.44819,0.987
1293,2013-07-17,00:00:00.00,0.000448233,6.30965,0.837
1294,2013-07-18,00:00:00.00,0.00514744,6.17751,0.727
1295,2013-07-19,00:00:00.00,0.00643866,6.05133,0.631
1296,2013-07-20,00:00:00.00,2.7532,5.93069,0.601
1297,2013-07-21,00:00:00.00,38.2556,8.51354,2.92
1298,2013-07-22,00:00:00.00,0.00618933,11.943,1.82
1299,2013-07-23,00:00:00.00,0,10.5642,1.53
1300,2013-07-24,00:00:00.00,0.174797,8.27287,1.32
1301,2013-07-25,00:00:00.00,0.0174435,8.03113,1.04
1302,2013-07-26,00:00:00.00,3.32884e-308,7.80451,0.812
1303,2013-07-27,00:00:00.00,2.27378e-308,7.5916,0.668
1304,2013-07-28,00:00:00.00,1.57519,7.39116,0.592
1305,2013-07-29,00:00:00.00,7.35303,7.35393,0.658
1306,2013-07-30,00:00:00.00,0.949045,7.40309,0.579
1307,2013-07-31,00:00:00.00,0.00011264,7.24513,0.544
1308,2013-08-01,00:00:00.00,3.21176,7.01145,0.553
1309,2013-08-02,00:00:00.00,23.0786,8.354,2.06
1310,2013-08-03,00:00:00.00,0.745153,10.1886,1.69
1311,2013-08-04,00:00:00.00,6.8973,9.53873,1.88
1312,2013-08-05,00:00:00.00,0.000754982,8.38984,1.65
1313,2013-08-06,00:00:00.00,0.000108155,8.16968,1.68
1314,2013-08-07,00:00:00.00,0.0998943,7.92942,1.32
1315,2013-08-08,00:00:00.00,4.34379,7.73036,1.11
1316,2013-08-09,00:00:00.00,0.673668,7.54724,0.939
1317,2013-08-10,00:00:00.00,0.208504,7.35319,0.798
1318,2013-08-11,00:00:00.00,0.00210167,7.16606,0.695
1319,2013-08-12,00:00:00.00,0.000144343,6.98919,0.596
1320,2013-08-13,00:00:00.00,0.28608,6.82172,0.529
1321,2013-08-14,00:00:00.00,1.67819,6.6629,0.849
1322,2013-08-15,00:00:00.00,0.0232018,6.51206,0.561
1323,2013-08-16,00:00:00.00,0.00195186,6.36858,0.45
