time,date,hour,precip [mm/day],02GB001 [m3/s],02GB001 (observed) [m3/s]
912,2012-07-01,00:00:00.00,0.00153249,56.0581,17.9
913,2012-07-02,00:00:00.00,0.00140657,55.278,17.2
914,2012-07-03,00:00:00.00,0.00819756,54.5208,17.9
915,2012-07-04,00:00:00.00,0.246798,53.7854,18.1
916,2012-07-05,00:00:00.00,0.338693,53.0709,19.4
917,2012-07-06,00:00:00.00,0.0121554,52.3764,18.6
918,2012-07-07,00:00:00.00,0.00420072,51.7008,18.2
919,2012-07-08,00:00:00.00,0.327903,51.0435,17.9
920,2012-07-09,00:00:00.00,0.00918162,50.4036,16.9
921,2012-07-10,00:00:00.00,0.0178044,49.7805,16.8
922,2012-07-11,00:00:00.00,0.00198168,49.1733,16.8
923,2012-07-12,00:00:00.00,0.00236521,48.5815,18.1
924,2012-07-13,00:00:00.00,3.65921e-05,48.0044,17
925,2012-07-14,00:00:00.00,0.292286,47.4414,16.1
926,2012-07-15,00:00:00.00,0.0906042,46.892,19.6
927,2012-07-16,00:00:00.00,1.67241,46.3558,18.7
928,2012-07-17,00:00:00.00,1.41945,45.8321,17.5
929,2012-07-18,00:00:00.00,0.0100039,45.3205,17.3
930,2012-07-19,00:00:00.00,0.723135,44.8207,16.9
931,2012-07-20,00:00:00.00,0.264112,44.3321,16.9
932,2012-07-21,00:00:00.00,0.85289,43.8543,16.6
933,2012-07-22,00:00:00.00,0.0153469,43.387,16.5
934,2012-07-23,00:00:00.00,1.32503,42.9299,16.2
935,2012-07-24,00:00:00.00,0.562413,42.4824,18.8
936,2012-07-25,00:00:00.00,0.0515169,42.0444,16.7
937,2012-07-26,00:00:00.00,0.202792,41.6156,15.8
938,2012-07-27,00:00:00.00,24.6867,55.1515,22.4
939,2012-07-28,00:00:00.00,1.30759,73.7427,28.5
940,2012-07-29,00:00:00.00,0.788469,65.0002,20.2
941,2012-07-30,00:00:00.00,0.0015096,51.0821,18.3
942,2012-07-31,00:00:00.00,0,50.4263,17.4
943,2012-08-01,00:00:00.00,2.55535,49.7881,17.7
944,2012-08-02,00:00:00.00,0.142887,49.1669,18.2
945,2012-08-03,00:00:00.00,0.0276216,48.5619,17.8
946,2012-08-04,00:00:00.00,0.20154,47.9725,16.9
947,2012-08-05,00:00:00.00,0.0133785,47.3981,16.6
948,2012-08-06,00:00:00.00,7.84944,48.1759,18.2
949,2012-08-07,00:00:00.00,0.116814,49.9259,21.2
950,2012-08-08,00:00:00.00,0.000666827,49.1369,16.9
951,2012-08-09,00:00:00.00,0.347929,47.3755,15.3
952,2012-08-10,00:00:00.00,6.46253,47.5137,15.5
953,2012-08-11,00:00:00.00,23.979,64.9286,20.1
954,2012-08-12,00:00:00.00,8.69482,89.601,29.9
955,2012-08-13,00:00:00.00,1.72389,82.7077,33.2
956,2012-08-14,00:00:00.00,0.0742523,65.3532,23.4
957,2012-08-15,00:00:00.00,5.87484,62.8771,22
958,2012-08-16,00:00:00.00,0.563371,62.8153,22.6
959,2012-08-17,00:00:00.00,0.12575,61.939,19.8
960,2012-08-18,00:00:00.00,2.65708,60.9389,19.2
961,2012-08-19,00:00:00.00,0.0349976,59.9734,18.3
962,2012-08-20,00:00:00.00,0.026847,59.0408,17.5
963,2012-08-21,00:00:00.00,0.00801365,58.1393,17.3
964,2012-08-22,00:00:00.00,0.00250736,57.2673,16.9
965,2012-08-23,00:00:00.00,0.00531831,56.4234,16.5
966,2012-08-24,00:00:00.00,0.00286221,55.6059,16.2
967,2012-08-25,00:00:00.00,0.000568559,54.8138,15.9
968,2012-08-26,00:00:00.00,0,54.0456,16.2
969,2012-08-27,00:00:00.00,0.0333963,53.3004,15.7
970,2012-08-28,00:00:00.00,6.04371,53.3205,16.8
971,2012-08-29,00:00:00.00,0.0191064,53.7317,17.9
972,2012-08-30,00:00:00.00,0.00630999,53.1441,17.6
973,2012-08-31,00:00:00.00,0.00251808,52.1815,16.2
974,2012-09-01,00:00:00.00,0.0036054,51.4897,15.5
975,2012-09-02,00:00:00.00,0.0149814,50.8172,14.9
976,2012-09-03,00:00:00.00,0.00844002,50.1633,14.7
977,2012-09-04,00:00:00.00,0.0160793,49.5272,14.4
978,2012-09-05,00:00:00.00,17.9455,59.0705,16.7
979,2012-09-06,00:00:00.00,0.212969,72.4161,33.4
980,2012-09-07,00:00:00.00,0.0840304,66.2572,21.8
981,2012-09-08,00:00:00.00,0.249856,56.1965,18.6
982,2012-09-09,00:00:00.00,28.578,76.4709,26
983,2012-09-10,00:00:00.00,0.74625,103.964,31
984,2012-09-11,00:00:00.00,0.0350705,91.8591,20.7
985,2012-09-12,00:00:00.00,0.0263059,72.2378,18.3
986,2012-09-13,00:00:00.00,0.00337213,70.8445,17.2
987,2012-09-14,00:00:00.00,0.0105997,69.5094,16.1
988,2012-09-15,00:00:00.00,14.3109,77.2654,16.4
989,2012-09-16,00:00:00.00,0.0856874,88.4715,21.1
990,2012-09-17,00:00:00.00,0.135593,83.2243,18.5
991,2012-09-18,00:00:00.00,0.0178444,74.4249,16.7
992,2012-09-19,00:00:00.00,23.0785,91.5936,26.8
993,2012-09-20,00:00:00.00,0.493443,115.073,36.3
994,2012-09-21,00:00:00.00,3.02929,105.28,23.6
995,2012-09-22,00:00:00.00,0.470845,88.9104,21.4
996,2012-09-23,00:00:00.00,10.352,93.1711,28.3
997,2012-09-24,00:00:00.00,1.838,100.105,27
998,2012-09-25,00:00:00.00,0.592286,96.1582,21.4
999,2012-09-26,00:00:00.00,0.0061971,89.448,19.8
1000,2012-09-27,00:00:00.00,0.0256546,87.2804,18.7
1001,2012-09-28,00:00:00.00,0.104615,85.226,18.2
1002,2012-09-29,00:00:00.00,0.133215,83.2759,17.6
1003,2012-09-30,00:00:00.00,1.1988,81.422,17.3
1004,2012-10-01,00:00:00.00,6.46804,81.9614,18.7
1005,2012-10-02,00:00:00.00,0.0304703,83.9979,20.9
1006,2012-10-03,00:00:00.00,0.165964,82.2639,18.4
1007,2012-10-04,00:00:00.00,1.6582,79.0905,18.1
1008,2012-10-05,00:00:00.00,0.254466,77.4373,17.8
1009,2012-10-06,00:00:00.00,0.877343,75.8587,17.6
1010,2012-10-07,00:00:00.00,5.86804,76.3832,18.9
1011,2012-10-08,00:00:00.00,0.645516,78.2783,18.7
1012,2012-10-09,00:00:00.00,0.0643761,76.7928,17.7
1013,2012-10-10,00:00:00.00,0.146771,73.9788,17.3
1014,2012-10-11,00:00:00.00,4.18912,73.6076,17.7
1015,2012-10-12,00:00:00.00,1.04937,73.4662,17.5
1016,2012-10-13,00:00:00.00,2.08002,72.5766,16.9
1017,2012-10-14,00:00:00.00,2.15604,71.9249,15.9
1018,2012-10-15,00:00:00.00,21.8492,89.7809,24.9
1019,2012-10-16,00:00:00.00,1.25503,112.525,32.6
1020,2012-10-17,00:00:00.00,0.605996,101.859,27.6
1021,2012-10-18,00:00:00.00,2.84505,86.2101,25.3
1022,2012-10-19,00:00:00.00,0.494064,84.9899,24.7
1023,2012-10-20,00:00:00.00,0.425989,83.1876,22.4
1024,2012-10-21,00:00:00.00,10.8792,88.9281,26.3
1025,2012-10-22,00:00:00.00,0.23696,97.7002,26.3
1026,2012-10-23,00:00:00.00,0.204476,93.1822,23.4
1027,2012-10-24,00:00:00.00,24.2851,108.591,35.6
1028,2012-10-25,00:00:00.00,0.857451,137.025,51.1
1029,2012-10-26,00:00:00.00,0.16707,124.872,49.3
1030,2012-10-27,00:00:00.00,2.81346,105.507,42.2
1031,2012-10-28,00:00:00.00,21.3731,126.669,43.7
1032,2012-10-29,00:00:00.00,3.83999,155.92,63.6
1033,2012-10-30,00:00:00.00,14.0557,158.5,82.1
1034,2012-10-31,00:00:00.00,12.0939,169.966,102
1035,2012-11-01,00:00:00.00,7.18452,186.995,132
1036,2012-11-02,00:00:00.00,2.58338,178.718,133
1037,2012-11-03,00:00:00.00,1.35717,163.303,118
1038,2012-11-04,00:00:00.00,0.121899,153.67,86.9
1039,2012-11-05,00:00:00.00,0.105488,147.213,64.3
1040,2012-11-06,00:00:00.00,0.0518585,141.257,57.8
1041,2012-11-07,00:00:00.00,0.0109987,135.804,51.2
1042,2012-11-08,00:00:00.00,0.0049417,130.791,44.4
1043,2012-11-09,00:00:00.00,0.0176639,126.168,41.8
1044,2012-11-10,00:00:00.00,0.067114,121.889,36.5
1045,2012-11-11,00:00:00.00,0.602256,117.918,33.8
1046,2012-11-12,00:00:00.00,0.0746043,114.222,32.7
1047,2012-11-13,00:00:00.00,9.90343,119.01,32.5
1048,2012-11-14,00:00:00.00,1.77467,127.239,39.4
1049,2012-11-15,00:00:00.00,0.00199612,121.915,40
1050,2012-11-16,00:00:00.00,0.000157081,113.188,42.3
1051,2012-11-17,00:00:00.00,0.000505061,109.812,42.1
1052,2012-11-18,00:00:00.00,0.0052702,106.652,35.7
1053,2012-11-19,00:00:00.00,0.00983992,103.686,30.9
1054,2012-11-20,00:00:00.00,0.177799,100.898,30.8
1055,2012-11-21,00:00:00.00,0.0124439,98.2702,30
1056,2012-11-22,00:00:00.00,0.0405617,95.7901,29.2
1057,2012-11-23,00:00:00.00,0.412255,93.4448,28.8
1058,2012-11-24,00:00:00.00,3.60659,92.6498,29.9
1059,2012-11-25,00:00:00.00,1.88726,92.2303,32.4
1060,2012-11-26,00:00:00.00,0.684786,90.3736,30.9
1061,2012-11-27,00:00:00.00,0.355895,88.275,30.1
1062,2012-11-28,00:00:00.00,0.0528287,86.3101,29.8
1063,2012-11-29,00:00:00.00,0.32116,84.4395,28.2
1064,2012-11-30,00:00:00.00,0.216794,82.6563,26.7
1065,2012-12-01,00:00:00.00,0.548716,80.9542,26.8
1066,2012-12-02,00:00:00.00,0.721827,79.3275,26.8
1067,2012-12-03,00:00:00.00,16.0586,91.7612,36.1
1068,2012-12-04,00:00:00.00,0.0844782,109.039,55.1
1069,2012-12-05,00:00:00.00,6.57182,105.121,68.9
1070,2012-12-06,00:00:00.00,0.150776,98.2572,81.5
1071,2012-12-07,00:00:00.00,0.00355585,95.6677,74.7
1072,2012-12-08,00:00:00.00,0.720443,90.8887,63.5
1073,2012-12-09,00:00:00.00,4.78129,90.0019,52.3
1074,2012-12-10,00:00:00.00,1.67855,89.3926,45.2
1075,2012-12-11,00:00:00.00,4.44765,88.8038,50.8
1076,2012-12-12,00:00:00.00,0.512175,88.2418,54
1077,2012-12-13,00:00:00.00,0.25696,86.4812,53.3
1078,2012-12-14,00:00:00.00,0.0014945,84.5747,48.5
1079,2012-12-15,00:00:00.00,0.000734962,82.7589,42.4
1080,2012-12-16,00:00:00.00,0.255809,81.0272,38.1
1081,2012-12-17,00:00:00.00,9.54248,86.3584,38.1
1082,2012-12-18,00:00:00.00,0.807613,94.6058,42
1083,2012-12-19,00:00:00.00,0.288804,93.3006,49.8
1084,2012-12-20,00:00:00.00,0.0781654,90.92,58.5
1085,2012-12-21,00:00:00.00,3.10249,90.2334,59.7
1086,2012-12-22,00:00:00.00,9.53036,96.646,65.4
1087,2012-12-23,00:00:00.00,0.640927,104.185,69.2
1088,2012-12-24,00:00:00.00,0.0840045,97.8323,69.3
1089,2012-12-25,00:00:00.00,0.0149547,90.9348,56.9
1090,2012-12-26,00:00:00.00,0.224653,88.7893,49
1091,2012-12-27,00:00:00.00,1.06326,86.753,43.7
1092,2012-12-28,00:00:00.00,8.25526,84.8174,35.4
1093,2012-12-29,00:00:00.00,0.460983,82.975,31.6
1094,2012-12-30,00:00:00.00,4.20347,81.2189,29.2
1095,2012-12-31,00:00:00.00,0.277789,79.543,28.2
1096,2013-01-01,00:00:00.00,0.175771,77.9417,27.7
1097,2013-01-02,00:00:00.00,0.352432,76.4098,27.3
1098,2013-01-03,00:00:00.00,0.87537,74.9428,27
1099,2013-01-04,00:00:00.00,0.878022,73.5363,26.7
1100,2013-01-05,00:00:00.00,0.277296,72.1866,27
1101,2013-01-06,00:00:00.00,0.126296,70.8901,27.2
1102,2013-01-07,00:00:00.00,4.67914,70.0001,27.1
1103,2013-01-08,00:00:00.00,0.348672,69.2103,27.1
1104,2013-01-09,00:00:00.00,1.04877e-05,68.0927,27.3
1105,2013-01-10,00:00:00.00,0.0354093,66.9487,27.3
1106,2013-01-11,00:00:00.00,0.0234703,65.8458,28.3
1107,2013-01-12,00:00:00.00,12.6565,69.9873,32.3
1108,2013-01-13,00:00:00.00,0.225352,76.3616,41.6
1109,2013-01-14,00:00:00.00,19.8055,90.0282,133
1110,2013-01-15,00:00:00.00,1.02447,107.065,297
1111,2013-01-16,00:00:00.00,0.0532532,97.7227,291
1112,2013-01-17,00:00:00.00,0.0163339,82.4177,218
1113,2013-01-18,00:00:00.00,0.806932,80.656,171
1114,2013-01-19,00:00:00.00,2.30079,78.9755,114
1115,2013-01-20,00:00:00.00,0.441521,77.3707,75.5
1116,2013-01-21,00:00:00.00,2.96206,75.8362,54.7
1117,2013-01-22,00:00:00.00,1.67584,74.3673,40.8
1118,2013-01-23,00:00:00.00,1.66591,72.9598,25.7
1119,2013-01-24,00:00:00.00,1.1279,71.6096,16.9
1120,2013-01-25,00:00:00.00,0.381325,70.3132,21.8
1121,2013-01-26,00:00:00.00,1.45135,69.0673,22
1122,2013-01-27,00:00:00.00,0.633407,67.8687,22
1123,2013-01-28,00:00:00.00,0.174094,66.7148,22.2
1124,2013-01-29,00:00:00.00,10.7428,66.6516,22.5
1125,2013-01-30,00:00:00.00,16.163,77.5377,33.9
1126,2013-01-31,00:00:00.00,12.0159,99.1394,150
1127,2013-02-01,00:00:00.00,4.22276,104.818,325
1128,2013-02-02,00:00:00.00,6.29514,91.1429,356
1129,2013-02-03,00:00:00.00,2.98865,82.1057,245
1130,2013-02-04,00:00:00.00,0.900206,80.3436,144
1131,2013-02-05,00:00:00.00,1.38893,78.6631,108
1132,2013-02-06,00:00:00.00,0.265755,77.0585,79
1133,2013-02-07,00:00:00.00,1.12634,75.5245,84.4
1134,2013-02-08,00:00:00.00,3.21182,74.0565,68.9
1135,2013-02-09,00:00:00.00,28.7842,72.65,54.3
1136,2013-02-10,00:00:00.00,0.93188,71.3011,37.7
1137,2013-02-11,00:00:00.00,3.6965e-05,70.0061,38.5
1138,2013-02-12,00:00:00.00,3.35397,69.365,37.3
1139,2013-02-13,00:00:00.00,1.01139,68.8621,36.9
1140,2013-02-14,00:00:00.00,0.133071,67.7744,35.7
1141,2013-02-15,00:00:00.00,1.82893,66.6135,35.2
1142,2013-02-16,00:00:00.00,3.04808,65.4953,35.2
1143,2013-02-17,00:00:00.00,1.48411,64.4173,35.2
1144,2013-02-18,00:00:00.00,0.450741,63.3773,35.6
1145,2013-02-19,00:00:00.00,0.0249842,62.3731,35.6
1146,2013-02-20,00:00:00.00,9.69278,62.6226,36.1
1147,2013-02-21,00:00:00.00,1.69391,63.8848,35.4
1148,2013-02-22,00:00:00.00,0.615595,63.0552,35
1149,2013-02-23,00:00:00.00,0.491368,61.2308,35.5
1150,2013-02-24,00:00:00.00,1.64835,60.2955,35.4
1151,2013-02-25,00:00:00.00,2.63239,59.3907,34.8
1152,2013-02-26,00:00:00.00,0.0191677,58.5147,34.5
1153,2013-02-27,00:00:00.00,0.0563613,57.6661,34.7
1154,2013-02-28,00:00:00.00,15.9685,60.1948,35
1155,2013-03-01,00:00:00.00,6.14371,65.7321,35
1156,2013-03-02,00:00:00.00,0.081629,64.2697,34.6
1157,2013-03-03,00:00:00.00,0.0900741,59.762,34.5
1158,2013-03-04,00:00:00.00,0.24696,58.8681,34.6
1159,2013-03-05,00:00:00.00,0.118756,58.0026,34.7
1160,2013-03-06,00:00:00.00,0.00315176,57.1641,34.7
1161,2013-03-07,00:00:00.00,0.0876356,56.3513,34.8
1162,2013-03-08,00:00:00.00,2.34232,55.5641,35.4
1163,2013-03-09,00:00:00.00,0.0607054,54.8004,36.1
1164,2013-03-10,00:00:00.00,0.00224763,54.0577,36.9
1165,2013-03-11,00:00:00.00,0.0103154,53.336,45.5
1166,2013-03-12,00:00:00.00,12.1773,59.7985,94.5
1167,2013-03-13,00:00:00.00,6.861,72.5516,365
1168,2013-03-14,00:00:00.00,2.64604,70.951,396
1169,2013-03-15,00:00:00.00,0.703162,61.7026,351
1170,2013-03-16,00:00:00.00,0.480844,59.5341,252
1171,2013-03-17,00:00:00.00,0.623095,58.6372,203
1172,2013-03-18,00:00:00.00,0.179507,57.7692,174
1173,2013-03-19,00:00:00.00,1.24402,56.9285,153
1174,2013-03-20,00:00:00.00,4.43148,56.1139,116
1175,2013-03-21,00:00:00.00,2.89164,55.3239,92.1
1176,2013-03-22,00:00:00.00,1.0627,54.5576,84
1177,2013-03-23,00:00:00.00,0.688467,53.8137,80.9
1178,2013-03-24,00:00:00.00,0.0695883,53.0912,76.6
1179,2013-03-25,00:00:00.00,0.000202524,52.3891,75.8
1180,2013-03-26,00:00:00.00,0.00342948,51.7066,83.7
1181,2013-03-27,00:00:00.00,0.0010368,51.0428,85.3
1182,2013-03-28,00:00:00.00,0.103059,50.3968,99.5
1183,2013-03-29,00:00:00.00,0.366658,49.7679,127
1184,2013-03-30,00:00:00.00,0.00503836,49.1554,143
1185,2013-03-31,00:00:00.00,0.00753016,48.5586,180
1186,2013-04-01,00:00:00.00,0.112379,47.9769,193
1187,2013-04-02,00:00:00.00,2.42214,47.4096,182
1188,2013-04-03,00:00:00.00,0.700542,46.8562,156
1189,2013-04-04,00:00:00.00,0.457268,46.3162,120
1190,2013-04-05,00:00:00.00,0.000268998,45.789,102
1191,2013-04-06,00:00:00.00,0.0053813,45.2742,95.7
1192,2013-04-07,00:00:00.00,0.00393756,44.7713,98
1193,2013-04-08,00:00:00.00,0.697795,44.2798,93.2
1194,2013-04-09,00:00:00.00,8.52393,46.7968,96.9
1195,2013-04-10,00:00:00.00,15.716,61.4175,181
1196,2013-04-11,00:00:00.00,25.9126,93.007,381
1197,2013-04-12,00:00:00.00,7.48802,110.498,574
1198,2013-04-13,00:00:00.00,16.7037,97.7673,586
1199,2013-04-14,00:00:00.00,2.16475,87.6706,474
1200,2013-04-15,00:00:00.00,1.40487,82.4164,422
1201,2013-04-16,00:00:00.00,0.0173315,75.9783,293
1202,2013-04-17,00:00:00.00,1.39736,182.389,232
1203,2013-04-18,00:00:00.00,0.0997587,395.62,185
1204,2013-04-19,00:00:00.00,21.3093,589.768,153
1205,2013-04-20,00:00:00.00,9.2832,667.604,184
1206,2013-04-21,00:00:00.00,0.935287,564.837,331
1207,2013-04-22,00:00:00.00,0.0352245,443.787,291
1208,2013-04-23,00:00:00.00,0.00634015,392.859,173
1209,2013-04-24,00:00:00.00,0.00500369,352.543,111
1210,2013-04-25,00:00:00.00,9.72972,332.143,80.4
1211,2013-04-26,00:00:00.00,2.40472,318.744,79.3
1212,2013-04-27,00:00:00.00,0.29192,294.656,78.5
1213,2013-04-28,00:00:00.00,0.054012,271.131,78.4
1214,2013-04-29,00:00:00.00,1.59329,251.855,75.9
1215,2013-04-30,00:00:00.00,6.68032,240.252,81.5
1216,2013-05-01,00:00:00.00,0.0562366,231.119,79.4
1217,2013-05-02,00:00:00.00,0.0296803,218.162,75.6
1218,2013-05-03,00:00:00.00,0.0166809,205.856,65.8
1219,2013-05-04,00:00:00.00,0.00280903,194.963,58
1220,2013-05-05,00:00:00.00,0,185.251,53.8
1221,2013-05-06,00:00:00.00,0.00283674,176.539,49
1222,2013-05-07,00:00:00.00,1.34061e-05,168.679,45.7
1223,2013-05-08,00:00:00.00,0.0166439,161.55,43.2
1224,2013-05-09,00:00:00.00,0.259513,155.055,41.2
1225,2013-05-10,00:00:00.00,0.43715,149.111,40
1226,2013-05-11,00:00:00.00,15.3865,159.294,39.4
1227,2013-05-12,00:00:00.00,1.62496,174.651,49.8
1228,2013-05-13,00:00:00.00,2.31452,165.001,47.6
1229,2013-05-14,00:00:00.00,0.527838,150.104,45.8
1230,2013-05-15,00:00:00.00,0.115031,144.509,43.6
1231,2013-05-16,00:00:00.00,0.577191,139.356,40.8
1232,2013-05-17,00:00:00.00,0.000349741,134.595,39
1233,2013-05-18,00:00:00.00,0,130.18,37
1234,2013-05-19,00:00:00.00,0.00355371,126.075,34.8
1235,2013-05-20,00:00:00.00,0.0558914,122.248,33.1
1236,2013-05-21,00:00:00.00,0.177301,118.669,32.3
1237,2013-05-22,00:00:00.00,12.7168,124.14,35.3
1238,2013-05-23,00:00:00.00,9.72419,140.92,92.7
1239,2013-05-24,00:00:00.00,2.51708,142.426,123
1240,2013-05-25,00:00:00.00,2.83214,130.052,83.5
1241,2013-05-26,00:00:00.00,0.00331997,123.871,57.7
1242,2013-05-27,00:00:00.00,0.0235887,120.173,47.9
1243,2013-05-28,00:00:00.00,0.0279048,116.653,39.6
1244,2013-05-29,00:00:00.00,9.71113,119.036,41.7
1245,2013-05-30,00:00:00.00,22.0542,149.456,79.4
1246,2013-05-31,00:00:00.00,1.72431,174.648,131
1247,2013-06-01,00:00:00.00,2.3531,156.458,153
1248,2013-06-02,00:00:00.00,8.67876,140.423,110
1249,2013-06-03,00:00:00.00,10.4524,150.389,119
1250,2013-06-04,00:00:00.00,0.00366497,154.975,137
1251,2013-06-05,00:00:00.00,8.47049e-06,144.876,121
1252,2013-06-06,00:00:00.00,0.00170193,136.672,86.4
1253,2013-06-07,00:00:00.00,1.80097,131.906,64.5
1254,2013-06-08,00:00:00.00,2.85819,127.493,57.7
1255,2013-06-09,00:00:00.00,0.128749,123.394,49.6
1256,2013-06-10,00:00:00.00,0.00727282,119.578,45.1
1257,2013-06-11,00:00:00.00,16.7303,130.67,45.9
1258,2013-06-12,00:00:00.00,9.09304,154.193,60.2
1259,2013-06-13,00:00:00.00,2.18425,152.017,117
1260,2013-06-14,00:00:00.00,6.75672,137.257,147
1261,2013-06-15,00:00:00.00,0.432174,133.321,109
1262,2013-06-16,00:00:00.00,0.0106509,129.17,78.6
1263,2013-06-17,00:00:00.00,10.0574,130.185,64
1264,2013-06-18,00:00:00.00,0.794426,133.764,62.2
1265,2013-06-19,00:00:00.00,0.164331,129.312,62.3
1266,2013-06-20,00:00:00.00,0.00904252,122.535,60.6
1267,2013-06-21,00:00:00.00,0.00598356,118.727,50.3
1268,2013-06-22,00:00:00.00,0.0219279,115.172,39.1
1269,2013-06-23,00:00:00.00,3.63241,111.846,34.2
1270,2013-06-24,00:00:00.00,1.19542,108.726,39.1
1271,2013-06-25,00:00:00.00,0.00111227,105.792,34.7
1272,2013-06-26,00:00:00.00,5.85292,103.778,33.3
1273,2013-06-27,00:00:00.00,0.164441,102.017,36.6
1274,2013-06-28,00:00:00.00,0.370202,99.6012,33
1275,2013-06-29,00:00:00.00,29.9272,127.517,46
1276,2013-06-30,00:00:00.00,0.253708,164.723,129
1277,2013-07-01,00:00:00.00,0.0263505,149.429,170
1278,2013-07-02,00:00:00.00,0.0376176,124.03,135
1279,2013-07-03,00:00:00.00,0.0224673,120.053,70.3
1280,2013-07-04,00:00:00.00,1.41307,116.348,54.6
1281,2013-07-05,00:00:00.00,8.17411,115.366,56.9
1282,2013-07-06,00:00:00.00,13.8357,128.35,65.2
1283,2013-07-07,00:00:00.00,2.49045,138.603,82.1
1284,2013-07-08,00:00:00.00,14.0339,138.868,67.6
1285,2013-07-09,00:00:00.00,7.87788,147.735,77
1286,2013-07-10,00:00:00.00,9.25539,151.29,107
1287,2013-07-11,00:00:00.00,2.30464,144.178,185
1288,2013-07-12,00:00:00.00,0.0407949,136.343,158
1289,2013-07-13,00:00:00.00,9.42544e-05,130.196,79.8
1290,2013-07-14,00:00:00.00,0.000527015,125.765,61.2
1291,2013-07-15,00:00:00.00,0.00531245,121.654,61.4
1292,2013-07-16,00:00:00.00,0.0057208,117.829,67.4
1293,2013-07-17,00:00:00.00,0.025868,114.261,63.4
1294,2013-07-18,00:00:00.00,0.0139682,110.925,57.9
1295,2013-07-19,00:00:00.00,0.0749835,107.797,48.4
1296,2013-07-20,00:00:00.00,1.76754,104.859,33.7
1297,2013-07-21,00:00:00.00,14.7788,112.514,49.6
1298,2013-07-22,00:00:00.00,0.0013138,123.974,38.4
1299,2013-07-23,00:00:00.00,0.000479437,117.796,32.9
1300,2013-07-24,00:00:00.00,0.252392,107.716,30.5
1301,2013-07-25,00:00:00.00,0.0513859,104.765,29.2
1302,2013-07-26,00:00:00.00,0.00349581,101.988,27.7
1303,2013-07-27,00:00:00.00,0.0181945,99.3691,26.5
1304,2013-07-28,00:00:00.00,5.47954,97.8511,27
1305,2013-07-29,00:00:00.00,11.6964,105.484,47.5
1306,2013-07-30,00:00:00.00,0.751312,113.387,42.5
1307,2013-07-31,00:00:00.00,0.0407043,107.2,36.5
1308,2013-08-01,00:00:00.00,4.12025,99.9542,34.3
1309,2013-08-02,00:00:00.00,37.9115,139.852,62.8
1310,2013-08-03,00:00:00.00,2.28361,191.499,158
1311,2013-08-04,00:00:00.00,3.2225,170.801,179
1312,2013-08-05,00:00:00.00,0.030163,136.793,122
1313,2013-08-06,00:00:00.00,0.123656,131.799,81.5
1314,2013-08-07,00:00:00.00,0.249699,127.19,63.2
1315,2013-08-08,00:00:00.00,7.48064,125.475,59
1316,2013-08-09,00:00:00.00,2.64289,124.685,57.2
1317,2013-08-10,00:00:00.00,0.0961204,121.103,51.4
1318,2013-08-11,00:00:00.00,0.0246994,116.97,44.5
1319,2013-08-12,00:00:00.00,0.0230966,113.413,34.5
1320,2013-08-13,00:00:00.00,0.352413,110.087,32.2
1321,2013-08-14,00:00:00.00,0.442705,106.97,31.5
1322,2013-08-15,00:00:00.00,0.218106,104.042,29.7
1323,2013-08-16,00:00:00.00,0.0101895,101.287,28.8
1324,2013-08-17,00:00:00.00,0.000146844,98.6888,28.2
1325,2013-08-18,00:00:00.00,0.00863804,96.2339,27.2
1326,2013-08-19,00:00:00.00,0.00203467,93.9105,25.3
1327,2013-08-20,00:00:00.00,0.0302967,91.708,24.6
1328,2013-08-21,00:00:00.00,0.00392131,89.6167,24
1329,2013-08-22,00:00:00.00,0.00889859,87.6281,23.1
1330,2013-08-23,00:00:00.00,0.880665,85.7346,23.1
1331,2013-08-24,00:00:00.00,0.0601869,83.9291,23
1332,2013-08-25,00:00:00.00,0.0437925,82.2053,22.6
1333,2013-08-26,00:00:00.00,0.0846274,80.5576,21.9
1334,2013-08-27,00:00:00.00,7.93125,81.4021,22.6
1335,2013-08-28,00:00:00.00,1.0514,83.6884,28.3
1336,2013-08-29,00:00:00.00,2.62516,81.9408,26.5
1337,2013-08-30,00:00:00.00,0.285201,78.7847,27
1338,2013-08-31,00:00:00.00,0.47063,77.2721,25.4
1339,2013-09-01,00:00:00.00,5.73128,76.8575,26.1
1340,2013-09-02,00:00:00.00,2.85504,76.6536,26
1341,2013-09-03,00:00:00.00,3.18296,75.4711,29.5
1342,2013-09-04,00:00:00.00,0.765498,74.1489,29.3
1343,2013-09-05,00:00:00.00,0.0345521,72.8264,27.9
1344,2013-09-06,00:00:00.00,0.160651,71.545,26.4
1345,2013-09-07,00:00:00.00,0.0759459,70.3116,22.1
1346,2013-09-08,00:00:00.00,17.6869,82.0853,25.7
1347,2013-09-09,00:00:00.00,0.0775818,98.4178,37.1
1348,2013-09-10,00:00:00.00,0.00871174,91.1123,32.7
1349,2013-09-11,00:00:00.00,0.243523,79.0553,29.6
1350,2013-09-12,00:00:00.00,1.06878,77.4936,27.3
1351,2013-09-13,00:00:00.00,10.3195,81.37,39.7
1352,2013-09-14,00:00:00.00,0.225541,87.5641,32.6
1353,2013-09-15,00:00:00.00,0.0121116,84.2792,29.8
1354,2013-09-16,00:00:00.00,0.249862,78.6463,28.2
1355,2013-09-17,00:00:00.00,1.23202,77.0927,26.9
1356,2013-09-18,00:00:00.00,0.0216127,75.6051,25.6
1357,2013-09-19,00:00:00.00,0.00427422,74.1792,23.7
