           YEAR,            DAY,        QOMEAS1,         QOSIM1,        QOMEAS2,         QOSIM2,        QOMEAS3,         QOSIM3,        QOMEAS4,         QOSIM4,        QOMEAS5,         QOSIM5,        QOMEAS6,         QOSIM6,        QOMEAS7,         QOSIM7,        QOMEAS8,         QOSIM8,        QOMEAS9,         QOSIM9,       QOMEAS10,        QOSIM10,       QOMEAS11,        QOSIM11,       QOMEAS12,        QOSIM12,       QOMEAS13,        QOSIM13,       QOMEAS14,        QOSIM14,       QOMEAS15,        QOSIM15,       QOMEAS16,        QOSIM16,       QOMEAS17,        QOSIM17,       QOMEAS18,        QOSIM18,       QOMEAS19,        QOSIM19,       QOMEAS20,        QOSIM20,       QOMEAS21,        QOSIM21,       QOMEAS22,        QOSIM22,       QOMEAS23,        QOSIM23,       QOMEAS24,        QOSIM24,       QOMEAS25,        QOSIM25,       QOMEAS26,        QOSIM26,       QOMEAS27,        QOSIM27,       QOMEAS28,        QOSIM28,       QOMEAS29,        QOSIM29,       QOMEAS30,        QOSIM30,       QOMEAS31,        QOSIM31,       QOMEAS32,        QOSIM32,       QOMEAS33,        QOSIM33,       QOMEAS34,        QOSIM34,       QOMEAS35,        QOSIM35,       QOMEAS36,        QOSIM36,       QOMEAS37,        QOSIM37,       QOMEAS38,        QOSIM38,       QOMEAS39,        QOSIM39,       QOMEAS40,        QOSIM40,       QOMEAS41,        QOSIM41,       QOMEAS42,        QOSIM42,       QOMEAS43,        QOSIM43,       QOMEAS44,        QOSIM44,       QOMEAS45,        QOSIM45,       QOMEAS46,        QOSIM46,       QOMEAS47,        QOSIM47,       QOMEAS48,        QOSIM48,       QOMEAS49,        QOSIM49,       QOMEAS50,        QOSIM50,       QOMEAS51,        QOSIM51,       QOMEAS52,        QOSIM52,       QOMEAS53,        QOSIM53,       QOMEAS54,        QOSIM54,       QOMEAS55,        QOSIM55,       QOMEAS56,        QOSIM56,       QOMEAS57,        QOSIM57,       QOMEAS58,        QOSIM58,       QOMEAS59,        QOSIM59,       QOMEAS60,        QOSIM60,       QOMEAS61,        QOSIM61,       QOMEAS62,        QOSIM62,       QOMEAS63,        QOSIM63,
           2011,            141,   39.80000    ,   35.56243    ,   14.30000    ,   18.46903    ,   7.000000    ,   10.36522    ,   37.50000    ,   40.88123    ,   20.30000    ,   12.96520    ,   5.900000    ,   4.266154    ,   6.210000    ,   3.785542    ,   5.670000    ,   3.351731    ,   5.080000    ,   5.819914    ,   2.000000    ,   2.997534    ,   13.10000    ,   9.366729    ,   21.40000    ,   16.64470    ,   1.980000    ,   1.575788    ,   5.580000    ,   3.264383    ,   1.850000    ,   1.822537    ,   22.60000    ,   18.71864    ,   20.81000    ,   12.43412    ,   15.69000    ,   9.839686    ,   22.63000    ,   15.45502    ,   29.17000    ,   19.17148    ,   73.06000    ,   34.12836    ,   3.230000    ,   1.889405    ,   4.390000    ,  0.8715903    ,   24.44000    ,   6.200585    ,   5.660000    ,   7.397665    ,   3.480000    ,   3.169756    ,   72.21000    ,   38.54946    ,   5.860000    ,   7.668720    ,   239.0000    ,   197.6832    ,   11.10000    ,   7.294864    ,   12.10000    ,   7.511949    ,   7.930000    ,   4.721148    ,   47.01000    ,   34.35581    ,   34.55000    ,   15.45455    ,   515.3700    ,   226.2256    ,   65.98000    ,   12.79079    ,   78.72000    ,   46.93837    ,   16.17000    ,   17.11837    ,   14.19000    ,   9.241729    ,   19.96000    ,   13.67531    ,   9.600000    ,   10.51506    ,   49.55000    ,   40.11663    ,   31.15000    ,   40.94063    ,  -1.000000    ,   16.95598    ,   5.040000    ,   6.975458    ,   7.530000    ,   13.16629    ,   135.0000    ,   90.91093    ,  0.7020000    ,   1.732270    ,  0.3080000    ,  0.5096453    ,   1.220000    ,   1.837785    ,   6.190000    ,   3.780746    ,  -1.000000    ,   1.927139    ,   2.840000    ,   1.884364    ,   2.080000    ,   1.060699    ,  0.8390000    ,  0.5248649    ,   4.130000    ,   2.496603    ,   3.310000    ,   1.556850    ,  0.2100000    ,  0.2031176    ,  0.2500000    ,  0.1430368    ,   1.110000    ,   1.212378    ,   7.870000    ,   12.05393    ,  -1.000000    ,  0.3179830    ,   2.000000    ,   2.419504    ,
           2011,            142,   20.60000    ,   24.44876    ,   8.880000    ,   11.80714    ,   4.280000    ,   6.805658    ,   29.50000    ,   30.77363    ,   11.30000    ,   7.070067    ,   4.210000    ,   3.431964    ,   5.150000    ,   3.311675    ,   4.930000    ,   2.979303    ,   4.180000    ,   4.867218    ,   1.740000    ,   2.224058    ,   14.40000    ,   7.390733    ,   22.10000    ,   13.36016    ,   1.620000    ,   1.116965    ,   4.100000    ,   2.353404    ,   1.650000    ,   1.563988    ,   16.11000    ,   14.17620    ,   13.31000    ,   8.838471    ,   9.290000    ,   7.087323    ,   25.54000    ,   11.72570    ,   28.18000    ,   14.17617    ,   53.52000    ,   24.55991    ,   3.030000    ,   1.344536    ,   3.480000    ,  0.7122265    ,   16.82000    ,   5.181487    ,   3.370000    ,   5.675321    ,   3.260000    ,   2.149959    ,   58.05000    ,   27.33846    ,   4.590000    ,   6.164649    ,   141.0000    ,   144.2990    ,   10.60000    ,   6.467357    ,   10.20000    ,   6.744575    ,   6.460000    ,   3.379243    ,   45.31000    ,   27.23915    ,   31.71000    ,   13.04506    ,   419.0900    ,   177.9620    ,   36.81000    ,   9.162696    ,   60.88000    ,   36.38182    ,   11.75000    ,   12.22107    ,   8.920000    ,   6.611715    ,   12.03000    ,   8.939606    ,   7.960000    ,   7.658983    ,   31.43000    ,   29.11487    ,   24.30000    ,   29.79584    ,  -1.000000    ,   12.72719    ,   3.910000    ,   5.065804    ,   5.410000    ,   8.544407    ,   116.0000    ,   70.10816    ,  0.6760000    ,   1.222387    ,  0.2460000    ,  0.3168812    ,  0.6630000    ,   1.229798    ,   4.620000    ,   2.658166    ,  -1.000000    ,   1.538365    ,   2.650000    ,   1.645731    ,   1.650000    ,  0.9383906    ,  0.7670000    ,  0.4650680    ,   3.650000    ,   1.864934    ,   2.920000    ,   1.138265    ,  0.1500000    ,  0.1457736    ,  0.2100000    ,  0.1188602    ,  0.6800000    ,  0.8614625    ,   6.140000    ,   8.277986    ,  -1.000000    ,  0.2215635    ,   1.670000    ,   1.817440    ,
           2011,            143,   17.10000    ,   18.59103    ,   7.860000    ,   8.878115    ,   5.470000    ,   5.135288    ,   23.40000    ,   24.00544    ,   8.220000    ,   4.841078    ,   3.530000    ,   3.152030    ,   4.810000    ,   2.967103    ,   4.530000    ,   2.769562    ,   4.360000    ,   4.136647    ,   1.610000    ,   1.887738    ,   16.40000    ,   6.528659    ,   28.30000    ,   11.79953    ,   1.960000    ,  0.9131894    ,   3.480000    ,   2.180445    ,   2.380000    ,   1.476651    ,   14.33000    ,   11.99178    ,   9.430000    ,   6.634336    ,   6.800000    ,   5.626717    ,   24.21000    ,   9.094476    ,   35.68000    ,   10.85303    ,   53.80000    ,   18.85729    ,   4.300000    ,   1.017634    ,   3.090000    ,  0.6105783    ,   7.280000    ,   4.229712    ,   2.590000    ,   4.434634    ,   7.480000    ,   1.649463    ,   54.93000    ,   21.01320    ,   3.620000    ,   5.333405    ,   102.0000    ,   112.7237    ,   9.890000    ,   5.764345    ,   9.250000    ,   6.179803    ,   12.03000    ,   2.555257    ,   47.01000    ,   21.65090    ,   28.88000    ,   11.25383    ,   325.6400    ,   141.2746    ,   23.25000    ,   6.710479    ,   46.44000    ,   29.05814    ,   9.510000    ,   9.151761    ,   6.800000    ,   4.866343    ,   10.36000    ,   6.411714    ,   7.080000    ,   6.111432    ,   21.01000    ,   22.20121    ,   22.29000    ,   24.63061    ,  -1.000000    ,   9.862880    ,   3.850000    ,   4.091445    ,   5.800000    ,   6.554553    ,   93.10000    ,   56.40670    ,   1.430000    ,  0.9859523    ,  0.3500000    ,  0.2296707    ,  0.5910000    ,  0.8022786    ,   3.330000    ,   1.898826    ,  -1.000000    ,   1.328939    ,   2.590000    ,   1.485272    ,   1.450000    ,  0.8659293    ,  0.7770000    ,  0.4383843    ,   5.240000    ,   1.483331    ,   5.130000    ,   1.066877    ,  0.6700000    ,  0.1357953    ,  0.7000000    ,  0.1018922    ,  0.4900000    ,  0.6407377    ,   10.25000    ,   6.733009    ,  -1.000000    ,  0.1739710    ,   2.790000    ,   2.191722    ,
           2011,            144,   16.50000    ,   21.65839    ,   22.60000    ,   11.14266    ,   12.70000    ,   6.327003    ,   25.00000    ,   22.42659    ,   6.870000    ,   4.665703    ,   2.940000    ,   3.122750    ,   4.480000    ,   2.676905    ,   4.210000    ,   2.603928    ,   3.910000    ,   3.834385    ,   2.030000    ,   1.970343    ,   13.00000    ,   7.430565    ,   26.10000    ,   12.23939    ,   1.710000    ,  0.7559413    ,   3.870000    ,   1.724219    ,   2.330000    ,   1.153979    ,   19.06000    ,   13.51167    ,   7.360000    ,   5.184618    ,   5.580000    ,   4.530053    ,   20.90000    ,   7.182373    ,   31.71000    ,   8.596327    ,   51.54000    ,   15.17592    ,   3.000000    ,  0.9333165    ,   2.620000    ,  0.5400210    ,   8.100000    ,   3.940358    ,   2.550000    ,   3.769097    ,   11.13000    ,   2.251833    ,   73.34000    ,   24.08842    ,   3.230000    ,   12.74043    ,   107.0000    ,   114.9564    ,   9.520000    ,   5.174875    ,   8.710000    ,   5.623248    ,   14.38000    ,   2.481247    ,   45.31000    ,   18.42059    ,   37.66000    ,   13.04921    ,   232.2000    ,   167.6174    ,   23.79000    ,   5.176670    ,   31.71000    ,   26.34797    ,   8.950000    ,   7.418862    ,   5.860000    ,   3.795845    ,   10.08000    ,   5.653321    ,   24.24000    ,   6.553579    ,   16.88000    ,   18.88230    ,   84.95000    ,   63.01603    ,  -1.000000    ,   10.40633    ,   12.20000    ,   3.957074    ,   36.25000    ,   10.59162    ,   83.30000    ,   50.26109    ,   4.200000    ,  0.8239826    ,  0.5880000    ,  0.2748195    ,   1.110000    ,  0.6861643    ,   2.430000    ,   1.428256    ,  -1.000000    ,   1.180785    ,   2.510000    ,   1.348473    ,   1.440000    ,  0.8121858    ,  0.8290000    ,  0.4079733    ,   6.910000    ,   1.589234    ,   9.630000    ,   2.948100    ,  0.8700000    ,  0.2277003    ,   1.270000    ,  0.1405950    ,  0.4700000    ,  0.4841667    ,   19.17000    ,   9.271014    ,  -1.000000    ,  0.2937419    ,   25.68000    ,   9.570268    ,
           2011,            145,   26.90000    ,   17.86831    ,   12.90000    ,   8.923521    ,   5.500000    ,   5.094313    ,   20.40000    ,   17.18403    ,   5.940000    ,   3.825827    ,   8.380000    ,   5.768635    ,   4.640000    ,   3.622860    ,   4.900000    ,   5.046900    ,   3.200000    ,   3.656915    ,   6.490000    ,   3.402976    ,   12.00000    ,   9.003256    ,   22.30000    ,   14.78952    ,   1.440000    ,   1.397785    ,   4.270000    ,   3.582978    ,   2.880000    ,   2.226561    ,   16.11000    ,   14.06794    ,   8.070000    ,   6.561823    ,   7.420000    ,   6.761455    ,   22.43000    ,   25.53762    ,   76.17000    ,   29.15091    ,   75.04000    ,   39.30439    ,   17.98000    ,   11.65299    ,   7.820000    ,   2.458965    ,   12.60000    ,   4.841184    ,   5.660000    ,   5.998231    ,   11.10000    ,   2.050295    ,   97.69000    ,   18.64438    ,   3.650000    ,   9.960057    ,   114.0000    ,   99.73916    ,   8.860000    ,   6.480709    ,   8.490000    ,   9.305776    ,   50.97000    ,   20.24229    ,   69.09000    ,   34.29418    ,   36.81000    ,   22.31257    ,   512.5300    ,   293.7152    ,   45.02000    ,   15.73141    ,   54.09000    ,   41.68490    ,   17.39000    ,   28.09976    ,   12.57000    ,   7.079151    ,   18.52000    ,   6.157215    ,   17.44000    ,   6.235667    ,   17.36000    ,   17.20329    ,   32.56000    ,   48.64024    ,  -1.000000    ,   8.629900    ,   4.330000    ,   3.381947    ,   9.230000    ,   8.545276    ,   80.90000    ,   49.82264    ,   9.220000    ,   2.197253    ,   7.710000    ,   2.010437    ,   3.340000    ,   2.431333    ,   2.200000    ,   1.337857    ,  -1.000000    ,   1.530256    ,   3.200000    ,   1.601066    ,   1.580000    ,   1.950914    ,   1.000000    ,  0.6706158    ,   31.71000    ,   9.270247    ,   16.96000    ,   6.144112    ,   2.890000    ,   1.721044    ,   11.13000    ,  0.4921275    ,   2.570000    ,  0.8632137    ,   13.34000    ,   8.049392    ,  -1.000000    ,  0.2956829    ,   3.140000    ,   5.492717    ,
           2011,            146,   21.80000    ,   31.53851    ,   13.90000    ,   14.46552    ,   8.250000    ,   7.475957    ,   23.10000    ,   20.58412    ,   17.40000    ,   14.55480    ,   99.60000    ,   22.29948    ,   15.90000    ,   13.16928    ,   31.90000    ,   19.68505    ,   6.260000    ,   9.993469    ,   33.00000    ,   15.18333    ,   40.30000    ,   30.03842    ,   75.00000    ,   54.99249    ,   8.580000    ,   8.122228    ,   13.20000    ,   19.61676    ,   20.90000    ,   8.448443    ,   47.57000    ,   34.97333    ,   19.03000    ,   21.24606    ,   25.80000    ,   21.05437    ,   59.18000    ,   80.91163    ,   136.7700    ,   142.7166    ,   208.1300    ,   206.1691    ,   47.57000    ,   33.62324    ,   25.66000    ,   16.34267    ,   47.29000    ,   18.06837    ,   64.00000    ,   33.23872    ,   39.08000    ,   14.99332    ,   281.1900    ,   114.4361    ,   30.02000    ,   23.27828    ,   143.0000    ,   127.1047    ,   14.70000    ,   31.37813    ,   21.30000    ,   35.03801    ,   144.1300    ,   75.81599    ,   92.03000    ,   128.6328    ,   92.88000    ,   150.5583    ,   1588.580    ,   1097.442    ,   218.8900    ,   123.6570    ,   382.2800    ,   211.2716    ,   226.5300    ,   143.5750    ,   88.07000    ,   53.33077    ,   129.6900    ,   65.50278    ,   130.2600    ,   42.66964    ,   113.8300    ,   68.87691    ,   54.09000    ,   46.67531    ,  -1.000000    ,   10.99460    ,   13.03000    ,   4.823292    ,   26.48000    ,   11.49963    ,   231.0000    ,   120.6870    ,   39.90000    ,   8.663680    ,   13.00000    ,   8.766259    ,   29.40000    ,   11.18352    ,   8.440000    ,   9.228664    ,  -1.000000    ,   12.75171    ,   5.570000    ,   8.285102    ,   3.020000    ,   11.65221    ,   2.610000    ,   2.893810    ,   73.34000    ,   34.38629    ,   59.18000    ,   28.24000    ,   3.940000    ,   3.264928    ,   5.920000    ,   2.081432    ,   18.92000    ,   4.172732    ,   169.6200    ,   53.95585    ,  -1.000000    ,   3.343019    ,   26.76000    ,   11.88443    ,
           2011,            147,   23.80000    ,   32.36488    ,   16.20000    ,   14.88185    ,   9.380000    ,   7.692394    ,   24.30000    ,   20.00921    ,   22.90000    ,   15.65647    ,   28.30000    ,   17.28317    ,   21.20000    ,   13.78856    ,   18.30000    ,   14.13538    ,   6.690000    ,   10.15166    ,   19.90000    ,   20.09295    ,   39.60000    ,   28.01631    ,   90.80000    ,   50.43164    ,   11.70000    ,   6.503270    ,   19.30000    ,   16.31079    ,   31.60000    ,   6.578336    ,   43.04000    ,   29.86592    ,   21.12000    ,   19.11158    ,   31.71000    ,   21.44491    ,   42.76000    ,   61.13584    ,   81.55000    ,   111.5013    ,   181.2300    ,   167.1792    ,   17.70000    ,   21.91638    ,   36.53000    ,   21.35758    ,   77.87000    ,   17.12122    ,   65.70000    ,   36.54940    ,   33.13000    ,   13.48579    ,   230.5000    ,   138.2430    ,   51.82000    ,   34.63478    ,   152.0000    ,   143.4693    ,   16.90000    ,   34.69424    ,   36.50000    ,   31.16628    ,   64.28000    ,   55.83984    ,   92.60000    ,   146.4804    ,   144.7000    ,   204.4876    ,   2200.220    ,   1455.583    ,   368.1200    ,   147.0792    ,   492.7100    ,   242.9871    ,   114.9700    ,   154.2178    ,   111.5700    ,   86.53848    ,   219.4600    ,   106.4870    ,   70.51000    ,   37.23898    ,   182.6400    ,   87.02329    ,   27.75000    ,   41.81387    ,  -1.000000    ,   16.46277    ,   24.10000    ,   9.598472    ,   35.40000    ,   15.28136    ,   225.0000    ,   170.2345    ,   25.30000    ,   10.69746    ,   4.070000    ,   8.542275    ,   45.60000    ,   13.71326    ,   11.10000    ,   12.04413    ,  -1.000000    ,   16.28728    ,   6.600000    ,   11.90569    ,   3.890000    ,   8.023951    ,   3.110000    ,   3.041373    ,   46.72000    ,   24.60693    ,   45.59000    ,   31.91971    ,   1.760000    ,   3.357836    ,   1.720000    ,   3.124331    ,   7.160000    ,   7.801417    ,   80.14000    ,   51.48829    ,  -1.000000    ,   2.402855    ,   13.08000    ,   8.827871    ,
           2011,            148,   22.40000    ,   26.86108    ,   11.00000    ,   12.44052    ,   5.440000    ,   6.764132    ,   23.70000    ,   17.06783    ,   17.90000    ,   10.90277    ,   11.70000    ,   11.61981    ,   15.10000    ,   10.56940    ,   9.150000    ,   10.06808    ,   5.250000    ,   8.258868    ,   7.400000    ,   16.24147    ,   27.40000    ,   21.30627    ,   61.40000    ,   39.60336    ,   6.300000    ,   4.137277    ,   21.60000    ,   10.60302    ,   16.70000    ,   4.910383    ,   27.69000    ,   22.86105    ,   16.59000    ,   15.14220    ,   22.09000    ,   16.03181    ,   32.56000    ,   44.45361    ,   51.54000    ,   74.31463    ,   117.8000    ,   110.7082    ,   6.680000    ,   13.35721    ,   33.41000    ,   14.56356    ,   82.97000    ,   15.23472    ,   33.98000    ,   28.76199    ,   15.29000    ,   9.523890    ,   161.9700    ,   96.51791    ,   25.97000    ,   30.35231    ,   145.0000    ,   121.9016    ,   19.20000    ,   24.30532    ,   29.50000    ,   21.99881    ,   25.09000    ,   34.81835    ,   86.93000    ,   132.1472    ,   150.9300    ,   160.3761    ,   2217.210    ,   1503.111    ,   339.8000    ,   113.1488    ,   370.9500    ,   209.6957    ,   33.98000    ,   95.45045    ,   45.02000    ,   62.21617    ,   90.33000    ,   70.52491    ,   23.81000    ,   26.59711    ,   111.5700    ,   88.98109    ,   28.03000    ,   40.08395    ,  -1.000000    ,   20.17175    ,   19.26000    ,   13.07905    ,   36.81000    ,   19.32029    ,   181.0000    ,   139.0048    ,   3.560000    ,   9.368392    ,   1.140000    ,   5.072901    ,   21.20000    ,   12.15269    ,   11.40000    ,   8.407933    ,  -1.000000    ,   7.616650    ,   4.610000    ,   8.092355    ,   4.000000    ,   4.697846    ,   1.350000    ,   2.093536    ,   26.02000    ,   19.25196    ,   21.95000    ,   20.78654    ,  0.8000000    ,   2.392369    ,   1.150000    ,   2.521380    ,   3.230000    ,   6.643891    ,   20.70000    ,   30.55449    ,  -1.000000    ,   1.241490    ,   3.480000    ,   6.556816    ,
           2011,            149,   18.20000    ,   23.12407    ,   8.720000    ,   9.816947    ,   3.950000    ,   5.275827    ,   21.60000    ,   14.77127    ,   13.20000    ,   7.854702    ,   7.950000    ,   7.923543    ,   10.00000    ,   8.316506    ,   6.390000    ,   7.797626    ,   4.890000    ,   6.880149    ,   4.660000    ,   10.28947    ,   21.10000    ,   16.49303    ,   36.90000    ,   31.05682    ,   4.000000    ,   2.748400    ,   12.50000    ,   7.046538    ,   4.660000    ,   4.047358    ,   19.45000    ,   17.12386    ,   11.72000    ,   10.93265    ,   12.86000    ,   11.23807    ,   28.88000    ,   32.01062    ,   43.61000    ,   47.21038    ,   85.52000    ,   71.14994    ,   5.970000    ,   8.197717    ,   27.47000    ,   12.05790    ,   48.70000    ,   13.98174    ,   32.00000    ,   23.37805    ,   6.460000    ,   5.528182    ,   99.39000    ,   59.31048    ,   17.53000    ,   22.68157    ,   129.0000    ,   100.1959    ,   20.80000    ,   18.21583    ,   20.40000    ,   17.79657    ,   17.02000    ,   21.22495    ,   84.67000    ,   106.2963    ,   157.7200    ,   116.6539    ,   1724.500    ,   1278.932    ,   200.7700    ,   92.97066    ,   362.4600    ,   177.2518    ,   72.49000    ,   66.78509    ,   32.28000    ,   42.08267    ,   30.58000    ,   43.29802    ,   16.42000    ,   17.76877    ,   81.55000    ,   70.32629    ,   28.60000    ,   30.41668    ,  -1.000000    ,   14.69364    ,   5.580000    ,   8.180890    ,   11.33000    ,   13.07495    ,   139.0000    ,   103.2281    ,   2.810000    ,   6.808832    ,   1.640000    ,   2.921398    ,   9.540000    ,   10.54703    ,   10.20000    ,   6.105647    ,  -1.000000    ,   4.886465    ,   3.580000    ,   5.628451    ,   3.770000    ,   3.401729    ,   1.040000    ,   1.276835    ,   15.72000    ,   14.29891    ,   13.51000    ,   12.02081    ,  0.7700000    ,   1.481891    ,   1.030000    ,   1.650985    ,   3.450000    ,   4.849918    ,   16.34000    ,   18.29352    ,  -1.000000    ,  0.7265176    ,   2.730000    ,   4.479181    ,
           2011,            150,   20.10000    ,   53.79374    ,   21.10000    ,   15.87789    ,   6.170000    ,   7.071538    ,   24.10000    ,   17.75661    ,   21.50000    ,   24.44078    ,   8.760000    ,   9.233290    ,   12.80000    ,   13.54500    ,   11.30000    ,   8.417728    ,   15.20000    ,   23.63313    ,   2.990000    ,   6.128214    ,   24.80000    ,   19.34460    ,   31.10000    ,   30.04711    ,   3.080000    ,   2.507566    ,   7.690000    ,   5.405593    ,   2.760000    ,   3.237280    ,   54.09000    ,   23.72317    ,   8.920000    ,   10.35899    ,   10.22000    ,   9.936004    ,   28.88000    ,   25.77046    ,   38.51000    ,   34.47696    ,   67.96000    ,   53.32941    ,   5.580000    ,   5.147383    ,   35.11000    ,   8.245630    ,   15.94000    ,   11.64106    ,   17.50000    ,   17.89886    ,   5.720000    ,   3.523594    ,   86.37000    ,   38.99248    ,   8.660000    ,   15.05047    ,   145.0000    ,   184.5573    ,   17.80000    ,   22.86031    ,   16.80000    ,   20.74308    ,   12.94000    ,   13.18474    ,   81.27000    ,   78.28558    ,   167.9200    ,   99.29926    ,   1458.320    ,   1171.708    ,   176.4100    ,   80.25880    ,   244.6600    ,   127.2946    ,   29.73000    ,   41.94078    ,   24.30000    ,   24.17998    ,   34.26000    ,   26.28719    ,   20.84000    ,   13.97313    ,   66.54000    ,   52.15387    ,   26.90000    ,   28.29004    ,  -1.000000    ,   12.89493    ,   8.950000    ,   6.615016    ,   22.40000    ,   10.75436    ,   123.0000    ,   103.2001    ,   3.630000    ,   4.726899    ,  0.7210000    ,   1.730188    ,   6.180000    ,   8.777284    ,   15.30000    ,   8.983649    ,  -1.000000    ,   7.054774    ,   3.300000    ,   5.094153    ,   3.550000    ,   2.856754    ,  0.8680000    ,   1.016471    ,   10.36000    ,   9.351344    ,   8.980000    ,   6.263899    ,  0.4300000    ,  0.8223606    ,  0.6700000    ,   1.056997    ,   2.630000    ,   3.601596    ,   10.36000    ,   11.65927    ,  -1.000000    ,  0.5302708    ,   5.890000    ,   3.634381    ,
           2011,            151,   27.40000    ,   37.91188    ,   12.40000    ,   12.10006    ,   4.290000    ,   5.743547    ,   19.00000    ,   13.93466    ,   14.60000    ,   17.93269    ,   5.620000    ,   6.674892    ,   16.70000    ,   12.47657    ,   6.050000    ,   6.400124    ,   8.220000    ,   24.92170    ,   1.900000    ,   3.810000    ,   20.80000    ,   14.53169    ,   30.40000    ,   23.47183    ,   2.930000    ,   1.880707    ,   5.660000    ,   3.839315    ,   2.040000    ,   2.425991    ,   33.41000    ,   18.25923    ,   7.140000    ,   7.835454    ,   8.350000    ,   7.350527    ,   24.27000    ,   17.78573    ,   33.70000    ,   22.88076    ,   56.92000    ,   36.33109    ,   4.020000    ,   3.102413    ,   25.74000    ,   5.469226    ,   7.620000    ,   9.137156    ,   6.340000    ,   12.81919    ,   3.260000    ,   2.396908    ,   78.44000    ,   28.67920    ,   5.950000    ,   10.91691    ,   129.0000    ,   155.0039    ,   16.70000    ,   22.97007    ,   20.00000    ,   19.86136    ,   9.490000    ,   8.113341    ,   79.29000    ,   51.44553    ,   149.5100    ,   69.64309    ,   1030.730    ,   913.9518    ,   90.90000    ,   54.31734    ,   82.69000    ,   85.93417    ,   14.75000    ,   25.20747    ,   10.70000    ,   14.59053    ,   12.63000    ,   15.94547    ,   9.510000    ,   9.984868    ,   43.04000    ,   40.65473    ,   28.32000    ,   23.16635    ,  -1.000000    ,   10.36683    ,   4.250000    ,   5.060649    ,   8.550000    ,   8.067844    ,   152.0000    ,   182.9275    ,   1.160000    ,   3.240934    ,  0.6520000    ,   1.027130    ,   4.670000    ,   6.157683    ,   15.40000    ,   5.886134    ,  -1.000000    ,   5.373759    ,   2.970000    ,   4.111758    ,   3.230000    ,   2.063907    ,  0.7490000    ,  0.7244733    ,   7.650000    ,   5.653656    ,   6.060000    ,   3.583941    ,  0.2700000    ,  0.4872574    ,  0.3700000    ,  0.6661534    ,   1.380000    ,   2.541205    ,   5.410000    ,   8.007982    ,  -1.000000    ,  0.3651642    ,   1.830000    ,   2.740670    ,
           2011,            152,   18.20000    ,   27.15522    ,   7.430000    ,   8.725617    ,   2.590000    ,   4.218207    ,   15.70000    ,   11.27396    ,   9.980000    ,   8.634904    ,   3.640000    ,   4.435159    ,   10.50000    ,   9.901233    ,   4.790000    ,   4.795256    ,   5.010000    ,   17.42780    ,   1.370000    ,   2.536302    ,   16.20000    ,   11.08780    ,   23.40000    ,   17.71289    ,   1.970000    ,   1.325195    ,   4.530000    ,   2.542154    ,   1.250000    ,   1.715374    ,   17.53000    ,   13.78977    ,   5.320000    ,   6.037377    ,   5.660000    ,   5.536067    ,   20.36000    ,   12.79669    ,   27.81000    ,   16.01545    ,   45.59000    ,   25.53718    ,   3.260000    ,   1.935531    ,   11.13000    ,   3.733613    ,   4.930000    ,   7.020487    ,   3.370000    ,   8.319712    ,   2.610000    ,   1.679411    ,   64.85000    ,   20.96969    ,   4.330000    ,   8.411901    ,   95.20000    ,   110.5417    ,   18.40000    ,   18.46261    ,   19.80000    ,   15.55075    ,   6.820000    ,   5.224666    ,   73.34000    ,   36.77577    ,   133.0900    ,   50.42417    ,   756.0600    ,   650.9000    ,   40.21000    ,   33.18502    ,   46.72000    ,   58.41856    ,   9.880000    ,   16.49565    ,   6.820000    ,   9.696690    ,   7.730000    ,   10.02635    ,   6.740000    ,   7.242593    ,   24.72000    ,   29.42714    ,   24.35000    ,   18.81775    ,  -1.000000    ,   8.460388    ,   3.060000    ,   3.990414    ,   5.520000    ,   6.224198    ,   166.0000    ,   161.8479    ,  0.7010000    ,   2.188806    ,  0.1820000    ,  0.6298589    ,   2.130000    ,   3.981214    ,   14.90000    ,   4.293174    ,  -1.000000    ,   3.621074    ,   2.650000    ,   3.244589    ,   3.090000    ,   1.603319    ,  0.6270000    ,  0.5583011    ,   5.690000    ,   3.660752    ,   4.220000    ,   2.307438    ,  0.1800000    ,  0.2878756    ,  0.2600000    ,  0.4458290    ,  0.6200000    ,   1.708743    ,   3.740000    ,   5.741344    ,  -1.000000    ,  0.2700236    ,   1.390000    ,   2.103865    ,
