time,date,hour,precip [mm/day],sub715 [m3/s],sub715 (observed) [m3/s],sub723 [m3/s],sub724 [m3/s]
660,2011-10-23,00:00:00.00,0.00157697,56.4411,252.02,6.55659,12.829
661,2011-10-24,00:00:00.00,0.00778443,61.8289,218.889,6.32361,12.9346
662,2011-10-25,00:00:00.00,5.40461,55.5656,139.319,5.35519,11.1219
663,2011-10-26,00:00:00.00,0.0800763,47.8253,68.2436,4.74698,9.73989
664,2011-10-27,00:00:00.00,8.35688,44.5503,47.8555,4.60169,9.32263
665,2011-10-28,00:00:00.00,7.63579,44.4385,62.8634,4.69364,9.43498
666,2011-10-29,00:00:00.00,0.157052,45.7642,82.1189,4.87516,9.79117
667,2011-10-30,00:00:00.00,0.274713,47.7888,77.0218,5.10427,10.2373
668,2011-10-31,00:00:00.00,0.030676,48.8261,60.8812,5.10533,10.3247
669,2011-11-01,00:00:00.00,1.094,47.4988,43.0416,4.83162,9.85607
670,2011-11-02,00:00:00.00,0.0900561,44.7254,31.7149,4.53505,9.24823
671,2011-11-03,00:00:00.00,3.67e-308,42.4039,25.825,4.34103,8.81998
672,2011-11-04,00:00:00.00,0.00127056,40.9206,21.266,4.21677,8.55461
673,2011-11-05,00:00:00.00,0.00178863,39.8561,18.0661,4.11612,8.35166
674,2011-11-06,00:00:00.00,0,38.932,15.7158,4.0199,8.15878
675,2011-11-07,00:00:00.00,4.46406e-308,38.0337,13.7903,3.92839,7.9727
676,2011-11-08,00:00:00.00,0.0983244,37.1814,12.4594,3.84112,7.79268
677,2011-11-09,00:00:00.00,0.0168805,36.3749,11.5816,3.758,7.61961
678,2011-11-10,00:00:00.00,2.33072,35.6199,10.9586,3.68311,7.45842
679,2011-11-11,00:00:00.00,0.280102,34.9505,10.6188,3.62212,7.32502
680,2011-11-12,00:00:00.00,0.17838,34.4292,10.364,3.57775,7.23296
681,2011-11-13,00:00:00.00,0.022469,33.9985,9.9675,3.53262,7.14563
682,2011-11-14,00:00:00.00,0.53358,33.4518,9.5711,3.46407,7.01167
683,2011-11-15,00:00:00.00,36.7355,33.1118,11.2135,3.45757,6.97263
684,2011-11-16,00:00:00.00,0.018973,34.7731,166.503,3.81,7.54686
685,2011-11-17,00:00:00.00,0.0261155,41.4079,214.642,4.84859,9.41222
686,2011-11-18,00:00:00.00,0.0499368,50.6123,191.705,5.73204,11.3062
687,2011-11-19,00:00:00.00,0.00123454,53.6681,145.549,5.48351,11.22
688,2011-11-20,00:00:00.00,0.17832,49.0247,71.9248,4.77767,9.88367
689,2011-11-21,00:00:00.00,0.817718,43.3696,37.6614,4.33257,8.8686
690,2011-11-22,00:00:00.00,4.81855,40.4907,26.7311,4.14761,8.4376
691,2011-11-23,00:00:00.00,21.7316,39.7753,28.8832,4.16116,8.39479
692,2011-11-24,00:00:00.00,2.45348,41.3937,221.438,4.49596,8.95616
693,2011-11-25,00:00:00.00,0.000560217,46.7921,222.004,5.26309,10.3773
694,2011-11-26,00:00:00.00,4.44707e-308,53.2208,137.62,5.82334,11.6055
695,2011-11-27,00:00:00.00,0.000229679,54.7085,81.8357,5.60017,11.4176
696,2011-11-28,00:00:00.00,21.8855,51.1108,55.501,5.1142,10.4825
697,2011-11-29,00:00:00.00,9.36815,48.6295,170.751,5.08392,10.2515
698,2011-11-30,00:00:00.00,22.4495,52.7547,348.297,5.88652,11.6159
699,2011-12-01,00:00:00.00,1.06139,63.2596,478.555,7.16602,14.1107
700,2011-12-02,00:00:00.00,0.000298966,74.7579,421.921,8.19153,16.3343
701,2011-12-03,00:00:00.00,0.184867,80.0298,365.287,8.39874,16.9613
702,2011-12-04,00:00:00.00,0.0235081,76.311,225.119,7.68584,15.7395
703,2011-12-05,00:00:00.00,9.17283,68.8063,97.1268,6.88322,14.0995
704,2011-12-06,00:00:00.00,40.7928,64.4631,149.796,6.69139,13.538
705,2011-12-07,00:00:00.00,0.932856,68.9863,438.911,7.60885,15.1216
706,2011-12-08,00:00:00.00,0.231508,85.777,390.772,9.8933,19.1776
707,2011-12-09,00:00:00.00,0.0244263,102.831,339.802,11.4162,22.528
708,2011-12-10,00:00:00.00,1.16833,105.426,269.86,10.6268,21.9306
709,2011-12-11,00:00:00.00,0.00143581,94.9899,126.01,9.25533,19.2624
710,2011-12-12,00:00:00.00,0,83.1848,63.1466,8.3939,17.236
711,2011-12-13,00:00:00.00,0.00194439,77.1212,46.7228,7.89994,16.1106
712,2011-12-14,00:00:00.00,0.680196,73.6562,35.9624,7.59367,15.4189
713,2011-12-15,00:00:00.00,8.30225,71.0628,31.1485,7.33291,14.8982
714,2011-12-16,00:00:00.00,19.0055,69.9008,79.5703,7.30514,14.7641
715,2011-12-17,00:00:00.00,0.0465698,72.9873,188.873,7.85904,15.7365
716,2011-12-18,00:00:00.00,1.87533,81.7047,152.911,8.96784,17.7817
717,2011-12-19,00:00:00.00,0.0246357,89.3289,100.808,9.51566,19.0824
718,2011-12-20,00:00:00.00,0.534292,87.9608,60.8812,8.94208,18.3455
719,2011-12-21,00:00:00.00,7.32534,80.8287,47.5723,8.14336,16.7242
720,2011-12-22,00:00:00.00,21.5649,75.8673,145.265,7.84483,15.9127
721,2011-12-23,00:00:00.00,3.26684,78.0873,270.143,8.40051,16.8117
722,2011-12-24,00:00:00.00,1.05814,88.4576,212.943,9.81169,19.3048
723,2011-12-25,00:00:00.00,0.0386788,98.9182,156.309,10.7114,21.3301
724,2011-12-26,00:00:00.00,0.0304941,99.9981,90.6139,10.1978,20.9138
725,2011-12-27,00:00:00.00,0.00147266,92.4327,57.4832,9.22783,19.0519
726,2011-12-28,00:00:00.00,11.0568,84.1848,47.5723,8.5567,17.5314
727,2011-12-29,00:00:00.00,0.0975641,80.2614,94.2951,8.32667,16.9085
728,2011-12-30,00:00:00.00,0.337087,80.9457,98.5426,8.56377,17.2292
729,2011-12-31,00:00:00.00,4.80395,83.0657,74.1901,8.74747,17.646
730,2012-01-01,00:00:00.00,0.230068,82.3471,62.0139,8.49914,17.2981
731,2012-01-02,00:00:00.00,0.171598,79.6404,81.8357,8.22135,16.7099
732,2012-01-03,00:00:00.00,0.383554,77.4655,70.2258,8.03951,16.2947
733,2012-01-04,00:00:00.00,0.00280802,75.1159,47.8555,7.73449,15.7364
734,2012-01-05,00:00:00.00,0.00344059,71.9691,33.697,7.39193,15.0406
735,2012-01-06,00:00:00.00,0.00294709,68.9962,26.8727,7.10454,14.4461
736,2012-01-07,00:00:00.00,0.000275013,66.6179,23.7295,6.87345,13.9622
737,2012-01-08,00:00:00.00,0.0231489,64.5883,22.5968,6.67482,13.55
738,2012-01-09,00:00:00.00,0.00195892,62.7879,21.6341,6.49034,13.1789
739,2012-01-10,00:00:00.00,0.000266973,61.1054,20.643,6.31791,12.8342
740,2012-01-11,00:00:00.00,0,59.5493,19.5103,6.15651,12.5048
741,2012-01-12,00:00:00.00,6.50998,58.1619,17.8679,6.02564,12.2276
742,2012-01-13,00:00:00.00,1.795,57.4879,20.7846,6.0015,12.1425
743,2012-01-14,00:00:00.00,5.95926,58.2904,32.8475,6.1685,12.4189
744,2012-01-15,00:00:00.00,0.624289,59.8586,34.2634,6.32306,12.748
745,2012-01-16,00:00:00.00,0.075772,59.8861,26.4763,6.19853,12.5974
746,2012-01-17,00:00:00.00,1.56133,57.8701,18.7741,5.92727,12.0835
747,2012-01-18,00:00:00.00,13.0569,55.6761,89.1981,5.74718,11.6746
748,2012-01-19,00:00:00.00,0.0516565,55.367,212.376,5.82973,11.7542
749,2012-01-20,00:00:00.00,3.43671,58.2241,114.117,6.29053,12.5678
750,2012-01-21,00:00:00.00,4.92707,62.2362,60.3149,6.65872,13.3703
751,2012-01-22,00:00:00.00,3.52196,62.7913,33.4139,6.46016,13.1629
752,2012-01-23,00:00:00.00,0.300846,59.5997,22.1438,6.0487,12.3634
753,2012-01-24,00:00:00.00,7.70832,56.3548,69.6594,5.78911,11.7777
754,2012-01-25,00:00:00.00,0.0594942,55.0904,211.244,5.74857,11.6306
755,2012-01-26,00:00:00.00,0.936638,56.0086,167.069,5.94474,11.9497
756,2012-01-27,00:00:00.00,18.2515,57.9177,116.099,6.13656,12.3528
757,2012-01-28,00:00:00.00,10.0616,59.4229,276.656,6.25862,12.6228
758,2012-01-29,00:00:00.00,1.69581,62.7706,336.97,6.78455,13.5605
759,2012-01-30,00:00:00.00,0.264739,69.2735,305.822,7.55744,15.0813
760,2012-01-31,00:00:00.00,0.014967,73.4339,238.428,7.70704,15.5881
761,2012-02-01,00:00:00.00,0.205495,71.0066,112.135,7.19793,14.6996
762,2012-02-02,00:00:00.00,1.88518,66.2564,68.2436,6.76053,13.7577
763,2012-02-03,00:00:00.00,0.0136925,65.9931,65.9783,7.03358,14.1224
764,2012-02-04,00:00:00.00,0.000677671,74.9571,52.9525,8.38343,16.5513
765,2012-02-05,00:00:00.00,3.24999,87.2123,41.3426,9.53721,18.9273
766,2012-02-06,00:00:00.00,0.0274022,89.5895,52.3862,9.16984,18.7354
767,2012-02-07,00:00:00.00,0.000544451,82.7894,75.3228,8.30912,17.11
768,2012-02-08,00:00:00.00,0.00471743,75.9966,63.7129,7.76561,15.8163
769,2012-02-09,00:00:00.00,1.02906,72.0179,47.5723,7.40184,15.0578
770,2012-02-10,00:00:00.00,0.0238638,69.2598,35.3961,7.14122,14.5016
771,2012-02-11,00:00:00.00,1.23415,66.9245,28.6,6.90667,14.0294
772,2012-02-12,00:00:00.00,2.11429,64.9055,24.8622,6.70453,13.6091
773,2012-02-13,00:00:00.00,0.574364,63.0504,21.4359,6.51928,13.2399
774,2012-02-14,00:00:00.00,0.00513304,61.396,18.5192,6.34772,12.8951
775,2012-02-15,00:00:00.00,3.37483,59.8326,17.1883,6.18778,12.568
776,2012-02-16,00:00:00.00,0.634657,58.4035,17.0184,6.04545,12.2695
777,2012-02-17,00:00:00.00,3.77809,57.1973,18.9157,5.9332,12.0284
778,2012-02-18,00:00:00.00,0.0305786,56.4717,33.697,5.88526,11.9072
779,2012-02-19,00:00:00.00,0.0274761,56.7744,50.1208,5.97838,12.0492
780,2012-02-20,00:00:00.00,0.019507,58.3391,43.0416,6.19313,12.4491
781,2012-02-21,00:00:00.00,0.0343736,59.6104,28.6,6.25476,12.6348
782,2012-02-22,00:00:00.00,2.57388,58.7547,22.4553,6.0436,12.296
783,2012-02-23,00:00:00.00,1.0948,56.4522,19.9917,5.79425,11.7845
784,2012-02-24,00:00:00.00,7.31272,54.7594,18.9723,5.68418,11.5091
785,2012-02-25,00:00:00.00,1.12737,54.5378,69.9426,5.72423,11.5451
786,2012-02-26,00:00:00.00,0.745966,55.682,75.606,5.90005,11.8616
787,2012-02-27,00:00:00.00,0.024665,57.0131,53.802,6.00457,12.1063
788,2012-02-28,00:00:00.00,0.000351192,56.5911,35.9624,5.83783,11.8629
789,2012-02-29,00:00:00.00,0.0928516,54.4424,25.6267,5.57555,11.3485
790,2012-03-01,00:00:00.00,12.7945,52.4622,45.307,5.4224,10.9926
791,2012-03-02,00:00:00.00,0.115755,52.2329,142.717,5.50135,11.0755
792,2012-03-03,00:00:00.00,16.2624,55.0679,141.018,5.96716,11.8908
793,2012-03-04,00:00:00.00,0.184713,60.4632,181.511,6.58985,13.123
794,2012-03-05,00:00:00.00,7.66453,66.2183,136.204,7.13951,14.2948
795,2012-03-06,00:00:00.00,2.56305,69.8407,96.8436,7.38374,14.8812
796,2012-03-07,00:00:00.00,0.0018801,68.8722,65.1287,7.04535,14.3487
797,2012-03-08,00:00:00.00,1.16113e-308,64.5111,43.6079,6.53312,13.3303
798,2012-03-09,00:00:00.00,9.44322,60.7204,33.1307,6.24349,12.6741
799,2012-03-10,00:00:00.00,0.0301987,60.1422,29.4495,6.34137,12.7617
800,2012-03-11,00:00:00.00,0.00500171,64.1653,26.6178,6.9884,13.924
801,2012-03-12,00:00:00.00,0.00123897,69.9053,24.2392,7.51367,15.0665
802,2012-03-13,00:00:00.00,7.98078,70.795,22.88,7.27649,14.7878
803,2012-03-14,00:00:00.00,3.92247,67.2118,50.404,6.85368,13.9287
804,2012-03-15,00:00:00.00,9.80213e-308,65.1386,56.0674,6.81439,13.7349
805,2012-03-16,00:00:00.00,6.27769,65.7863,40.7763,6.9405,13.9645
806,2012-03-17,00:00:00.00,3.7971,66.1509,72.4911,6.89145,13.9143
807,2012-03-18,00:00:00.00,0.0527177,65.2842,75.606,6.78246,13.6984
808,2012-03-19,00:00:00.00,8.80518,64.5445,45.8733,6.73916,13.5891
809,2012-03-20,00:00:00.00,3.2426,64.1218,97.9763,6.68772,13.4961
810,2012-03-21,00:00:00.00,0,64.2642,120.63,6.75028,13.5838
811,2012-03-22,00:00:00.00,0.000159107,64.8273,96.2773,6.80634,13.7011
812,2012-03-23,00:00:00.00,0.0321902,63.9583,55.2179,6.59951,13.3615
813,2012-03-24,00:00:00.00,3.89431,61.3081,35.6792,6.27917,12.7385
814,2012-03-25,00:00:00.00,2.28565,58.6375,33.697,6.0402,12.233
815,2012-03-26,00:00:00.00,0.0566529,56.9321,39.3604,5.9024,11.9292
816,2012-03-27,00:00:00.00,0.0142713,55.8031,32.2812,5.79529,11.7116
817,2012-03-28,00:00:00.00,0.00807032,54.6052,27.0426,5.64908,11.4425
818,2012-03-29,00:00:00.00,1.05337,53.1555,20.4448,5.49031,11.1238
819,2012-03-30,00:00:00.00,6.13e-308,51.7147,17.1317,5.34772,10.8226
820,2012-03-31,00:00:00.00,4.24362,50.4752,14.9796,5.22751,10.5745
821,2012-04-01,00:00:00.00,0.0959745,49.5503,14.1867,5.14847,10.4047
822,2012-04-02,00:00:00.00,0.0044236,49.1071,14.385,5.12978,10.3471
823,2012-04-03,00:00:00.00,0.00690748,48.8772,13.1673,5.1003,10.291
824,2012-04-04,00:00:00.00,2.07122,48.1581,12.6576,4.98308,10.0813
825,2012-04-05,00:00:00.00,0.336694,46.8711,12.1196,4.83296,9.78019
826,2012-04-06,00:00:00.00,0.000500104,45.5545,11.2701,4.7072,9.51779
827,2012-04-07,00:00:00.00,0,44.4777,10.279,4.60444,9.31032
828,2012-04-08,00:00:00.00,0.00870432,43.5527,9.5428,4.51265,9.12172
829,2012-04-09,00:00:00.00,0.0467879,42.6965,9.0048,4.42364,8.93506
830,2012-04-10,00:00:00.00,0.348001,41.8676,8.6366,4.33727,8.75514
831,2012-04-11,00:00:00.00,0.139371,41.0553,8.2968,4.25333,8.58951
832,2012-04-12,00:00:00.00,0.332548,40.2772,7.8721,4.17203,8.43525
833,2012-04-13,00:00:00.00,0.000957306,39.5231,7.5889,4.0936,8.27881
834,2012-04-14,00:00:00.00,0.0335599,38.7863,7.3624,4.01803,8.11964
835,2012-04-15,00:00:00.00,7.8647,38.1319,7.3057,3.95797,7.98357
836,2012-04-16,00:00:00.00,1.43733,37.8383,7.6455,3.95877,7.95001
837,2012-04-17,00:00:00.00,0.0327374,38.3119,7.9004,4.06287,8.10601
838,2012-04-18,00:00:00.00,1.18971e-308,39.1285,7.9287,4.14008,8.276
839,2012-04-19,00:00:00.00,0.00327911,39.0735,7.6172,4.04575,8.17452
840,2012-04-20,00:00:00.00,0.00395606,37.9064,7.2208,3.87979,7.86881
841,2012-04-21,00:00:00.00,5.41024,36.5498,7.1642,3.7603,7.59479
842,2012-04-22,00:00:00.00,4.07552,35.7311,7.5889,3.71044,7.4646
843,2012-04-23,00:00:00.00,0.0434153,35.613,8.1269,3.74004,7.49953
844,2012-04-24,00:00:00.00,0.00279003,35.982,9.3729,3.7968,7.61139
845,2012-04-25,00:00:00.00,0.00325293,36.1527,9.4578,3.77585,7.60514
846,2012-04-26,00:00:00.00,3.44956,35.587,8.9198,3.67062,7.4192
847,2012-04-27,00:00:00.00,6.42191,34.6159,8.7216,3.57129,7.19771
848,2012-04-28,00:00:00.00,0.00291305,33.9893,8.4384,3.54287,7.11314
849,2012-04-29,00:00:00.00,2.24458,34.1071,9.3162,3.59494,7.2053
850,2012-04-30,00:00:00.00,0.0103664,34.502,9.6277,3.62814,7.28819
851,2012-05-01,00:00:00.00,10.7726,34.384,8.4951,3.57212,7.19656
852,2012-05-02,00:00:00.00,3.54015,33.9907,8.2119,3.54278,7.10995
853,2012-05-03,00:00:00.00,8.25468,34.4948,9.9958,3.67799,7.31904
854,2012-05-04,00:00:00.00,0.00257499,35.9956,19.6236,3.87067,7.67925
855,2012-05-05,00:00:00.00,6.93691,37.1883,41.6258,3.93602,7.85318
856,2012-05-06,00:00:00.00,1.3798,37.3398,65.4119,3.89376,7.8154
857,2012-05-07,00:00:00.00,7.9947e-308,36.8471,95.9941,3.82461,7.69195
858,2012-05-08,00:00:00.00,14.4478,36.2544,57.2,3.76355,7.56638
859,2012-05-09,00:00:00.00,14.2292,36.1453,35.3961,3.80133,7.59454
860,2012-05-10,00:00:00.00,1.45635,37.9233,123.462,4.14396,8.15121
861,2012-05-11,00:00:00.00,0.350749,42.0063,146.681,4.67417,9.19095
862,2012-05-12,00:00:00.00,1.6067e-308,45.358,105.905,4.84252,9.70528
863,2012-05-13,00:00:00.00,6.01858e-308,44.7651,62.8634,4.52964,9.21275
864,2012-05-14,00:00:00.00,0.0200085,41.4913,26.6178,4.14839,8.45486
865,2012-05-15,00:00:00.00,2.4675e-308,38.5845,17.9812,3.92443,7.95404
866,2012-05-16,00:00:00.00,0.000177792,36.9566,14.3,3.80986,7.67827
867,2012-05-17,00:00:00.00,0.00109665,36.0396,11.9214,3.72852,7.49692
868,2012-05-18,00:00:00.00,0,35.2654,10.1657,3.65231,7.33849
869,2012-05-19,00:00:00.00,0,34.5251,8.8065,3.57817,7.18511
870,2012-05-20,00:00:00.00,0,33.7975,7.7022,3.50305,7.02752
871,2012-05-21,00:00:00.00,5.03527e-308,33.0836,6.9659,3.43015,6.86817
872,2012-05-22,00:00:00.00,0.0454742,32.3861,6.7394,3.35934,6.71785
873,2012-05-23,00:00:00.00,0.0217263,31.7102,7.1075,3.28986,6.57996
874,2012-05-24,00:00:00.00,1.58567e-308,31.0673,6.1731,3.22214,6.44905
875,2012-05-25,00:00:00.00,0.000402949,30.4459,5.6634,3.1562,6.31477
876,2012-05-26,00:00:00.00,3.84714,29.8269,5.2953,3.09232,6.17882
877,2012-05-27,00:00:00.00,1.70576,29.2153,4.9271,3.03044,6.04874
878,2012-05-28,00:00:00.00,0.0462081,28.6326,5.3802,2.97141,5.92622
879,2012-05-29,00:00:00.00,0.0487312,28.0734,5.0687,2.91776,5.80647
880,2012-05-30,00:00:00.00,3.71851,27.5377,4.8988,2.86383,5.69159
881,2012-05-31,00:00:00.00,0.00186221,27.0147,4.8705,2.80837,5.5864
882,2012-06-01,00:00:00.00,0.352843,26.5046,4.4174,2.75538,5.48801
883,2012-06-02,00:00:00.00,12.1274,26.0794,4.2192,2.71577,5.41524
884,2012-06-03,00:00:00.00,0.0709988,26.0178,4.6156,2.73436,5.45241
885,2012-06-04,00:00:00.00,0.00313237,26.7395,4.3891,2.85698,5.69083
886,2012-06-05,00:00:00.00,0.000150442,27.8594,4.1909,2.98067,5.93153
887,2012-06-06,00:00:00.00,0.611542,28.1275,4.2475,2.92919,5.85967
888,2012-06-07,00:00:00.00,0.0370023,27.1538,4.021,2.77271,5.55542
889,2012-06-08,00:00:00.00,0.0406687,25.8334,3.7378,2.64752,5.28189
890,2012-06-09,00:00:00.00,0.00172099,24.8792,3.483,2.56881,5.11623
891,2012-06-10,00:00:00.00,3.83218e-308,24.2619,3.2564,2.51912,5.00501
892,2012-06-11,00:00:00.00,4.5255e-308,23.7867,2.86,2.47232,4.90492
893,2012-06-12,00:00:00.00,1.22356,23.3388,2.6759,2.42665,4.8092
894,2012-06-13,00:00:00.00,0.183245,22.9001,2.5938,2.38172,4.72175
895,2012-06-14,00:00:00.00,0.000190317,22.4814,2.4211,2.33806,4.63937
896,2012-06-15,00:00:00.00,0.00177157,22.0752,2.2767,2.29563,4.55854
897,2012-06-16,00:00:00.00,0.00257739,21.6835,2.1917,2.2544,4.47384
898,2012-06-17,00:00:00.00,0.00228016,21.3021,2.087,2.21416,4.38528
899,2012-06-18,00:00:00.00,10.4918,20.9517,2.1464,2.18166,4.31498
900,2012-06-19,00:00:00.00,1.84143,20.7916,4.8422,2.18192,4.31258
901,2012-06-20,00:00:00.00,0.000549876,21.0584,23.8145,2.24029,4.42453
902,2012-06-21,00:00:00.00,0,21.5777,14.1867,2.29679,4.53727
903,2012-06-22,00:00:00.00,0.57957,21.6692,8.7499,2.26068,4.47263
904,2012-06-23,00:00:00.00,0.997763,21.0686,5.7483,2.16123,4.27918
905,2012-06-24,00:00:00.00,0.000616864,20.2147,4.3042,2.07607,4.11424
906,2012-06-25,00:00:00.00,0.000930906,19.5498,3.6812,2.02346,4.01333
907,2012-06-26,00:00:00.00,0.00485019,19.1234,2.8883,1.98662,3.93696
908,2012-06-27,00:00:00.00,0.000177078,18.7803,2.2852,1.95264,3.86832
909,2012-06-28,00:00:00.00,0,18.4547,1.9935,1.91921,3.80337
910,2012-06-29,00:00:00.00,0.0327157,18.1404,1.7245,1.88661,3.73708
911,2012-06-30,00:00:00.00,7.23377,17.8413,1.5404,1.85686,3.6732
912,2012-07-01,00:00:00.00,1.62766,17.6025,1.5121,1.83751,3.62835
913,2012-07-02,00:00:00.00,1.48291,17.4932,1.4102,1.83603,3.61879
914,2012-07-03,00:00:00.00,0.212545,17.4645,1.4753,1.83454,3.61493
915,2012-07-04,00:00:00.00,0.0727629,17.3221,1.9255,1.80569,3.5665
916,2012-07-05,00:00:00.00,1.32333,16.9836,2.0643,1.75783,3.47877
917,2012-07-06,00:00:00.00,5.54179,16.5673,1.8038,1.71486,3.39244
918,2012-07-07,00:00:00.00,0.268107,16.2085,1.6197,1.68351,3.32701
919,2012-07-08,00:00:00.00,1.40322e-308,15.9353,1.447,1.65954,3.27765
920,2012-07-09,00:00:00.00,0.00399427,15.7077,1.4498,1.63689,3.23263
921,2012-07-10,00:00:00.00,0.159257,15.478,1.3167,1.61148,3.18351
922,2012-07-11,00:00:00.00,0.064354,15.2299,1.1383,1.58419,3.13044
923,2012-07-12,00:00:00.00,0.0315703,14.9761,1.0506,1.55781,3.07824
924,2012-07-13,00:00:00.00,0.207222,14.7347,1.1525,1.53313,3.02911
925,2012-07-14,00:00:00.00,0.00702265,14.5126,1.2148,1.50955,2.98239
926,2012-07-15,00:00:00.00,0.245262,14.3006,1.1129,1.48658,2.93697
927,2012-07-16,00:00:00.00,0.0920026,14.0876,1.2686,1.46409,2.89259
928,2012-07-17,00:00:00.00,0.00438143,13.8754,1.1327,1.4421,2.84914
929,2012-07-18,00:00:00.00,0.135266,13.6676,1.0675,1.42057,2.80664
930,2012-07-19,00:00:00.00,2.0177,13.4637,1.0307,1.39948,2.76498
931,2012-07-20,00:00:00.00,16.0982,13.3019,1.0902,1.38692,2.73808
932,2012-07-21,00:00:00.00,0.653282,13.3426,1.8321,1.41186,2.77682
933,2012-07-22,00:00:00.00,0.0017111,13.8195,1.4583,1.50189,2.93478
934,2012-07-23,00:00:00.00,0.00132249,14.5479,1.1582,1.58808,3.10265
935,2012-07-24,00:00:00.00,1.01865,14.8565,1.2176,1.5649,3.09008
936,2012-07-25,00:00:00.00,3.2108,14.4444,1.2658,1.46453,2.91873
937,2012-07-26,00:00:00.00,0.161713,13.7043,1.1723,1.38185,2.74989
938,2012-07-27,00:00:00.00,1.55276,13.1105,1.1667,1.34089,2.66272
939,2012-07-28,00:00:00.00,5.86871,12.7666,1.0902,1.32069,2.62145
940,2012-07-29,00:00:00.00,1.17004,12.5736,1.076,1.3085,2.59108
941,2012-07-30,00:00:00.00,0.0135173,12.4748,1.0166,1.30494,2.5775
942,2012-07-31,00:00:00.00,7.20817e-308,12.418,0.9798,1.30126,2.56795
943,2012-08-01,00:00:00.00,0.0459142,12.3131,0.9826,1.28342,2.54126
944,2012-08-02,00:00:00.00,0.00474527,12.122,0.9288,1.25552,2.49571
945,2012-08-03,00:00:00.00,0.000655167,11.8924,0.8722,1.23015,2.44625
946,2012-08-04,00:00:00.00,2.227e-308,11.6791,0.8495,1.21058,2.40362
947,2012-08-05,00:00:00.00,10.0253,11.511,0.8269,1.19727,2.37271
948,2012-08-06,00:00:00.00,28.5931,11.516,0.9543,1.21573,2.39012
949,2012-08-07,00:00:00.00,0.00140297,12.0839,1.0534,1.33298,2.55763
950,2012-08-08,00:00:00.00,0.000158189,13.5871,0.9571,1.57442,2.99306
951,2012-08-09,00:00:00.00,0.188759,15.4383,0.8382,1.76224,3.40785
952,2012-08-10,00:00:00.00,4.81144,16.2126,0.9883,1.70315,3.37362
953,2012-08-11,00:00:00.00,13.624,15.3848,1.5489,1.50845,3.03546
954,2012-08-12,00:00:00.00,0.782749,14.0842,1.6594,1.40256,2.79891
955,2012-08-13,00:00:00.00,0.0407516,13.6655,1.4017,1.44222,2.83068
956,2012-08-14,00:00:00.00,1.84475,14.0133,1.3705,1.50984,2.95303
957,2012-08-15,00:00:00.00,5.00719,14.1478,2.0785,1.48429,2.93171
958,2012-08-16,00:00:00.00,0.582116,13.7491,2.6618,1.39775,2.78263
959,2012-08-17,00:00:00.00,0.0481623,13.1666,2.0785,1.33755,2.66395
960,2012-08-18,00:00:00.00,0.136898,12.7439,1.6254,1.31422,2.61089
961,2012-08-19,00:00:00.00,0.00129686,12.4856,1.4555,1.29444,2.56699
962,2012-08-20,00:00:00.00,0.33311,12.2496,1.2573,1.26756,2.51882
963,2012-08-21,00:00:00.00,0.512305,12.0109,1.1355,1.24285,2.47027
964,2012-08-22,00:00:00.00,1.71008,11.7998,1.0817,1.22365,2.42861
965,2012-08-23,00:00:00.00,0.241748,11.6196,1.1298,1.20722,2.39349
966,2012-08-24,00:00:00.00,0.00216946,11.4586,1.1129,1.19151,2.3616
967,2012-08-25,00:00:00.00,0.000222644,11.3116,1.0222,1.17611,2.33092
968,2012-08-26,00:00:00.00,0.000445996,11.1729,0.9486,1.16099,2.30092
969,2012-08-27,00:00:00.00,8.51002e-308,11.0318,0.9203,1.14608,2.27138
970,2012-08-28,00:00:00.00,15.5322,10.9195,1.2856,1.13854,2.25248
971,2012-08-29,00:00:00.00,0.223243,10.9685,1.7868,1.16372,2.28191
972,2012-08-30,00:00:00.00,0.00101009,11.3837,1.4243,1.24517,2.40208
973,2012-08-31,00:00:00.00,0.00254941,12.0353,1.1412,1.32279,2.54227
974,2012-09-01,00:00:00.00,0.00421642,12.3287,0.9769,1.30406,2.56338
975,2012-09-02,00:00:00.00,10.1498,12.0168,0.8976,1.22029,2.46041
976,2012-09-03,00:00:00.00,16.8404,11.5722,0.9118,1.1783,2.3666
977,2012-09-04,00:00:00.00,0.871834,11.6245,1.3026,1.24249,2.4213
978,2012-09-05,00:00:00.00,9.15168,12.4188,3.2281,1.39161,2.64293
979,2012-09-06,00:00:00.00,0.630699,13.47,11.1852,1.50342,2.89801
980,2012-09-07,00:00:00.00,0.0919072,14.0146,9.0614,1.49405,2.95327
981,2012-09-08,00:00:00.00,18.0382,13.8559,6.0598,1.42051,2.8208
982,2012-09-09,00:00:00.00,25.8338,13.5274,10.1941,1.39773,2.76315
983,2012-09-10,00:00:00.00,0.0742456,14.0549,12.9408,1.54973,3.01172
984,2012-09-11,00:00:00.00,0.0124295,16.03,30.8654,1.86495,3.57956
985,2012-09-12,00:00:00.00,2.81766e-308,18.3251,28.2319,2.05962,3.9924
986,2012-09-13,00:00:00.00,0.000833152,18.8586,15.8858,1.93267,3.84333
987,2012-09-14,00:00:00.00,0.000234448,17.2333,8.0137,1.6628,3.36082
988,2012-09-15,00:00:00.00,1.90559,15.1616,5.2103,1.48162,2.97389
989,2012-09-16,00:00:00.00,0.155474,13.965,3.7661,1.41275,2.80231
990,2012-09-17,00:00:00.00,0.00978744,13.4605,2.7977,1.38856,2.74157
