time,date,hour,precip [mm/day],sub691 [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub693 [m3/s]
660,2011-10-23,00:00:00.00,0.00732122,22.3971,59.1964,44.4574,36.116
661,2011-10-24,00:00:00.00,0.0121247,13.9301,36.2761,33.1307,22.8905
662,2011-10-25,00:00:00.00,4.21493,9.89754,25.9425,27.7222,16.1518
663,2011-10-26,00:00:00.00,1.786,8.58998,22.9604,22.2287,14.0527
664,2011-10-27,00:00:00.00,1.20015,7.51932,20.6347,19.0856,12.3739
665,2011-10-28,00:00:00.00,1.85952,6.54292,17.7406,18.2077,10.7999
666,2011-10-29,00:00:00.00,0.0521858,6.00704,16.5347,17.2166,9.87297
667,2011-10-30,00:00:00.00,3.69773,5.88217,16.327,15.1212,9.81639
668,2011-10-31,00:00:00.00,0.304639,6.03124,17.0994,14.4699,10.0917
669,2011-11-01,00:00:00.00,0.799037,5.76616,16.0902,13.3089,9.58108
670,2011-11-02,00:00:00.00,0.000199456,5.31319,14.6011,12.6859,8.75554
671,2011-11-03,00:00:00.00,0,4.93298,13.5595,12.0913,8.14819
672,2011-11-04,00:00:00.00,0.0415299,4.59812,12.7905,12.4028,7.63108
673,2011-11-05,00:00:00.00,0.012545,4.35852,12.1481,11.8648,7.24402
674,2011-11-06,00:00:00.00,0.00294505,4.17923,11.6875,11.1002,6.95337
675,2011-11-07,00:00:00.00,0,4.03751,11.3142,10.7887,6.72964
676,2011-11-08,00:00:00.00,0.154702,3.91481,11.0107,10.279,6.53872
677,2011-11-09,00:00:00.00,1.62542,3.8482,10.8776,11.2701,6.45199
678,2011-11-10,00:00:00.00,7.77149,4.72145,13.8651,14.5549,8.16579
679,2011-11-11,00:00:00.00,1.10106,6.15837,18.369,16.4521,10.6352
680,2011-11-12,00:00:00.00,0.0484012,6.37873,18.2541,12.4877,10.6759
681,2011-11-13,00:00:00.00,0.0111818,5.84151,15.9353,11.525,9.58348
682,2011-11-14,00:00:00.00,0.248746,5.36204,14.5223,10.902,8.7682
683,2011-11-15,00:00:00.00,10.1255,6.40474,18.4098,16.2539,10.9427
684,2011-11-16,00:00:00.00,0.00977893,8.39315,24.7127,26.4763,14.3298
685,2011-11-17,00:00:00.00,0.0124424,8.25679,23.2898,15.4044,13.6825
686,2011-11-18,00:00:00.00,0.205566,7.00219,18.9644,12.6293,11.4965
687,2011-11-19,00:00:00.00,0.0219839,6.13164,16.5028,11.1285,9.99451
688,2011-11-20,00:00:00.00,0.00637345,5.48866,14.7638,10.5056,8.95807
689,2011-11-21,00:00:00.00,0.0484642,5.03191,13.6758,10.2224,8.24294
690,2011-11-22,00:00:00.00,0.00172787,4.64082,12.7362,9.6277,7.65079
691,2011-11-23,00:00:00.00,19.3074,8.27862,24.5582,11.0436,14.5041
692,2011-11-24,00:00:00.00,6.93829,14.9069,44.2562,48.4218,25.5682
693,2011-11-25,00:00:00.00,0.00246854,16.5846,47.6752,26.2497,27.6229
694,2011-11-26,00:00:00.00,0.000946949,13.4032,36.8798,18.7174,22.0424
695,2011-11-27,00:00:00.00,0.448923,9.92446,25.98,15.4044,16.0826
696,2011-11-28,00:00:00.00,18.957,12.1556,33.5976,30.8654,20.4009
697,2011-11-29,00:00:00.00,5.00021,17.9886,51.8059,53.2357,30.2552
698,2011-11-30,00:00:00.00,57.0325,38.7212,118.408,137.903,68.6287
699,2011-12-01,00:00:00.00,5.24752,59.9239,180.361,202.749,102.946
700,2011-12-02,00:00:00.00,0.0305939,45.862,120.659,137.053,71.9603
701,2011-12-03,00:00:00.00,3.74701,24.6009,53.8328,75.3228,36.9342
702,2011-12-04,00:00:00.00,0.508839,17.1291,43.5907,52.3862,27.9012
703,2011-12-05,00:00:00.00,11.3509,17.0231,47.1446,47.006,28.484
704,2011-12-06,00:00:00.00,7.06221,21.5055,60.4464,56.0674,35.6281
705,2011-12-07,00:00:00.00,0.35364,21.5095,60.2576,62.8634,35.5229
706,2011-12-08,00:00:00.00,0.0630161,17.0686,46.411,54.6515,28.143
707,2011-12-09,00:00:00.00,0,12.5783,33.4352,42.4753,20.5581
708,2011-12-10,00:00:00.00,2.43316,9.99706,26.3111,33.9802,16.1841
709,2011-12-11,00:00:00.00,0.0335365,8.53847,22.7758,28.8832,13.9205
710,2011-12-12,00:00:00.00,0,7.73908,20.9202,23.418,12.6758
711,2011-12-13,00:00:00.00,7.75042e-308,7.1914,19.593,21.6907,11.829
712,2011-12-14,00:00:00.00,0.115831,6.82499,18.8056,20.3881,11.2668
713,2011-12-15,00:00:00.00,13.1933,10.9589,31.3646,27.3541,18.6726
714,2011-12-16,00:00:00.00,7.56161,18.655,54.6014,54.9347,31.6889
715,2011-12-17,00:00:00.00,0.066174,20.982,59.9604,50.1208,34.8023
716,2011-12-18,00:00:00.00,0.829899,17.1205,47.131,41.3426,28.308
717,2011-12-19,00:00:00.00,0.347486,12.8289,34.1399,31.7149,20.9862
718,2011-12-20,00:00:00.00,0.0511424,10.2081,26.9414,26.278,16.5508
719,2011-12-21,00:00:00.00,0.120361,8.74528,23.3792,23.0216,14.2748
720,2011-12-22,00:00:00.00,3.67747,8.63243,23.6793,22.7384,14.2615
721,2011-12-23,00:00:00.00,2.35751,9.92399,28.0447,27.0143,16.6663
722,2011-12-24,00:00:00.00,0.283431,10.7406,30.4303,27.0709,17.9265
723,2011-12-25,00:00:00.00,0.345442,9.98456,27.6098,23.9561,16.4616
724,2011-12-26,00:00:00.00,0.0194148,8.88641,24.1237,21.181,14.5534
725,2011-12-27,00:00:00.00,0.00987228,8.07844,21.9312,19.3404,13.2642
726,2011-12-28,00:00:00.00,9.5648,10.1807,28.7987,20.1899,17.2307
727,2011-12-29,00:00:00.00,0.123081,13.3889,38.6301,25.2869,22.6102
728,2011-12-30,00:00:00.00,2.00722,12.9469,36.4771,20.8695,21.3837
729,2011-12-31,00:00:00.00,8.48134,12.3817,34.0999,21.804,20.5745
730,2012-01-01,00:00:00.00,0.225835,14.0562,39.2158,44.4574,23.4184
731,2012-01-02,00:00:00.00,2.39315,14.9545,41.99,40.4931,24.7856
732,2012-01-03,00:00:00.00,0.525141,13.7222,38.0269,37.0951,22.6734
733,2012-01-04,00:00:00.00,0.31931,11.5408,31.1506,28.6,18.8177
734,2012-01-05,00:00:00.00,0.00411849,9.74912,26.0278,17.8679,15.8685
735,2012-01-06,00:00:00.00,0.0147175,8.62742,23.2471,19.0289,14.1061
736,2012-01-07,00:00:00.00,0.00713718,7.90399,21.4686,16.8485,12.9847
737,2012-01-08,00:00:00.00,0.0269274,7.50539,20.6379,17.0184,12.4073
738,2012-01-09,00:00:00.00,0.00218118,7.31004,20.2322,16.7636,12.1014
739,2012-01-10,00:00:00.00,0.00496254,7.10597,19.6852,16.0557,11.7611
740,2012-01-11,00:00:00.00,6.91175e-308,6.88919,19.0635,15.2911,11.397
741,2012-01-12,00:00:00.00,0.803691,6.73081,18.6617,14.7814,11.1501
742,2012-01-13,00:00:00.00,8.09173,8.63402,24.6669,18.2644,14.6374
743,2012-01-14,00:00:00.00,3.38989,11.3653,33.0338,20.3032,19.2896
744,2012-01-15,00:00:00.00,0.515613,11.1878,31.5544,17.5281,18.5169
745,2012-01-16,00:00:00.00,0.0758763,9.69372,26.2711,13.4788,15.8525
746,2012-01-17,00:00:00.00,1.00795,8.62436,23.2513,13.9036,14.0966
747,2012-01-18,00:00:00.00,15.0419,11.4471,32.2392,34.2634,19.3297
748,2012-01-19,00:00:00.00,0.414284,15.8158,45.6036,38.7941,26.6644
749,2012-01-20,00:00:00.00,0.815423,15.0578,42.6176,24.7489,24.945
750,2012-01-21,00:00:00.00,2.42716,12.0493,32.5094,17.1034,19.7134
751,2012-01-22,00:00:00.00,0.636088,9.95029,26.3261,16.2539,16.1385
752,2012-01-23,00:00:00.00,0.730541,8.65778,23.2681,14.8663,14.1586
753,2012-01-24,00:00:00.00,14.5936,12.0877,33.9996,31.1485,20.3781
754,2012-01-25,00:00:00.00,0.150981,17.1637,49.5774,40.2099,28.9399
755,2012-01-26,00:00:00.00,0.0521451,16.2645,46.1448,30.8654,26.9673
756,2012-01-27,00:00:00.00,3.70581,12.9417,35.0806,25.1454,21.2878
757,2012-01-28,00:00:00.00,6.46937,11.6166,31.2671,38.7941,19.0624
758,2012-01-29,00:00:00.00,1.55327,11.2427,30.9919,41.3426,18.5877
759,2012-01-30,00:00:00.00,4.60769,10.2826,28.1662,36.5287,16.8638
760,2012-01-31,00:00:00.00,0.258834,9.07764,24.586,26.363,14.8776
761,2012-02-01,00:00:00.00,0.0491687,8.28021,22.5243,25.4568,13.5953
762,2012-02-02,00:00:00.00,0.0453223,14.8942,42.2788,31.4317,25.2733
763,2012-02-03,00:00:00.00,0.120035,23.8261,70.3944,33.4139,40.5073
764,2012-02-04,00:00:00.00,5.32678e-308,22.0569,62.1553,30.8654,36.1366
765,2012-02-05,00:00:00.00,0.000221946,15.7161,41.3426,25.9665,25.7951
766,2012-02-06,00:00:00.00,0.0348156,11.7709,31.2847,22.2854,19.3042
767,2012-02-07,00:00:00.00,0.00858401,9.7284,25.8038,20.105,15.7623
768,2012-02-08,00:00:00.00,0.275341,8.66451,23.4832,18.2077,14.2569
769,2012-02-09,00:00:00.00,0.00158176,7.98667,21.7419,16.622,13.0939
770,2012-02-10,00:00:00.00,0.00591907,7.5641,20.8643,15.376,12.5633
771,2012-02-11,00:00:00.00,6.14761,7.3696,20.3821,14.6681,12.1674
772,2012-02-12,00:00:00.00,4.04628,7.30818,20.3395,13.9602,12.1657
773,2012-02-13,00:00:00.00,0.332829,7.19245,19.9625,13.1957,11.8841
774,2012-02-14,00:00:00.00,0.0746413,7.02927,19.4764,13.8186,11.6616
775,2012-02-15,00:00:00.00,1.66975,6.89262,19.1249,13.762,11.404
776,2012-02-16,00:00:00.00,0.0726778,6.76844,18.8182,13.2523,11.2443
777,2012-02-17,00:00:00.00,10.3083,8.72683,24.9742,22.8234,14.8042
778,2012-02-18,00:00:00.00,0.246291,12.0983,35.2348,25.7966,20.622
779,2012-02-19,00:00:00.00,0.365769,12.8745,36.8223,23.7012,21.4853
780,2012-02-20,00:00:00.00,0.00840037,11.3258,31.1152,20.4448,18.595
781,2012-02-21,00:00:00.00,0.00070599,9.68735,26.077,16.9901,15.8273
782,2012-02-22,00:00:00.00,2.46849,8.7568,23.7973,16.4804,14.3853
783,2012-02-23,00:00:00.00,0.839097,11.5107,32.4995,17.8962,19.4514
784,2012-02-24,00:00:00.00,1.58857,15.4672,44.5944,16.3671,26.0739
785,2012-02-25,00:00:00.00,7.10464,15.3855,43.5776,22.2854,25.5556
786,2012-02-26,00:00:00.00,0.0767437,13.4349,37.0068,27.6372,22.2262
787,2012-02-27,00:00:00.00,0.118163,11.3948,30.6917,21.9456,18.5724
788,2012-02-28,00:00:00.00,0.0150435,9.6353,25.8774,18.6042,15.7371
789,2012-02-29,00:00:00.00,0.0706359,8.57003,23.2024,16.5087,14.0504
790,2012-03-01,00:00:00.00,17.8155,12.3085,34.8287,32.2812,20.8341
791,2012-03-02,00:00:00.00,2.28657,20.4103,59.5506,46.1565,34.6847
792,2012-03-03,00:00:00.00,11.3507,26.4938,76.8437,44.7406,44.6143
793,2012-03-04,00:00:00.00,0.366353,26.9832,75.8181,57.2,44.6097
794,2012-03-05,00:00:00.00,0.445929,21.3265,57.0042,45.5901,34.5933
795,2012-03-06,00:00:00.00,0.116259,15.0261,39.8371,36.8119,24.8153
796,2012-03-07,00:00:00.00,0.0153141,11.5007,30.5508,27.6939,18.7324
797,2012-03-08,00:00:00.00,0.00036182,9.65926,25.7416,23.2198,15.7344
798,2012-03-09,00:00:00.00,2.46504,8.85322,24.3226,22.8234,14.6513
799,2012-03-10,00:00:00.00,0.131021,8.53141,23.629,22.0588,14.1415
800,2012-03-11,00:00:00.00,0.000303044,8.17134,22.7597,19.5953,13.5826
801,2012-03-12,00:00:00.00,0,7.76513,21.4767,18.3493,12.8586
802,2012-03-13,00:00:00.00,15.5194,11.7211,33.6437,25.0321,20.0131
803,2012-03-14,00:00:00.00,0.227201,17.2193,50.164,50.404,29.1229
804,2012-03-15,00:00:00.00,0.000486803,16.4053,46.918,35.6792,27.3501
805,2012-03-16,00:00:00.00,4.52993,13.4112,36.9024,29.1664,22.2952
806,2012-03-17,00:00:00.00,0.956829,11.8794,32.3667,26.3913,19.5616
807,2012-03-18,00:00:00.00,0.0170665,10.3685,28.4605,23.3897,17.0965
808,2012-03-19,00:00:00.00,0.0670611,9.07631,24.8883,22.6252,14.9845
809,2012-03-20,00:00:00.00,0.0942858,8.1712,22.5497,20.7846,13.5486
810,2012-03-21,00:00:00.00,0.0103869,7.54198,21.0697,18.2644,12.6102
811,2012-03-22,00:00:00.00,0.00737565,7.10455,19.9609,16.5654,11.8799
812,2012-03-23,00:00:00.00,0.0893065,6.76283,19.1626,15.2911,11.3679
813,2012-03-24,00:00:00.00,1.03633,6.5167,18.5074,13.9602,10.958
814,2012-03-25,00:00:00.00,1.89716,6.3359,18.0562,13.3939,10.6795
815,2012-03-26,00:00:00.00,0.390958,6.21939,17.6764,12.0913,10.4603
816,2012-03-27,00:00:00.00,0.00237572,6.12953,17.4095,11.2984,10.3038
817,2012-03-28,00:00:00.00,0.00314914,6.07103,17.1473,9.9675,10.1672
818,2012-03-29,00:00:00.00,0.00839211,5.99527,16.9345,9.203,10.0446
819,2012-03-30,00:00:00.00,0.06894,5.89939,16.675,8.9198,9.89047
820,2012-03-31,00:00:00.00,15.7484,8.46624,24.7483,15.8574,14.6002
821,2012-04-01,00:00:00.00,0.012232,12.7749,37.6684,25.0887,21.8929
822,2012-04-02,00:00:00.00,0.0149627,13.6603,39.3872,15.0646,22.9049
823,2012-04-03,00:00:00.00,0.00621469,11.6544,32.1644,12.4877,19.167
824,2012-04-04,00:00:00.00,0.176862,9.55274,25.7029,11.2984,15.6312
825,2012-04-05,00:00:00.00,0.0146264,8.14686,22.1514,10.4206,13.4342
826,2012-04-06,00:00:00.00,0.0379774,7.28015,19.9818,9.4578,12.0347
827,2012-04-07,00:00:00.00,0.0040396,6.68367,18.5466,8.4951,11.1117
828,2012-04-08,00:00:00.00,0.00227948,6.27529,17.5507,7.7305,10.4559
829,2012-04-09,00:00:00.00,0.123076,5.97083,16.7936,8.2402,9.99924
830,2012-04-10,00:00:00.00,0.0120051,5.73899,16.2281,8.1836,9.62457
831,2012-04-11,00:00:00.00,0.0994793,5.55936,15.7465,7.7588,9.3408
832,2012-04-12,00:00:00.00,0.0745669,5.41559,15.3798,7.3057,9.10473
833,2012-04-13,00:00:00.00,0.00287347,5.30019,15.0481,7.1075,8.91253
834,2012-04-14,00:00:00.00,0.000366859,5.18336,14.7634,7.0509,8.73215
835,2012-04-15,00:00:00.00,1.31985,5.06849,14.4792,7.2491,8.55623
836,2012-04-16,00:00:00.00,23.5911,10.3861,30.8546,26.4479,18.1755
837,2012-04-17,00:00:00.00,0.261853,17.5308,52.3661,26.363,30.0454
838,2012-04-18,00:00:00.00,2.36669e-308,16.6248,47.9909,15.8291,27.7398
839,2012-04-19,00:00:00.00,0.000295238,12.2692,33.3713,12.3461,20.2822
840,2012-04-20,00:00:00.00,1.39182,9.42811,24.9158,10.6471,15.3534
841,2012-04-21,00:00:00.00,8.86768,9.17059,25.4227,10.7038,15.3601
842,2012-04-22,00:00:00.00,0.406251,10.2845,29.4446,18.7174,17.3322
843,2012-04-23,00:00:00.00,0.0042889,9.57847,26.9582,12.8275,15.9266
844,2012-04-24,00:00:00.00,0.00214017,8.16751,22.3762,10.8737,13.4873
845,2012-04-25,00:00:00.00,3.65633e-308,7.14802,19.5654,9.5994,11.8076
846,2012-04-26,00:00:00.00,0.0475337,6.37589,17.7345,8.4667,10.6228
847,2012-04-27,00:00:00.00,0.509588,5.88541,16.4322,7.6739,9.80335
848,2012-04-28,00:00:00.00,2.33e-308,5.51026,15.5301,6.7111,9.24322
849,2012-04-29,00:00:00.00,1.239e-308,5.25057,14.8345,6.4562,8.80443
850,2012-04-30,00:00:00.00,0.0265099,5.03733,14.2991,6.1164,8.47719
851,2012-05-01,00:00:00.00,15.1861,7.7651,23.151,7.9854,13.6084
852,2012-05-02,00:00:00.00,0.553263,11.6953,35.1659,17.7547,20.27
853,2012-05-03,00:00:00.00,2.39257,11.4283,32.8895,10.5622,19.0207
854,2012-05-04,00:00:00.00,3.77642,9.15521,25.1115,9.8826,15.1416
855,2012-05-05,00:00:00.00,38.2023,18.3276,53.156,63.1466,31.6838
856,2012-05-06,00:00:00.00,0.016858,30.942,93.153,57.7664,53.1274
857,2012-05-07,00:00:00.00,0.122294,27.1633,75.8822,45.0238,43.9733
858,2012-05-08,00:00:00.00,17.6524,21.0973,54.5045,41.0594,34.4491
859,2012-05-09,00:00:00.00,1.0351,21.1703,59.5253,40.7763,35.717
860,2012-05-10,00:00:00.00,7.15011,18.9227,52.6688,33.697,31.138
861,2012-05-11,00:00:00.00,0.001196,15.5105,42.6261,27.6372,25.9749
862,2012-05-12,00:00:00.00,1.5767e-308,12.3509,33.7405,23.7578,20.2786
863,2012-05-13,00:00:00.00,5.81861,10.1548,27.5404,19.8784,16.7696
864,2012-05-14,00:00:00.00,3.14145,9.28679,25.7843,18.859,15.4629
865,2012-05-15,00:00:00.00,0.00227686,8.28404,23.1077,17.3299,13.7859
866,2012-05-16,00:00:00.00,0.211006,7.27338,20.2609,15.2628,12.1603
867,2012-05-17,00:00:00.00,3.33862,6.54582,18.4315,14.2151,10.9661
868,2012-05-18,00:00:00.00,8.6377e-308,6.08292,17.2279,12.9125,10.2389
869,2012-05-19,00:00:00.00,1.61378e-308,5.75806,16.3689,11.3834,9.68542
870,2012-05-20,00:00:00.00,1e-308,5.46919,15.603,10.2507,9.24504
871,2012-05-21,00:00:00.00,0.000753549,5.1793,14.9683,9.6277,8.81254
872,2012-05-22,00:00:00.00,2.2322,4.93922,14.3745,9.0331,8.44887
873,2012-05-23,00:00:00.00,0.0607622,4.7614,13.9258,8.1269,8.15592
874,2012-05-24,00:00:00.00,0.00214949,4.63748,13.5441,6.7677,7.93828
875,2012-05-25,00:00:00.00,1.2812e-308,4.51132,13.2174,6.0032,7.73305
876,2012-05-26,00:00:00.00,0.0270627,4.36643,12.8672,5.6351,7.5163
877,2012-05-27,00:00:00.00,2.28089,4.2245,12.5246,5.3519,7.29663
878,2012-05-28,00:00:00.00,5.53001,4.29634,12.8195,5.4652,7.46359
879,2012-05-29,00:00:00.00,7.428e-308,4.48835,13.4636,5.6067,7.80957
880,2012-05-30,00:00:00.00,0.406403,4.45762,13.259,5.9465,7.70076
881,2012-05-31,00:00:00.00,0.000709583,4.29388,12.6568,5.0121,7.38726
882,2012-06-01,00:00:00.00,1.75263,4.15541,12.2213,3.9077,7.13296
883,2012-06-02,00:00:00.00,13.286,5.76502,17.6262,9.1747,10.2583
884,2012-06-03,00:00:00.00,2.1551,8.41194,25.6773,8.3535,14.6892
885,2012-06-04,00:00:00.00,1.43581,8.49335,24.5732,5.7483,14.2682
886,2012-06-05,00:00:00.00,0.116427,7.10381,19.8188,5.0404,11.8839
887,2012-06-06,00:00:00.00,0.320502,6.13797,17.0725,4.5873,10.2178
888,2012-06-07,00:00:00.00,0.808717,5.4233,15.1504,4.2475,9.06262
889,2012-06-08,00:00:00.00,0.0185447,4.91223,13.9256,4.1343,8.27166
890,2012-06-09,00:00:00.00,0.0835527,4.45535,12.8454,4.0493,7.57953
891,2012-06-10,00:00:00.00,0.0795727,4.10582,12.0609,3.7661,7.05982
892,2012-06-11,00:00:00.00,0,3.8194,11.3593,3.6246,6.61343
893,2012-06-12,00:00:00.00,3.80256,3.59339,10.8459,3.5679,6.29253
894,2012-06-13,00:00:00.00,1.78921,3.4361,10.414,7.4473,6.01319
895,2012-06-14,00:00:00.00,9.3603e-308,3.33358,10.0812,5.0404,5.83098
896,2012-06-15,00:00:00.00,0,3.25811,9.79957,3.8511,5.66946
897,2012-06-16,00:00:00.00,2.54605e-308,3.16665,9.54308,3.5113,5.52965
898,2012-06-17,00:00:00.00,4.00872e-308,3.04777,9.2711,3.4547,5.35383
899,2012-06-18,00:00:00.00,8.47887,3.36453,10.3238,3.9927,5.97119
900,2012-06-19,00:00:00.00,3.03016,3.96466,12.2999,8.2685,7.0531
901,2012-06-20,00:00:00.00,0.861548,4.04007,12.2912,6.0881,7.06079
902,2012-06-21,00:00:00.00,0.00741151,3.78006,11.2299,4.2192,6.53931
903,2012-06-22,00:00:00.00,1.34221,3.50978,10.57,3.6812,6.12702
904,2012-06-23,00:00:00.00,0.305851,3.25347,9.901,3.4263,5.71499
905,2012-06-24,00:00:00.00,0.0308132,3.06767,9.36107,3.4263,5.39598
906,2012-06-25,00:00:00.00,0.997584,2.91169,8.90871,3.1149,5.128
907,2012-06-26,00:00:00.00,0.036992,2.78032,8.53536,4.1626,4.91158
908,2012-06-27,00:00:00.00,0.00376598,2.67056,8.20748,3.0299,4.71598
909,2012-06-28,00:00:00.00,0.000136516,2.5602,7.91577,2.86,4.54566
910,2012-06-29,00:00:00.00,0.109093,2.43537,7.63108,2.8034,4.3624
911,2012-06-30,00:00:00.00,0.0466823,2.31013,7.34611,2.7637,4.1802
912,2012-07-01,00:00:00.00,0.0215035,2.21198,7.08547,2.6816,4.01564
913,2012-07-02,00:00:00.00,0.0263761,2.13729,6.8601,2.5768,3.88448
914,2012-07-03,00:00:00.00,1.08978,2.07418,6.66434,2.5174,3.77097
915,2012-07-04,00:00:00.00,48.4649,10.026,31.0395,26.5329,18.1957
916,2012-07-05,00:00:00.00,3.8838,20.5126,63.1917,66.5446,35.7239
917,2012-07-06,00:00:00.00,4.89805,18.9419,55.1358,38.7941,31.5308
918,2012-07-07,00:00:00.00,0.0324658,12.2122,32.8822,20.5297,20.3825
919,2012-07-08,00:00:00.00,0.190287,8.21155,21.6569,11.2984,13.5069
920,2012-07-09,00:00:00.00,0.0395935,6.16136,16.4333,10.4206,10.0777
921,2012-07-10,00:00:00.00,0.0810009,5.05344,14.004,6.8244,8.41215
922,2012-07-11,00:00:00.00,0.00169736,4.25824,11.9476,5.5218,7.13167
923,2012-07-12,00:00:00.00,0.00286037,3.68887,10.8548,4.6723,6.37345
924,2012-07-13,00:00:00.00,0.00454323,3.2816,9.74528,4.1626,5.66233
925,2012-07-14,00:00:00.00,0.0630874,2.96309,9.06254,3.8794,5.24812
926,2012-07-15,00:00:00.00,0.0246402,2.70807,8.35757,3.4547,4.79194
927,2012-07-16,00:00:00.00,1.19807,2.50868,7.87168,3.4547,4.50689
928,2012-07-17,00:00:00.00,0.11112,2.36,7.42388,3.6529,4.22827
929,2012-07-18,00:00:00.00,0.0401936,2.21562,7.08312,3.398,4.02583
930,2012-07-19,00:00:00.00,2.12478,2.10863,6.75018,6.343,3.82305
931,2012-07-20,00:00:00.00,23.2845,4.21515,13.7375,27.8355,7.88021
932,2012-07-21,00:00:00.00,0.104502,7.72388,24.4392,17.1034,13.8139
933,2012-07-22,00:00:00.00,0.00369713,7.91364,23.4449,6.5129,13.4806
934,2012-07-23,00:00:00.00,0.083264,6.25,17.4053,4.6723,10.434
935,2012-07-24,00:00:00.00,0.106232,5.16558,14.2429,4.2475,8.55013
936,2012-07-25,00:00:00.00,0.00450606,4.25396,12.0366,3.8794,7.18611
937,2012-07-26,00:00:00.00,1.09348,3.63223,10.6299,3.398,6.2286
938,2012-07-27,00:00:00.00,15.9901,4.3577,13.3575,19.5669,7.77706
939,2012-07-28,00:00:00.00,6.52153,6.2855,19.6757,15.9424,11.2363
940,2012-07-29,00:00:00.00,0.671635,6.79851,20.3598,17.2733,11.6913
941,2012-07-30,00:00:00.00,0.0423919,5.91012,16.6621,8.0703,9.87782
942,2012-07-31,00:00:00.00,0.286404,4.96739,13.7429,5.4085,8.25272
943,2012-08-01,00:00:00.00,1.87261,4.16379,11.7984,6.1731,7.02206
944,2012-08-02,00:00:00.00,0.00675409,3.57257,10.3897,4.559,6.10105
945,2012-08-03,00:00:00.00,0.0415846,3.11983,9.3007,3.7661,5.42292
946,2012-08-04,00:00:00.00,0.0376024,2.77944,8.43797,3.6246,4.87743
947,2012-08-05,00:00:00.00,3.16276,2.50903,7.73133,4.2758,4.44983
948,2012-08-06,00:00:00.00,1.94845,2.30411,7.19523,12.5727,4.11629
949,2012-08-07,00:00:00.00,0.00425111,2.15575,6.75595,4.4741,3.85827
950,2012-08-08,00:00:00.00,0.00800313,2.04015,6.41493,3.3697,3.65787
951,2012-08-09,00:00:00.00,0.181738,1.93062,6.11127,3.2281,3.47996
952,2012-08-10,00:00:00.00,22.7861,3.70294,11.8617,21.4925,6.83857
953,2012-08-11,00:00:00.00,37.8755,13.5325,41.2137,39.0772,23.9303
954,2012-08-12,00:00:00.00,1.06458,22.6399,68.2271,43.3248,38.7718
955,2012-08-13,00:00:00.00,0.0375743,19.4446,55.6112,22.965,32.2531
956,2012-08-14,00:00:00.00,3.63711,12.3205,32.5207,9.6844,20.3672
957,2012-08-15,00:00:00.00,14.2137,9.89889,26.622,46.1565,16.4569
958,2012-08-16,00:00:00.00,0.0339847,10.2125,28.7947,25.0887,17.1043
959,2012-08-17,00:00:00.00,0.172207,8.81533,24.8628,10.2507,14.7137
960,2012-08-18,00:00:00.00,0.0060291,6.75261,18.2917,7.1925,11.1217
961,2012-08-19,00:00:00.00,0.00229212,5.4915,14.9654,6.2014,9.06027
962,2012-08-20,00:00:00.00,0.0499148,4.58981,12.6021,5.6067,7.58498
963,2012-08-21,00:00:00.00,0.0269254,3.93432,11.198,5.0404,6.65433
964,2012-08-22,00:00:00.00,1.11685,3.44333,9.96861,11.2418,5.84913
965,2012-08-23,00:00:00.00,0.0488028,3.09244,9.15066,10.4489,5.35964
966,2012-08-24,00:00:00.00,5.4144e-308,2.81236,8.40666,5.097,4.87668
967,2012-08-25,00:00:00.00,0.0645688,2.59085,7.85377,4.021,4.55348
968,2012-08-26,00:00:00.00,0,2.41184,7.37454,3.5396,4.24552
969,2012-08-27,00:00:00.00,0.778959,2.25169,6.98817,2.9166,4.01498
970,2012-08-28,00:00:00.00,5.74656,2.2934,7.13406,4.0776,4.09449
971,2012-08-29,00:00:00.00,0.0126514,2.45777,7.65564,4.4174,4.38578
972,2012-08-30,00:00:00.00,0.00172368,2.46337,7.55707,3.4263,4.32913
973,2012-08-31,00:00:00.00,0.00169315,2.34161,7.12761,2.945,4.1124
974,2012-09-01,00:00:00.00,0,2.21647,6.77849,2.9166,3.90392
975,2012-09-02,00:00:00.00,0,2.08027,6.44307,2.86,3.69924
976,2012-09-03,00:00:00.00,0.121995,1.97583,6.15297,2.4211,3.52163
977,2012-09-04,00:00:00.00,0.0230749,1.88933,5.90363,2.4749,3.37482
978,2012-09-05,00:00:00.00,19.7368,3.2959,10.3723,27.9204,6.01276
979,2012-09-06,00:00:00.00,0.608654,5.57425,17.7309,26.2497,10.06
980,2012-09-07,00:00:00.00,0.0724059,5.87225,17.6294,7.2491,10.0827
981,2012-09-08,00:00:00.00,6.94531,5.41638,15.1334,5.2103,9.04749
982,2012-09-09,00:00:00.00,10.1623,6.19056,18.0702,13.2523,10.6445
983,2012-09-10,00:00:00.00,0.00926792,6.96563,20.6026,7.3341,11.9453
984,2012-09-11,00:00:00.00,0.0236647,6.37467,18.0556,4.7006,10.6387
985,2012-09-12,00:00:00.00,0.0169568,5.28424,14.3798,3.936,8.69042
986,2012-09-13,00:00:00.00,0,4.48029,12.2623,3.6246,7.38064
987,2012-09-14,00:00:00.00,0.0621114,3.79089,10.6813,3.398,6.35957
988,2012-09-15,00:00:00.00,14.4198,4.49178,13.4462,9.656,7.89495
989,2012-09-16,00:00:00.00,0.00270865,6.02603,18.4401,7.6455,10.5918
