time,date,hour,precip [mm/day],sub715 [m3/s],sub715 (observed) [m3/s],sub723 [m3/s],sub724 [m3/s]
662,2011-10-25,00:00:00.00,5.40461,93.054,139.319,9.13893,18.3966
663,2011-10-26,00:00:00.00,0.0800763,80.3578,68.2436,8.35939,17.4386
664,2011-10-27,00:00:00.00,8.35688,84.8475,47.8555,8.95626,17.753
665,2011-10-28,00:00:00.00,7.63579,97.7099,62.8634,11.525,22.1952
666,2011-10-29,00:00:00.00,0.157052,119.074,82.1189,13.5458,26.5007
667,2011-10-30,00:00:00.00,0.274713,117.147,77.0218,10.8687,23.394
668,2011-10-31,00:00:00.00,0.030676,88.3565,60.8812,7.5866,16.512
669,2011-11-01,00:00:00.00,1.094,62.038,43.0416,5.93885,12.3611
670,2011-11-02,00:00:00.00,0.0900561,51.1198,31.7149,4.92331,10.2936
671,2011-11-03,00:00:00.00,3.67e-308,43.2237,25.825,4.17448,8.68365
672,2011-11-04,00:00:00.00,0.00127056,37.4101,21.266,3.63101,7.53195
673,2011-11-05,00:00:00.00,0.00178863,32.7013,18.0661,3.20831,6.61377
674,2011-11-06,00:00:00.00,0,29.1958,15.7158,2.87441,5.86153
675,2011-11-07,00:00:00.00,4.46406e-308,26.0916,13.7903,2.59087,5.25688
676,2011-11-08,00:00:00.00,0.0983244,23.6508,12.4594,2.34345,4.74829
677,2011-11-09,00:00:00.00,0.0168805,21.4579,11.5816,2.13554,4.32304
678,2011-11-10,00:00:00.00,2.33072,19.8716,10.9586,1.999,4.04268
679,2011-11-11,00:00:00.00,0.280102,18.9171,10.6188,1.94114,3.91995
680,2011-11-12,00:00:00.00,0.17838,18.1015,10.364,1.84506,3.74173
681,2011-11-13,00:00:00.00,0.022469,16.9686,9.9675,1.6846,3.44702
682,2011-11-14,00:00:00.00,0.53358,15.5921,9.5711,1.55155,3.16898
683,2011-11-15,00:00:00.00,36.7355,36.4084,11.2135,5.89095,10.4936
684,2011-11-16,00:00:00.00,0.018973,105.113,166.503,16.5029,28.476
685,2011-11-17,00:00:00.00,0.0261155,161.622,214.642,18.222,36.0317
686,2011-11-18,00:00:00.00,0.0499368,144.285,191.705,10.652,25.7073
687,2011-11-19,00:00:00.00,0.00123454,89.0064,145.549,7.31665,15.7836
688,2011-11-20,00:00:00.00,0.17832,59.3434,71.9248,6.05131,12.4158
689,2011-11-21,00:00:00.00,0.817718,51.9616,37.6614,4.83305,10.2673
690,2011-11-22,00:00:00.00,4.81855,45.4143,26.7311,4.69575,9.39376
691,2011-11-23,00:00:00.00,21.7316,75.5238,28.8832,10.5322,18.9196
692,2011-11-24,00:00:00.00,2.45348,143.008,221.438,20.5961,36.7003
693,2011-11-25,00:00:00.00,0.000560217,188.207,222.004,20.3508,41.3402
694,2011-11-26,00:00:00.00,4.44707e-308,165.658,137.62,12.2796,29.4382
695,2011-11-27,00:00:00.00,0.000229679,104.571,81.8357,8.26518,18.3056
696,2011-11-28,00:00:00.00,21.8855,100.029,55.501,13.0931,23.8515
697,2011-11-29,00:00:00.00,9.36815,180.098,170.751,26.6916,47.105
698,2011-11-30,00:00:00.00,22.4495,327.931,348.297,42.9154,80.7747
699,2011-12-01,00:00:00.00,1.06139,441.318,478.555,47.8236,96.3151
700,2011-12-02,00:00:00.00,0.000298966,378.829,421.921,32.3786,71.4167
701,2011-12-03,00:00:00.00,0.184867,230.934,365.287,15.2464,38.7358
702,2011-12-04,00:00:00.00,0.0235081,133.768,225.119,9.76762,22.4426
703,2011-12-05,00:00:00.00,9.17283,94.0255,97.1268,9.98709,19.8035
704,2011-12-06,00:00:00.00,40.7928,204.766,149.796,34.5136,59.401
705,2011-12-07,00:00:00.00,0.932856,482.862,438.911,63.6578,119.996
706,2011-12-08,00:00:00.00,0.231508,534.975,390.772,48.1196,104.794
707,2011-12-09,00:00:00.00,0.0244263,307.396,339.802,19.0759,48.0558
708,2011-12-10,00:00:00.00,1.16833,151.171,269.86,10.7107,25.2217
709,2011-12-11,00:00:00.00,0.00143581,93.3614,126.01,8.57061,17.9699
710,2011-12-12,00:00:00.00,0,67.799,63.1466,6.44474,13.8077
711,2011-12-13,00:00:00.00,0.00194439,57.0792,46.7228,5.46732,11.2992
712,2011-12-14,00:00:00.00,0.680196,47.2213,35.9624,4.62173,9.66463
713,2011-12-15,00:00:00.00,8.30225,49.1108,31.1485,5.52652,10.8466
714,2011-12-16,00:00:00.00,19.0055,97.612,79.5703,14.7764,25.6313
715,2011-12-17,00:00:00.00,0.0465698,183.356,188.873,25.491,46.1998
716,2011-12-18,00:00:00.00,1.87533,219.777,152.911,21.8245,46.4746
717,2011-12-19,00:00:00.00,0.0246357,176.218,100.808,12.2227,30.226
718,2011-12-20,00:00:00.00,0.534292,106.548,60.8812,8.40702,18.4595
719,2011-12-21,00:00:00.00,7.32534,77.0726,47.5723,8.33423,16.7505
720,2011-12-22,00:00:00.00,21.5649,126.72,145.265,18.9387,33.0528
721,2011-12-23,00:00:00.00,3.26684,239.454,270.143,33.4411,60.7655
722,2011-12-24,00:00:00.00,1.05814,295.934,212.943,30.0919,62.8331
723,2011-12-25,00:00:00.00,0.0386788,234.371,156.309,16.5792,40.6463
724,2011-12-26,00:00:00.00,0.0304941,143.43,90.6139,10.0824,23.7531
725,2011-12-27,00:00:00.00,0.00147266,84.6988,57.4832,7.96698,16.5202
726,2011-12-28,00:00:00.00,11.0568,74.2444,47.5723,8.06185,16.3996
727,2011-12-29,00:00:00.00,0.0975641,92.5455,94.2951,10.6113,20.4384
728,2011-12-30,00:00:00.00,0.337087,97.5811,98.5426,9.92852,20.5434
729,2011-12-31,00:00:00.00,4.80395,87.1115,74.1901,8.35028,17.5868
730,2012-01-01,00:00:00.00,0.230068,83.2006,62.0139,9.06841,17.9366
731,2012-01-02,00:00:00.00,0.171598,83.274,81.8357,8.4429,17.4016
732,2012-01-03,00:00:00.00,0.383554,69.5395,70.2258,6.38926,13.5797
733,2012-01-04,00:00:00.00,0.00280802,53.9325,47.8555,5.17556,10.7388
734,2012-01-05,00:00:00.00,0.00344059,45.5127,33.697,4.46233,9.27894
735,2012-01-06,00:00:00.00,0.00294709,40.0056,26.8727,3.88012,8.07217
736,2012-01-07,00:00:00.00,0.000275013,35.1855,23.7295,3.46571,7.16781
737,2012-01-08,00:00:00.00,0.0231489,31.5813,22.5968,3.11943,6.40731
738,2012-01-09,00:00:00.00,0.00195892,28.5142,21.6341,2.84097,5.77945
739,2012-01-10,00:00:00.00,0.000266973,26.033,20.643,2.59863,5.28243
740,2012-01-11,00:00:00.00,0,23.8427,19.5103,2.38371,4.83115
741,2012-01-12,00:00:00.00,6.50998,24.5185,17.8679,2.69513,5.39935
742,2012-01-13,00:00:00.00,1.795,31.6233,20.7846,3.91415,7.50015
743,2012-01-14,00:00:00.00,5.95926,39.1841,32.8475,4.37685,8.70523
744,2012-01-15,00:00:00.00,0.624289,38.2241,34.2634,3.63015,7.66497
745,2012-01-16,00:00:00.00,0.075772,32.2437,26.4763,3.0768,6.36104
746,2012-01-17,00:00:00.00,1.56133,28.1808,18.7741,2.81394,5.70267
747,2012-01-18,00:00:00.00,13.0569,37.1407,89.1981,4.87419,9.07449
748,2012-01-19,00:00:00.00,0.0516565,71.5275,212.376,9.63266,17.7375
749,2012-01-20,00:00:00.00,3.43671,97.1121,114.117,10.3272,20.9142
750,2012-01-21,00:00:00.00,4.92707,81.9246,60.3149,7.09204,15.5641
751,2012-01-22,00:00:00.00,3.52196,57.7444,33.4139,5.43673,11.2895
752,2012-01-23,00:00:00.00,0.300846,47.3439,22.1438,4.67632,9.69462
753,2012-01-24,00:00:00.00,7.70832,46.7246,69.6594,5.03649,10.0447
754,2012-01-25,00:00:00.00,0.0594942,56.1487,211.244,6.59054,12.7851
755,2012-01-26,00:00:00.00,0.936638,62.5519,167.069,6.47258,13.2082
756,2012-01-27,00:00:00.00,18.2515,68.5974,116.099,7.59597,15.0223
757,2012-01-28,00:00:00.00,10.0616,108.422,276.656,15.1392,26.9773
758,2012-01-29,00:00:00.00,1.69581,160.415,336.97,19.7436,37.5289
759,2012-01-30,00:00:00.00,0.264739,166.169,305.822,14.777,32.9919
760,2012-01-31,00:00:00.00,0.014967,124.54,238.428,9.42948,21.7809
761,2012-02-01,00:00:00.00,0.205495,78.08,112.135,7.19541,14.9811
762,2012-02-02,00:00:00.00,1.88518,94.1057,68.2436,12.906,23.3244
763,2012-02-03,00:00:00.00,0.0136925,168.953,65.9783,24.0035,42.9791
764,2012-02-04,00:00:00.00,0.000677671,213.622,52.9525,22.4988,46.4958
765,2012-02-05,00:00:00.00,3.24999,182.107,41.3426,13.1214,32.0749
766,2012-02-06,00:00:00.00,0.0274022,120.202,52.3862,9.83711,21.2849
767,2012-02-07,00:00:00.00,0.000544451,83.2034,75.3228,8.27438,17.1239
768,2012-02-08,00:00:00.00,0.00471743,67.0671,63.7129,6.20318,13.3147
769,2012-02-09,00:00:00.00,1.02906,54.1167,47.5723,5.1991,10.6792
770,2012-02-10,00:00:00.00,0.0238638,44.6608,35.3961,4.37149,9.20332
771,2012-02-11,00:00:00.00,1.23415,39.7621,28.6,3.83488,7.91309
772,2012-02-12,00:00:00.00,2.11429,34.3434,24.8622,3.38363,7.03639
773,2012-02-13,00:00:00.00,0.574364,30.9736,21.4359,3.05805,6.25984
774,2012-02-14,00:00:00.00,0.00513304,27.8787,18.5192,2.76513,5.6464
775,2012-02-15,00:00:00.00,3.37483,25.4825,17.1883,2.56299,5.19759
776,2012-02-16,00:00:00.00,0.634657,23.9197,17.0184,2.41784,4.89565
777,2012-02-17,00:00:00.00,3.77809,24.7942,18.9157,2.73741,5.47384
778,2012-02-18,00:00:00.00,0.0305786,31.1663,33.697,3.77167,7.2831
779,2012-02-19,00:00:00.00,0.0274761,36.9882,50.1208,4.05068,8.11215
780,2012-02-20,00:00:00.00,0.019507,35.3399,43.0416,3.33589,7.03093
781,2012-02-21,00:00:00.00,0.0343736,29.795,28.6,2.88534,5.89154
782,2012-02-22,00:00:00.00,2.57388,26.866,22.4553,2.73103,5.49824
783,2012-02-23,00:00:00.00,1.0948,26.3103,19.9917,2.75517,5.54879
784,2012-02-24,00:00:00.00,7.31272,29.4742,18.9723,3.38167,6.61316
785,2012-02-25,00:00:00.00,1.12737,38.1997,69.9426,4.63629,8.9021
786,2012-02-26,00:00:00.00,0.745966,44.5464,75.606,4.77819,9.58167
787,2012-02-27,00:00:00.00,0.024665,40.795,53.802,3.77128,7.99575
788,2012-02-28,00:00:00.00,0.000351192,33.582,35.9624,3.21366,6.61495
789,2012-02-29,00:00:00.00,0.0928516,29.2985,25.6267,2.929,5.92921
790,2012-03-01,00:00:00.00,12.7945,32.8562,45.307,3.9097,7.47413
791,2012-03-02,00:00:00.00,0.115755,50.1703,142.717,6.4801,12.2297
792,2012-03-03,00:00:00.00,16.2624,83.1755,141.018,10.3741,19.5596
793,2012-03-04,00:00:00.00,0.184713,119.823,181.511,14.8124,27.8296
794,2012-03-05,00:00:00.00,7.66453,135.352,136.204,13.9477,28.733
795,2012-03-06,00:00:00.00,2.56305,115.291,96.8436,9.42764,21.3233
796,2012-03-07,00:00:00.00,0.0018801,78.1756,65.1287,7.08734,14.8589
797,2012-03-08,00:00:00.00,1.16113e-308,59.7963,43.6079,6.0565,12.4411
798,2012-03-09,00:00:00.00,9.44322,66.4141,33.1307,7.52473,14.8012
799,2012-03-10,00:00:00.00,0.0301987,87.9097,29.4495,10.4341,19.9655
800,2012-03-11,00:00:00.00,0.00500171,96.7069,26.6178,9.68894,20.0274
801,2012-03-12,00:00:00.00,0.00123897,77.2773,24.2392,6.85045,14.8557
802,2012-03-13,00:00:00.00,7.98078,62.5499,22.88,6.50182,13.0348
803,2012-03-14,00:00:00.00,3.92247,71.384,50.404,8.23511,16.1097
804,2012-03-15,00:00:00.00,9.80213e-308,81.193,56.0674,8.54298,17.2604
805,2012-03-16,00:00:00.00,6.27769,75.8443,40.7763,7.45934,15.3907
806,2012-03-17,00:00:00.00,3.7971,70.7819,72.4911,7.4595,14.9374
807,2012-03-18,00:00:00.00,0.0527177,69.6404,75.606,7.18876,14.5905
808,2012-03-19,00:00:00.00,8.80518,67.175,45.8733,6.88839,13.9598
809,2012-03-20,00:00:00.00,3.2426,71.265,97.9763,7.89422,15.5846
810,2012-03-21,00:00:00.00,0,74.1013,120.63,7.62456,15.5064
811,2012-03-22,00:00:00.00,0.000159107,63.325,96.2773,5.83281,12.2781
812,2012-03-23,00:00:00.00,0.0321902,48.9646,55.2179,4.62938,9.61912
813,2012-03-24,00:00:00.00,3.89431,41.0499,35.6792,4.03506,8.31008
814,2012-03-25,00:00:00.00,2.28565,36.9095,33.697,3.67038,7.50844
815,2012-03-26,00:00:00.00,0.0566529,33.3413,39.3604,3.31146,6.75398
816,2012-03-27,00:00:00.00,0.0142713,29.6583,32.2812,2.90039,5.91191
817,2012-03-28,00:00:00.00,0.00807032,26.2217,27.0426,2.58232,5.21431
818,2012-03-29,00:00:00.00,1.05337,23.4457,20.4448,2.32354,4.68856
819,2012-03-30,00:00:00.00,6.13e-308,21.242,17.1317,2.10822,4.25039
820,2012-03-31,00:00:00.00,4.24362,19.6873,14.9796,1.9911,4.0074
821,2012-04-01,00:00:00.00,0.0959745,19.0443,14.1867,1.98424,3.97617
822,2012-04-02,00:00:00.00,0.0044236,18.5516,14.385,1.90458,3.83424
823,2012-04-03,00:00:00.00,0.00690748,17.3499,13.1673,1.71398,3.49382
824,2012-04-04,00:00:00.00,2.07122,15.7888,12.6576,1.56057,3.16977
825,2012-04-05,00:00:00.00,0.336694,14.5399,12.1196,1.45613,2.93425
826,2012-04-06,00:00:00.00,0.000500104,13.6009,11.2701,1.36179,2.74212
827,2012-04-07,00:00:00.00,0,12.7879,10.279,1.27844,2.5919
828,2012-04-08,00:00:00.00,0.00870432,12.034,9.5428,1.20386,2.45797
829,2012-04-09,00:00:00.00,0.0467879,11.3666,9.0048,1.13702,2.31721
830,2012-04-10,00:00:00.00,0.348001,10.7744,8.6366,1.07676,2.18545
831,2012-04-11,00:00:00.00,0.139371,10.2196,8.2968,1.02225,2.06923
832,2012-04-12,00:00:00.00,0.332548,9.70384,7.8721,0.972726,1.96552
833,2012-04-13,00:00:00.00,0.000957306,9.26752,7.5889,0.927561,1.87359
834,2012-04-14,00:00:00.00,0.0335599,8.86309,7.3624,0.886199,1.78768
835,2012-04-15,00:00:00.00,7.8647,8.56816,7.3057,0.872872,1.74299
836,2012-04-16,00:00:00.00,1.43733,8.49916,7.6455,0.897098,1.75766
837,2012-04-17,00:00:00.00,0.0327374,8.44452,7.9004,0.884734,1.74299
838,2012-04-18,00:00:00.00,1.18971e-308,8.20008,7.9287,0.819909,1.65722
839,2012-04-19,00:00:00.00,0.00327911,7.86191,7.6172,0.7715,1.56396
840,2012-04-20,00:00:00.00,0.00395606,7.50257,7.2208,0.743289,1.49055
841,2012-04-21,00:00:00.00,5.41024,7.18586,7.1642,0.722134,1.44283
842,2012-04-22,00:00:00.00,4.07552,6.99622,7.5889,0.720608,1.42573
843,2012-04-23,00:00:00.00,0.0434153,6.90602,8.1269,0.722017,1.42139
844,2012-04-24,00:00:00.00,0.00279003,6.79646,9.3729,0.696703,1.38637
845,2012-04-25,00:00:00.00,0.00325293,6.61436,9.4578,0.65788,1.32532
846,2012-04-26,00:00:00.00,3.44956,6.39118,8.9198,0.632541,1.26968
847,2012-04-27,00:00:00.00,6.42191,6.20143,8.7216,0.632758,1.25255
848,2012-04-28,00:00:00.00,0.00291305,6.1409,8.4384,0.653198,1.27432
849,2012-04-29,00:00:00.00,2.24458,6.1229,9.3162,0.64491,1.26899
850,2012-04-30,00:00:00.00,0.0103664,6.02033,9.6277,0.602857,1.2146
851,2012-05-01,00:00:00.00,10.7726,5.98388,8.4951,0.627005,1.23253
852,2012-05-02,00:00:00.00,3.54015,6.26975,8.2119,0.744609,1.39001
853,2012-05-03,00:00:00.00,8.25468,6.88001,9.9958,0.83746,1.56448
854,2012-05-04,00:00:00.00,0.00257499,7.64128,19.6236,0.889368,1.7002
855,2012-05-05,00:00:00.00,6.93691,8.24861,41.6258,0.917437,1.77354
856,2012-05-06,00:00:00.00,1.3798,8.53869,65.4119,0.913656,1.79128
857,2012-05-07,00:00:00.00,7.9947e-308,8.51985,95.9941,0.878759,1.74704
858,2012-05-08,00:00:00.00,14.4478,8.88622,57.2,0.989379,1.89361
859,2012-05-09,00:00:00.00,14.2292,13.0276,35.3961,1.86049,3.29776
860,2012-05-10,00:00:00.00,1.45635,22.5313,123.462,3.16365,5.80006
861,2012-05-11,00:00:00.00,0.350749,29.6177,146.681,3.25106,6.48935
862,2012-05-12,00:00:00.00,1.6067e-308,27.5124,105.905,2.50591,5.07795
863,2012-05-13,00:00:00.00,6.01858e-308,22.1159,62.8634,2.12331,4.12688
864,2012-05-14,00:00:00.00,0.0200085,19.2145,26.6178,1.92771,3.84548
865,2012-05-15,00:00:00.00,2.4675e-308,17.7765,17.9812,1.77787,3.55957
866,2012-05-16,00:00:00.00,0.000177792,16.4094,14.3,1.63735,3.28043
867,2012-05-17,00:00:00.00,0.00109665,15.1474,11.9214,1.52129,3.04127
868,2012-05-18,00:00:00.00,0,14.1432,10.1657,1.41745,2.82874
869,2012-05-19,00:00:00.00,0,13.2288,8.8065,1.32726,2.65749
870,2012-05-20,00:00:00.00,0,12.4527,7.7022,1.24688,2.51418
871,2012-05-21,00:00:00.00,5.03527e-308,11.721,6.9659,1.17541,2.37488
872,2012-05-22,00:00:00.00,0.0454742,11.0925,6.7394,1.11123,2.24181
873,2012-05-23,00:00:00.00,0.0217263,10.5231,7.1075,1.05341,2.12266
874,2012-05-24,00:00:00.00,1.58567e-308,9.98179,6.1731,1.00101,2.01489
875,2012-05-25,00:00:00.00,0.000402949,9.50104,5.6634,0.953352,1.91755
876,2012-05-26,00:00:00.00,3.84714,9.08854,5.2953,0.909813,1.82836
877,2012-05-27,00:00:00.00,1.70576,8.68868,4.9271,0.869898,1.74712
878,2012-05-28,00:00:00.00,0.0462081,8.31301,5.3802,0.833179,1.6721
879,2012-05-29,00:00:00.00,0.0487312,7.9915,5.0687,0.799296,1.60333
880,2012-05-30,00:00:00.00,3.71851,7.68557,4.8988,0.767938,1.53939
881,2012-05-31,00:00:00.00,0.00186221,7.37885,4.8705,0.73884,1.48047
882,2012-06-01,00:00:00.00,0.352843,7.09719,4.4174,0.711769,1.42538
883,2012-06-02,00:00:00.00,12.1274,6.87221,4.2192,0.697941,1.39066
884,2012-06-03,00:00:00.00,0.0709988,6.75526,4.6156,0.702041,1.38476
885,2012-06-04,00:00:00.00,0.00313237,6.66637,4.3891,0.688891,1.36424
886,2012-06-05,00:00:00.00,0.000150442,6.50802,4.1909,0.650972,1.30951
887,2012-06-06,00:00:00.00,0.611542,6.29224,4.2475,0.621744,1.25212
888,2012-06-07,00:00:00.00,0.0370023,6.05437,4.021,0.602741,1.20553
889,2012-06-08,00:00:00.00,0.0406687,5.83119,3.7378,0.584162,1.16751
890,2012-06-09,00:00:00.00,0.00172099,5.63779,3.483,0.566778,1.13216
891,2012-06-10,00:00:00.00,3.83218e-308,5.46347,3.2564,0.550318,1.09905
892,2012-06-11,00:00:00.00,4.5255e-308,5.30287,2.86,0.534764,1.0676
893,2012-06-12,00:00:00.00,1.22356,5.15116,2.6759,0.520024,1.03798
894,2012-06-13,00:00:00.00,0.183245,5.00758,2.5938,0.506046,1.00974
895,2012-06-14,00:00:00.00,0.000190317,4.87154,2.4211,0.492769,0.983089
896,2012-06-15,00:00:00.00,0.00177157,4.74242,2.2767,0.480144,0.957614
897,2012-06-16,00:00:00.00,0.00257739,4.61969,2.1917,0.468126,0.933507
898,2012-06-17,00:00:00.00,0.00228016,4.50294,2.087,0.456672,0.910414
899,2012-06-18,00:00:00.00,10.4918,4.40122,2.1464,0.449096,0.893302
900,2012-06-19,00:00:00.00,1.84143,4.3271,4.8422,0.446956,0.884874
901,2012-06-20,00:00:00.00,0.000549876,4.26211,23.8145,0.439419,0.871741
902,2012-06-21,00:00:00.00,0,4.18031,14.1867,0.424167,0.847894
903,2012-06-22,00:00:00.00,0.57957,4.08182,8.7499,0.411967,0.823706
904,2012-06-23,00:00:00.00,0.997763,3.97721,5.7483,0.403182,0.803283
905,2012-06-24,00:00:00.00,0.000616864,3.879,4.3042,0.394524,0.785747
906,2012-06-25,00:00:00.00,0.000930906,3.79086,3.6812,0.386263,0.769083
907,2012-06-26,00:00:00.00,0.00485019,3.70933,2.8883,0.378314,0.753186
908,2012-06-27,00:00:00.00,0.000177078,3.63233,2.2852,0.370681,0.737847
909,2012-06-28,00:00:00.00,0,3.55844,1.9935,0.363337,0.723163
910,2012-06-29,00:00:00.00,0.0327157,3.48738,1.7245,0.356269,0.708973
911,2012-06-30,00:00:00.00,7.23377,3.41985,1.5404,0.349746,0.695774
912,2012-07-01,00:00:00.00,1.62766,3.35678,1.5121,0.343895,0.683687
913,2012-07-02,00:00:00.00,1.48291,3.29644,1.4102,0.337765,0.671616
914,2012-07-03,00:00:00.00,0.212545,3.23649,1.4753,0.331145,0.658935
915,2012-07-04,00:00:00.00,0.0727629,3.17689,1.9255,0.324981,0.646636
916,2012-07-05,00:00:00.00,1.32333,3.11852,2.0643,0.319292,0.63498
917,2012-07-06,00:00:00.00,5.54179,3.06243,1.8038,0.313787,0.623962
918,2012-07-07,00:00:00.00,0.268107,3.0089,1.6197,0.308491,0.613327
919,2012-07-08,00:00:00.00,1.40322e-308,2.95745,1.447,0.303339,0.603053
920,2012-07-09,00:00:00.00,0.00399427,2.90769,1.4498,0.298312,0.593019
921,2012-07-10,00:00:00.00,0.159257,2.85945,1.3167,0.293457,0.583331
922,2012-07-11,00:00:00.00,0.064354,2.81268,1.1383,0.288767,0.573928
923,2012-07-12,00:00:00.00,0.0315703,2.7674,1.0506,0.284219,0.564855
924,2012-07-13,00:00:00.00,0.207222,2.72353,1.1525,0.279808,0.556028
925,2012-07-14,00:00:00.00,0.00702265,2.68102,1.2148,0.275529,0.547494
926,2012-07-15,00:00:00.00,0.245262,2.63978,1.1129,0.271374,0.539183
927,2012-07-16,00:00:00.00,0.0920026,2.59975,1.2686,0.26734,0.53114
928,2012-07-17,00:00:00.00,0.00438143,2.56089,1.1327,0.263421,0.523302
929,2012-07-18,00:00:00.00,0.135266,2.52314,1.0675,0.259612,0.51571
930,2012-07-19,00:00:00.00,2.0177,2.48646,1.0307,0.255908,0.508307
931,2012-07-20,00:00:00.00,16.0982,2.49032,1.0902,0.266227,0.521022
932,2012-07-21,00:00:00.00,0.653282,2.59059,1.8321,0.297973,0.567459
933,2012-07-22,00:00:00.00,0.0017111,2.70667,1.4583,0.303729,0.58789
934,2012-07-23,00:00:00.00,0.00132249,2.7259,1.1582,0.273332,0.557357
935,2012-07-24,00:00:00.00,1.01865,2.65571,1.2176,0.25617,0.523334
936,2012-07-25,00:00:00.00,3.2108,2.54719,1.2658,0.253505,0.504824
937,2012-07-26,00:00:00.00,0.161713,2.45681,1.1723,0.249789,0.496387
938,2012-07-27,00:00:00.00,1.55276,2.40009,1.1667,0.246399,0.489367
939,2012-07-28,00:00:00.00,5.86871,2.36315,1.0902,0.244141,0.484228
940,2012-07-29,00:00:00.00,1.17004,2.34112,1.076,0.243697,0.481985
941,2012-07-30,00:00:00.00,0.0135173,2.32151,1.0166,0.24123,0.477769
942,2012-07-31,00:00:00.00,7.20817e-308,2.29479,0.9798,0.235947,0.469661
943,2012-08-01,00:00:00.00,0.0459142,2.26182,0.9826,0.231812,0.461412
944,2012-08-02,00:00:00.00,0.00474527,2.22655,0.9288,0.228915,0.454586
945,2012-08-03,00:00:00.00,0.000655167,2.19342,0.8722,0.225998,0.448675
946,2012-08-04,00:00:00.00,2.227e-308,2.1637,0.8495,0.223171,0.443031
947,2012-08-05,00:00:00.00,10.0253,2.14545,0.8269,0.223765,0.442297
948,2012-08-06,00:00:00.00,28.5931,2.87129,0.9543,0.483096,0.811908
949,2012-08-07,00:00:00.00,0.00140297,5.39941,1.0534,1.1422,1.81088
950,2012-08-08,00:00:00.00,0.000158189,8.89521,0.9571,1.35018,2.37085
951,2012-08-09,00:00:00.00,0.188759,9.994,0.8382,0.89353,2.00355
952,2012-08-10,00:00:00.00,4.81144,8.54749,0.9883,0.651004,1.54098
953,2012-08-11,00:00:00.00,13.624,8.00083,1.5489,0.87256,1.63375
954,2012-08-12,00:00:00.00,0.782749,9.88892,1.6594,1.35461,2.34457
955,2012-08-13,00:00:00.00,0.0407516,12.2396,1.4017,1.50318,2.78272
956,2012-08-14,00:00:00.00,1.84475,12.4309,1.3705,1.19189,2.5179
957,2012-08-15,00:00:00.00,5.00719,11.1168,2.0785,1.02693,2.1681
958,2012-08-16,00:00:00.00,0.582116,10.3213,2.6618,1.05192,2.0792
959,2012-08-17,00:00:00.00,0.0481623,10.0067,2.0785,1.02818,2.03647
960,2012-08-18,00:00:00.00,0.136898,9.52595,1.6254,0.952929,1.92914
961,2012-08-19,00:00:00.00,0.00129686,9.0766,1.4555,0.893733,1.81456
962,2012-08-20,00:00:00.00,0.33311,8.60483,1.2573,0.856157,1.72166
963,2012-08-21,00:00:00.00,0.512305,8.20799,1.1355,0.820183,1.64742
964,2012-08-22,00:00:00.00,1.71008,7.88623,1.0817,0.787308,1.57979
965,2012-08-23,00:00:00.00,0.241748,7.56947,1.1298,0.756778,1.51792
966,2012-08-24,00:00:00.00,0.00216946,7.27433,1.1129,0.728469,1.46011
967,2012-08-25,00:00:00.00,0.000222644,6.99767,1.0222,0.702088,1.40678
968,2012-08-26,00:00:00.00,0.000445996,6.754,0.9486,0.677478,1.35664
969,2012-08-27,00:00:00.00,8.51002e-308,6.53785,0.9203,0.654461,1.31018
970,2012-08-28,00:00:00.00,15.5322,6.45777,1.2856,0.680395,1.3339
971,2012-08-29,00:00:00.00,0.223243,6.70077,1.7868,0.77621,1.46858
972,2012-08-30,00:00:00.00,0.00101009,7.05907,1.4243,0.795219,1.53089
973,2012-08-31,00:00:00.00,0.00254941,7.08894,1.1412,0.70524,1.44202
974,2012-09-01,00:00:00.00,0.00421642,6.79409,0.9769,0.647291,1.33188
975,2012-09-02,00:00:00.00,10.1498,6.54805,0.8976,0.66262,1.30874
976,2012-09-03,00:00:00.00,16.8404,7.275,0.9118,0.946325,1.70479
977,2012-09-04,00:00:00.00,0.871834,10.2984,1.3026,1.50028,2.58437
978,2012-09-05,00:00:00.00,9.15168,14.2396,3.2281,1.80403,3.35201
979,2012-09-06,00:00:00.00,0.630699,16.8528,11.1852,1.85592,3.66793
980,2012-09-07,00:00:00.00,0.0919072,17.3477,9.0614,1.80078,3.54517
981,2012-09-08,00:00:00.00,18.0382,19.0203,6.0598,2.17244,4.22015
982,2012-09-09,00:00:00.00,25.8338,50.6752,10.1941,8.05545,14.0096
983,2012-09-10,00:00:00.00,0.0742456,117.184,12.9408,17.0421,30.0063
984,2012-09-11,00:00:00.00,0.0124295,155.704,30.8654,16.3087,32.8769
985,2012-09-12,00:00:00.00,2.81766e-308,130.908,28.2319,9.75874,22.4018
986,2012-09-13,00:00:00.00,0.000833152,79.8157,15.8858,6.96081,14.0759
987,2012-09-14,00:00:00.00,0.000234448,55.0627,8.0137,5.5993,11.2516
988,2012-09-15,00:00:00.00,1.90559,48.5371,5.2103,4.51212,9.28441
989,2012-09-16,00:00:00.00,0.155474,39.3637,3.7661,3.8544,7.71209
990,2012-09-17,00:00:00.00,0.00978744,34.1299,2.7977,3.31467,6.73672
991,2012-09-18,00:00:00.00,2.49604,29.8454,2.3191,2.94893,5.84447
992,2012-09-19,00:00:00.00,12.3173,28.7075,2.3956,3.04513,5.96475
993,2012-09-20,00:00:00.00,0.0630206,32.3988,2.557,3.75955,7.1909
