Time,SimQ_02GA010 [m3/s],ObsQ_02GA010 [m3/s],SimQ_02GA018 [m3/s],ObsQ_02GA018 [m3/s],SimQ_02GA038 [m3/s],ObsQ_02GA038 [m3/s],SimQ_02GA047 [m3/s],ObsQ_02GA047 [m3/s],SimQ_02GC010 [m3/s],ObsQ_02GC010 [m3/s],SimQ_02GD004 [m3/s],ObsQ_02GD004 [m3/s],SimQ_02GG002 [m3/s],ObsQ_02GG002 [m3/s],SimQ_02GG006 [m3/s],ObsQ_02GG006 [m3/s],SimQ_04159492 [m3/s],ObsQ_04159492 [m3/s],SimQ_04161820 [m3/s],ObsQ_04161820 [m3/s],SimQ_04164000 [m3/s],ObsQ_04164000 [m3/s],SimQ_04166100 [m3/s],ObsQ_04166100 [m3/s],SimQ_04196800 [m3/s],ObsQ_04196800 [m3/s],SimQ_04197100 [m3/s],ObsQ_04197100 [m3/s],SimQ_04207200 [m3/s],ObsQ_04207200 [m3/s],SimQ_02GB001 [m3/s],ObsQ_02GB001 [m3/s],SimQ_02GC007 [m3/s],ObsQ_02GC007 [m3/s],SimQ_02GC026 [m3/s],ObsQ_02GC026 [m3/s],SimQ_04166500 [m3/s],ObsQ_04166500 [m3/s],SimQ_04174500 [m3/s],ObsQ_04174500 [m3/s],SimQ_04176500 [m3/s],ObsQ_04176500 [m3/s],SimQ_04193500 [m3/s],ObsQ_04193500 [m3/s],SimQ_04195820 [m3/s],ObsQ_04195820 [m3/s],SimQ_04198000 [m3/s],ObsQ_04198000 [m3/s],SimQ_04199000 [m3/s],ObsQ_04199000 [m3/s],SimQ_04199500 [m3/s],ObsQ_04199500 [m3/s],SimQ_04200500 [m3/s],ObsQ_04200500 [m3/s],SimQ_04209000 [m3/s],ObsQ_04209000 [m3/s],SimQ_04212100 [m3/s],ObsQ_04212100 [m3/s],SimQ_04213500 [m3/s],ObsQ_04213500 [m3/s],SimQ_04214500 [m3/s],ObsQ_04214500 [m3/s],SimQ_04215000 [m3/s],ObsQ_04215000 [m3/s],SimQ_04215500 [m3/s],ObsQ_04215500 [m3/s],SimQ_02GB007 [m3/s],ObsQ_02GB007 [m3/s],SimQ_02GC002 [m3/s],ObsQ_02GC002 [m3/s],SimQ_02GC018 [m3/s],ObsQ_02GC018 [m3/s],SimQ_02GE007 [m3/s],ObsQ_02GE007 [m3/s],SimQ_02GG003 [m3/s],ObsQ_02GG003 [m3/s],SimQ_02GG009 [m3/s],ObsQ_02GG009 [m3/s],SimQ_02GG013 [m3/s],ObsQ_02GG013 [m3/s],SimQ_04159900 [m3/s],ObsQ_04159900 [m3/s],SimQ_04160600 [m3/s],ObsQ_04160600 [m3/s],SimQ_04165500 [m3/s],ObsQ_04165500 [m3/s],SimQ_04177000 [m3/s],ObsQ_04177000 [m3/s],SimQ_04208504 [m3/s],ObsQ_04208504 [m3/s],SimQ_04213000 [m3/s],ObsQ_04213000 [m3/s]
2010-03-17 00:00:00,19.8923,69.1,6.70377,29.1,3.1804200000000002,17.9,18.4636,64.8,6.27491,13.7,3.9046199999999995,15.1,13.5127,44.9,4.3825,12.4,13.3027,30.299,0.40713499999999997,17.6414,20.5491,25.4285,3.91105,2.945,11.0546,34.8297,7.52906,10.5056,5.35032,6.0032,170.46,363.0,6.8425199999999995,18.3,12.7907,31.5,6.706910000000001,7.5323,3.2751099999999997,48.1386,17.1443,102.22399999999999,258.404,705.09,25.9353,41.0594,80.5336,143.85,16.506,20.5297,16.5523,23.0782,25.479,31.998,15.450999999999999,21.3509,43.6836,106.18799999999999,27.8016,62.8634,9.89065,,6.7701,11.9214,8.7427,19.5953,11.6867,53.0,4.59146,9.93,3.73536,9.01,4.17765,2.89,24.386999999999997,84.5,10.777000000000001,45.0,4.03671,13.9,4.1386199999999995,14.1018,4.28627,12.9974,33.1456,62.5802,6.12981,15.3477,15.8775,87.4991,9.18637,17.4998
2010-03-18 00:00:00,14.4907,41.5,4.77184,18.6,2.65731,12.8,15.3749,43.7,4.72778,9.28,2.62244,9.95,10.8557,26.7,3.1431299999999998,6.92,10.1268,18.6608,0.199903,15.2061,17.0582,20.8695,3.3071599999999997,2.4239,8.83185,14.838,5.772819999999999,5.2669,4.62864,4.0776,133.94899999999998,283.0,6.12465,22.9,10.0319,23.1,5.52899,5.4085,3.15844,43.8911,15.7232,97.6931,224.00900000000001,563.505,20.7332,23.8711,58.7238,94.5783,13.0282,12.9691,11.404000000000002,13.5071,15.0776,17.8679,13.0681,14.9796,36.711,80.703,23.3071,55.2179,7.03413,,4.8267,8.4101,6.819030000000001,16.5087,8.4733,31.1,3.48527,6.7,2.8114,5.89,3.52625,2.03,19.0399,50.6,7.92747,26.7,2.9524,6.84,3.6028800000000003,9.3729,3.4163,8.3252,28.555999999999997,43.8911,5.21353,9.1463,15.0547,76.1723,6.40163,12.2895
2010-03-19 00:00:00,11.2125,31.1,4.18506,13.4,2.18011,8.5,13.5135,29.5,4.02105,7.2,2.03211,7.64,9.309560000000001,17.8,2.544,4.58,8.23124,13.2523,0.0134806,13.3372,14.9669,18.320999999999998,2.79832,2.1492,7.6592,7.9004,4.89256,3.5396,4.06369,3.2564,101.32700000000001,226.0,5.3697099999999995,21.0,8.57965,16.7,4.72015,4.4457,3.15322,40.7763,14.7635,80.9862,185.74,438.911,17.9795,15.9707,46.9772,58.0495,10.2388,9.3446,8.844560000000001,9.1747,11.3222,12.2046,10.8408,12.1196,32.3514,60.0317,20.7119,50.1208,6.13607,,4.53787,6.8527,6.03146,14.5832,6.39853,21.7,2.71621,5.12,2.25775,4.5,2.96349,1.61,15.8876,29.9,6.13373,13.5,2.39625,3.66,3.1888400000000003,6.8527,2.90096,6.2014,25.4577,35.6792,4.64576,6.4562,14.2543,63.7129,5.09034,9.0048
2010-03-20 00:00:00,9.48321,25.5,3.6897800000000003,9.64,2.0293099999999997,6.0,12.4501,24.8,3.46614,6.02,1.72205,6.03,8.24388,12.7,2.16425,3.32,7.1535899999999994,10.2507,0.0136262,11.978,13.5422,16.3671,2.4048599999999998,1.8944,6.709630000000001,5.2953,4.15137,2.7864,3.6992599999999998,2.7411,86.1211,144.0,5.0086699999999995,13.6,7.58811,13.4,4.026269999999999,3.8228,3.14563,37.9446,14.187999999999999,62.5802,160.911,362.45599999999996,15.7253,11.7798,39.9053,38.7941,8.70589,7.3624,7.22664,6.9376,8.974689999999999,9.118,9.55511,10.5056,28.9315,35.9624,18.2185,47.2891,4.70621,,3.5086,5.805,5.043769999999999,13.224,5.33285,19.9,2.38623,4.02,1.8908900000000002,3.53,2.60034,1.15,13.8705,21.6,5.128019999999999,8.87,2.01563,2.16,2.85711,5.4652,2.53986,5.0687,22.9882,30.0159,4.18419,5.0121,14.0246,50.1208,4.18339,7.1075
2010-03-21 00:00:00,8.41612,21.6,3.42119,7.16,1.81142,4.5,11.5533,21.5,3.08835,5.06,1.5228899999999999,4.79,7.33697,9.21,1.89514,2.44,6.1313699999999995,7.957000000000001,0.00602846,10.9869,12.6536,14.385,2.14982,1.6792,5.92847,4.2192,3.6234900000000003,2.2738,3.37019,2.3928,76.3004,107.0,4.81418,11.4,6.804410000000001,11.1,3.6528199999999997,3.4547,3.1808099999999997,35.3961,13.7599,47.5723,144.923,262.78,14.0399,9.1463,34.2167,27.5523,7.21955,6.2863,6.17324,5.2953,7.154260000000001,6.9943,8.23546,9.4012,26.2331,21.5774,16.6923,42.4753,4.29513,,3.5259099999999997,4.8139,4.68571,11.4683,4.57584,18.2,1.95828,3.27,1.6302,2.8,2.25058,0.838,12.3086,15.5,4.42903,6.56,1.74797,1.4,2.60565,4.4174,2.25494,4.1059,21.1671,25.5984,3.8292300000000004,3.8794,13.4039,38.5109,3.59934,5.805
2010-03-22 00:00:00,7.6321699999999995,18.0,3.28995,5.65,1.7094799999999999,3.6,10.8219,18.4,2.78762,4.3,1.38673,3.9,6.658589999999999,7.23,1.6946,1.82,5.51766,6.6261,0.00623915,10.0808,12.022,13.0541,2.0012,1.515,5.3172,3.1432,3.20535,1.9001,3.15636,1.9709,69.2002,92.4,4.6519699999999995,10.2,6.18202,9.34,3.35595,3.1432,3.22816,32.8475,13.3346,37.6614,131.808,209.828,12.724,6.7677,29.8371,21.266,6.41266,5.4368,5.26128,4.2758,5.95354,5.6634,7.43174,8.5234,23.941,15.999,15.1218,35.1129,3.46918,,2.85585,3.8794,4.06343,8.042,4.07658,16.6,1.83762,2.73,1.43708,2.29,2.02516,0.6459999999999999,11.0827,11.7,3.9524,4.97,1.54862,0.937,2.42917,3.6812,2.03177,3.3131,19.6657,22.5968,3.5263699999999996,3.0582,13.2125,32.5644,3.19238,4.8139
2010-03-23 00:00:00,7.293819999999999,15.1,3.28344,4.61,1.7026299999999999,3.01,10.482999999999999,14.9,2.57985,3.89,1.50516,3.5,6.37475,6.05,1.59168,1.47,4.970680000000001,5.8899,0.00619627,9.6277,11.7017,12.3745,1.9091200000000002,1.413,5.47128,2.7835,4.05157,2.0247,5.44526,6.2297,63.9128,81.4,4.51109,9.47,5.75588,8.14,3.2316700000000003,2.9166,3.27903,30.5822,12.9833,31.998,122.50200000000001,171.88299999999998,12.5629,5.4935,29.936,18.944000000000003,8.15896,6.9093,7.61672,5.0404,10.0628,7.6739,16.3583,16.9618,31.538,23.4463,18.7,40.4931,4.03099,,5.15511,8.2685,6.2173,14.9796,3.7522699999999998,15.1,2.0872900000000003,2.54,1.43747,2.04,1.81034,0.531,10.4173,9.67,3.6166300000000002,3.8,1.49494,0.6729999999999999,2.28488,3.1998,1.86185,2.7807,18.6408,20.8129,3.3392199999999996,2.8883,26.6267,50.403999999999996,4.54366,5.805
2010-03-24 00:00:00,7.52451,14.1,3.45246,4.32,1.7615299999999998,2.8,10.4361,11.8,2.65092,3.84,1.75785,3.59,6.34366,5.45,1.6656400000000002,1.28,4.6327,5.4368,0.00634169,9.203,11.4416,12.7992,1.81732,1.4951,7.2304699999999995,10.1374,5.83941,4.1626,6.95062,12.9691,61.793,71.2,4.48615,9.24,5.7476199999999995,7.74,3.0673,3.1998,3.30745,28.3168,12.7192,28.8832,122.12,143.566,14.4863,7.6172,38.6575,31.1485,10.4608,17.4715,12.5691,13.2806,21.8438,27.1559,21.2781,35.3961,46.4182,50.6872,24.338,73.3406,6.13652,,10.7045,21.6341,10.8115,27.3258,3.53599,13.6,2.61565,2.54,1.7617200000000002,2.1,1.6787,0.639,10.3525,8.82,3.5089300000000003,3.11,1.5766799999999999,0.545,2.13988,2.86,1.71345,2.4975,17.7508,20.9261,3.24626,2.8175,36.8353,117.23200000000001,8.76497,14.838
2010-03-25 00:00:00,7.688689999999999,12.8,3.44725,3.96,1.6624700000000001,2.58,10.1171,11.7,2.80306,4.44,1.70032,3.15,5.9934,5.1,1.6570099999999999,1.11,4.325019999999999,4.9838,0.00328271,8.2119,11.1145,10.9869,1.72681,1.2997,8.16458,14.5549,5.78362,3.1432,5.33426,6.0598,60.0367,63.7,4.56586,8.95,5.905880000000001,7.87,2.96909,2.86,3.3155099999999997,23.5596,12.4719,26.3913,127.301,174.715,15.6358,12.9974,46.6363,45.5901,8.682939999999999,11.7515,12.0657,14.5549,24.5002,38.5109,14.0169,18.4626,46.8543,53.5188,23.1214,63.4297,7.0044,,11.3305,18.3776,11.1809,23.7295,3.32545,12.1,2.2653,2.39,1.8561299999999998,1.84,1.5038200000000002,0.5329999999999999,9.888589999999999,7.94,3.42306,2.65,1.53225,0.49,1.99558,2.625,1.58228,2.2738,16.8355,18.3776,3.09524,2.3305,25.6602,58.3327,11.1619,14.1867
2010-03-26 00:00:00,7.36963,11.6,3.26076,3.45,1.54108,2.15,9.47206,11.8,2.6637,4.17,1.46681,2.76,5.451219999999999,4.59,1.4707299999999999,0.9129999999999999,4.05884,4.5024,0.00312797,6.881,10.8368,9.8826,1.64605,1.2459,8.012830000000001,7.9004,6.44273,2.3418,7.52418,5.2386,57.4651,59.8,4.56038,8.69,5.69709,8.08,2.83816,2.6731,3.33892,21.180999999999997,12.4661,24.9188,133.306,190.00599999999997,17.7784,9.7976,48.993,42.7584,15.7581,8.3818,14.9776,9.0897,27.9829,18.5475,26.1333,14.0168,51.8813,41.0594,32.9987,43.3248,8.3575,,11.2253,6.5695,13.8001,10.5339,3.05322,10.8,1.91457,2.03,1.6034700000000002,1.61,1.42507,0.48700000000000004,9.05451,7.19,3.16623,2.3,1.3578299999999999,0.43,1.8625200000000002,2.3956,1.46961,2.036,16.0048,15.8291,3.3374599999999996,3.9927,35.073,49.5545,12.7276,9.3729
2010-03-27 00:00:00,6.830830000000001,10.2,3.0604,3.0,1.47635,1.74,8.90778,11.1,2.3575,3.56,1.31949,2.39,5.03613,4.13,1.3292,0.797,3.80211,4.0776,0.00277755,6.4562,10.6577,8.8915,1.61542,1.2035,10.6729,5.4935,8.787930000000001,2.4409,8.83238,7.1358,54.3945,54.6,4.40376,8.49,5.223269999999999,7.27,2.8026400000000002,2.6816,3.39402,20.8978,13.1508,24.125999999999998,147.281,221.155,27.7413,12.9974,60.7155,33.1307,23.5429,9.8543,22.3825,10.4772,42.207,19.5669,32.6722,22.9366,67.346,44.4574,40.9555,51.2535,9.94547,,11.7697,5.7766,15.5526,12.2612,2.8077099999999997,9.55,1.62332,1.74,1.41625,1.36,1.32692,0.534,8.2501,6.4,2.8670400000000003,1.91,1.23242,0.35700000000000004,1.743,2.1521,1.37235,1.716,15.3747,14.3283,4.16819,5.6917,44.8141,62.5802,16.4076,9.0048
2010-03-28 00:00:00,6.41484,9.16,2.9260599999999997,2.55,1.42123,1.39,8.51286,10.0,2.12902,3.04,1.2317200000000001,2.02,4.7089099999999995,3.74,1.2307,0.9470000000000001,3.59685,3.7661,0.00272074,5.5784,10.5068,7.7305,1.60961,1.0817,12.4263,10.7887,8.17274,4.5024,6.481330000000001,4.6156,51.7256,47.9,4.21101,8.36,4.80123,6.23,2.7629900000000003,2.322,3.42789,19.9917,13.8482,24.2109,167.3,278.921,33.866,16.2256,71.9943,31.998,17.6846,14.838,18.9577,16.7636,37.4227,26.6462,20.7513,15.2628,59.7497,42.4753,29.6746,33.1307,7.45051,,7.101319999999999,3.9644,9.78535,6.6545,2.61199,8.35,1.53014,1.48,1.27165,1.19,1.2356200000000002,0.413,7.668710000000001,5.74,2.63515,1.56,1.1455899999999999,0.327,1.63645,1.9454,1.2880200000000002,1.4385,14.8058,12.2612,4.29667,4.8422,31.9684,48.9881,14.4927,11.1002
2010-03-29 00:00:00,6.41446,8.34,3.3551,2.35,1.9240400000000002,1.5,8.495510000000001,9.42,2.5398400000000003,2.96,1.63947,2.01,5.3428,3.52,1.35911,0.9159999999999999,3.92741,3.6529,0.235985,6.1448,13.635,9.5711,1.8419599999999998,1.6707,10.6202,15.2628,7.678780000000001,5.182,6.50333,5.4652,51.2023,45.5,4.15141,7.85,5.19347,5.84,3.59778,2.8062,4.110130000000001,17.6414,14.0772,24.3808,182.128,270.992,33.2443,12.7992,67.6734,53.5188,21.5027,16.7919,18.1406,13.9885,27.4468,21.5208,18.3052,13.8186,49.2344,31.4317,25.0162,28.6,6.3695900000000005,,6.74308,3.8511,8.86076,6.1731,2.52305,7.19,3.5072900000000002,1.56,2.69982,1.23,1.8748099999999999,0.5760000000000001,8.2799,5.44,2.64342,1.5,1.27562,0.303,1.63681,1.8208,1.39493,1.413,17.252,13.5638,4.34185,5.0404,32.484,45.8733,9.55725,6.881
2010-03-30 00:00:00,6.9049,8.98,4.35201,2.71,2.59669,1.8,9.07188,10.8,3.4100800000000002,3.92,2.2974,2.54,6.676419999999999,3.8,2.24673,0.929,4.96749,4.559,0.26145999999999997,7.4756,16.4455,12.3745,2.14265,2.4692,10.4079,22.2287,9.90099,14.5265,6.56238,7.5606,54.1986,49.3,4.48463,8.47,6.67121,7.9,4.42765,5.6634,4.71363,19.3404,15.0899,24.4091,199.22,546.515,43.0391,68.8099,68.6741,117.79799999999999,29.1439,43.0416,23.7058,26.0232,31.1802,33.696999999999996,16.9272,24.8056,49.801,37.0951,25.8808,31.998,6.16794,,6.97697,8.6083,9.133,13.7903,2.59361,6.13,5.12341,2.53,3.66614,2.71,2.2017599999999997,2.45,10.0943,6.02,3.27365,1.68,1.72757,0.299,1.8026,2.0983,1.72426,2.0416,19.8602,20.0483,5.36677,7.3057,35.0853,60.0317,8.48971,7.1075
2010-03-31 00:00:00,7.31659,9.2,4.4703599999999994,2.8,2.33688,1.68,9.52379,10.1,3.43471,4.62,2.23616,2.39,6.6154399999999995,4.32,2.63655,0.935,5.53867,4.6723,0.0274301,6.1448,14.7778,8.7782,2.22612,1.7868,10.6696,25.5701,9.98277,8.7782,5.29022,4.8139,57.8608,49.7,4.91137,8.41,7.21565,9.0,4.30806,3.9077,4.3471400000000004,19.7935,16.164,25.1454,220.765,705.09,47.3076,76.4555,75.0816,122.329,21.9046,21.7757,19.3955,22.965,27.0841,33.9802,13.259,15.6875,43.7069,38.5109,24.8283,28.2602,5.32146,,5.42594,5.3236,7.73688,8.9198,2.59919,5.38,3.62584,2.61,2.76166,2.52,1.6560700000000002,1.88,10.605,6.34,3.84571,1.66,1.8609200000000001,0.33399999999999996,1.88942,2.3645,1.83372,2.6986,18.3575,16.1406,5.48005,6.6828,29.7824,45.306999999999995,7.82464,10.0242
2010-04-01 00:00:00,7.207889999999999,8.8,3.73078,2.65,1.8848599999999998,1.45,9.20077,8.82,2.84957,4.05,1.7704799999999998,2.22,5.69781,4.08,2.04905,0.773,5.089090000000001,4.3608,0.00308971,5.8333,13.3394,7.7588,2.17714,1.4527,8.93497,15.376,7.5705100000000005,4.3042,4.5742199999999995,3.3131,58.2031,44.9,4.8712,8.29,6.40653,8.49,4.0584,2.8883,3.9942599999999997,19.3687,15.6999,25.4852,221.521,523.862,35.1379,33.4139,65.7115,84.9505,14.6265,12.0913,11.8238,11.3267,16.4005,16.7919,11.2749,11.6665,36.3491,30.5822,21.1278,23.6446,4.52217,,4.38374,3.8511,6.20613,5.9749,2.43341,5.07,2.5979400000000004,2.12,2.18743,1.96,1.50696,1.17,9.4749,6.37,3.61165,1.63,1.54999,0.376,1.80296,2.2569,1.6469599999999998,2.2399,16.7577,14.1301,4.60002,4.8705,27.5216,35.9624,6.098990000000001,6.9943
2010-04-02 00:00:00,6.74223,8.07,3.3250699999999997,2.44,1.7366,1.3,8.52897,8.05,2.48164,3.62,1.49241,2.0,5.14984,3.74,1.66498,0.684,4.43032,3.8794,0.00321876,5.5501,12.3739,7.3341,1.98827,1.2658,7.4031899999999995,7.5889,5.768330000000001,3.0865,4.06406,2.6505,55.4939,42.0,4.53069,8.05,5.6123400000000006,7.14,3.68835,2.6023,3.8667199999999995,18.7458,14.6491,24.7489,195.827,368.119,25.8347,19.1988,49.7252,54.9347,11.664000000000001,8.6933,8.90297,7.5889,11.3303,10.6471,9.654639999999999,9.741,32.173,23.3048,18.3986,20.9828,3.83961,,3.7296199999999997,3.2564,5.27904,4.8988,2.26226,4.67,2.16477,1.83,1.83145,1.57,1.37489,0.856,8.2708,5.83,3.10655,1.51,1.33056,0.35700000000000004,1.6912900000000002,2.0501,1.47823,1.9539,15.8957,12.7426,4.103219999999999,3.8511,26.2124,30.5822,4.68403,5.1537
2010-04-03 00:00:00,6.27079,7.79,3.15797,2.22,1.59279,1.12,8.021289999999999,7.67,2.25855,3.22,1.3427200000000001,1.84,4.74231,3.49,1.45353,0.631,4.06628,3.6246,0.00291365,5.4368,11.5271,7.2774,1.75761,1.1751,6.5482,4.9554,4.823180000000001,2.3871,3.68132,2.2144,52.1826,38.5,4.2587,7.6,5.128830000000001,6.14,3.26595,2.3418,3.8092300000000003,17.0467,13.9251,23.0782,165.976,230.782,22.0107,13.0824,40.6945,35.6792,9.4689,6.7677,7.38828,5.5784,9.08051,7.7588,8.49976,8.5517,28.8137,17.4149,16.9339,19.1705,3.37135,,3.26875,2.8289,4.6214699999999995,4.3325,2.13365,4.2,1.86451,1.51,1.57581,1.36,1.26481,0.6729999999999999,7.58551,5.29,2.75825,1.32,1.2240799999999998,0.32299999999999995,1.5888,1.8661,1.3708799999999999,1.7273,15.0638,12.1479,3.7621800000000003,3.1432,24.8888,24.579,3.9049199999999997,4.1909
2010-04-04 00:00:00,5.95735,7.17,2.97349,2.01,1.4985,0.973,7.670730000000001,7.49,2.0847599999999997,2.94,1.23003,1.72,4.428059999999999,3.35,1.2919,0.586,3.78379,3.3697,0.00318287,4.9838,11.0004,6.6828,1.58023,1.0817,5.79669,3.6529,4.09973,1.8434,3.3806800000000004,1.8661,49.5566,37.0,4.0949,7.18,4.80411,5.55,2.95202,2.2455,3.79414,12.4028,13.3705,21.5774,145.317,187.174,18.6163,9.741,35.0666,25.5418,7.96709,5.7483,6.1693,4.4457,7.18583,6.0881,7.497739999999999,7.8154,26.1292,14.2151,15.161,17.7263,2.9442,,2.88727,2.4636,4.0814,3.8511,2.02567,3.94,1.62719,1.37,1.38247,1.23,1.16573,0.54,7.051489999999999,4.87,2.521,1.2,1.12427,0.273,1.49561,1.5801,1.2767600000000001,1.6056,14.4522,11.2984,3.4535400000000003,2.6221,23.7598,22.7101,3.39415,3.6246
2010-04-05 00:00:00,5.72905,6.7,2.83061,1.84,1.41259,0.8809999999999999,7.37604,7.44,1.93088,2.72,1.14437,1.76,4.13936,3.12,1.1612,0.5379999999999999,3.5199599999999998,3.1715,0.00294443,5.5218,10.5522,6.7677,1.47318,1.0109,5.19383,2.86,3.5517199999999995,1.5376,3.1459099999999998,1.6339,47.5393,36.5,3.9701699999999995,6.89,4.48736,5.02,2.72218,2.0586,3.7993699999999997,12.7143,12.8573,20.02,131.619,143.85,16.2412,7.3624,30.334,19.5103,6.81302,4.9271,5.252190000000001,3.6529,5.9328,4.9838,6.74757,7.0509,23.8257,12.2612,14.1619,16.5937,2.64467,,2.60334,2.0841,3.6738699999999995,3.3414,1.92917,3.8,1.4474200000000002,1.3,1.23158,1.11,1.0820100000000001,0.435,6.595910000000001,4.53,2.31878,1.1,1.03377,0.262,1.41115,1.464,1.19715,1.3592,13.874,10.817,3.21013,2.2002,22.7457,19.3121,3.00256,3.0582
2010-04-06 00:00:00,5.53136,6.23,2.71896,1.69,1.34656,0.778,7.1103,7.41,1.7993400000000002,2.52,1.07691,1.58,3.8943,2.93,1.0540399999999999,0.49700000000000005,3.3054699999999997,2.9166,0.013938800000000001,5.9182,10.5206,7.6172,1.4279899999999999,1.161,4.72176,2.3022,3.13397,1.3535,2.94507,1.6282,45.854,35.3,3.8561199999999998,6.62,4.238090000000001,4.64,2.6187099999999996,2.2767,3.8100400000000003,13.4505,12.3915,18.5475,119.99700000000001,118.931,14.4295,5.7483,26.7755,16.1689,5.9675199999999995,4.4741,4.522069999999999,3.1149,5.0089,4.1909,6.075,6.6828,21.9331,11.2701,12.9351,15.5176,2.35849,,2.35648,1.801,3.3181800000000004,3.0016,1.84165,3.52,1.29677,1.09,1.11015,1.03,1.00544,0.361,6.18818,4.18,2.14621,1.02,0.955405,0.228,1.3345799999999999,1.43,1.12873,1.2459,13.6459,11.6665,2.99045,1.8378,21.8294,15.7158,2.6964599999999996,2.7439
2010-04-07 00:00:00,6.4522900000000005,7.98,4.5248099999999996,2.17,2.7819,2.1,7.49987,9.96,2.52739,2.86,3.00608,2.98,6.3453599999999994,7.28,1.8627599999999997,1.67,6.37378,7.5606,1.11809,10.5622,18.4338,14.5265,1.95262,2.5457,4.3112,1.8746,2.79641,1.2997,2.77243,1.6311,48.3719,41.9,3.90058,7.24,4.91209,5.56,4.00088,4.6156,4.6851199999999995,14.838,11.9897,17.1883,109.806,88.9149,12.9567,4.8988,23.8183,14.4982,5.25723,4.5307,3.94452,3.0299,4.34037,3.8511,5.55081,6.4562,20.2509,9.203,14.2853,16.2822,2.25241,,3.4273,2.1747,4.46419,3.2564,2.12311,4.46,6.00729,3.6,3.63691,2.51,0.939944,0.409,8.172880000000001,5.98,2.75687,3.54,1.7765799999999998,0.691,2.12452,6.1731,2.40523,5.9182,21.1552,24.1826,2.8202,1.7556,20.9009,13.5921,2.4514299999999998,4.3891
2010-04-08 00:00:00,10.7763,11.4,8.63461,3.64,5.035019999999999,2.8,9.10528,11.1,6.67069,5.83,7.773460000000001,5.88,13.7307,21.9,9.00803,8.74,16.1164,20.1899,2.42002,11.0436,31.0571,21.0111,3.01048,3.4547,3.9459,1.6452,2.56488,1.2374,2.62186,1.5008,62.0489,51.9,4.865130000000001,9.11,9.55764,8.77,6.91412,6.0598,6.8654,15.9141,12.8254,16.8485,113.706,75.60600000000001,14.7029,4.7289,21.4528,12.9691,4.689769999999999,4.1909,3.4954300000000003,2.7779,3.80652,3.4547,5.07257,6.1164,18.8187,8.0986,14.8801,17.0184,2.15021,,4.50129,3.0299,5.06545,3.9077,3.59555,8.6,20.0755,13.8,13.5376,7.84,3.25142,0.927,17.1985,30.1,7.9473899999999995,13.4,6.21339,10.4,4.85388,17.3865,6.14539,24.3242,33.6291,41.9089,5.38806,5.8616,20.0604,12.2329,2.2506,4.3608
2010-04-09 00:00:00,19.5617,24.1,13.8263,16.4,7.932980000000001,17.1,12.2179,20.3,13.9487,24.3,13.1318,23.5,22.1397,53.0,15.3633,17.3,21.2922,21.719,1.6474900000000001,10.0242,30.9748,28.0903,3.6495300000000004,4.5873,4.0913900000000005,3.398,4.0618099999999995,1.8887,2.6259099999999997,1.8944,91.5379,85.4,7.429760000000001,13.4,19.4635,33.0,7.91563,11.8648,7.69545,16.7919,17.2111,25.2586,170.736,399.267,29.8782,42.7584,22.416,33.9802,6.04534,8.3818,3.6677,3.2848,3.5690800000000005,4.5873,4.80809,6.0881,18.8609,11.4683,19.7125,17.0751,2.2860099999999997,,5.21619,5.7766,6.44758,6.343,6.57292,18.2,33.9105,70.1,25.8516,51.3,7.62276,22.9,30.6095,77.6,16.1362,27.1,11.4597,22.0,6.52589,18.0095,7.831180000000001,18.859,35.0909,70.7921,12.2199,42.1921,19.3308,18.7741,2.40677,3.8511
2010-04-10 00:00:00,26.7989,48.8,15.1147,27.3,8.52939,14.4,15.0814,23.5,16.0033,27.8,12.7373,29.5,24.8066,45.9,13.172,20.7,16.0735,20.7279,0.354788,10.4489,23.1361,15.0362,3.7235300000000002,2.4862,5.4541699999999995,5.6917,6.826789999999999,3.1998,2.6155,1.7103,124.109,154.0,10.6569,15.1,26.2317,50.6,7.0269699999999995,5.5784,6.635610000000001,17.783,21.62,38.5109,286.978,722.08,52.4151,93.7288,30.5326,56.3505,7.749460000000001,10.1657,4.32482,3.9927,3.5975599999999996,4.5873,4.54751,5.1537,19.8363,9.203,23.4674,17.9812,2.38763,,5.48412,5.5501,7.44383,6.5129,8.95882,23.1,25.6564,28.1,20.0486,23.0,7.932519999999999,12.5,37.8669,93.3,19.773,33.4,11.3827,28.4,5.532430000000001,13.3656,5.9093800000000005,10.8454,29.3516,49.5545,13.8717,47.2891,18.7718,19.4537,2.9840299999999997,6.2297
