time,date,hour,precip [mm/day],02GD004 [m3/s],02GD004 (observed) [m3/s]
891,2012-06-10,00:00:00.00,5.62834,5.15065,1.18
892,2012-06-11,00:00:00.00,0.220422,5.07556,1.01
893,2012-06-12,00:00:00.00,0.351682,4.9675,0.837
894,2012-06-13,00:00:00.00,3.01107,4.85783,0.811
895,2012-06-14,00:00:00.00,0.12795,4.75339,0.75
896,2012-06-15,00:00:00.00,0,4.6538,0.642
897,2012-06-16,00:00:00.00,0.000616075,4.5587,0.592
898,2012-06-17,00:00:00.00,0,4.4678,0.567
899,2012-06-18,00:00:00.00,3.91793,4.3808,0.531
900,2012-06-19,00:00:00.00,0.881322,4.29746,0.573
901,2012-06-20,00:00:00.00,0.0183229,4.21753,0.527
902,2012-06-21,00:00:00.00,0,4.1408,0.493
903,2012-06-22,00:00:00.00,18.0077,4.70172,0.501
904,2012-06-23,00:00:00.00,0.98393,5.4945,0.645
905,2012-06-24,00:00:00.00,0.014882,5.13164,0.544
906,2012-06-25,00:00:00.00,0.596433,4.5285,0.433
907,2012-06-26,00:00:00.00,1.88542,4.43852,0.435
908,2012-06-27,00:00:00.00,0.00513925,4.35239,0.406
909,2012-06-28,00:00:00.00,0.00931617,4.26986,0.379
910,2012-06-29,00:00:00.00,0.00550532,4.19071,0.368
911,2012-06-30,00:00:00.00,0.000788511,4.11472,0.336
912,2012-07-01,00:00:00.00,0.000901391,4.04169,0.321
913,2012-07-02,00:00:00.00,6.90727e-308,3.97144,0.298
914,2012-07-03,00:00:00.00,0.00072347,3.9038,0.289
915,2012-07-04,00:00:00.00,2.83316,3.83864,0.283
916,2012-07-05,00:00:00.00,3.27798,3.7758,0.315
917,2012-07-06,00:00:00.00,0.152429,3.71517,0.403
918,2012-07-07,00:00:00.00,0.0260312,3.65661,0.334
919,2012-07-08,00:00:00.00,0,3.60002,0.297
920,2012-07-09,00:00:00.00,0.00384135,3.54529,0.272
921,2012-07-10,00:00:00.00,0.0006492,3.49233,0.264
922,2012-07-11,00:00:00.00,0.0424356,3.44105,0.253
923,2012-07-12,00:00:00.00,4.555e-308,3.39136,0.24
924,2012-07-13,00:00:00.00,0,3.34318,0.231
925,2012-07-14,00:00:00.00,0.106095,3.29644,0.229
926,2012-07-15,00:00:00.00,0.0716074,3.25108,0.229
927,2012-07-16,00:00:00.00,3.06169,3.20704,0.228
928,2012-07-17,00:00:00.00,1.31738,3.16424,0.223
929,2012-07-18,00:00:00.00,0.0289621,3.12264,0.211
930,2012-07-19,00:00:00.00,0.219256,3.08219,0.194
931,2012-07-20,00:00:00.00,0.466688,3.04283,0.176
932,2012-07-21,00:00:00.00,1.39472,3.00451,0.187
933,2012-07-22,00:00:00.00,0,2.9672,0.186
934,2012-07-23,00:00:00.00,0.31963,2.93084,0.168
935,2012-07-24,00:00:00.00,0.297437,2.89541,1.26
936,2012-07-25,00:00:00.00,0.0102159,2.86086,0.73
937,2012-07-26,00:00:00.00,0.000458116,2.82716,0.355
938,2012-07-27,00:00:00.00,13.3938,3.12222,0.34
939,2012-07-28,00:00:00.00,4.91459,3.60542,0.484
940,2012-07-29,00:00:00.00,0.824179,3.42506,0.463
941,2012-07-30,00:00:00.00,0.00138264,3.05335,0.38
942,2012-07-31,00:00:00.00,0,3.0142,0.293
943,2012-08-01,00:00:00.00,0.127718,2.97611,0.268
944,2012-08-02,00:00:00.00,0.00405396,2.93901,0.265
945,2012-08-03,00:00:00.00,0,2.90289,0.266
946,2012-08-04,00:00:00.00,0.0452264,2.86768,0.266
947,2012-08-05,00:00:00.00,0,2.83336,0.267
948,2012-08-06,00:00:00.00,4.00891,2.79989,0.257
949,2012-08-07,00:00:00.00,0.0151794,2.76723,0.242
950,2012-08-08,00:00:00.00,0,2.73536,0.181
951,2012-08-09,00:00:00.00,0.253968,2.70425,0.157
952,2012-08-10,00:00:00.00,10.0113,2.8648,0.162
953,2012-08-11,00:00:00.00,27.3904,4.28486,0.277
954,2012-08-12,00:00:00.00,5.76344,5.73827,0.594
955,2012-08-13,00:00:00.00,4.84414,4.95343,0.71
956,2012-08-14,00:00:00.00,0.524522,3.88863,0.538
957,2012-08-15,00:00:00.00,12.0811,4.13005,0.455
958,2012-08-16,00:00:00.00,0.131646,4.55352,0.573
959,2012-08-17,00:00:00.00,0.101163,4.34763,0.506
960,2012-08-18,00:00:00.00,3.06535,3.99418,0.464
961,2012-08-19,00:00:00.00,0.0575985,3.92317,0.379
962,2012-08-20,00:00:00.00,0.00909379,3.85489,0.314
963,2012-08-21,00:00:00.00,0.0256041,3.78917,0.291
964,2012-08-22,00:00:00.00,0.0148516,3.72587,0.285
965,2012-08-23,00:00:00.00,0.00230593,3.66484,0.284
966,2012-08-24,00:00:00.00,0,3.60596,0.284
967,2012-08-25,00:00:00.00,0,3.5491,0.283
968,2012-08-26,00:00:00.00,0,3.49416,0.276
969,2012-08-27,00:00:00.00,0.0123266,3.44105,0.267
970,2012-08-28,00:00:00.00,4.196,3.40373,0.248
971,2012-08-29,00:00:00.00,0.0552262,3.37025,0.235
972,2012-08-30,00:00:00.00,0.0189849,3.32375,0.24
973,2012-08-31,00:00:00.00,0,3.27604,0.246
974,2012-09-01,00:00:00.00,0,3.22979,0.227
975,2012-09-02,00:00:00.00,0.00265692,3.18492,0.201
976,2012-09-03,00:00:00.00,0.0026718,3.14138,0.177
977,2012-09-04,00:00:00.00,0.0797393,3.09909,0.164
978,2012-09-05,00:00:00.00,19.0758,3.73331,0.228
979,2012-09-06,00:00:00.00,0.0972266,4.61509,0.698
980,2012-09-07,00:00:00.00,0.223474,4.21227,0.322
981,2012-09-08,00:00:00.00,0.0362649,3.55455,0.238
982,2012-09-09,00:00:00.00,27.6798,4.73536,0.448
983,2012-09-10,00:00:00.00,3.54292,6.39608,0.673
984,2012-09-11,00:00:00.00,0.165457,5.72643,0.43
985,2012-09-12,00:00:00.00,0.000363402,4.55671,0.316
986,2012-09-13,00:00:00.00,0,4.46226,0.239
987,2012-09-14,00:00:00.00,0,4.37204,0.218
988,2012-09-15,00:00:00.00,6.20683,4.3692,0.252
989,2012-09-16,00:00:00.00,0.0558261,4.42355,0.3
990,2012-09-17,00:00:00.00,0.0012029,4.35282,0.276
991,2012-09-18,00:00:00.00,0.000389371,4.22809,0.219
992,2012-09-19,00:00:00.00,33.1253,5.87241,0.394
993,2012-09-20,00:00:00.00,0.315342,8.07657,0.617
994,2012-09-21,00:00:00.00,3.728,7.20476,0.458
995,2012-09-22,00:00:00.00,0.17998,5.74382,0.39
996,2012-09-23,00:00:00.00,12.4586,6.13023,0.449
997,2012-09-24,00:00:00.00,1.58823,6.71378,0.512
998,2012-09-25,00:00:00.00,0.682754,6.39257,0.399
999,2012-09-26,00:00:00.00,4.71772e-308,5.86232,0.374
1000,2012-09-27,00:00:00.00,0.0411892,5.70304,0.313
1001,2012-09-28,00:00:00.00,0.0207006,5.55305,0.287
1002,2012-09-29,00:00:00.00,0,5.41152,0.276
1003,2012-09-30,00:00:00.00,0.137053,5.27775,0.298
1004,2012-10-01,00:00:00.00,6.34803,5.28212,0.279
1005,2012-10-02,00:00:00.00,0.00770479,5.37675,0.264
1006,2012-10-03,00:00:00.00,0.163367,5.26685,0.272
1007,2012-10-04,00:00:00.00,1.10178,5.07227,0.3
1008,2012-10-05,00:00:00.00,0.0768434,4.95636,0.297
1009,2012-10-06,00:00:00.00,0.323376,4.84616,0.271
1010,2012-10-07,00:00:00.00,7.49245,4.96468,0.318
1011,2012-10-08,00:00:00.00,1.102,5.19642,0.406
1012,2012-10-09,00:00:00.00,0.0813686,5.04726,0.38
1013,2012-10-10,00:00:00.00,0.0517112,4.78638,0.316
1014,2012-10-11,00:00:00.00,4.78735,4.76702,0.32
1015,2012-10-12,00:00:00.00,0.177972,4.78638,0.373
1016,2012-10-13,00:00:00.00,2.46063,4.72976,0.316
1017,2012-10-14,00:00:00.00,3.30047,4.69303,0.328
1018,2012-10-15,00:00:00.00,21.9556,5.88534,0.746
1019,2012-10-16,00:00:00.00,1.99039,7.32701,0.979
1020,2012-10-17,00:00:00.00,0.650781,6.63474,0.673
1021,2012-10-18,00:00:00.00,3.73486,5.68021,0.555
1022,2012-10-19,00:00:00.00,0.813741,5.61295,0.545
1023,2012-10-20,00:00:00.00,0.233582,5.48221,0.527
1024,2012-10-21,00:00:00.00,11.4075,5.85367,0.635
1025,2012-10-22,00:00:00.00,0.210229,6.42282,0.693
1026,2012-10-23,00:00:00.00,0.0801737,6.11868,0.608
1027,2012-10-24,00:00:00.00,16.0232,6.44425,0.779
1028,2012-10-25,00:00:00.00,0.644943,7.41242,1.51
1029,2012-10-26,00:00:00.00,0.0218103,6.94746,1.17
1030,2012-10-27,00:00:00.00,4.55408,6.28321,0.955
1031,2012-10-28,00:00:00.00,22.893,7.83078,3.17
1032,2012-10-29,00:00:00.00,1.94525,9.61962,5.08
1033,2012-10-30,00:00:00.00,17.7585,9.77023,4.57
1034,2012-10-31,00:00:00.00,11.0609,10.7153,9.07
1035,2012-11-01,00:00:00.00,7.13097,11.5821,7.46
1036,2012-11-02,00:00:00.00,3.10654,10.9519,6.36
1037,2012-11-03,00:00:00.00,1.44326,10.1117,4.77
1038,2012-11-04,00:00:00.00,0.168631,9.50486,3.41
1039,2012-11-05,00:00:00.00,0.00713303,9.08727,2.55
1040,2012-11-06,00:00:00.00,0.00137326,8.70283,2.03
1041,2012-11-07,00:00:00.00,0.00252043,8.35215,1.69
1042,2012-11-08,00:00:00.00,1.10023e-308,8.03096,1.49
1043,2012-11-09,00:00:00.00,7.011e-308,7.73567,1.29
1044,2012-11-10,00:00:00.00,0.000246352,7.46325,1.16
1045,2012-11-11,00:00:00.00,0.143311,7.21112,1.08
1046,2012-11-12,00:00:00.00,0.00838317,6.97706,1.04
1047,2012-11-13,00:00:00.00,9.80289,7.24238,1.01
1048,2012-11-14,00:00:00.00,1.25188,7.70293,1.34
1049,2012-11-15,00:00:00.00,0.00154944,7.37929,1.33
1050,2012-11-16,00:00:00.00,0,6.86452,1.24
1051,2012-11-17,00:00:00.00,0,6.65441,1.19
1052,2012-11-18,00:00:00.00,0.00384378,6.45804,1.07
1053,2012-11-19,00:00:00.00,0.0188358,6.27408,0.966
1054,2012-11-20,00:00:00.00,0.0463429,6.10136,0.935
1055,2012-11-21,00:00:00.00,0.0057217,5.93886,0.921
1056,2012-11-22,00:00:00.00,0.0220122,5.78567,0.927
1057,2012-11-23,00:00:00.00,0.0273557,5.64098,0.9
1058,2012-11-24,00:00:00.00,4.15019,5.60623,0.916
1059,2012-11-25,00:00:00.00,4.40917,5.71012,0.973
1060,2012-11-26,00:00:00.00,0.610738,5.64215,0.877
1061,2012-11-27,00:00:00.00,0.0888043,5.44074,0.843
1062,2012-11-28,00:00:00.00,0.0252695,5.31387,0.864
1063,2012-11-29,00:00:00.00,0.049846,5.19338,0.867
1064,2012-11-30,00:00:00.00,0.0183142,5.07877,0.855
1065,2012-12-01,00:00:00.00,0.245323,4.96961,0.876
1066,2012-12-02,00:00:00.00,0.399978,4.86551,0.854
1067,2012-12-03,00:00:00.00,18.4859,5.77082,1.41
1068,2012-12-04,00:00:00.00,0.155423,7.01298,4.79
1069,2012-12-05,00:00:00.00,7.83859,6.86871,4.01
1070,2012-12-06,00:00:00.00,0.141382,6.53137,5.6
1071,2012-12-07,00:00:00.00,0.00647943,6.27711,3.97
1072,2012-12-08,00:00:00.00,0.254454,5.85237,3.12
1073,2012-12-09,00:00:00.00,3.87537,5.77435,2.64
1074,2012-12-10,00:00:00.00,2.32283,5.71512,2.45
1075,2012-12-11,00:00:00.00,5.26421,5.70339,2.89
1076,2012-12-12,00:00:00.00,0.432911,5.74359,3.4
1077,2012-12-13,00:00:00.00,0.00851976,5.62327,2.88
1078,2012-12-14,00:00:00.00,0.000278847,5.44364,2.28
1079,2012-12-15,00:00:00.00,0.000276938,5.31477,2.06
1080,2012-12-16,00:00:00.00,0.281835,5.19247,1.89
1081,2012-12-17,00:00:00.00,9.77612,5.51816,2.05
1082,2012-12-18,00:00:00.00,0.180203,6.1587,3.13
1083,2012-12-19,00:00:00.00,0.476531,5.98989,3.21
1084,2012-12-20,00:00:00.00,0.724107,5.52005,2.73
1085,2012-12-21,00:00:00.00,6.85928,5.66125,2.41
1086,2012-12-22,00:00:00.00,12.7816,6.65233,8.51
1087,2012-12-23,00:00:00.00,0.416585,7.31948,8.88
1088,2012-12-24,00:00:00.00,0.0275028,6.65746,5.22
1089,2012-12-25,00:00:00.00,0.0278093,6.0484,3.73
1090,2012-12-26,00:00:00.00,0.204719,5.88527,2.98
1091,2012-12-27,00:00:00.00,2.96733,5.7316,2.45
1092,2012-12-28,00:00:00.00,9.42648,5.58656,2.22
1093,2012-12-29,00:00:00.00,0.288172,5.44943,2.05
1094,2012-12-30,00:00:00.00,4.8033,5.31955,1.83
1095,2012-12-31,00:00:00.00,0.913371,5.19634,1.66
1096,2013-01-01,00:00:00.00,0.106057,5.07929,1.52
1097,2013-01-02,00:00:00.00,0.37804,4.96793,1.53
1098,2013-01-03,00:00:00.00,0.112015,4.86183,1.26
1099,2013-01-04,00:00:00.00,0.240648,4.76062,1.37
1100,2013-01-05,00:00:00.00,0.0730725,4.66394,1.33
1101,2013-01-06,00:00:00.00,0.178281,4.5715,1.3
1102,2013-01-07,00:00:00.00,6.49891,4.525,1.37
1103,2013-01-08,00:00:00.00,0.503701,4.48832,1.32
1104,2013-01-09,00:00:00.00,0,4.41107,1.17
1105,2013-01-10,00:00:00.00,0.0159523,4.32903,1.18
1106,2013-01-11,00:00:00.00,0.00761756,4.25027,1.37
1107,2013-01-12,00:00:00.00,13.3244,4.59907,2.34
1108,2013-01-13,00:00:00.00,0.040534,5.11551,9.91
1109,2013-01-14,00:00:00.00,25.7244,6.31337,25.7
1110,2013-01-15,00:00:00.00,1.01709,7.8014,36.6
1111,2013-01-16,00:00:00.00,0.024847,7.03228,17.1
1112,2013-01-17,00:00:00.00,1.29654e-308,5.76717,8.07
1113,2013-01-18,00:00:00.00,0.102934,5.61799,5.33
1114,2013-01-19,00:00:00.00,0.467178,5.47712,3.87
1115,2013-01-20,00:00:00.00,0.0349909,5.34385,3.4
1116,2013-01-21,00:00:00.00,0.476306,5.21757,3.13
1117,2013-01-22,00:00:00.00,0.968006,5.09773,2.32
1118,2013-01-23,00:00:00.00,0.89293,4.98383,1.73
1119,2013-01-24,00:00:00.00,0.312737,4.87541,1.57
1120,2013-01-25,00:00:00.00,0.466017,4.77209,1.46
1121,2013-01-26,00:00:00.00,2.29782,4.67349,1.39
1122,2013-01-27,00:00:00.00,0.773197,4.57929,1.35
1123,2013-01-28,00:00:00.00,0.0264578,4.48917,1.33
1124,2013-01-29,00:00:00.00,11.7112,4.57,1.43
1125,2013-01-30,00:00:00.00,27.6689,6.38602,8.16
1126,2013-01-31,00:00:00.00,14.9172,9.26564,54.2
1127,2013-02-01,00:00:00.00,5.09133,9.40934,36
1128,2013-02-02,00:00:00.00,7.45765,7.66113,14
1129,2013-02-03,00:00:00.00,2.69935,6.84616,6.95
1130,2013-02-04,00:00:00.00,0.78212,6.6306,5.22
1131,2013-02-05,00:00:00.00,0.739361,6.42949,4.14
1132,2013-02-06,00:00:00.00,0.107808,6.24139,3.43
1133,2013-02-07,00:00:00.00,0.846492,6.06507,2.9
1134,2013-02-08,00:00:00.00,1.9458,5.89941,2.42
1135,2013-02-09,00:00:00.00,31.2747,5.80802,2.25
1136,2013-02-10,00:00:00.00,0.502292,5.73403,2.17
1137,2013-02-11,00:00:00.00,0.0119628,5.59964,2.14
1138,2013-02-12,00:00:00.00,1.72249,5.47493,3.05
1139,2013-02-13,00:00:00.00,0.273935,5.3596,4.74
1140,2013-02-14,00:00:00.00,0.0621356,5.23587,3.63
1141,2013-02-15,00:00:00.00,2.42596,5.11574,3.17
1142,2013-02-16,00:00:00.00,2.64808,5.00155,2.87
1143,2013-02-17,00:00:00.00,1.05941,4.89287,2.5
1144,2013-02-18,00:00:00.00,0.05105,4.78928,2.15
1145,2013-02-19,00:00:00.00,0.0486123,4.69042,2.34
1146,2013-02-20,00:00:00.00,11.975,4.81118,4.68
1147,2013-02-21,00:00:00.00,1.98151,5.03989,6.44
1148,2013-02-22,00:00:00.00,0.621943,4.89834,4.36
1149,2013-02-23,00:00:00.00,1.26825,4.64961,3.94
1150,2013-02-24,00:00:00.00,2.65161,4.56154,3.55
1151,2013-02-25,00:00:00.00,1.30872,4.47818,2.96
1152,2013-02-26,00:00:00.00,0.0116851,4.39341,2.56
1153,2013-02-27,00:00:00.00,1.27794,4.31121,2.49
1154,2013-02-28,00:00:00.00,17.8749,4.55554,2.93
1155,2013-03-01,00:00:00.00,4.01268,4.98867,2.9
1156,2013-03-02,00:00:00.00,0.0324134,4.81755,2.75
1157,2013-03-03,00:00:00.00,0.0365942,4.45435,2.53
1158,2013-03-04,00:00:00.00,0.055541,4.36912,2.43
1159,2013-03-05,00:00:00.00,0.0446707,4.2874,2.32
1160,2013-03-06,00:00:00.00,0.00838286,4.20897,2.16
1161,2013-03-07,00:00:00.00,0.263677,4.13362,2.22
1162,2013-03-08,00:00:00.00,2.54796,4.06645,2.06
1163,2013-03-09,00:00:00.00,0.0131952,4.00279,2.19
1164,2013-03-10,00:00:00.00,0.0110098,3.93618,2.85
1165,2013-03-11,00:00:00.00,0.00188722,3.87098,4.78
1166,2013-03-12,00:00:00.00,17.5312,4.58385,30
1167,2013-03-13,00:00:00.00,7.12499,5.863,76.2
1168,2013-03-14,00:00:00.00,2.59277,5.67058,44.2
1169,2013-03-15,00:00:00.00,1.29006,4.78588,20.8
1170,2013-03-16,00:00:00.00,0.821295,4.58097,12.4
1171,2013-03-17,00:00:00.00,1.74657,4.4892,8.54
1172,2013-03-18,00:00:00.00,0.164571,4.40139,6.29
1173,2013-03-19,00:00:00.00,1.15168,4.31729,5.32
1174,2013-03-20,00:00:00.00,5.3436,4.24558,5
1175,2013-03-21,00:00:00.00,2.85069,4.17843,4.19
1176,2013-03-22,00:00:00.00,1.21909,4.10499,3.77
1177,2013-03-23,00:00:00.00,0.667816,4.03271,3.39
1178,2013-03-24,00:00:00.00,0.0144433,3.96317,3.15
1179,2013-03-25,00:00:00.00,0.0434447,3.8962,3.44
1180,2013-03-26,00:00:00.00,0.126733,3.83165,4.05
1181,2013-03-27,00:00:00.00,0.0216183,3.76939,5.99
1182,2013-03-28,00:00:00.00,0.0370193,3.70929,9.64
1183,2013-03-29,00:00:00.00,0.51838,3.65123,10.6
1184,2013-03-30,00:00:00.00,0.00934301,3.59511,14.1
1185,2013-03-31,00:00:00.00,0.00145746,3.54082,16.8
1186,2013-04-01,00:00:00.00,0.242223,3.48827,14.8
1187,2013-04-02,00:00:00.00,2.07924,3.43737,12.1
1188,2013-04-03,00:00:00.00,0.364232,3.38805,8.1
1189,2013-04-04,00:00:00.00,0.231615,3.34021,5.49
1190,2013-04-05,00:00:00.00,0.00843181,3.2938,4.42
1191,2013-04-06,00:00:00.00,0.00853592,3.24874,4.48
1192,2013-04-07,00:00:00.00,0.0141483,3.20498,3.74
1193,2013-04-08,00:00:00.00,0.69015,3.16245,3.71
1194,2013-04-09,00:00:00.00,6.5168,3.24497,4.02
1195,2013-04-10,00:00:00.00,18.1451,4.21617,5.93
1196,2013-04-11,00:00:00.00,42.6174,11.7511,31
1197,2013-04-12,00:00:00.00,11.8484,20.7205,38.9
1198,2013-04-13,00:00:00.00,17.7621,21.8348,37.6
1199,2013-04-14,00:00:00.00,1.35152,23.2576,36.7
1200,2013-04-15,00:00:00.00,0.375748,26.03,19
1201,2013-04-16,00:00:00.00,0.0124473,30.0433,11.6
1202,2013-04-17,00:00:00.00,2.69599,32.475,8.14
1203,2013-04-18,00:00:00.00,0.0138942,27.7456,6.18
1204,2013-04-19,00:00:00.00,14.4642,24.4999,9.46
1205,2013-04-20,00:00:00.00,8.50151,24.6486,10.7
1206,2013-04-21,00:00:00.00,0.633734,23.1259,9.73
1207,2013-04-22,00:00:00.00,0.134409,20.4995,6.57
1208,2013-04-23,00:00:00.00,0,18.6427,5.38
1209,2013-04-24,00:00:00.00,4.56991e-308,17.1049,4.63
1210,2013-04-25,00:00:00.00,12.0934,16.7111,4.52
1211,2013-04-26,00:00:00.00,5.27551,17.0894,4.8
1212,2013-04-27,00:00:00.00,0.024069,16.2336,4.72
1213,2013-04-28,00:00:00.00,3.90277e-308,14.792,4.34
1214,2013-04-29,00:00:00.00,5.74938,14.0524,3.97
1215,2013-04-30,00:00:00.00,6.7615,13.798,6.42
1216,2013-05-01,00:00:00.00,0.15287,13.3626,6.14
1217,2013-05-02,00:00:00.00,0.035522,12.5922,4.8
1218,2013-05-03,00:00:00.00,0.000227177,11.9064,3.87
1219,2013-05-04,00:00:00.00,5.77632e-308,11.297,3.33
1220,2013-05-05,00:00:00.00,0,10.752,2.89
1221,2013-05-06,00:00:00.00,0,10.2616,2.57
1222,2013-05-07,00:00:00.00,0,9.81798,2.36
1223,2013-05-08,00:00:00.00,0,9.41463,2.2
1224,2013-05-09,00:00:00.00,0.212671,9.04624,2.1
1225,2013-05-10,00:00:00.00,0.163486,8.70839,2.02
1226,2013-05-11,00:00:00.00,11.9153,8.98088,2
1227,2013-05-12,00:00:00.00,1.67704,9.47309,2.12
1228,2013-05-13,00:00:00.00,3.23217,9.10329,1.97
1229,2013-05-14,00:00:00.00,0.410556,8.52876,1.8
1230,2013-05-15,00:00:00.00,0.613001,8.23723,1.7
1231,2013-05-16,00:00:00.00,0.306101,7.95842,1.71
1232,2013-05-17,00:00:00.00,0.0557394,7.69976,1.62
1233,2013-05-18,00:00:00.00,0.0124546,7.45909,1.47
1234,2013-05-19,00:00:00.00,0.0301841,7.23454,1.41
1235,2013-05-20,00:00:00.00,0.0115204,7.02448,1.39
1236,2013-05-21,00:00:00.00,0.138906,6.8275,1.32
1237,2013-05-22,00:00:00.00,2.31192,6.64237,1.37
1238,2013-05-23,00:00:00.00,1.55954,6.46801,1.45
1239,2013-05-24,00:00:00.00,1.9172,6.30346,1.41
1240,2013-05-25,00:00:00.00,1.51936,6.14788,1.32
1241,2013-05-26,00:00:00.00,0.027613,6.00052,1.23
1242,2013-05-27,00:00:00.00,0,5.86071,1.14
1243,2013-05-28,00:00:00.00,0.00102043,5.72786,1.09
1244,2013-05-29,00:00:00.00,21.6469,6.81064,3.2
1245,2013-05-30,00:00:00.00,40.4942,11.4733,27.1
1246,2013-05-31,00:00:00.00,3.08041,14.7064,15.1
1247,2013-06-01,00:00:00.00,0.445002,12.2709,6.58
1248,2013-06-02,00:00:00.00,8.10495,10.1046,4.44
1249,2013-06-03,00:00:00.00,15.4093,11.0296,4.9
1250,2013-06-04,00:00:00.00,0.000955265,11.7868,4.39
1251,2013-06-05,00:00:00.00,8.9384e-308,10.9136,3.04
1252,2013-06-06,00:00:00.00,3.25e-308,9.98803,2.42
1253,2013-06-07,00:00:00.00,0.157556,9.54465,2.12
1254,2013-06-08,00:00:00.00,3.40626,9.14224,2.01
1255,2013-06-09,00:00:00.00,0.0154229,8.77534,1.85
1256,2013-06-10,00:00:00.00,0.00285553,8.4394,1.62
1257,2013-06-11,00:00:00.00,19.7997,9.34887,1.73
1258,2013-06-12,00:00:00.00,3.79233,10.6402,3.35
1259,2013-06-13,00:00:00.00,15.0539,10.7737,7.42
1260,2013-06-14,00:00:00.00,12.5451,11.6023,8.42
1261,2013-06-15,00:00:00.00,0.203198,11.8305,6.84
1262,2013-06-16,00:00:00.00,8.729e-308,10.6291,4.12
1263,2013-06-17,00:00:00.00,6.89231,10.0477,3.28
1264,2013-06-18,00:00:00.00,2.76588,9.78819,2.76
1265,2013-06-19,00:00:00.00,0.213578,9.393,2.26
1266,2013-06-20,00:00:00.00,2.34716e-308,9.00385,1.88
1267,2013-06-21,00:00:00.00,0,8.64849,1.62
1268,2013-06-22,00:00:00.00,0,8.32265,1.45
1269,2013-06-23,00:00:00.00,1.12175,8.02277,1.39
1270,2013-06-24,00:00:00.00,3.16693,7.74582,1.56
1271,2013-06-25,00:00:00.00,0,7.48921,1.34
1272,2013-06-26,00:00:00.00,2.33544,7.25074,1.21
1273,2013-06-27,00:00:00.00,0.0800048,7.02851,1.14
1274,2013-06-28,00:00:00.00,0.882811,6.82087,1.08
1275,2013-06-29,00:00:00.00,29.7256,8.56176,1.3
1276,2013-06-30,00:00:00.00,2.76696,10.8761,2.18
1277,2013-07-01,00:00:00.00,0.0100699,9.91496,1.63
1278,2013-07-02,00:00:00.00,0.134459,8.32268,1.28
1279,2013-07-03,00:00:00.00,0.107003,8.01893,1.14
1280,2013-07-04,00:00:00.00,1.67457,7.73866,1.08
1281,2013-07-05,00:00:00.00,8.67247,7.66647,1.15
1282,2013-07-06,00:00:00.00,13.8627,8.51289,1.76
1283,2013-07-07,00:00:00.00,0.169136,9.13064,2.95
1284,2013-07-08,00:00:00.00,12.2951,8.95078,2.48
1285,2013-07-09,00:00:00.00,0.0851412,8.97469,4.47
1286,2013-07-10,00:00:00.00,7.64124,8.75615,4.09
1287,2013-07-11,00:00:00.00,6.71898,8.56183,4.07
1288,2013-07-12,00:00:00.00,0.461671,8.40285,5.56
1289,2013-07-13,00:00:00.00,0.0120676,8.03497,3.67
1290,2013-07-14,00:00:00.00,0,7.75187,2.39
1291,2013-07-15,00:00:00.00,1.75254e-308,7.48994,1.82
1292,2013-07-16,00:00:00.00,0.000319865,7.24683,1.49
1293,2013-07-17,00:00:00.00,0.000256074,7.02056,1.27
1294,2013-07-18,00:00:00.00,0.00201107,6.80939,1.11
1295,2013-07-19,00:00:00.00,0,6.61183,0.98
1296,2013-07-20,00:00:00.00,0.0188358,6.42656,0.916
1297,2013-07-21,00:00:00.00,13.2531,6.76596,0.979
1298,2013-07-22,00:00:00.00,0.00841177,7.3015,0.907
1299,2013-07-23,00:00:00.00,0.0174995,6.98086,0.819
1300,2013-07-24,00:00:00.00,1.64756,6.46225,0.782
1301,2013-07-25,00:00:00.00,0.0699382,6.28467,0.789
1302,2013-07-26,00:00:00.00,8.8275e-308,6.11758,0.716
1303,2013-07-27,00:00:00.00,1.04324e-308,5.96003,0.64
1304,2013-07-28,00:00:00.00,3.3722,5.81122,0.68
1305,2013-07-29,00:00:00.00,12.3651,6.15371,1.2
1306,2013-07-30,00:00:00.00,0.137594,6.68206,1.17
1307,2013-07-31,00:00:00.00,0.000953993,6.38813,0.979
1308,2013-08-01,00:00:00.00,4.43748,5.92833,0.862
1309,2013-08-02,00:00:00.00,27.1793,7.44325,2.34
1310,2013-08-03,00:00:00.00,1.61628,9.38874,2.89
1311,2013-08-04,00:00:00.00,5.56659,8.62004,1.74
1312,2013-08-05,00:00:00.00,0.0090342,7.36504,1.6
1313,2013-08-06,00:00:00.00,0,7.14042,1.14
1314,2013-08-07,00:00:00.00,2.7111e-308,6.91532,0.896
1315,2013-08-08,00:00:00.00,1.50956,6.70536,0.821
1316,2013-08-09,00:00:00.00,9.10359,6.74529,0.769
1317,2013-08-10,00:00:00.00,9.243e-308,6.91098,0.674
1318,2013-08-11,00:00:00.00,0.00290151,6.71262,0.553
1319,2013-08-12,00:00:00.00,0.013794,6.39835,0.477
1320,2013-08-13,00:00:00.00,0.644273,6.2208,0.468
1321,2013-08-14,00:00:00.00,0.162719,6.05383,0.467
1322,2013-08-15,00:00:00.00,0.000428967,5.8965,0.432
1323,2013-08-16,00:00:00.00,1.80825e-308,5.74796,0.405
1324,2013-08-17,00:00:00.00,0.000223364,5.60748,0.386
1325,2013-08-18,00:00:00.00,0.0104028,5.47439,0.365
1326,2013-08-19,00:00:00.00,0,5.3481,0.347
1327,2013-08-20,00:00:00.00,0.000256855,5.22808,0.326
1328,2013-08-21,00:00:00.00,0,5.11385,0.308
