Year,Month,Median,2.5 Percentile,97.5 Percentile
1981.000000,   5.000000,  11.923206,   4.064630,  19.662365
1981.000000,   6.000000,  26.941807,  19.028197,  34.464378
1981.000000,   7.000000,  73.679977,  65.244603,  82.233224
1981.000000,   8.000000,  98.037936,  89.550480, 106.454154
1981.000000,   9.000000, 181.320437, 171.437022, 191.241605
1981.000000,  10.000000, 181.274371, 171.310048, 191.797471
1981.000000,  11.000000, 126.571076, 116.861754, 136.390317
1981.000000,  12.000000,  94.898814,  86.439338, 103.508394
1982.000000,   1.000000,  47.773649,  39.604713,  55.616476
1982.000000,   2.000000,  12.433007,   4.765754,  19.716009
1982.000000,   3.000000,  13.284920,   6.453714,  20.102330
1982.000000,   4.000000,  11.571426,   4.439317,  18.430106
1982.000000,   5.000000,  -4.046565, -11.701614,   3.822696
1982.000000,   6.000000,  26.889164,  18.579034,  34.907871
1982.000000,   7.000000,  54.359904,  45.680757,  62.877576
1982.000000,   8.000000, 127.629245, 118.867580, 136.050411
1982.000000,   9.000000, 119.595085, 109.425579, 129.637889
1982.000000,  10.000000, 161.537690, 151.545556, 171.480012
1982.000000,  11.000000, 143.354230, 133.741349, 153.368183
1982.000000,  12.000000,  90.378863,  82.104438,  99.238884
1983.000000,   1.000000,  57.571778,  48.994873,  65.462088
1983.000000,   2.000000,  30.480591,  22.989632,  38.231608
1983.000000,   3.000000,  25.548353,  18.392733,  32.573627
1983.000000,   4.000000,  22.084141,  14.944193,  29.256199
1983.000000,   5.000000,  30.785577,  23.229710,  38.731512
1983.000000,   6.000000,  31.241074,  22.967127,  39.133628
1983.000000,   7.000000,  72.812431,  64.209604,  81.489834
1983.000000,   8.000000, 113.406735, 104.673762, 122.029769
1983.000000,   9.000000, 198.147578, 188.209385, 207.866145
1983.000000,  10.000000, 195.637620, 185.468270, 205.633910
1983.000000,  11.000000, 133.412638, 124.325926, 143.416816
1983.000000,  12.000000, 122.144323, 113.369742, 131.224006
1984.000000,   1.000000,  27.134504,  19.257145,  35.123555
1984.000000,   2.000000,  13.221602,   5.680608,  20.516614
1984.000000,   3.000000,  24.114707,  16.976838,  31.240906
1984.000000,   4.000000,   6.463528,  -0.711249,  13.243209
1984.000000,   5.000000,  24.786150,  17.253875,  32.466337
1984.000000,   6.000000,  26.131233,  18.035290,  34.065731
1984.000000,   7.000000,  73.296201,  64.472473,  81.963608
1984.000000,   8.000000, 103.231121,  95.248781, 111.883633
1984.000000,   9.000000, 152.192215, 142.121146, 162.414846
1984.000000,  10.000000, 112.063993, 101.638554, 121.830327
1984.000000,  11.000000, 180.962459, 171.299262, 190.368888
1984.000000,  12.000000,  88.376705,  79.637060,  96.663789
1985.000000,   1.000000,  64.728629,  57.055151,  72.641801
1985.000000,   2.000000,  15.244032,   7.595777,  22.752575
1985.000000,   3.000000,  10.095256,   2.988867,  16.993678
1985.000000,   4.000000,   6.606022,  -0.526582,  13.291367
1985.000000,   5.000000,  19.345014,  11.628803,  26.760766
1985.000000,   6.000000,  49.969647,  41.858526,  57.778753
1985.000000,   7.000000,  69.624274,  61.251873,  78.317295
1985.000000,   8.000000, 109.133336, 100.332013, 117.631577
1985.000000,   9.000000, 145.772909, 136.159730, 155.713788
1985.000000,  10.000000, 174.132410, 164.180851, 184.415984
1985.000000,  11.000000, 127.640748, 117.987228, 137.445904
1985.000000,  12.000000, 142.270262, 133.453447, 150.673107
1986.000000,   1.000000,  29.199454,  21.450227,  37.159378
1986.000000,   2.000000,  14.979012,   7.964630,  22.171208
1986.000000,   3.000000,  10.983651,   4.171658,  17.968881
1986.000000,   4.000000,   1.085411,  -5.869380,   8.125538
1986.000000,   5.000000,  -0.356591,  -8.084530,   7.729768
1986.000000,   6.000000,  31.625584,  23.370151,  39.687342
1986.000000,   7.000000,  47.438709,  38.480142,  56.174964
1986.000000,   8.000000, 137.512115, 128.597009, 146.495406
1986.000000,   9.000000,  97.659895,  87.941457, 107.330594
1986.000000,  10.000000, 173.939109, 164.044680, 183.970039
1986.000000,  11.000000, 158.001854, 148.686544, 167.457481
1986.000000,  12.000000,  82.087703,  73.205544,  90.859028
1987.000000,   1.000000,  49.835577,  41.895053,  57.675765
1987.000000,   2.000000,  27.919997,  20.018949,  35.292817
1987.000000,   3.000000,  21.117358,  14.516847,  27.987381
1987.000000,   4.000000,   8.218993,   1.298291,  15.440919
1987.000000,   5.000000,  13.610184,   5.860457,  20.958697
1987.000000,   6.000000,  45.081558,  36.925982,  52.879169
1987.000000,   7.000000,  65.625451,  57.472371,  74.362570
1987.000000,   8.000000, 150.006899, 140.954760, 158.681509
1987.000000,   9.000000, 127.169310, 117.402065, 137.034912
1987.000000,  10.000000, 211.830778, 201.815989, 221.637293
1987.000000,  11.000000, 118.453482, 108.713481, 128.441154
1987.000000,  12.000000,  91.645058,  83.080106, 100.388868
1988.000000,   1.000000,  49.605558,  41.693551,  57.397485
1988.000000,   2.000000,  27.899319,  20.458414,  35.409354
1988.000000,   3.000000,  18.102310,  11.089221,  25.227632
1988.000000,   4.000000,   3.984116,  -3.285823,  10.889164
