gaugeID,Lat,Lon,Row_Lon,Col_Lat,Area/m2 
04193500,41.4948806763,-85.0565185547,7,31,158032348.184
04193500,41.6177787781,-84.9877624512,8,31,27563328.7045
04193500,41.7406082153,-84.9186401367,9,31,36620269.7823
04193500,41.8633804321,-84.8491821289,10,31,22829177.231
04193500,41.3013687134,-85.3619995117,5,32,43140380.9706
04193500,41.4245986938,-85.2941894531,6,32,45121836.3752
04193500,41.5477600098,-85.2260131836,7,32,6604841.3808
02GC010,42.8771781921,-80.5323181152,27,13,37360920.9856
02GC010,42.9949951172,-80.4520874023,28,13,43357176.2359
02GC010,42.8201828003,-80.780090332,26,14,27642571.0977
02GC010,42.9383010864,-80.7004699707,27,14,203230955.655
02GC010,43.0563163757,-80.6204223633,28,14,65293312.5917
02GC010,42.9991760254,-80.8689575195,27,15,1783421.61275
04161820,42.572517395,-83.009979248,19,24,20642251.0962
04161820,42.69323349,-82.9351806641,20,24,1077129.16166
04161820,42.6293411255,-83.1800842285,19,25,103099641.512
04161820,42.7502288818,-83.1054992676,20,25,169978302.579
04161820,42.8710441589,-83.0305175781,21,25,11940888.2709
04161820,42.6859054565,-83.3504943848,19,26,122297606.961
04161820,42.8069915771,-83.2761230469,20,26,191790771.663
04161820,42.927986145,-83.2013549805,21,26,10728873.4213
04161820,42.863483429,-83.4470825195,20,27,38546919.4385
04164000,42.5154571533,-82.8401794434,19,23,894343.930245
04164000,42.4517478943,-83.0843811035,18,24,142464009.113
04164000,42.572517395,-83.009979248,19,24,181484789.468
04164000,42.69323349,-82.9351806641,20,24,1077129.16166
04164000,42.5083770752,-83.2542724609,18,25,64625389.7913
04164000,42.6293411255,-83.1800842285,19,25,174514755.788
04164000,42.7502288818,-83.1054992676,20,25,169978302.579
04164000,42.8710441589,-83.0305175781,21,25,11940888.2709
04164000,42.6859054565,-83.3504943848,19,26,122297606.961
04164000,42.8069915771,-83.2761230469,20,26,191790771.663
04164000,42.927986145,-83.2013549805,21,26,10728873.4213
04164000,42.863483429,-83.4470825195,20,27,38546919.4385
04199500,40.9126739502,-82.4030151367,9,16,60174729.7065
04199500,41.0326957703,-82.3304443359,10,16,119093939.614
04199500,41.1526374817,-82.2575073242,11,16,7051663.83575
04199500,40.9695587158,-82.5687255859,9,17,44588199.9286
04199500,41.0897674561,-82.4963378906,10,17,168330246.579
04199500,41.2098999023,-82.4235839844,11,17,160120412.805
04199500,41.3299446106,-82.3504638672,12,17,109648403.407
04199500,41.4498901367,-82.2769775391,13,17,111000.382451
04199000,40.9695587158,-82.5687255859,9,17,86334182.3975
04199000,41.0897674561,-82.4963378906,10,17,56142726.7594
04199000,41.2098999023,-82.4235839844,11,17,14481155.7527
04199000,40.9057426453,-82.8065185547,8,18,24731660.9755
04199000,41.0262031555,-82.7347412109,9,18,176984469.446
04199000,41.1466026306,-82.6625366211,10,18,224626315.021
04199000,41.2669258118,-82.5899658203,11,18,148356895.678
04199000,41.0826187134,-82.9010009766,9,19,51339215.7854
04199000,41.2032051086,-82.8290100098,10,19,93483634.9266
04199000,41.3237075806,-82.756652832,11,19,31285152.4179
02GA047,43.3478813171,-80.2088928223,31,13,4798419.8856
02GA047,43.4653129578,-80.1269836426,32,13,35871948.437
02GA047,43.5826339722,-80.0446166992,33,13,78479505.6363
02GA047,43.6998710632,-79.9618530273,34,13,5796780.60057
02GA047,43.4098129272,-80.3778076172,31,14,40825387.9476
02GA047,43.5274505615,-80.2960510254,32,14,184916800.59
02GA047,43.6449813843,-80.2138977051,33,14,219982550.267
02GA047,43.7624130249,-80.1312866211,34,14,128220519.927
02GA047,43.7070732117,-80.3835144043,33,15,30041622.8274
02GA047,43.8247184753,-80.3011169434,34,15,37840486.7107
04208504,40.9227867126,-81.1926269531,12,10,16508820.7944
04208504,41.04139328,-81.1178588867,13,10,5724133.63856
04208504,40.8627586365,-81.4313964844,11,11,2936917.59168
04208504,40.9816665649,-81.3571472168,12,11,182718617.614
04208504,41.1004562378,-81.2825622559,13,11,190284747.853
04208504,41.2191734314,-81.2075805664,14,11,88047554.1319
04208504,41.3378067017,-81.1322021484,15,11,96413394.0405
04208504,41.4563484192,-81.0564575195,16,11,91725306.2912
04208504,41.5748100281,-80.9803161621,17,11,12835673.7597
04208504,41.0402946472,-81.5219726562,12,12,154386165.921
04208504,41.1592903137,-81.4475708008,13,12,223662783.713
04208504,41.2781982422,-81.3727416992,14,12,179414239.282
04208504,41.397026062,-81.2975769043,15,12,85348533.8729
04208504,41.5157661438,-81.2219848633,16,12,93931295.675
04208504,41.6344184875,-81.1460266113,17,12,35141473.8316
04208504,41.0987014771,-81.6870727539,12,13,43090401.5615
04208504,41.2178878784,-81.6128540039,13,13,188197661.078
04208504,41.3369903564,-81.5382385254,14,13,223782571.989
04208504,41.4560089111,-81.4632263184,15,13,66285134.9841
04208504,41.2762451172,-81.7784423828,13,14,13908555.2278
04208504,41.3955383301,-81.7040100098,14,14,206034222.399
04208504,41.5147514343,-81.6291809082,15,14,15686577.716
04208504,41.4538536072,-81.8700561523,14,15,15835488.4543
04215500,42.5352401733,-78.4570617676,30,2,15725907.0713
04215500,42.5996360779,-78.6220092773,30,3,144121301.813
04215500,42.7150840759,-78.5388183594,31,3,78181988.5806
04215500,42.6637954712,-78.787322998,30,4,20187309.6836
04215500,42.7794532776,-78.704284668,31,4,119447205.565
04215500,42.8435821533,-78.8700866699,31,5,4020420.76092
02GA038,43.4147872925,-80.7975463867,30,16,8873119.30744
02GA038,43.5329284668,-80.7166442871,31,16,52686453.8817
02GA038,43.6509742737,-80.6352844238,32,16,4435486.32338
02GA038,43.4757652283,-80.9673156738,30,17,40898081.2493
02GA038,43.5941123962,-80.8865661621,31,17,136590568.562
02GA038,43.7123565674,-80.8054199219,32,17,79139222.7194
02GC002,42.7624320984,-81.0274353027,25,15,269090.67756
02GC002,42.8808555603,-80.9483947754,26,15,53956815.1095
02GC002,42.7039451599,-81.2742919922,24,16,6235887.7172
02GC002,42.8226585388,-81.1958618164,25,16,172682504.22
02GC002,42.9412727356,-81.1170349121,26,16,56068538.1337
02GC002,42.7637214661,-81.4428710938,24,17,2990371.91602
02GC002,42.8826332092,-81.364654541,25,17,20642094.3978
04197100,40.9057426453,-82.8065185547,8,18,26444492.6377
04197100,41.0262031555,-82.7347412109,9,18,46778021.2844
04197100,40.9619674683,-82.9726257324,8,19,91870381.2729
04197100,41.0826187134,-82.9010009766,9,19,112894509.647
04197100,41.0179519653,-83.1390075684,8,20,38268996.4435
04197100,41.1387863159,-83.0675964355,9,20,9423526.31873
04209000,41.2191734314,-81.2075805664,14,11,866637.872139
04209000,41.2781982422,-81.3727416992,14,12,44245166.2613
04209000,41.397026062,-81.2975769043,15,12,138320452.811
04209000,41.5157661438,-81.2219848633,16,12,115809548.808
04209000,41.6344184875,-81.1460266113,17,12,7084145.59115
04209000,41.3369903564,-81.5382385254,14,13,36237.7417225
04209000,41.4560089111,-81.4632263184,15,13,114244103.618
04209000,41.5749435425,-81.3878173828,16,13,179616821.681
04209000,41.6937942505,-81.3120422363,17,13,22731441.1277
