date,hour,02GA003,02GA014,02GA015,02GA034,02GA048,02GB001,02GC002,02GC010,02GC018,02GC026,02GD001,02GD003,02GD016,02GE002,02GE003,02GE006,02GG003,02GG009,04197137,04183000,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000
2014-08-19,00:00:00,4.6859667,0.3625750,1.1998292,0.5851125,1.5742792,8.1720833,0.5841708,0.7173833,0.4899542,1.7492667,2.7812708,0.6840333,0.4431500,4.5187417,8.0078458,5.8157375,0.8212042,0.0498333,0.7643125,1.7832333,2.0177250,0.6800792,0.0683750,1.7442917,0.8793333,0.5841708,0.2742583,0.5262250,0.5165000,0.0125833,0.7144667,0.8212042,0.0133458,0.0475375,0.0131250,3.1705042,3.8136250,4.8398250,10.0643083,12.0966125,17.7966250,3.5275167,0.0158333,0.0694000,0.0296542,3.3417333,32.6322333,5.2391667
2014-08-20,00:00:00,4.4577375,1.8091625,1.2271917,0.7507250,1.5700833,7.5002208,1.0047750,0.8111125,0.4789958,1.6842417,2.9320250,0.7283667,0.4584250,5.5489958,7.3744583,5.6404667,0.8367042,0.0426792,0.6543792,3.8415250,1.8880000,0.6969792,0.0647417,1.6837792,1.0106542,1.0047750,0.2769292,0.5097458,0.4610792,0.1890333,0.7405417,0.8367042,0.0180542,0.0424333,0.0109917,6.2388750,10.0650000,13.8703958,26.7945708,41.3001500,68.3254208,6.0646958,0.1975000,0.0670667,0.0218333,13.9600250,122.7958917,10.6023875
2014-08-21,00:00:00,6.6452000,39.5456875,2.6069333,16.0240875,3.6491042,7.2725333,0.9535417,0.8500917,0.4158458,1.5374708,2.8649458,0.7319000,0.7513917,6.0451792,7.1905458,7.4417375,0.8971917,0.0675458,0.4286083,2.2276792,2.0480167,0.7862292,1.6278417,2.9630750,0.8551958,0.9535417,0.2246333,0.4478458,0.4107708,0.1025208,0.8667333,0.8971917,0.0201125,0.0743500,0.0087583,5.9153167,6.5571833,4.8949458,17.1470375,22.7319833,32.7226333,1.9092833,0.0914583,0.0810083,0.0171333,16.9450750,142.9192583,14.4820792
2014-08-22,00:00:00,44.3682958,22.2043083,2.3023375,46.5017292,50.5147750,25.6738500,0.5357417,0.7628833,0.3259792,1.3764000,2.3088125,0.7017875,0.6052583,3.8094542,8.8023958,7.6880625,0.9982583,0.0876875,0.4636417,90.9204792,2.0158167,2.1888542,0.5593167,3.2371333,0.6859042,0.5357417,0.1857167,0.3555583,0.3440917,0.1591083,0.8251042,0.9982583,0.0144917,0.0852375,0.0066250,5.4352792,2.9771625,3.5041042,8.4830417,21.7474667,30.0823583,3.0952458,0.0572917,0.6737458,0.0151583,8.2789750,97.1029500,11.1035167
2014-08-23,00:00:00,44.9179958,1.5654708,1.5998458,10.0755083,32.5734458,60.3206500,0.4559458,0.7309583,0.2909417,1.2511875,2.0888417,1.2489042,0.4011292,3.8048167,9.0295625,5.0280667,0.9880625,0.0587917,0.6389458,89.2060583,2.8300750,1.0271250,0.1990458,2.1613167,0.5862625,0.4559458,0.1513167,0.3173833,0.3035542,0.0730917,0.7482917,0.9880625,0.0095583,0.0547875,0.0050750,5.3913208,3.0885708,3.6036625,8.0371000,11.8584542,18.9856292,1.5182125,0.0355833,0.6221500,0.0145083,5.8209292,81.9669167,7.8660208
2014-08-24,00:00:00,10.2588667,1.4272042,1.3521708,2.2398500,5.5707458,21.2946792,0.4389583,0.7132208,0.2715250,1.1460500,1.8180042,1.0350500,0.3122792,3.9031917,6.4978625,4.7017917,0.8873667,0.0387625,1.1861958,43.1183333,2.1851042,0.7600792,0.1168042,1.7833292,0.5145875,0.4389583,0.1255875,0.2968208,0.2799417,0.0352875,0.7253708,0.8873667,0.0071875,0.0362917,0.0040292,5.7979333,2.9674500,3.4043833,7.3463042,10.6851500,16.5344000,1.3308167,0.0228292,0.3806625,0.0131750,4.8976917,53.3397917,6.9572417
2014-08-25,00:00:00,6.2827250,1.4204125,1.2111125,1.9110250,3.3507083,10.3900042,0.4279667,0.7084125,0.2544208,1.0441208,1.6323375,0.7647750,0.2556708,3.4286250,5.9294667,4.8658333,0.8443208,0.0276958,0.8311292,11.5347333,1.6910583,0.6656833,0.0866000,1.5750958,0.4493708,0.4279667,0.1073458,0.2788500,0.2572083,0.0203583,0.7120833,0.8443208,0.0064000,0.0259833,0.0032792,5.9971583,2.7170083,3.0773875,6.8326583,9.7806417,15.0962000,1.1329958,0.0162958,0.2512500,0.0114292,3.7072625,41.7238500,5.6891708
2014-08-26,00:00:00,5.1744417,1.5242250,1.1116583,1.8804833,2.8121208,7.7894500,0.4131667,0.7105667,0.2352917,0.9579458,1.4832000,0.6016708,0.2019917,3.0291750,6.0918417,4.4080000,0.8166750,0.0208958,0.6443750,5.3656708,1.4696542,0.6181417,0.0728375,1.4431833,0.3964958,0.4131667,0.0937625,0.2587208,0.2271083,0.0130417,0.7104250,0.8166750,0.0056833,0.0197500,0.0027375,5.7476708,2.4439417,2.7304542,8.6944333,12.4392292,17.7595125,3.3575792,0.0121500,0.1663542,0.0097125,3.0071000,33.4868250,4.6322083
2014-08-27,00:00:00,4.7233083,1.5889417,1.0047208,1.8974583,2.6076167,6.7677875,0.3910042,0.7116292,0.2139958,0.8801042,1.3415708,0.5364542,0.1600375,2.8170792,5.6399417,4.0050500,0.8036417,0.0172833,0.5235333,3.7398458,1.3316792,0.5856833,0.0651417,1.3141958,0.3500583,0.3910042,0.0829583,0.2361583,0.1934542,0.0431583,0.7138792,0.8036417,0.0048750,0.0166542,0.0024417,5.5052667,2.1289417,2.4038833,13.1520625,27.3619708,38.4835208,3.7936500,0.0093083,0.1142125,0.0082333,2.5405750,27.5827625,3.7789417
2014-08-28,00:00:00,4.3031542,1.4573250,0.8322958,1.9315208,2.5161958,6.2040042,0.3550542,0.6918000,0.1910708,0.8079875,1.1105708,0.3735167,0.1282500,2.3516333,5.1838708,3.7289167,0.7984667,0.0153083,0.4373500,2.4235417,1.2210042,0.5578375,0.0597792,1.1009250,0.3060333,0.3550542,0.0739250,0.2117667,0.1544167,0.0226000,0.7052542,0.7984667,0.0041000,0.0148875,0.0020875,4.9413125,1.8241250,2.0442208,6.9693417,10.2700625,15.2519833,0.7882708,0.0072875,0.0816625,0.0070333,2.0283375,21.5315292,2.7647083
2014-08-29,00:00:00,3.9530292,1.2341792,0.6961375,1.7769292,2.4405417,5.6643500,0.3173500,0.6809458,0.1689833,0.7392708,0.9251250,0.2883958,0.1043625,1.9069333,4.8067667,3.2747958,0.7863208,0.0136583,0.3484292,1.5257917,1.1147917,0.5298750,0.0554042,0.8974375,0.2595292,0.3173500,0.0658125,0.1878833,0.1166500,0.0145917,0.6868958,0.7863208,0.0034458,0.0132208,0.0017833,4.3402083,1.5046417,1.7321167,4.7261625,7.2902708,11.0827042,0.7025458,0.0058542,0.0605292,0.0060708,1.6311625,17.4527583,2.1265208
2014-08-30,00:00:00,3.5920375,1.0381500,0.6098000,1.5669042,2.2362333,5.2053583,0.2798042,0.6660625,0.1491750,0.6718208,0.7582667,0.2339542,0.0863458,1.5719250,4.3779125,2.7801583,0.7560583,0.0120125,0.2819667,1.0823042,1.0210333,0.5015708,0.0513792,0.7758042,0.2239333,0.2798042,0.0581375,0.1662958,0.0851542,0.0111083,0.6760083,0.7560583,0.0028917,0.0115542,0.0015417,3.7646292,1.2375292,1.4687958,4.0999167,6.3674458,9.8230958,0.5894458,0.0048125,0.0462917,0.0053375,1.3677250,14.3491000,1.6537583
2014-08-31,00:00:00,3.2345417,0.9516792,0.5452792,1.3381292,1.9835625,4.7570125,0.2442333,0.6526708,0.1315500,0.6115375,0.6123958,0.1897708,0.0725500,1.2910083,3.8385708,2.3811917,0.7383625,0.0104250,0.2448875,0.9617042,0.9403792,0.4730792,0.0476083,0.6932208,0.1996083,0.2442333,0.0521042,0.1469167,0.0607750,0.0086250,0.6598125,0.7383625,0.0024708,0.0099667,0.0013625,3.4307750,1.0553000,1.2978042,8.1269625,8.9123042,11.1312042,1.2471833,0.0040583,0.0363250,0.0047708,1.3451958,12.5812917,1.6795542
2014-09-01,00:00:00,2.8977458,0.7928500,0.5680792,1.2315208,1.7473750,4.3392167,0.3102542,0.6417500,0.1205292,0.6756042,0.5594250,0.1746792,0.0628917,1.1391750,3.5225500,2.0856375,0.9430500,0.4835708,0.2285917,1.0212292,0.8669292,0.4456625,0.0440333,0.6693667,0.1857833,0.3102542,0.0646583,0.1327458,0.0432208,0.0089042,0.7579875,0.9430500,0.0833000,0.6195625,0.3199000,3.3291667,1.1829542,1.3803000,17.7096917,22.0803792,25.7078333,11.9321292,0.0081833,0.0291792,0.0043167,1.3310875,12.5594208,1.2819042
2014-09-02,00:00:00,9.0549083,0.8128583,3.5520042,2.2842583,5.6792292,4.7715208,9.9612292,4.6773250,5.9498000,2.0237542,2.3744667,0.3558125,2.6961250,6.8382667,40.8227208,20.2562708,25.4941000,2.8518583,0.2215958,1.6697708,0.9038125,0.4943000,0.0408667,6.1441542,0.8765667,9.9612292,0.2360500,5.7818750,0.3039458,3.2306500,4.1584125,25.4941000,0.3383375,2.7543792,4.0669708,5.4950417,9.8394417,8.6721208,42.0091417,82.7597500,107.2243917,12.1955042,0.4449125,0.0241458,0.0039375,1.1925583,11.1531083,1.1963458
2014-09-03,00:00:00,19.0824167,1.1374167,2.9331667,2.3837125,7.3651750,21.8209125,7.5841500,2.5146000,3.2981750,1.9401417,8.5974708,0.3911667,5.2691125,8.6036250,58.0297667,22.9987875,12.2504917,0.7728958,0.2028292,1.9818750,3.1305250,0.5126458,0.0393833,4.9121208,1.7058625,7.5841500,0.2157417,3.7327542,1.9529125,6.4364292,3.8890083,12.2504917,0.0616125,0.7314708,0.9605792,10.0113000,9.3068917,7.0316125,24.1577250,32.9428917,43.5688917,1.1341167,0.3142667,0.0204917,0.0035792,1.2948167,11.7062542,1.0459167
2014-09-04,00:00:00,7.3736875,0.8076542,1.6435750,1.7408500,3.2092042,15.5542667,0.4767750,0.8475833,0.4140542,1.2230875,5.6694375,0.1406208,1.1684083,8.1916958,21.3661542,14.6831625,3.7643583,0.2979292,0.1723000,0.9414292,1.9362375,0.3973958,0.0376208,2.2323792,0.3404833,0.4767750,0.2154208,0.4615042,0.3968583,0.4499958,1.1653667,3.7643583,0.0216208,0.2780042,0.2036292,3.5788792,1.6230458,1.8532708,6.3351292,10.1593417,14.2192750,1.3654792,0.1135833,0.0175250,0.0032667,0.9590583,9.6546667,1.0583667
2014-09-05,00:00:00,5.8397458,1.3000375,2.1548500,2.9575667,3.5263625,8.5918500,1.0033792,3.8648833,0.2501417,1.1012208,3.3586500,0.5164500,0.4791750,7.2412917,16.1850833,11.3425375,2.6959500,2.7376792,0.1577458,0.7465458,1.1580375,1.1519500,1.4567458,2.4059958,0.3174958,1.0033792,0.1547833,0.2708167,0.1588750,0.0904208,4.3708542,2.6959500,3.5366833,3.5794708,1.5315292,4.7883792,3.9499667,2.9314833,7.2283458,10.4499208,14.2701458,2.6881083,0.1369042,0.0157917,0.0029917,1.0268000,11.1385417,1.2306042
2014-09-06,00:00:00,170.0465417,38.3198708,75.5219375,121.7076708,136.7690708,219.9704667,82.8901000,88.2154083,85.2055542,128.0739333,51.1945750,46.3342125,37.0546667,98.3520333,188.1042417,197.4982125,117.1344417,92.6043167,0.2316792,9.1779292,44.6947792,57.4068583,58.2005292,66.5516833,80.6290167,82.8901000,80.5815958,84.0273875,14.5894208,0.1975042,116.3216583,117.1344417,64.1813500,96.3917333,43.0656375,13.2362292,10.9146292,9.9104125,22.1232583,38.4342750,58.3165708,7.9111833,1.8117292,0.0165042,0.0027667,3.0787000,35.2147875,2.6700500
2014-09-07,00:00:00,325.5471042,10.7721750,46.4022792,69.5458417,207.8536875,423.1510375,13.1802083,22.9973875,17.1316083,87.3245708,96.9767167,89.0740458,32.2937917,185.6515000,184.7549167,194.2137583,129.8239208,77.2394292,0.1584542,7.9335708,81.4227125,62.5961292,21.3152958,77.6947000,8.1522917,13.1802083,32.4392208,20.1489708,7.4101625,0.1426875,55.5690250,129.8239208,17.9972667,72.8458667,15.1580458,10.6439042,6.1532500,3.9999458,16.4321792,23.2060083,32.9120500,1.5352208,0.3427208,0.0162417,0.0026208,1.6236167,15.3426167,1.7374458
2014-09-08,00:00:00,102.3960333,2.5343167,5.5538917,7.1848458,53.4631042,259.2212125,1.9806250,1.7871917,1.1671917,14.4869792,35.7354542,39.8495458,4.2405708,114.8391708,208.0514625,178.2278750,18.2950333,3.5131583,0.1210917,3.6480542,70.0898000,7.0540750,0.4433208,13.0956542,0.4945500,1.9806250,3.5752542,1.2306708,0.5727750,0.0808417,2.2055792,18.2950333,0.3371667,2.8779625,0.3519875,5.4417667,4.3360167,3.6606583,7.8435167,11.8899708,17.6298583,1.5608208,0.1153292,0.0145833,0.0025125,1.1848667,13.2383833,1.8763708
2014-09-09,00:00:00,20.5818667,2.5443292,4.1929958,3.6525333,8.7642125,47.8197708,2.3597000,2.1700625,1.6994958,3.6187333,6.3067000,3.5557875,0.7607750,15.6844625,84.6620917,35.1370833,2.7455167,0.4443208,0.1103708,1.8407625,6.5753708,0.9669458,0.1686292,6.2497542,0.6545208,2.3597000,0.5143417,1.7321000,0.7023708,0.0397625,2.0087458,2.7455167,0.1065042,0.4173542,0.1125542,5.1843292,4.4966583,3.7709667,7.7129792,11.1239792,16.5944125,1.4667917,0.0562542,0.0132708,0.0025250,1.2049000,12.3017167,1.9195750
2014-09-10,00:00:00,31.9918208,7.2142083,10.7659833,21.0111958,18.3893958,27.6090958,16.1963417,14.1840875,12.5043417,8.1068667,16.4016542,14.7473583,7.1634792,37.7927000,47.3972917,47.4399333,18.6579083,10.9950833,0.6669250,97.0664667,9.1492042,6.6739250,4.6435208,14.2988750,1.7120375,16.1963417,2.1304417,10.4860250,8.0055875,5.7694125,15.5563208,18.6579083,6.8517583,12.1000167,6.3210042,9.5855833,7.2602250,7.2300958,23.7357875,29.6472708,38.2521708,18.7994125,9.8844875,0.7515125,0.0033542,1.6407542,14.9815833,2.4918542
2014-09-11,00:00:00,323.4243542,58.8381167,105.7684625,140.1716667,239.1301042,309.3227833,58.7722208,73.6742167,33.6197000,36.2703542,109.7224125,126.1105583,49.3412292,234.9176250,282.6518292,267.1773917,137.2483417,53.9835958,20.6616708,489.9508000,84.0799042,64.2955250,41.9825292,112.0957083,39.3722500,58.7722208,14.5675000,36.0573958,52.3494667,24.5251333,95.2401417,137.2483417,30.0135292,54.7701542,32.0710583,21.3979292,10.6949542,11.2376875,47.3776042,110.3017458,169.1457792,16.2536250,31.3581458,3.0619292,9.2046792,22.4807333,162.2041083,15.5082583
2014-09-12,00:00:00,359.2579250,31.3829375,50.4301417,87.1856333,192.5021625,575.8315208,8.8113625,18.0436500,7.3005375,18.8103333,134.6255208,141.5492000,37.9318125,313.0570667,298.7103375,340.0702583,93.6433292,29.8976292,13.4672167,398.3859375,105.8301917,40.5424083,9.5419875,89.0570000,4.7512583,8.8113625,5.4842667,8.0794667,16.0073833,2.5002750,37.1512375,93.6433292,6.1799417,27.7638375,6.0577792,12.0020458,6.9147667,4.9693250,26.9180875,39.4512708,56.9472042,2.8754958,3.3904208,0.7870167,4.2717708,11.4178042,59.7990500,19.9038583
2014-09-13,00:00:00,159.8652792,14.4334500,16.0418375,29.3867250,88.9732917,309.9452875,6.6450167,7.6314208,5.4381667,11.0735167,57.9689333,35.8710667,9.2035625,154.5162792,355.6251667,280.1246042,15.6792292,2.2647333,3.7957292,91.1167875,57.0538042,3.2825625,0.4483542,28.9914250,3.4803208,6.6450167,2.5638583,5.5509417,6.2714667,0.1297917,7.3951625,15.6792292,0.3075417,2.1542667,1.3159625,9.9544083,7.3122208,7.3815708,24.4024333,44.5198583,63.9081708,13.3260542,0.4405000,0.6552792,0.5485750,4.1778875,57.5802000,9.8305375
2014-09-14,00:00:00,61.0023917,14.8982583,12.6900583,22.0518958,31.5114583,95.0618750,7.0563583,9.6780500,5.9430875,11.9473583,24.9902542,7.3043833,6.4094750,42.6565542,153.3976375,66.5274125,11.8101375,1.4546542,2.6334542,21.8555417,16.7098875,2.8450000,0.3350625,18.7276125,4.5983583,7.0563583,4.4936917,6.0948167,6.4189208,0.0848667,9.5583625,11.8101375,0.6368542,1.4609000,1.2837250,12.3757333,9.0808208,7.7810833,25.5386792,45.0038792,73.1448500,4.0560083,0.2543792,0.4300458,0.2246625,3.8948708,56.0010917,5.6318792
2014-09-15,00:00:00,56.1441583,13.9597833,11.3964583,21.7187750,30.4809667,85.1803417,7.0024250,10.5319917,5.6213958,12.3413000,23.5700583,6.2342708,5.6961500,39.0913208,70.7391792,57.1803500,13.0831083,0.8757583,1.7005750,10.1562042,15.1254542,2.9634708,0.3291875,16.2342250,5.0331208,7.0024250,4.6113125,5.7752833,6.1476000,0.0485500,10.8160333,13.0831083,0.2059792,0.8331292,0.2808958,12.5874958,7.9393167,7.0506000,16.2283792,24.2956583,39.0372250,3.2656958,0.2626917,0.2388125,0.1186833,3.7507500,34.8687292,5.8700042
2014-09-16,00:00:00,53.7806500,11.8983917,10.4860625,19.6280583,29.4801125,79.8285208,7.0832583,10.6945625,5.1228167,11.3582000,21.4880042,5.5360208,5.2831458,35.6696208,66.4014625,53.4273583,13.8974167,0.3618000,1.1234208,9.5004583,13.8546667,3.0376125,0.3391792,14.9632292,5.2412917,7.0832583,4.1610583,5.2755750,5.5537667,0.0410792,11.1016208,13.8974167,0.0893625,0.3438167,0.1109958,13.5151833,7.6112250,6.8778417,16.3312000,22.6405875,36.0752667,3.2052958,0.5195125,0.1580375,0.0721167,4.8118958,42.6647875,7.1594167
2014-09-17,00:00:00,46.1486333,9.7259042,8.4634792,16.4546500,25.9900208,70.5001042,6.2026750,10.1778417,4.4617958,10.0086292,18.6331000,5.0434292,4.6089000,30.6445167,61.6591875,47.2725292,13.2382875,0.2029583,0.7291083,4.0530625,12.3717625,2.9987375,0.4014208,12.1206667,4.9175958,6.2026750,3.5885125,4.6022208,4.8957500,0.6596375,10.5675625,13.2382875,0.0486583,0.1935333,0.0565167,13.2789625,6.9649583,6.3306792,14.6694708,20.0164250,32.2186833,2.3351625,0.2240333,0.1227792,0.0496917,3.3911625,30.5251083,6.6057917
2014-09-18,00:00:00,40.8319125,7.8587917,6.9562625,13.8243542,23.9830000,61.3042917,5.3965750,10.0329667,3.7925167,8.6463208,16.2741833,4.7992583,4.4860583,26.9121083,53.9829417,41.4773292,12.3640417,0.1233958,0.6142875,3.0561333,10.8471625,2.9451875,0.5606042,10.1817417,4.6228083,5.3965750,3.0152208,3.9219292,4.2549833,0.6426292,10.3718125,12.3640417,0.0293458,0.1170333,0.0333083,12.4181917,6.0801500,5.6384875,12.8248667,17.1518208,27.8269833,1.9371875,0.1499083,0.1164167,0.0372125,3.0512250,27.0700208,6.3968958
2014-09-19,00:00:00,35.6926000,6.1135042,5.7296792,11.2247042,21.2363667,53.9520458,4.6217542,9.2169042,3.1854250,7.3436833,14.1619167,4.0697667,3.7605542,23.3117292,47.9516167,36.6309833,11.9259417,0.0794125,0.4981542,2.3570667,9.4944583,3.2934708,1.2866542,8.3417958,4.2383708,4.6217542,2.4540083,3.2973417,3.6156042,0.6114708,9.6906958,11.9259417,0.0196375,0.0751875,0.0215583,11.2826000,5.2158375,4.9111250,11.4752250,15.1491792,24.4291792,1.5448208,0.1250667,0.0827417,0.0282167,2.7562167,24.7393833,5.9631500
2014-09-20,00:00:00,29.7677625,4.6396083,4.9515375,8.9295208,17.2506333,46.0650667,3.9954833,8.1370083,2.6562750,6.1705042,12.0108042,3.5042917,3.1375167,19.8059458,41.8940292,31.5176792,10.5011208,0.0545708,0.3990333,2.1995083,8.8578667,3.5779000,1.2094000,7.2104083,3.8422958,3.9954833,1.9625250,2.7584958,3.0376917,0.7188333,8.5668667,10.5011208,0.0142292,0.0517500,0.0149167,10.0366042,4.4074333,4.2171417,10.6510375,13.7283792,21.8069917,2.3987500,0.1274625,0.0636042,0.0216750,2.4292875,21.9374958,5.2153167
2014-09-21,00:00:00,38.4514125,3.9615375,9.1946042,14.2629583,21.9518250,44.0605250,3.9574125,7.3359250,2.2659667,5.4521292,11.0686667,3.1807833,3.7428875,19.3956458,36.2298000,27.9482708,9.2950583,0.7092667,0.4122667,8.1706167,9.0120917,3.3191375,1.0060583,13.8593208,5.2644167,3.9574125,1.7126000,2.3543750,2.6024375,0.6850333,7.6465292,9.2950583,0.0217125,0.7259917,0.0922708,11.2224375,4.3460458,8.7928250,34.7576083,55.4116625,77.4316375,16.6027708,1.0063917,0.0574708,0.0169417,2.3742458,21.6593500,4.8834292
2014-09-22,00:00:00,47.6180042,4.2363833,8.5458917,10.0382625,24.7350542,69.0751042,3.1051250,6.7341167,1.9112125,4.9953625,10.7652750,2.6092042,3.5202292,16.9133208,34.8859875,27.7703583,8.9293750,0.3029208,0.2850583,18.9847500,9.5528542,2.9494042,0.9585000,12.7561708,3.6311333,3.1051250,1.5745708,1.9850583,2.2760917,0.6028000,7.0311708,8.9293750,0.0332958,0.2740542,0.0347542,12.6556792,5.9805458,6.0555042,33.8113250,54.0694833,94.1287458,4.9209750,0.3780750,0.0510458,0.0135958,2.2977583,20.0630292,3.8179917
2014-09-23,00:00:00,32.5561292,5.6761125,7.5027167,9.3851292,16.7553833,47.9069208,2.8618875,6.5020833,1.8481833,4.6533125,9.1049167,2.3524625,2.5487625,14.7464750,30.9070083,23.8247458,7.9762000,0.1269458,0.2439208,10.7786250,8.0475875,2.8547667,1.1132375,10.7649667,3.3432167,2.8618875,1.5421083,1.9099083,2.0898833,0.5104125,6.6658875,7.9762000,0.0831375,0.1169208,0.0105750,10.8876167,5.5252708,5.3465875,17.0908542,24.6615292,37.1010667,2.9738042,0.1827083,0.0428375,0.0114000,1.6868333,15.5061750,3.3709375
2014-09-24,00:00:00,34.3246833,6.4117125,6.9271375,11.5666167,20.1793000,45.9544542,2.7734833,6.5235333,1.7869625,4.5087167,8.4760542,2.1860000,2.4368292,13.6141292,28.0985708,21.5238083,7.7267250,0.0750458,0.2205333,5.9637125,7.7549208,2.9279625,1.2163167,10.1432000,3.4142833,2.7734833,1.4974542,1.8509375,1.9582750,0.4477625,6.7199708,7.7267250,0.0604167,0.0743000,0.0063208,10.7342792,5.5898583,5.4736667,13.5703875,18.6871625,29.5652542,2.8585917,0.1311792,0.0351500,0.0100792,1.5727375,13.5274042,3.3101958
2014-09-25,00:00:00,34.0854625,5.4590500,5.8544417,10.7399833,20.2619833,47.3520250,2.5773958,6.4385625,1.5855250,4.0808958,7.9225958,2.0474542,2.2302375,12.7652792,25.8556458,20.3700083,7.7431250,0.0888625,0.1919417,4.4160167,7.3403250,2.8076167,1.1034500,8.6703125,3.2721583,2.5773958,1.2927417,1.6497667,1.7598500,0.3884167,6.6402250,7.7431250,0.0447125,0.0890833,0.0046208,10.8507792,5.1849500,5.0496708,13.1690792,17.6827167,27.7872292,2.3879875,0.1094750,0.0288667,0.0090458,1.4160458,12.6554833,3.1333833
2014-09-26,00:00:00,29.0881250,4.3242292,4.8782375,8.7666292,16.9035167,41.9757375,2.3277458,6.0659458,1.3419333,3.5569625,7.0100500,1.8918500,1.9192792,11.4740500,24.2525333,18.8846292,7.6104292,0.0735750,0.1630083,3.2791250,6.6605542,2.5422833,0.9275042,7.2641125,3.0375458,2.3277458,1.0558167,1.4022292,1.5339417,0.3338833,6.3505917,7.6104292,0.0301917,0.0711958,0.0036500,10.1893500,4.5342958,4.4428750,12.3101042,16.1457500,25.0783333,2.0571125,0.0971042,0.0239083,0.0080208,1.2672375,11.6275667,2.8478958
2014-09-27,00:00:00,23.9380167,3.3822000,4.0333292,6.9565042,13.4924333,35.4527042,2.0663167,5.4891792,1.1083958,3.0623375,6.0448333,1.6655167,1.6341792,10.0580292,22.1759708,16.9608292,6.9875042,0.0594250,0.1384667,2.4741583,5.8727417,2.2455208,0.7436333,6.0353458,2.7714208,2.0663167,0.8451500,1.1638000,1.3124375,0.2841625,5.7692583,6.9875042,0.0201167,0.0575542,0.0029875,9.2040917,3.8892792,3.8404250,11.4855708,14.7487042,22.5339583,1.7446458,0.0886125,0.0199583,0.0070250,1.1739750,10.5780208,2.4040917
2014-09-28,00:00:00,19.5279083,2.5988875,3.3665208,5.4667292,10.6187458,29.4800958,1.8156750,4.9149875,0.9033542,2.6299083,5.1458458,1.4314583,1.3610458,8.6623583,19.8514500,14.9851125,6.2154958,0.0467042,0.1190333,1.8973792,5.1020667,1.9580250,0.5754250,5.0528500,2.5042375,1.8156750,0.6717667,0.9533833,1.1066125,0.2379958,5.1716250,6.2154958,0.0139917,0.0447042,0.0025042,8.1268125,3.2949250,3.2923458,10.7400958,13.5648000,20.3061458,1.4887042,0.0811500,0.0167958,0.0061250,1.0380083,9.6527792,2.0426542
2014-09-29,00:00:00,16.0074000,2.0008208,2.8871750,4.3102458,8.3356833,24.5081083,1.5956042,4.3831000,0.7355083,2.2681500,4.3376750,1.2234167,1.1290083,7.3994500,17.5898292,13.0926458,5.5027833,0.0356333,0.1039250,1.4769750,4.4198708,1.6988792,0.4331042,4.3200167,2.2530208,1.5956042,0.5308083,0.7801792,0.9245583,0.1965792,4.6123208,5.5027833,0.0101667,0.0338958,0.0021292,7.0809542,2.7601375,2.8236292,9.7901542,12.2728917,18.1406333,1.2859833,0.0761875,0.0142708,0.0053292,0.9397500,8.6204208,1.7036250
2014-09-30,00:00:00,17.2045167,1.6716583,3.4089042,6.4651667,9.4135000,21.5343292,12.5958750,10.3426375,5.7097792,2.2887542,19.3765333,13.5261083,4.8807250,33.2550042,18.4468875,31.1458208,17.3294208,1.3585667,0.1215625,1.2151542,4.2306000,1.7920417,1.3795292,5.3834375,2.6338792,12.5958750,0.5657792,5.6274042,7.2702292,2.5712667,11.4385542,17.3294208,1.3067750,1.5102958,2.4545750,6.2890000,2.3417125,2.4941375,16.0373750,26.4865333,35.1861125,5.7947750,0.1784167,0.0136917,0.0046458,1.6045542,12.5463792,2.3607125
2014-10-01,00:00:00,22.2803708,3.0206958,3.2474417,5.3251917,13.9270667,29.5021167,6.1127375,8.3104917,1.6276000,2.4469917,25.1468250,33.3854875,4.1933083,72.5482042,74.0091333,90.5889042,19.7851250,4.8118417,0.1010250,0.9836833,5.6318292,3.2491083,1.4711625,4.7492792,2.0255875,6.1127375,0.5710042,1.7944750,3.5010125,0.4944500,10.9073917,19.7851250,1.6518250,4.7689083,1.4808875,5.6876875,2.1621500,2.3212042,11.9363167,18.4263167,26.6408250,1.5190125,0.1282542,0.0135458,0.0040917,1.7814000,13.8650542,1.5213708
2014-10-02,00:00:00,18.7868958,1.9448542,2.9964417,4.8652542,11.4422125,28.1428333,1.6142083,4.0232167,0.7799500,2.2799458,8.7922333,11.0381042,1.8495958,29.0363542,79.2760750,51.9580042,7.3527000,1.1150667,0.0771333,0.9272750,5.8714375,1.9162375,0.4145250,4.4258125,1.6875792,1.6142083,0.5406250,0.8181917,1.2689958,0.1745375,4.2563542,7.3527000,0.2665458,1.0503958,0.2851208,5.1125250,2.0195417,2.1732000,8.2686333,11.7993375,17.4127250,1.6852542,0.1198000,0.0121708,0.0036750,0.9834708,9.7680792,1.3369083
