"date","02GB001","02GB007","02GC002","02GC007","02GC018","02GC026","02GE007","02GG003","02GG009","02GG013","04159900","04160600","04165500","04166500","04174500","04176500","04177000","04193500","04195820","04198000","04199000","04199500","04200500","04208504","04209000","04212100","04213000","04213500","04214500","04215000","04215500"
"2010-01-22",1.2037037037037,0.0900462962962963,1.14930555555556,1.96875,1.02430555555556,2.30902777777778,0.165277777777778,326.765046296296,152.300925925926,60.5225694444445,0.1523403125,0.135720625,63.0855,1.0466565625,2812.79558425926,5.90663819444444,0.5968546875,7.5969212962963,72.8335092592592,62.3235472222222,23.5747052083333,16.7311880208333,19.6115104166667,47.778868287037,20.0660916666667,32.6403861111111,13.0687216666667,5.48727569444444,3.58122625,2.41129,3.4098225
"2010-01-23",0.601851851851852,0.0450231481481482,1.14930555555556,1.96875,1.02430555555556,2.30902777777778,0.141666666666667,321.30787037037,149.757407407407,59.5118055555556,0.101560208333333,0.0904804166666667,51.914109375,0.991569375,2802.3067400463,5.90663819444444,1.4722415625,24.689994212963,68.4371203703704,76.2149402777778,50.7678535416667,36.0304188541667,40.2927395833333,67.6473085648148,25.5990213541667,51.0264263888889,23.0283522916667,5.61792511574074,3.49595895833333,2.35387833333333,3.32863625
"2010-01-24",-1.80555555555556,-0.135069444444444,2.87326388888889,4.921875,2.56076388888889,5.77256944444444,1.13333333333333,348.061342592593,162.226851851852,64.4670138888889,1.47262302083333,1.31196604166667,62.428359375,4.0213646875,2788.02405856482,14.3002819444444,9.8679975,74.0699826388889,78.8419074074074,103.246840277778,70.5048160416667,50.0379251041667,100.315847222222,167.699097106481,63.1491708333333,93.9960486111111,43.3691852083333,26.1298842592593,17.6076957291667,11.8555091666667,16.764960625
"2010-01-25",18.0555555555556,1.35069444444444,6.66597222222222,11.41875,5.94097222222222,13.3923611111111,3.51805555555556,382.002314814815,178.046296296296,70.7534722222222,3.85928791666667,3.43825583333333,94.847296875,6.6104625,2771.95604189815,42.9008458333333,15.27948,113.953819444444,77.0833518518518,129.903297222222,67.8732210416667,48.1702576041667,119.8085,215.714494444444,72.0018583333333,188.405266666667,71.1929152083333,190.617505671296,78.27537375,52.70391,74.5289775
"2010-01-26",58.3796296296296,4.36724537037037,6.62766203703704,11.353125,5.9068287037037,13.3153935185185,4.43888888888889,368.02662037037,171.532407407407,68.1649305555555,4.01162822916667,3.57397645833333,86.30446875,4.0213646875,2749.63935208333,53.4706194444444,10.9423359375,102.5584375,56.7134166666667,103.246840277778,38.7063764583333,27.4702761458333,69.2940034722222,122.995106481481,32.312309375,199.354256944444,61.180588125,152.467874652778,56.1485115625,37.8055825,53.461145625
"2010-01-27",48.1481481481481,3.60185185185185,4.59722222222222,7.875,4.09722222222222,9.23611111111111,3.75416666666667,346.331018518518,161.42037037037,64.1465277777778,2.742125625,2.44297125,56.295046875,2.534010625,2721.29715601852,46.3204784722222,7.560159375,83.5661342592592,40.8864166666667,71.7096236111111,15.6799202083333,11.1281855208333,28.0504027777778,70.9587152777778,10.9920869791667,134.280069444444,33.1460722916667,32.5317059027778,11.9800544791667,8.06633916666667,11.406668125
"2010-01-28",39.7222222222222,2.97152777777778,3.44791666666667,5.90625,3.07291666666667,6.92708333333333,3.1875,329.560185185185,153.603703703704,61.0402777777778,1.92964395833333,1.71912791666667,39.4284375,1.8178771875,2689.83062337963,40.4138402777778,5.2125309375,66.4730613425926,29.7488981481481,49.9339263888889,6.68863729166667,4.74698822916667,11.4103333333333,62.9167275462963,8.11496354166667,90.6906930555556,18.2329745833333,13.5875398148148,4.860235625,3.272465,4.62761625
"2010-01-29",33.1018518518519,2.47627314814815,2.79664351851852,4.790625,2.49247685185185,5.61863425925926,2.69166666666667,316.25,147.4,58.575,1.32028270833333,1.17624541666667,29.790375,1.54244125,2655.46292106481,35.4398291666667,3.6209184375,53.1784490740741,21.8353981481481,34.9162041666667,3.28949375,2.334584375,4.63544791666667,58.8957336805556,7.67232916666667,61.7688319444444,10.275809375,11.2358502314815,3.75176083333333,2.52611333333333,3.572195
"2010-01-30",27.6851851851852,2.07106481481481,2.41354166666667,4.134375,2.15104166666667,4.84895833333333,2.26666666666667,305.46875,142.375,56.578125,0.914041875,0.81432375,24.314203125,1.3771796875,2618.64038287037,30.77669375,2.5067896875,43.6822974537037,16.2666388888889,24.4037986111111,1.97369625,1.400750625,1.90172222222222,55.5843269675926,7.524784375,42.3498680555556,6.11278916666667,11.3664996527778,3.58122625,2.41129,3.4098225
"2010-01-31",22.8703703703704,1.71087962962963,2.18368055555556,3.740625,1.94618055555556,4.38715277777778,1.93611111111111,296.550925925926,138.218518518519,54.9263888888889,0.660141354166667,0.588122708333333,21.0285,1.3220925,2579.80934259259,27.0461854166667,1.7109834375,36.0853761574074,12.1633425925926,16.8949375,1.53509708333333,1.08947270833333,0.832003472222222,52.2729202546296,7.45101197916667,29.3350305555556,3.84684145833333,11.889097337963,3.58122625,2.41129,3.4098225
"2010-02-01",19.2592592592593,1.44074074074074,2.03043981481481,3.478125,1.80960648148148,4.07928240740741,1.62916666666667,288.96412037037,134.682407407407,53.5211805555556,0.507801041666667,0.452402083333333,18.83803125,1.2670053125,2538.96980023148,23.9374284722222,1.193709375,30.3876851851852,9.08587037037037,11.6387347222222,1.3157975,0.93383375,0.356572916666667,49.1980425925926,7.3034671875,20.8650569444444,2.687519375,12.2810456018519,3.62385989583333,2.43999583333333,3.450415625
"2010-02-02",16.25,1.215625,1.91550925925926,3.28125,1.70717592592593,3.84837962962963,1.39305555555556,282.309027777778,131.580555555556,52.2885416666667,0.355460729166667,0.316681458333333,17.52375,1.211918125,2496.79125648148,21.1395472222222,0.8355965625,24.689994212963,6.88767592592593,8.25974722222222,1.20614770833333,0.856014270833333,0.237715277777778,45.8866358796296,7.15592239583333,15.0806847222222,2.055161875,12.6729938657407,3.62385989583333,2.43999583333333,3.450415625
"2010-02-03",13.8425925925926,1.03553240740741,1.87719907407407,3.215625,1.67303240740741,3.77141203703704,1.18055555555556,276.452546296296,128.850925925926,51.2038194444444,0.253900520833333,0.226201041666667,16.6475625,1.211918125,2453.05054444444,18.6525416666667,0.557064375,20.8915335648148,5.27566666666667,5.63164583333333,1.20614770833333,0.856014270833333,0.118857638888889,42.8117582175926,7.00837760416667,11.155575,1.738983125,12.9342927083333,3.62385989583333,2.43999583333333,3.450415625
"2010-02-04",12.037037037037,0.900462962962963,1.83888888888889,3.15,1.63888888888889,3.69444444444444,0.991666666666666,271.128472222222,126.369444444444,50.2177083333333,0.203120416666667,0.180960833333333,15.990421875,1.1568309375,2408.41716481481,16.7872875,0.397903125,17.0930729166667,4.1032962962963,4.12987361111111,1.20614770833333,0.856014270833333,0.118857638888889,39.9734096064815,6.8608328125,8.46997361111111,1.52819729166667,13.0649421296296,3.66649354166667,2.46870166666667,3.49100875
"2010-02-05",10.2314814814815,0.765393518518519,1.8005787037037,3.084375,1.60474537037037,3.61747685185185,0.85,266.070601851852,124.012037037037,49.2809027777778,0.203120416666667,0.180960833333333,15.552328125,1.1568309375,2362.89111759259,14.9220333333333,0.2785321875,15.1938425925926,3.22401851851852,2.62810138888889,1.20614770833333,0.856014270833333,0.118857638888889,37.1350609953704,6.71328802083333,6.81729583333333,1.47550083333333,13.1955915509259,3.66649354166667,2.46870166666667,3.49100875
"2010-02-06",9.02777777777778,0.675347222222222,1.76226851851852,3.01875,1.57060185185185,3.54050925925926,0.731944444444444,261.412037037037,121.840740740741,48.4180555555556,0.1523403125,0.135720625,15.114234375,1.1568309375,2316.47240277778,13.6785305555556,0.1989515625,13.2946122685185,2.49128703703704,1.87721527777778,1.20614770833333,0.856014270833333,0.118857638888889,34.7697704861111,6.49197083333333,5.5777875,1.422804375,13.1955915509259,3.66649354166667,2.46870166666667,3.49100875
"2010-02-07",7.82407407407408,0.585300925925926,1.72395833333333,2.953125,1.53645833333333,3.46354166666667,0.613888888888889,257.019675925926,119.793518518518,47.6045138888889,0.1523403125,0.135720625,14.676140625,1.1568309375,2269.83052106481,12.1241520833333,0.1193709375,11.3953819444444,1.90510185185185,1.50177222222222,1.20614770833333,0.856014270833333,0.118857638888889,32.4044799768519,6.34442604166667,4.75144861111111,1.422804375,13.1955915509259,3.66649354166667,2.46870166666667,3.49100875
"2010-02-08",6.62037037037037,0.49525462962963,1.72395833333333,2.953125,1.53645833333333,3.46354166666667,0.543055555555556,252.760416666667,117.808333333333,46.815625,0.101560208333333,0.0904804166666667,14.45709375,1.1568309375,2222.51913865741,11.191525,0.079580625,9.49615162037037,1.46546296296296,1.12632916666667,1.20614770833333,0.856014270833333,0.118857638888889,30.5122475694444,6.19688125,4.33827916666667,1.422804375,13.0649421296296,3.62385989583333,2.43999583333333,3.450415625
"2010-02-09",6.01851851851852,0.450231481481481,1.68564814814815,2.8875,1.50231481481481,3.38657407407407,0.448611111111111,248.634259259259,115.885185185185,46.0513888888889,0.101560208333333,0.0904804166666667,14.238046875,1.1568309375,2175.20775625,10.2588979166667,0.079580625,9.49615162037037,1.17237037037037,0.750886111111111,1.20614770833333,0.856014270833333,0.118857638888889,28.3834861111111,6.12310885416667,3.92510972222222,1.422804375,12.9342927083333,3.62385989583333,2.43999583333333,3.450415625
"2010-02-10",5.41666666666667,0.405208333333333,1.68564814814815,2.8875,1.50231481481481,3.38657407407407,0.401388888888889,244.641203703704,114.024074074074,45.3118055555556,0.101560208333333,0.0904804166666667,14.019,1.1568309375,2127.4500400463,9.32627083333333,0.0397903125,7.5969212962963,0.879277777777778,0.375443055555556,1.20614770833333,0.856014270833333,0.118857638888889,26.2547246527778,5.9755640625,3.718525,1.422804375,12.803643287037,3.62385989583333,2.43999583333333,3.450415625
"2010-02-11",5.41666666666667,0.405208333333333,1.64733796296296,2.821875,1.4681712962963,3.30960648148148,0.354166666666667,240.78125,112.225,44.596875,0.101560208333333,0.0904804166666667,13.799953125,1.1568309375,2079.91549074074,8.70451944444445,0.0397903125,7.5969212962963,0.732731481481481,0.375443055555556,1.20614770833333,0.856014270833333,0.118857638888889,24.3624922453704,5.82801927083333,3.51194027777778,1.47550083333333,12.6729938657407,3.58122625,2.41129,3.4098225
"2010-02-12",4.81481481481482,0.360185185185185,1.60902777777778,2.75625,1.43402777777778,3.23263888888889,0.306944444444444,236.921296296296,110.425925925926,43.8819444444444,0.101560208333333,0.0904804166666667,13.58090625,1.1568309375,2032.60410833333,8.08276805555556,0.0397903125,7.5969212962963,0.586185185185185,0.375443055555556,1.20614770833333,0.856014270833333,0.118857638888889,22.7067888888889,5.68047447916667,3.30535555555556,1.47550083333333,12.5423444444444,3.58122625,2.41129,3.4098225
"2010-02-13",4.81481481481482,0.360185185185185,1.60902777777778,2.75625,1.43402777777778,3.23263888888889,0.259722222222222,233.194444444444,108.688888888889,43.1916666666667,0.101560208333333,0.0904804166666667,13.1428125,1.10174375,1985.29272592593,7.46101666666667,0,5.69769097222222,0.439638888888889,0,1.20614770833333,0.856014270833333,0.118857638888889,21.2876145833333,5.5329296875,3.30535555555556,1.47550083333333,12.2810456018519,3.58122625,2.41129,3.4098225
"2010-02-14",4.21296296296296,0.315162037037037,1.57071759259259,2.690625,1.39988425925926,3.1556712962963,0.236111111111111,229.467592592593,106.951851851852,42.5013888888889,0.101560208333333,0.0904804166666667,12.923765625,1.10174375,1938.42767731481,7.15014097222222,0,5.69769097222222,0.293092592592593,0,1.20614770833333,0.856014270833333,0.118857638888889,19.6319112268519,5.45915729166667,3.09877083333333,1.52819729166667,12.1503961805556,3.53859260416667,2.38258416666667,3.369229375
"2010-02-15",4.21296296296296,0.315162037037037,1.57071759259259,2.690625,1.39988425925926,3.1556712962963,0.2125,225.873842592593,105.276851851852,41.8357638888889,0.101560208333333,0.0904804166666667,12.70471875,1.10174375,1891.78579560185,6.83926527777778,0,5.69769097222222,0.293092592592593,0,1.20614770833333,0.856014270833333,0.118857638888889,18.2127369212963,5.3116125,3.09877083333333,1.52819729166667,11.889097337963,3.49595895833333,2.35387833333333,3.32863625
"2010-02-16",4.21296296296296,0.315162037037037,1.53240740740741,2.625,1.36574074074074,3.0787037037037,0.188888888888889,222.413194444444,103.663888888889,41.1947916666667,0.101560208333333,0.0904804166666667,12.485671875,1.10174375,1845.59024768519,6.52838958333333,0,5.69769097222222,0.293092592592593,0,1.20614770833333,0.856014270833333,0.118857638888889,16.7935626157407,5.16406770833333,3.09877083333333,1.52819729166667,11.6277984953704,3.49595895833333,2.35387833333333,3.32863625
"2010-02-17",4.21296296296296,0.315162037037037,1.53240740740741,2.625,1.36574074074074,3.0787037037037,0.165277777777778,218.952546296296,102.050925925926,40.5538194444444,0.101560208333333,0.0904804166666667,12.266625,1.10174375,1800.06420046296,6.21751388888889,0,5.69769097222222,0.146546296296296,0,1.09649791666667,0.778194791666667,0.118857638888889,15.6109173611111,5.01652291666667,3.09877083333333,1.58089375,11.3664996527778,3.4533253125,2.3251725,3.288043125
"2010-02-18",4.21296296296296,0.315162037037037,1.49409722222222,2.559375,1.33159722222222,3.00173611111111,0.141666666666667,215.491898148148,100.437962962963,39.9128472222222,0.101560208333333,0.0904804166666667,11.82853125,1.10174375,1754.98448703704,5.90663819444444,0,5.69769097222222,0.146546296296296,0,1.09649791666667,0.778194791666667,0.118857638888889,14.1917430555556,4.94275052083333,2.89218611111111,1.58089375,11.2358502314815,3.41069166666667,2.29646666666667,3.24745
"2010-02-19",4.21296296296296,0.315162037037037,1.49409722222222,2.559375,1.33159722222222,3.00173611111111,0.141666666666667,212.164351851852,98.887037037037,39.2965277777778,0.101560208333333,0.0904804166666667,11.609484375,1.10174375,1710.35110740741,5.5957625,0,5.69769097222222,0.146546296296296,0,1.09649791666667,0.778194791666667,0.118857638888889,13.0090978009259,4.79520572916667,2.89218611111111,1.58089375,10.9745513888889,3.36805802083333,2.26776083333333,3.206856875
"2010-02-20",4.21296296296296,0.315162037037037,1.45578703703704,2.49375,1.2974537037037,2.92476851851852,0.118055555555556,208.836805555556,97.3361111111111,38.6802083333333,0.101560208333333,0.0904804166666667,11.3904375,1.0466565625,1666.38722847222,5.28488680555556,0,5.69769097222222,0.146546296296296,0,1.09649791666667,0.778194791666667,0.118857638888889,12.0629815972222,4.72143333333333,2.89218611111111,1.58089375,10.7132525462963,3.36805802083333,2.26776083333333,3.206856875
"2010-02-21",4.21296296296296,0.315162037037037,1.45578703703704,2.49375,1.2974537037037,2.92476851851852,0.118055555555556,206.707175925926,96.3435185185185,38.2857638888889,0.4570209375,0.407161875,13.1428125,1.7077028125,1623.53918402778,5.28488680555556,0,7.5969212962963,0,1.87721527777778,3.72809291666667,2.64586229166667,3.20915625,13.9552140046296,4.57388854166667,2.89218611111111,1.63359020833333,10.4519537037037,3.325424375,2.239055,3.16626375
"2010-02-22",4.21296296296296,0.315162037037037,1.41747685185185,2.428125,1.26331018518519,2.84780092592593,0.0944444444444445,204.444444444444,95.2888888888889,37.8666666666667,0.660141354166667,0.588122708333333,13.799953125,1.872964375,1581.36064027778,4.97401111111111,0,47.4807581018518,16.8528240740741,49.5584833333333,25.65805125,18.209758125,34.1121423611111,32.1679509259259,23.9760286458333,28.9218611111111,5.90200333333333,10.1906548611111,3.28279072916667,2.21034916666667,3.125670625
"2010-02-23",4.21296296296296,0.315162037037037,1.41747685185185,2.428125,1.26331018518519,2.84780092592593,0.0944444444444445,200.717592592593,93.5518518518519,37.1763888888889,0.507801041666667,0.452402083333333,12.047578125,1.432266875,1539.40526342593,4.97401111111111,0,81.6669039351852,26.6714259259259,84.4746875,28.947545,20.5443425,34.8252881944445,32.1679509259259,18.4430989583333,52.8856888888889,10.591988125,10.3213042824074,5.41447302083333,3.64564083333333,5.155326875
"2010-02-24",4.21296296296296,0.315162037037037,1.37916666666667,2.3625,1.22916666666667,2.77083333333333,0.0944444444444445,197.256944444444,91.9388888888889,36.5354166666667,0.355460729166667,0.316681458333333,10.95234375,1.2670053125,1498.11938726852,4.97401111111111,0,66.4730613425926,17.292462962963,58.9445597222222,11.8421775,8.40450375,14.1440590277778,23.1798469907407,6.8608328125,44.0025458333333,8.80030854166667,10.1906548611111,4.77496833333333,3.21505333333333,4.54643
"2010-02-25",4.21296296296296,0.315162037037037,1.37916666666667,2.3625,1.22916666666667,2.77083333333333,0.0944444444444445,193.929398148148,90.387962962963,35.9190972222222,0.304680625,0.27144125,10.295203125,1.1568309375,1457.7261787037,4.66313541666667,0,53.1784490740741,11.2840648148148,40.9232930555556,5.26319,3.735335,5.70516666666667,21.0510855324074,5.3116125,30.3679541666667,5.48043166666667,9.66805717592593,3.41069166666667,2.29646666666667,3.24745
"2010-02-26",4.21296296296296,0.315162037037037,1.34085648148148,2.296875,1.19502314814815,2.69386574074074,0.0944444444444445,190.734953703704,88.8990740740741,35.3274305555556,0.203120416666667,0.180960833333333,9.6380625,1.10174375,1418.22563773148,4.66313541666667,0,43.6822974537037,7.32731481481482,28.5336722222222,2.74124479166667,1.94548697916667,2.37715277777778,19.3953821759259,5.01652291666667,21.2782263888889,3.68875208333333,9.53740775462963,3.15488979166667,2.12423166666667,3.00389125
"2010-02-27",4.21296296296296,0.315162037037037,1.34085648148148,2.296875,1.19502314814815,2.69386574074074,0.0944444444444445,187.673611111111,87.4722222222222,34.7604166666667,0.203120416666667,0.180960833333333,9.419015625,1.10174375,1379.3945974537,4.66313541666667,0,36.0853761574074,4.68948148148148,19.8984819444444,1.75439666666667,1.24511166666667,0.950861111111111,17.9762078703704,4.94275052083333,15.0806847222222,2.79291229166667,9.27610891203704,3.11225614583333,2.09552583333333,2.963298125
