time,date,hour,precip [mm/day],sub676 [m3/s],sub684 [m3/s],sub685 [m3/s],sub685 (observed) [m3/s]
1012,2012-10-09,00:00:00.00,0.166493,1.53287,2.55808,4.54835,2.58
1013,2012-10-10,00:00:00.00,0.133064,1.49524,2.54434,4.58379,2.46
1014,2012-10-11,00:00:00.00,4.40568,1.43485,2.45965,4.52672,2.5
1015,2012-10-12,00:00:00.00,1.94085,1.41045,2.39169,4.4185,2.52
1016,2012-10-13,00:00:00.00,1.26786,1.43039,2.39393,4.34985,2.53
1017,2012-10-14,00:00:00.00,12.3406,1.46466,2.44178,4.36272,2.59
1018,2012-10-15,00:00:00.00,15.8928,1.52758,2.52998,4.46686,3.35
1019,2012-10-16,00:00:00.00,1.86477,1.72404,2.76951,4.75886,4.48
1020,2012-10-17,00:00:00.00,0.224033,2.00807,3.18272,5.3402,5.02
1021,2012-10-18,00:00:00.00,3.20718,2.10149,3.47137,5.94409,6
1022,2012-10-19,00:00:00.00,0.575196,1.93066,3.37443,6.09972,5.42
1023,2012-10-20,00:00:00.00,4.06328,1.73629,3.06253,5.80225,4.46
1024,2012-10-21,00:00:00.00,7.42105,1.66391,2.84845,5.4015,4.22
1025,2012-10-22,00:00:00.00,0.0891823,1.69814,2.8325,5.18076,4.14
1026,2012-10-23,00:00:00.00,0.524726,1.78656,2.94547,5.21694,3.89
1027,2012-10-24,00:00:00.00,25.5986,1.85033,3.07051,5.40983,4.57
1028,2012-10-25,00:00:00.00,1.01996,1.94877,3.21666,5.67354,6.45
1029,2012-10-26,00:00:00.00,0.128424,2.25059,3.58343,6.17204,12.5
1030,2012-10-27,00:00:00.00,6.73917,2.50291,4.03205,6.8582,10.7
1031,2012-10-28,00:00:00.00,15.956,2.42069,4.13586,7.27136,8.88
1032,2012-10-29,00:00:00.00,7.20146,2.35378,4.02121,7.3397,13.5
1033,2012-10-30,00:00:00.00,15.9985,2.60331,4.20793,7.51309,15.2
1034,2012-10-31,00:00:00.00,7.87212,2.97012,4.74008,8.14485,19.6
1035,2012-11-01,00:00:00.00,7.52971,3.25813,5.30995,9.14694,28.4
1036,2012-11-02,00:00:00.00,1.51303,3.4403,5.71807,10.0541,22.9
1037,2012-11-03,00:00:00.00,1.10206,3.44514,5.81176,10.4524,19.7
1038,2012-11-04,00:00:00.00,0.0147027,3.26061,5.57501,10.2274,16.4
1039,2012-11-05,00:00:00.00,0.0102093,2.98908,5.18367,9.5756,12
1040,2012-11-06,00:00:00.00,0.00802341,2.76917,4.8074,8.90654,9.46
1041,2012-11-07,00:00:00.00,0.0129644,2.64794,4.53735,8.37487,8.11
1042,2012-11-08,00:00:00.00,0.000511673,2.58171,4.38819,8.03375,6.93
1043,2012-11-09,00:00:00.00,0.00184779,2.53653,4.29931,7.85281,6.41
1044,2012-11-10,00:00:00.00,0.0587743,2.49449,4.22714,7.70184,5.72
1045,2012-11-11,00:00:00.00,0.122938,2.45487,4.15905,7.57316,5.29
1046,2012-11-12,00:00:00.00,0.0196604,2.41617,4.09327,7.45351,4.98
1047,2012-11-13,00:00:00.00,11.1325,2.39774,4.04884,7.35677,4.96
1048,2012-11-14,00:00:00.00,0.0871226,2.46022,4.09885,7.37395,5.29
1049,2012-11-15,00:00:00.00,0.00128077,2.6513,4.33098,7.63498,5.63
1050,2012-11-16,00:00:00.00,0.000174012,2.78763,4.59413,8.04873,5.47
1051,2012-11-17,00:00:00.00,0.000336228,2.69255,4.60019,8.24779,5.09
1052,2012-11-18,00:00:00.00,0.00736656,2.51742,4.36436,8.05219,4.96
1053,2012-11-19,00:00:00.00,0.0244902,2.40592,4.12515,7.6757,5.08
1054,2012-11-20,00:00:00.00,0.293768,2.35138,3.99299,7.36139,4.97
1055,2012-11-21,00:00:00.00,0.0148513,2.31771,3.92322,7.15808,4.55
1056,2012-11-22,00:00:00.00,0.0616357,2.28407,3.86763,7.03516,4.31
1057,2012-11-23,00:00:00.00,0.137223,2.2522,3.81295,6.93675,4.22
1058,2012-11-24,00:00:00.00,5.26817,2.22888,3.76788,6.84802,4.42
1059,2012-11-25,00:00:00.00,2.39424,2.24173,3.76492,6.81016,4.26
1060,2012-11-26,00:00:00.00,0.690724,2.31125,3.84242,6.87986,4.27
1061,2012-11-27,00:00:00.00,0.134624,2.36067,3.93769,7.01677,4.23
1062,2012-11-28,00:00:00.00,0.0115839,2.30982,3.92387,7.06758,4.15
1063,2012-11-29,00:00:00.00,0.444567,2.21914,3.80051,6.95971,4.06
1064,2012-11-30,00:00:00.00,0.0106586,2.1547,3.67084,6.75859,4.01
1065,2012-12-01,00:00:00.00,1.10981,2.11726,3.58854,6.56948,4.03
1066,2012-12-02,00:00:00.00,0.501772,2.09047,3.53667,6.43895,4.06
1067,2012-12-03,00:00:00.00,17.2528,2.09377,3.52271,6.38087,4.66
1068,2012-12-04,00:00:00.00,0.336743,2.22574,3.65724,6.50832,10.9
1069,2012-12-05,00:00:00.00,7.98596,2.58442,4.10372,7.04813,19.5
1070,2012-12-06,00:00:00.00,0.136358,2.93983,4.69809,7.95171,17.3
1071,2012-12-07,00:00:00.00,0.000846383,3.02125,5.0327,8.7814,15.2
1072,2012-12-08,00:00:00.00,1.0229,2.89474,4.96684,9.00656,12.5
1073,2012-12-09,00:00:00.00,4.23822,2.68225,4.66228,8.60208,10
1074,2012-12-10,00:00:00.00,3.93734,2.5388,4.37322,8.10734,8.91
1075,2012-12-11,00:00:00.00,3.55791,2.53589,4.26686,7.82621,9.3
1076,2012-12-12,00:00:00.00,0.543886,2.57404,4.30243,7.75426,10.7
1077,2012-12-13,00:00:00.00,0.0707772,2.56686,4.32502,7.7723,10.7
1078,2012-12-14,00:00:00.00,0.000145181,2.51271,4.26755,7.73853,9.83
1079,2012-12-15,00:00:00.00,1.83626e-308,2.4385,4.15538,7.60112,8.34
1080,2012-12-16,00:00:00.00,0.748969,2.37244,4.03851,7.40348,7.31
1081,2012-12-17,00:00:00.00,9.28806,2.35556,3.97605,7.25094,7.03
1082,2012-12-18,00:00:00.00,0.420202,2.46787,4.07711,7.299,7.49
1083,2012-12-19,00:00:00.00,0.174426,2.77586,4.45968,7.74213,9.37
1084,2012-12-20,00:00:00.00,0.109422,3.00603,4.89466,8.48022,12.7
1085,2012-12-21,00:00:00.00,11.0137,2.91087,4.96883,8.88459,10.4
1086,2012-12-22,00:00:00.00,4.25511,2.77811,4.77776,8.74044,11
1087,2012-12-23,00:00:00.00,0.3236,2.89445,4.7899,8.67661,15.9
1088,2012-12-24,00:00:00.00,0.0486252,3.0846,5.05271,8.96567,16.7
1089,2012-12-25,00:00:00.00,0.0943254,3.05212,5.15857,9.20839,13
1090,2012-12-26,00:00:00.00,0.0173462,2.85741,4.9503,9.04631,10
1091,2012-12-27,00:00:00.00,6.11386,2.69918,4.6526,8.59546,8.4
1092,2012-12-28,00:00:00.00,3.87169,2.61784,4.45879,8.18913,7.44
1093,2012-12-29,00:00:00.00,0.429858,2.57673,4.36289,7.95829,8.17
1094,2012-12-30,00:00:00.00,4.60289,2.54205,4.3015,7.82685,7.82
1095,2012-12-31,00:00:00.00,0.370359,2.50905,4.24538,7.71619,6.33
1096,2013-01-01,00:00:00.00,0.179687,2.47667,4.19039,7.61649,5.85
1097,2013-01-02,00:00:00.00,0.210337,2.44552,4.1372,7.51907,5.5
1098,2013-01-03,00:00:00.00,0.162011,2.4151,4.08551,7.42423,5.26
1099,2013-01-04,00:00:00.00,0.375192,2.38569,4.03536,7.33239,5.1
1100,2013-01-05,00:00:00.00,0.0448008,2.35707,3.98667,7.24313,4.97
1101,2013-01-06,00:00:00.00,0.99921,2.32933,3.93941,7.15653,4.83
1102,2013-01-07,00:00:00.00,6.48451,2.30604,3.89726,7.07648,4.73
1103,2013-01-08,00:00:00.00,0.0680366,2.29937,3.87471,7.02035,4.65
1104,2013-01-09,00:00:00.00,0,2.31828,3.8887,7.01375,4.58
1105,2013-01-10,00:00:00.00,0.00238447,2.32686,3.90946,7.03617,4.53
1106,2013-01-11,00:00:00.00,0.000869162,2.29031,3.88035,7.01881,4.43
1107,2013-01-12,00:00:00.00,13.2606,2.26155,3.82795,6.95749,4.47
1108,2013-01-13,00:00:00.00,0.00915303,2.39667,3.94296,7.05034,5.93
1109,2013-01-14,00:00:00.00,18.6059,2.96779,4.60516,7.80999,39.4
1110,2013-01-15,00:00:00.00,0.110103,4.03694,6.28589,10.1308,83.7
1111,2013-01-16,00:00:00.00,0.0114311,4.98506,8.11776,13.4589,81.1
1112,2013-01-17,00:00:00.00,0.0741994,4.97003,8.47658,15.2155,28.4
1113,2013-01-18,00:00:00.00,1.73523,4.31699,7.5012,14.2657,17.7
1114,2013-01-19,00:00:00.00,0.536093,3.75873,6.45802,12.2645,13.1
1115,2013-01-20,00:00:00.00,0.452739,3.47577,5.91446,10.9416,9.89
1116,2013-01-21,00:00:00.00,2.80453,3.38428,5.71109,10.3944,7.82
1117,2013-01-22,00:00:00.00,1.65676,3.32201,5.61949,10.1774,6.24
1118,2013-01-23,00:00:00.00,2.78075,3.26998,5.52508,10.0253,5.31
1119,2013-01-24,00:00:00.00,1.60425,3.21485,5.43434,9.86274,4.89
1120,2013-01-25,00:00:00.00,0.138112,3.16558,5.34886,9.71265,4.66
1121,2013-01-26,00:00:00.00,2.08041,3.1159,5.27084,9.56547,4.49
1122,2013-01-27,00:00:00.00,0.20217,3.06983,5.19794,9.42706,4.41
1123,2013-01-28,00:00:00.00,0.183816,3.02433,5.12106,9.28954,4.4
1124,2013-01-29,00:00:00.00,11.3745,2.99591,5.06194,9.17598,4.42
1125,2013-01-30,00:00:00.00,28.3421,3.09677,5.14471,9.24715,6.12
1126,2013-01-31,00:00:00.00,7.53471,3.60652,5.83092,10.0813,28.8
1127,2013-02-01,00:00:00.00,5.44764,4.67605,7.4756,12.3983,99.4
1128,2013-02-02,00:00:00.00,9.03791,5.4468,8.98252,15.3105,115
1129,2013-02-03,00:00:00.00,3.04879,5.20657,8.94428,16.333,31.8
1130,2013-02-04,00:00:00.00,1.706,4.58107,7.91326,14.9877,17.7
1131,2013-02-05,00:00:00.00,0.818241,4.14866,7.08193,13.2409,14.2
1132,2013-02-06,00:00:00.00,0.55248,3.94737,6.68542,12.2572,12.3
1133,2013-02-07,00:00:00.00,1.03282,3.85799,6.51212,11.8367,10.7
1134,2013-02-08,00:00:00.00,3.82019,3.7858,6.39299,11.6058,9.16
1135,2013-02-09,00:00:00.00,28.1036,3.71744,6.27581,11.3964,8.04
1136,2013-02-10,00:00:00.00,0.280391,3.65143,6.16454,11.1928,7.29
1137,2013-02-11,00:00:00.00,0.0313843,3.58841,6.05765,10.9962,7.05
1138,2013-02-12,00:00:00.00,3.05744,3.53178,5.96017,10.8158,7.3
1139,2013-02-13,00:00:00.00,0.285306,3.49543,5.89212,10.6737,7.84
1140,2013-02-14,00:00:00.00,0.0463709,3.48983,5.87307,10.6088,8.46
1141,2013-02-15,00:00:00.00,3.77234,3.474,5.85348,10.5767,8.65
1142,2013-02-16,00:00:00.00,1.43597,3.40973,5.7659,10.462,8.27
1143,2013-02-17,00:00:00.00,2.02926,3.33133,5.63961,10.2516,7.57
1144,2013-02-18,00:00:00.00,0.0928434,3.26728,5.52623,10.0348,7.01
1145,2013-02-19,00:00:00.00,0.0573631,3.21533,5.43385,9.86389,6.63
1146,2013-02-20,00:00:00.00,9.30721,3.17572,5.3618,9.72913,6.43
1147,2013-02-21,00:00:00.00,1.10836,3.16688,5.33264,9.64985,6.34
1148,2013-02-22,00:00:00.00,0.10431,3.20704,5.37751,9.67726,6.3
1149,2013-02-23,00:00:00.00,1.41744,3.228,5.42536,9.75447,6.25
1150,2013-02-24,00:00:00.00,0.871118,3.16626,5.36278,9.7208,6.16
1151,2013-02-25,00:00:00.00,1.75798,3.07773,5.23311,9.53668,6.07
1152,2013-02-26,00:00:00.00,0.000777867,3.01175,5.11482,9.30934,5.99
1153,2013-02-27,00:00:00.00,5.47668,2.96778,5.02482,9.12883,5.93
1154,2013-02-28,00:00:00.00,10.8072,2.95073,4.97838,9.01934,5.88
1155,2013-03-01,00:00:00.00,3.53497,2.99067,5.00683,9.02617,5.82
1156,2013-03-02,00:00:00.00,0.0156964,3.09328,5.13543,9.19736,5.76
1157,2013-03-03,00:00:00.00,0.097912,3.14845,5.2604,9.41204,5.71
1158,2013-03-04,00:00:00.00,0.117416,3.07861,5.23165,9.44656,5.68
1159,2013-03-05,00:00:00.00,0.0280319,2.9657,5.07192,9.25349,5.65
1160,2013-03-06,00:00:00.00,0.000274796,2.88511,4.91125,8.97412,5.62
1161,2013-03-07,00:00:00.00,0.234008,2.83672,4.80677,8.74604,5.59
1162,2013-03-08,00:00:00.00,3.22432,2.80209,4.7397,8.59802,5.59
1163,2013-03-09,00:00:00.00,0.00763845,2.77222,4.68672,8.49377,5.62
1164,2013-03-10,00:00:00.00,0.000914608,2.74892,4.64302,8.40979,5.66
1165,2013-03-11,00:00:00.00,0.000176183,2.72388,4.60182,8.3331,6.68
1166,2013-03-12,00:00:00.00,19.2962,2.85201,4.71635,8.45797,19.4
1167,2013-03-13,00:00:00.00,2.04413,3.72316,5.82175,9.81425,74.6
1168,2013-03-14,00:00:00.00,3.63568,6.20698,9.44463,14.6805,153
1169,2013-03-15,00:00:00.00,0.418228,8.19382,13.2885,21.8261,116
1170,2013-03-16,00:00:00.00,0.929304,7.69897,13.3838,24.5196,50
1171,2013-03-17,00:00:00.00,0.92445,6.35058,11.1273,21.5113,31.6
1172,2013-03-18,00:00:00.00,0.0702017,5.46071,9.41298,17.8282,22.6
1173,2013-03-19,00:00:00.00,2.22989,5.11206,8.67265,15.9595,18.3
1174,2013-03-20,00:00:00.00,5.04463,4.9657,8.39463,15.2891,16
1175,2013-03-21,00:00:00.00,1.46397,4.84248,8.19246,14.892,14.5
1176,2013-03-22,00:00:00.00,0.741763,4.7268,7.99109,14.553,12.5
1177,2013-03-23,00:00:00.00,0.531691,4.61688,7.80724,14.2018,11.4
1178,2013-03-24,00:00:00.00,0.016305,4.51455,7.62984,13.8835,10.7
1179,2013-03-25,00:00:00.00,1.41107e-308,4.41808,7.4651,13.5749,10.6
1180,2013-03-26,00:00:00.00,0.000275997,4.32405,7.30556,13.2834,10.7
1181,2013-03-27,00:00:00.00,0.000151094,4.23298,7.15196,13.0034,12.4
1182,2013-03-28,00:00:00.00,0.0668797,4.14651,7.00466,12.7341,16.2
1183,2013-03-29,00:00:00.00,0.150966,4.06298,6.86377,12.4756,26
1184,2013-03-30,00:00:00.00,0,4.02942,6.78853,12.2986,39.7
1185,2013-03-31,00:00:00.00,7.09675e-308,4.2951,7.12682,12.6412,57.3
1186,2013-04-01,00:00:00.00,1.02708,5.45423,8.72226,14.7095,59.1
1187,2013-04-02,00:00:00.00,1.05768,7.44989,11.8363,19.5459,49.8
1188,2013-04-03,00:00:00.00,0.264281,8.87057,14.575,24.9495,39.3
1189,2013-04-04,00:00:00.00,0.322395,8.62682,14.7711,26.8099,22.9
1190,2013-04-05,00:00:00.00,0,7.52072,13.0598,24.6279,17.3
1191,2013-04-06,00:00:00.00,0.000936399,6.67296,11.4529,21.4956,15
1192,2013-04-07,00:00:00.00,0.048464,6.23627,10.6057,19.5137,16.2
1193,2013-04-08,00:00:00.00,0.432067,6.00605,10.1709,18.559,15.4
1194,2013-04-09,00:00:00.00,9.7194,5.85137,9.8964,18.0064,14.8
1195,2013-04-10,00:00:00.00,29.574,5.95173,9.95997,17.9237,19.7
1196,2013-04-11,00:00:00.00,15.6936,6.82091,11.126,19.3901,54.3
1197,2013-04-12,00:00:00.00,10.3179,8.72412,13.9866,23.6128,123
1198,2013-04-13,00:00:00.00,16.7204,10.4134,17.0883,29.3848,121
1199,2013-04-14,00:00:00.00,2.40313,10.7684,18.1742,32.6315,107
1200,2013-04-15,00:00:00.00,0.233406,10.784,18.1351,32.8635,95.8
1201,2013-04-16,00:00:00.00,0.0152354,11.0301,18.4891,33.1605,41.8
1202,2013-04-17,00:00:00.00,1.12895,10.6883,18.161,33.0287,26.8
1203,2013-04-18,00:00:00.00,7.613,9.80578,16.7907,31.0069,20.4
1204,2013-04-19,00:00:00.00,14.7867,9.20499,15.6411,28.6965,19
1205,2013-04-20,00:00:00.00,10.4539,9.37497,15.6568,28.164,33.1
1206,2013-04-21,00:00:00.00,0.727835,10.2249,16.9101,29.8766,75.4
1207,2013-04-22,00:00:00.00,0.0177675,10.8552,18.1561,32.2745,38.5
1208,2013-04-23,00:00:00.00,0.00163285,10.5283,17.9083,32.6411,21.9
1209,2013-04-24,00:00:00.00,0.102832,9.65932,16.5428,30.5446,17.5
1210,2013-04-25,00:00:00.00,9.77521,8.95269,15.2729,28.1043,15.5
1211,2013-04-26,00:00:00.00,3.45697,8.65887,14.6343,26.67,14.6
1212,2013-04-27,00:00:00.00,0.00898461,8.7996,14.7364,26.5034,14.8
1213,2013-04-28,00:00:00.00,0.00039647,8.87324,14.9386,26.8931,15.2
1214,2013-04-29,00:00:00.00,8.35236,8.52194,14.51,26.4702,14.2
1215,2013-04-30,00:00:00.00,2.02432,8.16245,13.8454,25.3665,14.9
1216,2013-05-01,00:00:00.00,0.0778614,8.08568,13.6117,24.6796,15
1217,2013-05-02,00:00:00.00,0.0357863,7.99833,13.509,24.4364,13.7
1218,2013-05-03,00:00:00.00,0.00760245,7.64858,13.0212,23.8244,12.1
1219,2013-05-04,00:00:00.00,2.36801e-308,7.25697,12.3419,22.678,10.7
1220,2013-05-05,00:00:00.00,0,6.9419,11.783,21.567,9.62
1221,2013-05-06,00:00:00.00,0.00045683,6.68788,11.3409,20.7122,8.8
1222,2013-05-07,00:00:00.00,2.20889e-308,6.4669,10.9587,19.9986,8.12
1223,2013-05-08,00:00:00.00,6.07856e-308,6.25616,10.6042,19.3441,7.5
1224,2013-05-09,00:00:00.00,0.632233,6.06015,10.267,18.7282,7.04
1225,2013-05-10,00:00:00.00,0.205222,5.87283,9.95088,18.1451,6.73
1226,2013-05-11,00:00:00.00,18.3073,5.75516,9.72256,17.6815,6.56
1227,2013-05-12,00:00:00.00,2.42721,5.89161,9.85253,17.7063,7.28
1228,2013-05-13,00:00:00.00,1.42362,6.44733,10.6414,18.756,7.35
1229,2013-05-14,00:00:00.00,0.217321,6.78681,11.3607,20.1465,8.35
1230,2013-05-15,00:00:00.00,0.231568,6.45371,11.0467,20.2243,7.64
1231,2013-05-16,00:00:00.00,0.563403,5.98298,10.2186,18.9609,6.96
1232,2013-05-17,00:00:00.00,0,5.66161,9.62129,17.6648,6.42
1233,2013-05-18,00:00:00.00,0.000528458,5.46273,9.25641,16.9044,5.96
1234,2013-05-19,00:00:00.00,0.000867624,5.31202,8.99111,16.3967,5.72
1235,2013-05-20,00:00:00.00,0.00697583,5.1635,8.74617,15.9404,5.43
1236,2013-05-21,00:00:00.00,5.01197,5.02862,8.51006,15.5157,5.23
1237,2013-05-22,00:00:00.00,8.05878,4.92305,8.32351,15.1429,5.33
1238,2013-05-23,00:00:00.00,1.77151,4.90391,8.25627,14.9483,5.39
1239,2013-05-24,00:00:00.00,2.75013,4.96774,8.3404,15.0093,14.5
1240,2013-05-25,00:00:00.00,0.671186,4.95555,8.36177,15.1016,12.6
1241,2013-05-26,00:00:00.00,0.00243719,4.78765,8.13303,14.8549,8.78
1242,2013-05-27,00:00:00.00,0,4.5986,7.80289,14.3098,7.03
1243,2013-05-28,00:00:00.00,0.0445979,4.45675,7.54413,13.7819,6.12
1244,2013-05-29,00:00:00.00,32.0684,4.43058,7.46045,13.5176,6.5
1245,2013-05-30,00:00:00.00,7.25478,4.82495,7.95776,14.0367,11
1246,2013-05-31,00:00:00.00,4.945,5.94485,9.5856,16.2913,14.6
1247,2013-06-01,00:00:00.00,11.2481,6.82948,11.2713,19.4542,16.9
1248,2013-06-02,00:00:00.00,2.63017,6.6752,11.4047,20.6937,13.2
1249,2013-06-03,00:00:00.00,11.5107,6.33182,10.7585,19.8695,19.4
1250,2013-06-04,00:00:00.00,0.000419874,6.21218,10.4764,19.0297,29.5
1251,2013-06-05,00:00:00.00,0,6.23143,10.4844,18.9069,21.9
1252,2013-06-06,00:00:00.00,0,6.17746,10.4303,18.8937,13.8
1253,2013-06-07,00:00:00.00,4.35015,5.8592,10.001,18.3241,10.1
1254,2013-06-08,00:00:00.00,0.436247,5.54934,9.43368,17.3736,8.6
1255,2013-06-09,00:00:00.00,0.0118019,5.35854,9.07544,16.5769,7.71
1256,2013-06-10,00:00:00.00,0.000498003,5.22262,8.83783,16.0951,7
1257,2013-06-11,00:00:00.00,27.0116,5.14772,8.68807,15.7826,6.74
1258,2013-06-12,00:00:00.00,6.26874,5.41821,9.00226,16.0497,7.52
1259,2013-06-13,00:00:00.00,0.865945,6.31878,10.2942,17.8197,18.9
1260,2013-06-14,00:00:00.00,9.36687,7.00871,11.6302,20.2969,23.4
1261,2013-06-15,00:00:00.00,0.000861212,6.79624,11.6125,21.1242,15.6
1262,2013-06-16,00:00:00.00,0.000151401,6.41681,10.9161,20.1766,12.5
1263,2013-06-17,00:00:00.00,8.39486,6.16005,10.4444,19.082,9.9
1264,2013-06-18,00:00:00.00,0.386826,5.92697,10.0621,18.3743,8.91
1265,2013-06-19,00:00:00.00,0.0114337,5.83775,9.84181,17.9001,8.34
1266,2013-06-20,00:00:00.00,0.000493961,5.74516,9.71403,17.6048,7.26
1267,2013-06-21,00:00:00.00,9.73236e-308,5.52128,9.38564,17.1615,6.35
1268,2013-06-22,00:00:00.00,2.74015e-308,5.27509,8.96195,16.452,5.67
1269,2013-06-23,00:00:00.00,4.56529,5.07736,8.61027,15.7538,5.2
1270,2013-06-24,00:00:00.00,0.578043,4.91883,8.33365,15.2127,4.99
1271,2013-06-25,00:00:00.00,0.00308158,4.78216,8.09724,14.7693,4.84
1272,2013-06-26,00:00:00.00,5.58632,4.6538,7.88015,14.3702,4.83
1273,2013-06-27,00:00:00.00,0.148166,4.54555,7.68903,14.0137,4.71
1274,2013-06-28,00:00:00.00,0.376463,4.46461,7.54259,13.7169,4.66
1275,2013-06-29,00:00:00.00,41.2754,4.48591,7.54037,13.6196,5.07
1276,2013-06-30,00:00:00.00,0.0253879,4.9724,8.17137,14.3445,16.6
1277,2013-07-01,00:00:00.00,0.0204317,6.30291,10.1103,17.075,91
1278,2013-07-02,00:00:00.00,0.042246,7.19914,11.9189,20.5781,49.2
1279,2013-07-03,00:00:00.00,0.0126654,6.68203,11.5704,21.3054,16.1
1280,2013-07-04,00:00:00.00,2.03295,5.85358,10.1098,19.167,11.3
1281,2013-07-05,00:00:00.00,6.89397,5.34989,9.1349,16.9748,8.97
1282,2013-07-06,00:00:00.00,15.8946,5.1825,8.75885,15.9818,8.86
1283,2013-07-07,00:00:00.00,2.11544,5.33671,8.90958,15.9827,14.3
1284,2013-07-08,00:00:00.00,10.5548,5.74442,9.52921,16.8285,10.9
1285,2013-07-09,00:00:00.00,6.01301,6.01673,10.0699,17.9215,9.03
1286,2013-07-10,00:00:00.00,1.13239,5.98874,10.1291,18.3275,10.4
1287,2013-07-11,00:00:00.00,3.75783,5.85444,9.90562,18.0503,11.2
1288,2013-07-12,00:00:00.00,0.0163411,5.56761,9.48889,17.3835,9.12
1289,2013-07-13,00:00:00.00,0,5.2559,8.95086,16.4975,7.94
1290,2013-07-14,00:00:00.00,0,5.01273,8.51368,15.6348,6.96
1291,2013-07-15,00:00:00.00,0.00188787,4.83492,8.19745,14.9812,6.16
1292,2013-07-16,00:00:00.00,0.0291354,4.68988,7.94412,14.5082,5.41
1293,2013-07-17,00:00:00.00,0.0145539,4.5545,7.71588,14.0835,4.87
1294,2013-07-18,00:00:00.00,0.015235,4.42988,7.49757,13.6846,4.49
1295,2013-07-19,00:00:00.00,0.00516601,4.30655,7.29058,13.2988,4.16
1296,2013-07-20,00:00:00.00,13.6385,4.20936,7.11692,12.9658,4.03
1297,2013-07-21,00:00:00.00,5.22562,4.22078,7.09772,12.8316,5.96
1298,2013-07-22,00:00:00.00,0.00220219,4.41651,7.36769,13.1356,5.92
1299,2013-07-23,00:00:00.00,0.0015042,4.5651,7.65572,13.6602,5.15
1300,2013-07-24,00:00:00.00,0.720049,4.42191,7.52057,13.7095,4.65
1301,2013-07-25,00:00:00.00,0.0533438,4.16504,7.09378,13.1103,4.37
1302,2013-07-26,00:00:00.00,0.000287438,3.96564,6.73006,12.3735,4.11
1303,2013-07-27,00:00:00.00,0.00014786,3.83385,6.49284,11.8626,3.84
1304,2013-07-28,00:00:00.00,14.4516,3.76105,6.35225,11.5608,3.93
1305,2013-07-29,00:00:00.00,1.49385,3.80161,6.38411,11.5095,5.66
1306,2013-07-30,00:00:00.00,0.418017,4.02708,6.7045,11.9095,5.58
1307,2013-07-31,00:00:00.00,0.0238467,4.17821,7.00668,12.4826,4.84
1308,2013-08-01,00:00:00.00,13.9075,4.04273,6.8765,12.543,4.55
1309,2013-08-02,00:00:00.00,24.4884,3.96592,6.69065,12.2235,6.38
1310,2013-08-03,00:00:00.00,9.25959,4.39424,7.22683,12.6873,8.27
1311,2013-08-04,00:00:00.00,0.0704494,5.2962,8.59989,14.654,11.2
1312,2013-08-05,00:00:00.00,0.000159224,5.80625,9.67692,16.8999,12
1313,2013-08-06,00:00:00.00,7.35285e-308,5.49734,9.44151,17.3258,7.84
1314,2013-08-07,00:00:00.00,0.216099,4.91546,8.46973,15.9404,6.15
1315,2013-08-08,00:00:00.00,10.1968,4.52167,7.71617,14.3636,5.48
1316,2013-08-09,00:00:00.00,0.00434554,4.40303,7.42951,13.556,5.37
1317,2013-08-10,00:00:00.00,0.0404004,4.48069,7.51236,13.5035,5.23
1318,2013-08-11,00:00:00.00,0.00699187,4.52208,7.61402,13.6946,5.19
1319,2013-08-12,00:00:00.00,0.0013813,4.36074,7.41296,13.5485,4.83
1320,2013-08-13,00:00:00.00,0.987162,4.14557,7.04446,12.9703,4.62
1321,2013-08-14,00:00:00.00,0.211858,3.97844,6.7454,12.3631,4.64
1322,2013-08-15,00:00:00.00,0.00753689,3.86094,6.53495,11.9275,4.51
1323,2013-08-16,00:00:00.00,0.00337427,3.76147,6.36451,11.604,4.29
1324,2013-08-17,00:00:00.00,4.3895e-308,3.66694,6.20488,11.3097,4.14
1325,2013-08-18,00:00:00.00,0.00206838,3.5761,6.05027,11.0288,4.07
1326,2013-08-19,00:00:00.00,0.000320822,3.48906,5.90294,10.7574,3.95
1327,2013-08-20,00:00:00.00,0.0163396,3.40521,5.76462,10.4989,3.88
1328,2013-08-21,00:00:00.00,0,3.32461,5.63452,10.2538,3.75
1329,2013-08-22,00:00:00.00,0.037238,3.24698,5.50415,10.0209,3.63
1330,2013-08-23,00:00:00.00,2.10214,3.1723,5.3766,9.80061,3.59
1331,2013-08-24,00:00:00.00,0.0329461,3.10052,5.26264,9.59021,3.47
1332,2013-08-25,00:00:00.00,0.00445525,3.03181,5.15404,9.38458,3.35
1333,2013-08-26,00:00:00.00,0.140678,2.96595,5.04184,9.18399,3.28
1334,2013-08-27,00:00:00.00,2.26951,2.90245,4.93314,8.98711,3.3
1335,2013-08-28,00:00:00.00,0.150123,2.84112,4.82839,8.79413,3.57
1336,2013-08-29,00:00:00.00,0.897119,2.78214,4.72742,8.60953,3.49
1337,2013-08-30,00:00:00.00,0.0294909,2.72539,4.63029,8.43169,3.55
1338,2013-08-31,00:00:00.00,8.24862,2.67906,4.54528,8.27105,3.5
1339,2013-09-01,00:00:00.00,0.167688,2.67098,4.50556,8.17412,3.76
1340,2013-09-02,00:00:00.00,5.0256,2.72606,4.55441,8.20971,4.22
1341,2013-09-03,00:00:00.00,1.58173,2.77184,4.63612,8.3289,4.26
1342,2013-09-04,00:00:00.00,0.752191,2.73726,4.63607,8.36985,5.09
