time,date,hour,precip [mm/day],sub676 [m3/s],sub684 [m3/s],sub685 [m3/s],sub685 (observed) [m3/s]
337,2010-12-04,00:00:00.00,0.921943,5.20933,9.83171,20.4121,33.6
338,2010-12-05,00:00:00.00,0.286296,3.66136,6.30582,12.6931,20.8
339,2010-12-06,00:00:00.00,2.34319,3.00147,5.40537,9.91895,16
340,2010-12-07,00:00:00.00,9.45266,2.56029,4.51564,8.85782,13.3
341,2010-12-08,00:00:00.00,4.71733,2.29741,3.97091,7.59612,11.3
342,2010-12-09,00:00:00.00,3.95311,2.08458,3.62071,6.79235,14.8
343,2010-12-10,00:00:00.00,0.687081,1.94751,3.33522,6.28379,18.3
344,2010-12-11,00:00:00.00,1.86609,1.82746,3.13752,5.85585,17.2
345,2010-12-12,00:00:00.00,0.457692,1.74595,2.97553,5.52826,12.8
346,2010-12-13,00:00:00.00,18.385,1.88893,3.09445,5.50642,9.33
347,2010-12-14,00:00:00.00,1.00985,2.52559,3.89966,6.36766,10.7
348,2010-12-15,00:00:00.00,1.38257,2.77116,4.57329,7.66833,12
349,2010-12-16,00:00:00.00,3.27404,2.33343,4.21143,7.83618,13.4
350,2010-12-17,00:00:00.00,2.59322,2.06566,3.58718,7.02864,16
351,2010-12-18,00:00:00.00,2.0328,1.93875,3.3077,6.25253,15
352,2010-12-19,00:00:00.00,0.646012,1.81982,3.12933,5.7839,14
353,2010-12-20,00:00:00.00,0.694976,1.74343,2.96509,5.52172,13
354,2010-12-21,00:00:00.00,0.450667,1.6696,2.84893,5.25549,12.5
355,2010-12-22,00:00:00.00,0.28949,1.61952,2.7483,5.05638,12
356,2010-12-23,00:00:00.00,0.05439,1.57068,2.66852,4.89553,11.5
357,2010-12-24,00:00:00.00,0.0221751,1.53573,2.60131,4.76102,11
358,2010-12-25,00:00:00.00,0.0238931,1.50179,2.54483,4.6484,10.5
359,2010-12-26,00:00:00.00,0.000734168,1.47622,2.49704,4.55449,10
360,2010-12-27,00:00:00.00,0.0310125,1.45165,2.45571,4.47292,9.5
361,2010-12-28,00:00:00.00,0.045436,1.43234,2.42029,4.40372,9.1
362,2010-12-29,00:00:00.00,0.261357,1.4139,2.3891,4.34301,8.7
363,2010-12-30,00:00:00.00,0.153128,1.39869,2.36172,4.28998,8.4
364,2010-12-31,00:00:00.00,0.323037,1.38415,2.33706,4.24273,8.2
365,2011-01-01,00:00:00.00,2.36444,1.41327,2.36144,4.24565,14
366,2011-01-02,00:00:00.00,12.161,3.73799,4.98321,7.03745,15.7
367,2011-01-03,00:00:00.00,0.741132,13.1985,19.217,26.9722,58.6
368,2011-01-04,00:00:00.00,1.51754,14.8635,25.9033,45.5009,110
369,2011-01-05,00:00:00.00,8.85804,6.94821,13.9644,31.9208,29.3
370,2011-01-06,00:00:00.00,0.90972,4.55072,7.27812,14.3109,15.3
371,2011-01-07,00:00:00.00,5.08545,3.75379,6.82608,11.9109,11.9
372,2011-01-08,00:00:00.00,1.3165,3.03014,5.45094,10.9552,10.5
373,2011-01-09,00:00:00.00,0.216285,2.72231,4.6622,8.94762,9.5
374,2011-01-10,00:00:00.00,0.583033,2.40836,4.24081,7.88739,9.18
375,2011-01-11,00:00:00.00,0.15509,2.27042,3.8603,7.29403,8.82
376,2011-01-12,00:00:00.00,5.55659,2.10198,3.63291,6.75227,8.88
377,2011-01-13,00:00:00.00,5.05371,2.02498,3.43647,6.36848,8.94
378,2011-01-14,00:00:00.00,0.86932,1.92553,3.29425,6.08751,8.61
379,2011-01-15,00:00:00.00,1.0409,1.87679,3.17936,5.85116,8.36
380,2011-01-16,00:00:00.00,11.1373,1.81414,3.08634,5.66125,8.24
381,2011-01-17,00:00:00.00,0.650958,1.7805,3.01197,5.51148,8.02
382,2011-01-18,00:00:00.00,0.0610282,1.7389,2.9485,5.38381,7.74
383,2011-01-19,00:00:00.00,1.02529,1.71449,2.89715,5.28108,7.58
384,2011-01-20,00:00:00.00,0.656586,1.68586,2.85244,5.19287,7.62
385,2011-01-21,00:00:00.00,2.82289,1.66729,2.81524,5.11881,7.9
386,2011-01-22,00:00:00.00,5.97483,1.64636,2.78195,5.05466,7.88
387,2011-01-23,00:00:00.00,3.69832,1.63154,2.75341,4.99855,7.6
388,2011-01-24,00:00:00.00,0.418152,1.61579,2.72778,4.94941,7.56
389,2011-01-25,00:00:00.00,1.96737,1.60402,2.70567,4.90605,7.71
390,2011-01-26,00:00:00.00,0.490403,1.59189,2.68569,4.86784,7.68
391,2011-01-27,00:00:00.00,0.27207,1.58176,2.66749,4.83318,7.6
392,2011-01-28,00:00:00.00,2.07134,1.57101,2.64985,4.80069,7.52
393,2011-01-29,00:00:00.00,1.41873,1.56137,2.63294,4.76946,7.44
394,2011-01-30,00:00:00.00,2.71639,1.55155,2.61656,4.73932,7.36
395,2011-01-31,00:00:00.00,0.469363,1.54257,2.60095,4.71037,7.28
396,2011-02-01,00:00:00.00,0.0301687,1.53374,2.58605,4.68275,7.17
397,2011-02-02,00:00:00.00,1.29843,1.52572,2.57209,4.65664,7.94
398,2011-02-03,00:00:00.00,15.2954,1.51791,2.55886,4.632,8.6
399,2011-02-04,00:00:00.00,0.0323993,1.5104,2.54607,4.60845,7.9
400,2011-02-05,00:00:00.00,0.0101085,1.50297,2.53354,4.58556,7.58
401,2011-02-06,00:00:00.00,7.67853,1.49586,2.52138,4.56325,8.1
402,2011-02-07,00:00:00.00,1.7868,1.48877,2.50945,4.54145,7.7
403,2011-02-08,00:00:00.00,0.711697,1.4816,2.49743,4.51979,6.76
404,2011-02-09,00:00:00.00,0.253998,1.47432,2.48522,4.49792,6.44
405,2011-02-10,00:00:00.00,0.375606,1.46722,2.47315,4.47601,6.58
406,2011-02-11,00:00:00.00,0.185811,1.46043,2.46155,4.45462,6.65
407,2011-02-12,00:00:00.00,1.84375,1.45396,2.45049,4.43412,6.59
408,2011-02-13,00:00:00.00,5.12728,1.44766,2.43982,4.41447,6.65
409,2011-02-14,00:00:00.00,2.21284,1.44137,2.42924,4.39525,6.99
410,2011-02-15,00:00:00.00,0.0813917,1.43509,2.41865,4.37614,7.04
411,2011-02-16,00:00:00.00,1.32591e-308,1.4287,2.40795,4.3569,6.48
412,2011-02-17,00:00:00.00,0.275449,1.42205,2.39689,4.33723,6.07
413,2011-02-18,00:00:00.00,0.423295,1.4152,2.38545,4.31694,7.26
414,2011-02-19,00:00:00.00,0.23302,2.09667,3.14469,5.04999,10.8
415,2011-02-20,00:00:00.00,0.742921,4.67928,6.6009,9.35356,23
416,2011-02-21,00:00:00.00,5.21155,5.74729,9.48392,15.4266,61.9
417,2011-02-22,00:00:00.00,4.01385,3.98539,7.65009,15.2526,51.9
418,2011-02-23,00:00:00.00,0.00582499,3.04264,5.27444,10.7818,27.2
419,2011-02-24,00:00:00.00,0.00564405,2.67895,4.67196,8.68025,18.3
420,2011-02-25,00:00:00.00,2.82351,2.3515,4.13587,7.84438,16.2
421,2011-02-26,00:00:00.00,0.991725,2.18491,3.7322,7.07762,14.3
422,2011-02-27,00:00:00.00,8.78497,2.01081,3.481,6.50984,11.4
423,2011-02-28,00:00:00.00,2.81898,1.91745,3.26315,6.07524,10.5
424,2011-03-01,00:00:00.00,16.7935,1.93312,3.24126,5.90268,11.7
425,2011-03-02,00:00:00.00,0.0105534,2.23516,3.59069,6.18561,15.4
426,2011-03-03,00:00:00.00,0.087013,2.32072,3.88121,6.72417,17.8
427,2011-03-04,00:00:00.00,0.0203872,2.07688,3.6492,6.75601,16.7
428,2011-03-05,00:00:00.00,4.78838,1.9692,3.353,6.34897,13.7
429,2011-03-06,00:00:00.00,30.6022,4.55065,6.3023,9.33046,19.7
430,2011-03-07,00:00:00.00,2.58174,14.2262,21.0671,30.5387,67.8
431,2011-03-08,00:00:00.00,0,15.4491,27.0389,48.2759,94.3
432,2011-03-09,00:00:00.00,5.36192e-308,7.08523,14.1985,32.4055,43.5
433,2011-03-10,00:00:00.00,12.9678,4.8526,7.74149,14.887,28.1
434,2011-03-11,00:00:00.00,13.6199,5.5556,9.23556,15.4085,40.2
435,2011-03-12,00:00:00.00,14.1175,7.62421,12.2148,20.8785,109
436,2011-03-13,00:00:00.00,1.35402,8.12375,13.8144,24.4276,126
437,2011-03-14,00:00:00.00,0.39399,6.13435,10.9489,21.5355,57.1
438,2011-03-15,00:00:00.00,0.00900018,4.40834,7.72754,15.2315,31.6
439,2011-03-16,00:00:00.00,1.75824,3.50492,6.29306,11.6835,23.8
440,2011-03-17,00:00:00.00,4.56801,3.2,5.48765,10.4759,26.5
441,2011-03-18,00:00:00.00,0.0139606,7.10139,10.3796,15.9943,63.2
442,2011-03-19,00:00:00.00,0.329837,26.6604,39.4565,58.2056,108
443,2011-03-20,00:00:00.00,0.0223162,38.2998,64.034,108.684,151
444,2011-03-21,00:00:00.00,1.28334,22.4577,42.8716,90.7688,77.9
445,2011-03-22,00:00:00.00,6.72315,8.99547,16.4155,37.3486,35.7
446,2011-03-23,00:00:00.00,0.824404,7.77172,12.8256,21.2266,35.2
447,2011-03-24,00:00:00.00,23.4953,7.87344,13.3766,24.6263,35.2
448,2011-03-25,00:00:00.00,0.0837122,6.52414,11.3639,21.3892,24.4
449,2011-03-26,00:00:00.00,0.00738512,4.90066,8.63066,16.8858,18.8
450,2011-03-27,00:00:00.00,2.36193e-308,4.16372,7.13003,13.3125,17.2
451,2011-03-28,00:00:00.00,3.7874e-308,3.71445,6.50925,11.9478,15.6
452,2011-03-29,00:00:00.00,0.000415061,3.45977,5.92216,11.0845,14.2
453,2011-03-30,00:00:00.00,0.00520313,3.25586,5.58252,10.3042,12.9
454,2011-03-31,00:00:00.00,0.20529,3.12999,5.32569,9.76862,12.4
455,2011-04-01,00:00:00.00,0.285813,3.0172,5.13476,9.43438,13.5
456,2011-04-02,00:00:00.00,0.00033138,3.72271,5.86271,10.1113,16.2
457,2011-04-03,00:00:00.00,0.00785384,7.94971,11.865,18.1038,25.4
458,2011-04-04,00:00:00.00,4.50645,14.6491,23.1678,37.2,29
459,2011-04-05,00:00:00.00,18.1357,24.7937,39.7472,66.0938,25.6
460,2011-04-06,00:00:00.00,0.240153,36.7295,59.4102,100.352,64
461,2011-04-07,00:00:00.00,0.902428,27.4421,50.2313,98.3135,53.7
462,2011-04-08,00:00:00.00,0.0410717,9.69242,19.7737,47.3825,25.5
463,2011-04-09,00:00:00.00,0.000249858,6.29943,9.68622,17.2796,19.1
464,2011-04-10,00:00:00.00,2.45491e-308,5.33278,9.73296,17.3778,17
465,2011-04-11,00:00:00.00,3.74527,4.65087,7.69634,15.3014,15.7
466,2011-04-12,00:00:00.00,0.124635,4.64165,7.81705,13.6983,15.6
467,2011-04-13,00:00:00.00,0.00181205,4.37655,7.53709,13.6958,15.5
468,2011-04-14,00:00:00.00,1.7472e-308,4.10757,6.96894,13.0156,14.2
469,2011-04-15,00:00:00.00,1.49012e-308,3.82752,6.62146,11.9461,12.1
470,2011-04-16,00:00:00.00,0.000460412,3.72006,6.282,11.5967,10.5
471,2011-04-17,00:00:00.00,20.9788,5.11449,8.01623,13.5164,10.6
472,2011-04-18,00:00:00.00,2.9384,10.3286,15.7545,24.6069,12.5
473,2011-04-19,00:00:00.00,0.119231,11.3329,19.5615,34.4344,14.7
474,2011-04-20,00:00:00.00,5.18105,7.51781,13.7749,28.3473,15.4
475,2011-04-21,00:00:00.00,17.9644,8.55619,13.4647,23.3932,18.7
476,2011-04-22,00:00:00.00,0.397957,12.6542,20.3744,33.5607,43.3
477,2011-04-23,00:00:00.00,0.353131,11.6259,20.4185,37.9574,31.5
478,2011-04-24,00:00:00.00,13.6199,8.27995,14.6964,29.0832,23.2
479,2011-04-25,00:00:00.00,0.268895,9.64829,15.3806,26.6331,35.8
480,2011-04-26,00:00:00.00,4.93565,9.5235,16.5163,29.4931,25.4
481,2011-04-27,00:00:00.00,7.76331,7.79279,13.5094,26.1827,20.4
482,2011-04-28,00:00:00.00,13.0163,9.23224,14.8335,25.5722,20.8
483,2011-04-29,00:00:00.00,6.93011,11.7692,19.3192,32.9611,35.4
484,2011-04-30,00:00:00.00,0.395567,11.5061,19.722,36.1326,56.2
485,2011-05-01,00:00:00.00,0.0404879,8.31471,14.9451,29.2278,32.4
486,2011-05-02,00:00:00.00,5.27527,6.30183,10.8178,21.0696,20.5
487,2011-05-03,00:00:00.00,0.697459,5.90998,9.97427,17.9509,18
488,2011-05-04,00:00:00.00,6.36231,5.8977,9.92964,17.9667,16.7
489,2011-05-05,00:00:00.00,0.0386468,6.17106,10.3065,18.435,16.1
490,2011-05-06,00:00:00.00,0.00304186,5.98003,10.1711,18.47,14.8
491,2011-05-07,00:00:00.00,10.3438,5.68395,9.62451,17.7035,13.4
492,2011-05-08,00:00:00.00,0.10069,7.0715,11.4179,19.5504,13.5
493,2011-05-09,00:00:00.00,0.0014118,7.15394,12.2645,21.9541,14.6
494,2011-05-10,00:00:00.00,0.000304313,5.51718,9.73767,19.1207,12.1
495,2011-05-11,00:00:00.00,0.244708,4.70962,7.95571,14.9189,10.3
496,2011-05-12,00:00:00.00,0.0290595,4.27617,7.40651,13.422,9.27
497,2011-05-13,00:00:00.00,0.00796007,3.99298,6.8271,12.6887,8.32
498,2011-05-14,00:00:00.00,12.5626,4.44847,7.23376,12.831,7.93
499,2011-05-15,00:00:00.00,20.2837,8.38126,12.8098,20.1822,10
500,2011-05-16,00:00:00.00,12.8265,15.3698,24.3464,39.3622,20.5
501,2011-05-17,00:00:00.00,5.78621,17.3776,29.4828,52.7947,29
502,2011-05-18,00:00:00.00,2.53976,12.8276,22.8845,44.5009,28.2
503,2011-05-19,00:00:00.00,13.3288,9.50293,16.3912,31.3498,20.1
504,2011-05-20,00:00:00.00,8.71768,10.813,17.5611,30.5505,32.3
505,2011-05-21,00:00:00.00,0.000901723,11.542,19.5156,34.6007,78.6
506,2011-05-22,00:00:00.00,0.00769022,8.62384,15.5126,30.3159,39.8
507,2011-05-23,00:00:00.00,1.8839,6.15263,10.6998,21.2177,20.6
508,2011-05-24,00:00:00.00,9.26817,5.62614,9.47065,17.1318,17.1
509,2011-05-25,00:00:00.00,0.0521642,6.39264,10.5245,18.4062,16.5
510,2011-05-26,00:00:00.00,12.8362,7.33795,12.1621,21.2639,26.9
511,2011-05-27,00:00:00.00,9.03027,9.48698,15.3494,26.3455,21.8
512,2011-05-28,00:00:00.00,0.949837,10.8051,18.0542,31.6925,23.8
513,2011-05-29,00:00:00.00,0.718314,8.39837,15.0689,29.0479,22.4
514,2011-05-30,00:00:00.00,12.2126,6.86948,11.6316,22.3362,18.2
515,2011-05-31,00:00:00.00,8.32965,8.60692,13.8583,23.3917,20.1
516,2011-06-01,00:00:00.00,1.158e-308,9.51582,16.0416,28.3376,27.4
517,2011-06-02,00:00:00.00,1.15534e-308,7.51749,13.3518,25.7985,18.2
518,2011-06-03,00:00:00.00,0.00878358,5.67665,9.82826,19.1467,14
519,2011-06-04,00:00:00.00,0.000354062,4.85011,8.29715,15.3843,11.1
520,2011-06-05,00:00:00.00,12.9736,5.09216,8.45373,15.0612,10.1
521,2011-06-06,00:00:00.00,0.0409345,7.03606,11.2525,18.8866,11.3
522,2011-06-07,00:00:00.00,0.00249968,7.27548,12.4817,22.2488,10.1
523,2011-06-08,00:00:00.00,13.4629,6.3089,10.8616,20.7161,9.3
524,2011-06-09,00:00:00.00,1.1782,7.71067,12.3769,21.2221,8.52
525,2011-06-10,00:00:00.00,0.344012,7.62715,13.1838,23.6242,7.58
526,2011-06-11,00:00:00.00,0.0574839,5.61374,9.9703,19.9581,6.71
527,2011-06-12,00:00:00.00,0.0205217,4.65565,7.88173,14.808,6.25
528,2011-06-13,00:00:00.00,0.073678,4.15115,7.24073,13.1543,5.99
529,2011-06-14,00:00:00.00,0.00568998,3.82944,6.57385,12.2909,5.7
530,2011-06-15,00:00:00.00,3.99184e-308,3.59641,6.16633,11.3084,5.58
531,2011-06-16,00:00:00.00,0.000147005,3.42524,5.85103,10.7713,5.25
532,2011-06-17,00:00:00.00,0.0838529,3.28423,5.59678,10.3028,4.97
533,2011-06-18,00:00:00.00,0.0193176,3.16899,5.39344,9.88194,4.85
534,2011-06-19,00:00:00.00,2.7625e-308,3.06679,5.21405,9.54829,4.61
535,2011-06-20,00:00:00.00,7.879e-308,2.97716,5.05787,9.24851,4.4
536,2011-06-21,00:00:00.00,0.0264387,2.89429,4.91494,8.98079,4.14
537,2011-06-22,00:00:00.00,0.66753,2.8191,4.78467,8.73715,4
538,2011-06-23,00:00:00.00,21.519,3.82713,5.87287,9.92501,4.25
539,2011-06-24,00:00:00.00,8.13301,7.99737,12.0112,18.2727,6.24
540,2011-06-25,00:00:00.00,5.91709,10.0953,16.9366,28.8242,7.24
541,2011-06-26,00:00:00.00,1.06223,7.68012,13.8333,27.291,10.4
542,2011-06-27,00:00:00.00,0.0635285,5.7145,9.81612,19.2215,9.31
543,2011-06-28,00:00:00.00,0.0035241,4.51704,7.95526,14.8262,7.68
544,2011-06-29,00:00:00.00,0.972748,3.81442,6.65429,12.6201,6.5
545,2011-06-30,00:00:00.00,0.0823086,3.45583,5.97463,11.1065,5.79
546,2011-07-01,00:00:00.00,0,3.15677,5.47046,10.2164,6.66
547,2011-07-02,00:00:00.00,0,2.97983,5.08892,9.49104,5.44
548,2011-07-03,00:00:00.00,10.5175,3.14122,5.19216,9.30998,4.82
549,2011-07-04,00:00:00.00,9.3161e-308,4.03398,6.29575,10.6701,4.54
550,2011-07-05,00:00:00.00,1.94674e-308,4.29264,7.15209,12.3902,4.14
551,2011-07-06,00:00:00.00,0.00975069,3.56814,6.46416,12.1058,3.9
552,2011-07-07,00:00:00.00,0.0470731,3.11534,5.43529,10.4641,3.71
553,2011-07-08,00:00:00.00,0.0322686,2.88825,4.94825,9.31702,3.5
554,2011-07-09,00:00:00.00,0.00341848,2.68326,4.6301,8.55076,3.5
555,2011-07-10,00:00:00.00,0.00092179,2.55058,4.34956,8.06582,3.35
556,2011-07-11,00:00:00.00,0.0269349,2.42124,4.14481,7.6371,3.21
557,2011-07-12,00:00:00.00,0.192306,2.32874,3.96377,7.29793,3.1
558,2011-07-13,00:00:00.00,0.0357121,2.23566,3.8122,7.02589,2.97
559,2011-07-14,00:00:00.00,4.0156e-308,2.1636,3.67798,6.75403,2.79
560,2011-07-15,00:00:00.00,0.000324563,2.09208,3.5591,6.53392,2.66
561,2011-07-16,00:00:00.00,0.000988986,2.03311,3.45263,6.33178,2.53
562,2011-07-17,00:00:00.00,0.00113392,1.9741,3.35419,6.15517,2.45
563,2011-07-18,00:00:00.00,0,1.92191,3.26245,5.9838,2.41
564,2011-07-19,00:00:00.00,0.924716,1.86981,3.1751,5.82063,2.38
565,2011-07-20,00:00:00.00,0.0100789,1.8228,3.09307,5.66799,2.34
566,2011-07-21,00:00:00.00,0.00465349,1.77671,3.01525,5.52309,2.26
567,2011-07-22,00:00:00.00,2.84882e-308,1.7329,2.94028,5.38472,2.2
568,2011-07-23,00:00:00.00,0.182771,1.6891,2.86664,5.25043,2.12
569,2011-07-24,00:00:00.00,0.108155,1.64738,2.79518,5.11929,2.07
570,2011-07-25,00:00:00.00,1.51116,1.6072,2.72678,4.99286,2.31
571,2011-07-26,00:00:00.00,0.903918,1.57036,2.66295,4.87322,2.39
572,2011-07-27,00:00:00.00,0.00372365,1.53588,2.60377,4.76182,2.13
573,2011-07-28,00:00:00.00,0.0160698,1.50284,2.54751,4.65715,2.15
574,2011-07-29,00:00:00.00,6.83355,1.54719,2.5787,4.64094,2.41
575,2011-07-30,00:00:00.00,13.0434,2.06013,3.18288,5.24193,3.49
576,2011-07-31,00:00:00.00,0.000400688,3.1136,4.68293,7.2432,3.89
577,2011-08-01,00:00:00.00,1.11812,3.35997,5.60331,9.38105,3.27
578,2011-08-02,00:00:00.00,0.19585,2.66205,4.91869,9.35771,2.96
579,2011-08-03,00:00:00.00,0.0472866,2.26146,3.9675,7.92814,2.65
580,2011-08-04,00:00:00.00,4.62049,2.08674,3.57471,6.80215,2.67
581,2011-08-05,00:00:00.00,6.295e-308,1.98923,3.40218,6.26451,2.77
582,2011-08-06,00:00:00.00,0.0289306,1.90286,3.24084,6.01254,2.59
583,2011-08-07,00:00:00.00,1.59386,1.75023,3.03244,5.67263,2.49
584,2011-08-08,00:00:00.00,6.6622,1.72851,2.91005,5.38703,2.55
585,2011-08-09,00:00:00.00,0.200656,1.89126,3.09048,5.44404,2.49
586,2011-08-10,00:00:00.00,20.1034,2.50998,3.89155,6.34892,3.43
587,2011-08-11,00:00:00.00,1.51988,4.28041,6.27875,9.67307,4.19
588,2011-08-12,00:00:00.00,0.2739,4.91692,8.13789,13.5981,4.12
589,2011-08-13,00:00:00.00,0.0190941,3.50873,6.74817,13.1252,3.63
590,2011-08-14,00:00:00.00,0.0145262,2.71992,4.8151,9.87755,3.07
591,2011-08-15,00:00:00.00,12.2742,2.7069,4.50886,8.3665,2.99
592,2011-08-16,00:00:00.00,0.132838,3.37521,5.31928,9.03691,3.43
593,2011-08-17,00:00:00.00,0.0221701,3.55937,5.92909,10.2327,4.14
594,2011-08-18,00:00:00.00,0.4787,2.76781,5.15398,9.81499,3.15
595,2011-08-19,00:00:00.00,0.00646087,2.32013,4.08472,8.20731,2.82
596,2011-08-20,00:00:00.00,0.0202039,2.07032,3.58547,6.9147,2.62
597,2011-08-21,00:00:00.00,11.4708,2.12438,3.54009,6.41446,2.35
598,2011-08-22,00:00:00.00,10.7981,3.08433,4.64761,7.60888,2.39
599,2011-08-23,00:00:00.00,0.206491,4.20099,6.51388,10.4773,2.41
600,2011-08-24,00:00:00.00,0.0233785,3.92561,6.86962,12.152,2.34
601,2011-08-25,00:00:00.00,24.3695,3.91393,6.59302,12.184,2.47
602,2011-08-26,00:00:00.00,0.77099,6.51535,9.97026,16.1686,3.64
603,2011-08-27,00:00:00.00,0.0367901,6.98806,11.9889,20.9204,4.04
604,2011-08-28,00:00:00.00,0.0556331,4.47372,8.46726,17.5077,3.55
605,2011-08-29,00:00:00.00,0.0100955,3.27269,5.69403,11.4215,2.92
606,2011-08-30,00:00:00.00,0.015531,2.73795,4.88297,9.1191,2.52
607,2011-08-31,00:00:00.00,0.0279423,2.34481,4.13686,8.03843,2.45
608,2011-09-01,00:00:00.00,1.00104,2.10708,3.64457,6.99816,2.34
609,2011-09-02,00:00:00.00,5.05249,1.96171,3.37557,6.3302,2.47
610,2011-09-03,00:00:00.00,0.0148416,1.99734,3.32849,6.07006,2.36
611,2011-09-04,00:00:00.00,4.03722,1.96043,3.32706,6.00878,2.32
612,2011-09-05,00:00:00.00,10.8139,2.07619,3.43144,6.10823,2.52
613,2011-09-06,00:00:00.00,0.154336,2.72896,4.22973,7.02369,3
614,2011-09-07,00:00:00.00,0.025222,2.93207,4.86991,8.27447,2.87
615,2011-09-08,00:00:00.00,1.92345,2.37871,4.35412,8.20269,2.8
616,2011-09-09,00:00:00.00,0.369527,2.05248,3.58765,7.13789,2.77
617,2011-09-10,00:00:00.00,0.000863973,1.88184,3.2334,6.19054,2.57
618,2011-09-11,00:00:00.00,0.0469447,1.73372,2.99908,5.59857,2.4
619,2011-09-12,00:00:00.00,0.277142,1.62944,2.78745,5.2516,2.25
620,2011-09-13,00:00:00.00,0.837934,1.53494,2.63297,4.90438,2.15
621,2011-09-14,00:00:00.00,0.0567526,1.46485,2.49853,4.63999,2.13
622,2011-09-15,00:00:00.00,5.65443,1.48769,2.48795,4.51891,2.11
623,2011-09-16,00:00:00.00,1.89551,1.70868,2.75283,4.74659,2.15
624,2011-09-17,00:00:00.00,0.139976,1.78136,2.975,5.13884,2.08
625,2011-09-18,00:00:00.00,0.00557427,1.59749,2.80609,5.19036,2.02
626,2011-09-19,00:00:00.00,0.00169141,1.47902,2.54042,4.86466,1.97
627,2011-09-20,00:00:00.00,23.5433,2.06697,3.13781,5.20601,2.21
628,2011-09-21,00:00:00.00,0.256085,4.39419,6.19826,8.88529,3.41
629,2011-09-22,00:00:00.00,4.47686,5.43896,8.9285,14.465,3.64
630,2011-09-23,00:00:00.00,0.0146218,4.02049,7.5874,14.8136,4.03
631,2011-09-24,00:00:00.00,12.9706,3.64245,6.02495,11.6779,3.37
632,2011-09-25,00:00:00.00,0.139055,4.45886,7.06529,12.0101,3.14
633,2011-09-26,00:00:00.00,0.160094,4.45602,7.57781,13.4278,2.94
634,2011-09-27,00:00:00.00,10.5466,3.66173,6.6054,12.4865,3.02
635,2011-09-28,00:00:00.00,16.4662,4.75139,7.42111,12.9647,3.79
636,2011-09-29,00:00:00.00,3.14585,7.01514,11.1329,18.1458,4.54
637,2011-09-30,00:00:00.00,4.3326,6.70757,11.7444,21.3514,4.58
638,2011-10-01,00:00:00.00,5.56799,5.10835,8.91045,17.7583,4.65
639,2011-10-02,00:00:00.00,0.131326,4.5663,7.71507,14.056,4.92
640,2011-10-03,00:00:00.00,5.79508,4.11998,7.17187,13.1393,4.15
641,2011-10-04,00:00:00.00,5.13955,4.00624,6.76066,12.4791,3.92
642,2011-10-05,00:00:00.00,0.0238455,4.15965,6.90073,12.3425,4.44
643,2011-10-06,00:00:00.00,0.0098398,3.61171,6.41472,11.8118,4.46
644,2011-10-07,00:00:00.00,0.0210175,2.8929,5.24227,10.2093,3.95
645,2011-10-08,00:00:00.00,0.00999389,2.48812,4.35,8.54739,3.39
646,2011-10-09,00:00:00.00,0.00048403,2.23269,3.87667,7.33919,3.08
647,2011-10-10,00:00:00.00,0,2.04426,3.5309,6.65776,3.2
648,2011-10-11,00:00:00.00,0.0390703,1.90298,3.26964,6.14653,2.81
649,2011-10-12,00:00:00.00,0.0254518,1.79098,3.06923,5.73396,2.67
650,2011-10-13,00:00:00.00,10.9135,2.00287,3.24488,5.7377,2.75
651,2011-10-14,00:00:00.00,3.14539,2.96592,4.46147,7.10238,3.16
652,2011-10-15,00:00:00.00,31.419,5.15551,7.73871,11.8512,5.26
653,2011-10-16,00:00:00.00,8.13808,10.86,16.5506,25.4634,8.74
654,2011-10-17,00:00:00.00,3.08081,12.7078,21.6304,37.8531,11
655,2011-10-18,00:00:00.00,0.0206166,8.07021,15.1014,31.1356,14.9
656,2011-10-19,00:00:00.00,0.657224,5.21614,8.95349,18.1553,12.7
657,2011-10-20,00:00:00.00,13.148,4.57061,7.84067,14.0484,9.66
658,2011-10-21,00:00:00.00,24.8471,7.82608,12.0366,19.5193,12.7
659,2011-10-22,00:00:00.00,1.64728,13.0926,20.8177,33.937,25.7
660,2011-10-23,00:00:00.00,0.202617,11.4981,20.5496,38.4118,28.8
661,2011-10-24,00:00:00.00,0.0053754,6.3071,11.788,25.4459,16.7
662,2011-10-25,00:00:00.00,4.09139,4.53899,7.63586,14.6873,12.7
663,2011-10-26,00:00:00.00,9.65516,4.72879,7.89206,13.7416,10.1
664,2011-10-27,00:00:00.00,3.92566,6.0194,9.74426,16.7812,9.32
665,2011-10-28,00:00:00.00,0.850256,6.2821,10.684,18.9633,10.7
666,2011-10-29,00:00:00.00,0.182343,4.8958,8.6875,16.9169,16.9
667,2011-10-30,00:00:00.00,0.0696011,3.80149,6.69443,12.8443,12.9
668,2011-10-31,00:00:00.00,0.00512394,3.22288,5.72047,10.7059,10
669,2011-11-01,00:00:00.00,0.0718257,2.89246,5.00214,9.61821,8.51
670,2011-11-02,00:00:00.00,0.019732,2.64968,4.57857,8.54377,7.38
671,2011-11-03,00:00:00.00,0,2.48758,4.26141,7.91222,6.65
672,2011-11-04,00:00:00.00,0.00369971,2.35623,4.02991,7.45631,6.12
673,2011-11-05,00:00:00.00,0.00727682,2.26253,3.85304,7.1035,5.7
674,2011-11-06,00:00:00.00,0.000733854,2.18282,3.71351,6.82467,5.37
675,2011-11-07,00:00:00.00,8.47e-308,2.12319,3.60289,6.60006,5.09
